step_size,percentage,loss,x264,storm-obj2,storm-obj1,sac,spear,sqlite,N-x264,N-storm-obj2,N-storm-obj1,N-sac,N-spear,N-sqlite
8,0.15,4,0.075,1.5111489997800001,0.0,2.2682119205299998,0.63889956894849997,0.099304865938399989,2.1006767219100002,0.073822618455300443,0.0,0.11069848318838457,0.015972489223712499,0.0005899065340287513,0.210067672191
8,0.15,6,0.075,1.5111489997800001,0.0,50.884214522100002,100.0,0.099304865938399989,2.1006767219100002,0.073822618455300443,0.0,2.4833682050805272,2.5,0.0005899065340287513,0.210067672191
8,0.15,7,0.075,0.92537095177200013,0.0,2.2682119205299998,0.63889956894849997,0.099304865938399989,3.4782458707600004,0.045206201845236937,0.0,0.11069848318838457,0.015972489223712499,0.0005899065340287513,0.34782458707600006
8,0.18,3,0.075,0.92537095177200013,0.0,2.2682119205299998,4.6978569492949998,0.099304865938399989,2.2297290655099999,0.045206201845236937,0.0,0.11069848318838457,0.117446423732375,0.0005899065340287513,0.22297290655099999
8,0.18,4,0.075,1.5111489997800001,0.0,2.2682119205299998,10.574917086049998,0.099304865938399989,7.4839906310950006,0.073822618455300443,0.0,0.11069848318838457,0.26437292715124994,0.0005899065340287513,0.7483990631095
8,0.18,5,0.075,0.92537095177200013,0.0,50.884214522100002,0.63889956894849997,0.099304865938399989,2.1006767219100002,0.045206201845236937,0.0,2.4833682050805272,0.015972489223712499,0.0005899065340287513,0.210067672191
8,0.18,6,0.075,26.810297919149999,0.0,50.884214522100002,0.63889956894849997,0.099304865938399989,3.4782458707600004,1.3097360976624328,0.0,2.4833682050805272,0.015972489223712499,0.0005899065340287513,0.34782458707600006
8,0.18,7,0.075,0.92537095177200013,0.0,2.2682119205299998,0.63889956894849997,0.099304865938399989,7.4839906310950006,0.045206201845236937,0.0,0.11069848318838457,0.015972489223712499,0.0005899065340287513,0.7483990631095
8,0.1,3,0.075,2.17403538121,0.0,2.2682119205299998,1.1244907871934999,0.099304865938399989,3.4782458707600004,0.10620592971226185,0.0,0.11069848318838457,0.028112269679837501,0.0005899065340287513,0.34782458707600006
8,0.1,4,0.075,1.5111489997800001,0.0,2.2682119205299998,0.63889956894849997,0.099304865938399989,3.4782458707600004,0.073822618455300443,0.0,0.11069848318838457,0.015972489223712499,0.0005899065340287513,0.34782458707600006
8,0.1,5,0.075,2.17403538121,0.0,2.2682119205299998,0.63889956894849997,0.099304865938399989,2.2297290655099999,0.10620592971226185,0.0,0.11069848318838457,0.015972489223712499,0.0005899065340287513,0.22297290655099999
8,0.1,6,0.075,0.92537095177200013,0.0,50.884214522100002,4.6978569492949998,0.099304865938399989,2.0965993325949999,0.045206201845236937,0.0,2.4833682050805272,0.117446423732375,0.0005899065340287513,0.20965993325949997
8,0.1,7,0.075,2.17403538121,0.0,2.2682119205299998,0.63889956894849997,0.099304865938399989,7.4839906310950006,0.10620592971226185,0.0,0.11069848318838457,0.015972489223712499,0.0005899065340287513,0.7483990631095
8,0.2,3,0.075,0.92537095177200013,0.0,2.2682119205299998,100.0,0.099304865938399989,2.2297290655099999,0.045206201845236937,0.0,0.11069848318838457,2.5,0.0005899065340287513,0.22297290655099999
8,0.2,4,0.075,2.2215893141800001,0.0,2.2682119205299998,0.63889956894849997,0.099304865938399989,3.8858989260249999,0.10852903342354665,0.0,0.11069848318838457,0.015972489223712499,0.0005899065340287513,0.38858989260249993
8,0.2,5,0.075,1.5111489997800001,0.0,16.030169242100001,0.63889956894849997,0.099304865938399989,2.2297290655099999,0.073822618455300443,0.0,0.78234110503172283,0.015972489223712499,0.0005899065340287513,0.22297290655099999
8,0.2,6,0.075,1.5111489997800001,0.0,2.2682119205299998,0.63889956894849997,0.099304865938399989,3.8858989260249999,0.073822618455300443,0.0,0.11069848318838457,0.015972489223712499,0.0005899065340287513,0.38858989260249993
8,0.2,7,0.075,0.92537095177200013,0.0,2.2682119205299998,0.63889956894849997,0.099304865938399989,3.4782458707600004,0.045206201845236937,0.0,0.11069848318838457,0.015972489223712499,0.0005899065340287513,0.34782458707600006
