topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,<$throughput
4,10,2,1000000,10,0,1,1000,512,10000,2,0,0.155500367918
2,1,4,10,1,0,1000,10,1024,100,2,0,0.603660779985
4,1,4,1000000,10,0,1000,10,512,100,5,29,0.0906181015453
2,10,4,10,1,1,1,1000,512,10000,2,0,0.0847498160412
4,10,4,1000000,1,1,1,10,512,100,2,0,0.0218175128771
2,1,2,10,10,0,1000,1000,512,10000,2,0,0.0933590875644
4,10,2,10,10,1,1000,10,512,100,5,29,0.0781640912436
2,10,4,1000000,10,0,1000,1000,512,10000,5,0,0.229856512141
2,10,2,1000000,1,1,1,10,1024,100,5,29,0.0823951434879
2,1,2,10,10,1,1,1000,512,10000,5,29,0.478734363503
2,10,4,1000000,1,0,1,1000,512,10000,5,0,0.0859271523179
2,1,4,1000000,1,0,1000,10,512,100,2,29,0.751287711553
2,10,2,1000000,10,0,1,1000,1024,10000,2,29,0.458314937454
2,10,2,10,10,0,1,1000,1024,10000,2,0,0.453090507726
4,10,4,10,1,1,1000,1000,1024,10000,2,29,0.432247976453
4,10,2,1000000,1,0,1000,10,512,100,5,29,0.3853200883
2,10,4,1000000,10,0,1000,10,1024,100,2,29,0.277373068433
2,10,4,1000000,10,1,1,10,1024,100,5,0,0.421596762325
4,10,4,10,10,0,1000,1000,1024,10000,2,29,0.147608535688
4,10,2,10,10,0,1000,10,1024,100,5,29,0.0204930095659
4,1,2,1000000,10,1,1,10,512,100,2,0,0.181070640177
2,10,4,10,1,0,1000,1000,1024,10000,5,29,0.711902133922
4,10,4,1000000,1,1,1000,10,1024,100,5,0,0.414091243561
2,1,4,10,1,1,1000,1000,512,10000,5,0,0.744591611479
4,1,4,10,1,0,1000,1000,1024,10000,2,0,0.438392200147
2,1,2,1000000,1,1,1,1000,1024,10000,2,0,0.088097866078
4,10,2,1000000,10,0,1,10,512,100,2,0,0.185651214128
2,10,2,1000000,1,1,1,1000,1024,10000,2,29,0.0854304635762
2,1,4,10,1,0,1,1000,512,10000,5,29,0.0841611479029
2,10,2,10,10,1,1000,1000,512,10000,2,0,0.158498896247
4,10,2,10,1,0,1000,1000,512,10000,2,0,0.411828550405
2,1,4,1000000,10,0,1000,1000,1024,10000,2,29,0.335504047093
4,1,4,10,10,0,1000,1000,512,10000,5,0,0.105849889625
4,1,2,10,1,0,1,10,1024,100,2,29,0.037527593819
2,10,2,1000000,10,0,1000,1000,1024,10000,2,29,0.0786239882266
4,10,4,1000000,1,0,1000,10,1024,100,5,29,0.423712288447
4,10,4,1000000,1,0,1000,1000,512,10000,5,0,0.418395879323
4,1,4,1000000,1,1,1,1000,1024,10000,2,0,0.028016924209
2,10,4,1000000,1,0,1000,1000,512,10000,2,29,0.742218543046
2,10,2,1000000,10,1,1000,10,1024,100,5,0,0.215029433407
2,1,2,1000000,10,0,1,10,512,100,5,29,0.436736571008
4,1,2,1000000,1,0,1000,1000,1024,10000,2,29,0.477097130243
4,10,2,1000000,10,0,1,1000,512,10000,5,0,0.154635761589
2,1,4,1000000,10,0,1,10,512,100,5,29,0.456217807211
4,10,4,1000000,1,1,1,10,512,100,5,0,0.0257174392936
2,1,4,10,10,0,1,1000,1024,10000,2,0,0.420879323032
4,1,4,1000000,10,0,1,1000,1024,10000,5,29,0.164569536424
2,10,2,10,10,0,1,10,1024,100,2,29,0.461387049301
4,1,4,1000000,1,0,1,1000,1024,10000,5,0,0.0215783664459
4,1,4,10,10,1,1000,1000,512,10000,2,29,0.109731420162
2,10,2,10,1,1,1000,10,512,100,2,0,0.893009565857
4,10,2,1000000,10,0,1000,1000,512,10000,2,29,0.106990434143
4,10,4,1000000,1,1,1000,10,1024,100,5,29,0.440268579838
4,10,4,10,1,1,1,10,512,100,5,0,0.0332229580574
2,10,2,1000000,10,1,1000,10,512,100,2,29,0.123197203826
4,1,4,1000000,1,1,1000,1000,512,10000,2,0,0.473546725533
2,10,2,1000000,1,0,1000,1000,512,10000,5,0,0.871100073584
2,1,4,10,1,0,1,1000,512,10000,2,29,0.0856144223694
2,10,2,10,10,1,1,1000,1024,10000,2,0,0.478679175865
2,1,4,10,1,0,1000,10,512,100,5,29,0.729139072848
2,10,4,10,1,1,1,1000,512,10000,5,0,0.0850993377483
2,10,4,1000000,10,0,1,10,1024,100,2,0,0.440194996321
2,1,2,10,10,1,1,10,1024,100,2,29,0.475367917586
4,1,4,1000000,1,1,1,1000,1024,10000,5,29,0.0205481972038
4,10,4,10,10,0,1000,10,1024,100,2,29,0.105187637969
4,10,2,10,10,1,1,10,512,100,2,0,0.195125091979
2,1,2,10,10,0,1000,1000,1024,10000,2,29,0.14917218543
4,10,4,10,10,1,1,1000,512,10000,2,29,0.195051508462
4,10,2,10,1,1,1000,1000,1024,10000,2,29,0.480334805004
4,1,2,1000000,10,0,1,10,1024,100,5,0,0.163723325975
4,10,2,10,1,0,1000,1000,512,10000,5,0,0.477244297277
2,10,4,1000000,1,1,1,10,1024,100,2,0,0.0888520971302
2,10,2,1000000,1,1,1000,1000,512,10000,2,29,0.884492273731
2,10,4,1000000,10,1,1,1000,1024,10000,2,29,0.445566593083
4,1,2,10,10,1,1,10,1024,100,2,29,0.192917586461
2,10,4,10,1,1,1000,10,512,100,5,0,0.715967623252
2,10,2,10,1,0,1000,10,1024,100,2,29,0.870842531273
4,1,2,10,10,1,1000,10,512,100,2,29,0.0800404709345
2,10,2,10,1,0,1,10,1024,100,5,0,0.0914459161148
4,10,4,10,1,0,1,1000,1024,10000,2,29,0.0195548197204
4,10,2,1000000,1,0,1,1000,512,10000,2,0,0.0279985283297
4,1,4,10,1,0,1,10,512,100,5,0,0.0244665194996
4,1,2,1000000,10,1,1000,10,512,100,2,0,0.0891096394408
4,10,2,1000000,1,0,1,10,1024,100,2,29,0.0313649742458
4,10,4,10,10,1,1,1000,512,10000,5,0,0.145971302428
4,1,4,1000000,10,1,1000,1000,512,10000,2,29,0.12282928624
4,10,2,1000000,1,1,1000,10,512,100,5,29,0.423399558499
2,1,2,1000000,10,0,1000,10,512,100,5,29,0.131493745401
2,1,4,10,1,1,1,10,512,100,5,29,0.0822479764533
4,1,2,10,10,0,1,1000,512,10000,5,0,0.19591611479
4,10,4,1000000,1,0,1000,10,512,100,5,0,0.483296541575
2,1,4,1000000,1,0,1,10,1024,100,5,0,0.0865894039735
4,10,2,1000000,10,0,1,10,512,100,2,29,0.187840323767
2,1,2,10,1,1,1,1000,512,10000,5,29,0.0890176600442
2,1,2,10,1,1,1,1000,1024,10000,2,0,0.0871964679912
2,10,2,1000000,10,0,1000,10,512,100,2,0,0.0966519499632
2,10,4,10,10,1,1000,10,1024,100,5,29,0.301949963208
2,1,4,10,10,1,1000,10,512,100,5,0,0.339587932303
2,1,4,10,10,1,1000,1000,1024,10000,5,29,0.297130242826
2,10,2,10,10,1,1,10,512,100,5,29,0.460264900662
4,1,4,1000000,10,1,1000,10,512,100,5,0,0.0873436350258
4,1,2,1000000,10,0,1000,10,512,100,2,29,0.0668322295806
4,10,4,1000000,1,0,1,1000,1024,10000,5,0,0.0215783664459
2,1,4,10,1,1,1,10,512,100,2,29,0.0842715231788
2,10,2,10,10,0,1000,10,512,100,5,29,0.157671081678
2,10,4,10,1,1,1,10,512,100,2,0,0.0873620309051
2,1,4,10,10,1,1,1000,512,10000,5,0,0.451306107432
2,10,2,10,10,1,1000,10,512,100,2,0,0.0717623252391
2,1,2,1000000,10,0,1000,1000,1024,10000,5,0,0.075680647535
2,1,2,1000000,1,1,1000,10,1024,100,2,0,0.882763061074
4,1,2,10,10,1,1000,1000,512,10000,5,0,0.0780353200883
2,10,4,1000000,1,1,1000,1000,1024,10000,5,29,0.768156732892
2,10,2,10,10,0,1000,10,1024,100,5,29,0.113392200147
4,10,4,1000000,10,1,1000,1000,1024,10000,2,29,0.118175128771
2,1,2,10,1,1,1000,1000,512,10000,2,0,0.942807211185
4,1,4,10,1,1,1,1000,1024,10000,5,29,0.0303348050037
2,1,4,1000000,10,0,1,1000,512,10000,2,0,0.432965415747
4,10,2,1000000,10,0,1,1000,1024,10000,5,0,0.160301692421
4,10,4,1000000,1,0,1000,10,1024,100,5,0,0.464367181751
4,10,4,1000000,10,1,1000,1000,1024,10000,2,0,0.128348050037
4,10,2,1000000,1,0,1000,10,512,100,2,0,0.443855776306
2,10,2,10,1,0,1,10,512,100,2,29,0.0847130242826
4,1,4,1000000,1,0,1000,10,512,100,2,0,0.428237674761
4,1,2,1000000,10,0,1000,10,512,100,2,0,0.0723509933775
4,10,4,10,1,1,1000,1000,512,10000,5,0,0.412858719647
4,10,2,1000000,1,1,1,10,512,100,2,0,0.0288447387785
2,10,4,10,10,0,1,10,512,100,5,29,0.411644591611
2,1,4,1000000,10,0,1000,10,512,100,5,29,0.337435614422
4,1,2,10,1,1,1000,1000,1024,10000,5,29,0.545327446652
4,1,4,10,1,1,1000,1000,1024,10000,5,0,0.447958057395
4,1,2,1000000,1,0,1,1000,1024,10000,2,0,0.0182855040471
4,1,2,10,1,1,1,1000,1024,10000,5,29,0.0310522442973
2,10,2,10,10,0,1000,1000,1024,10000,2,29,0.121891096394
4,10,4,1000000,1,0,1,10,512,100,5,0,0.0266556291391
2,10,2,10,1,1,1,10,512,100,2,0,0.0890912435614
4,10,2,1000000,10,0,1000,10,1024,100,5,29,0.0812178072112
4,10,2,10,1,1,1,1000,1024,10000,5,29,0.0399006622517
2,1,2,10,1,0,1000,1000,512,10000,5,29,0.881236203091
2,10,2,10,1,1,1000,1000,1024,10000,5,29,0.859381898455
4,10,2,1000000,1,1,1000,1000,512,10000,5,0,0.422093451067
2,1,4,10,1,1,1,10,1024,100,2,0,0.0891464311994
4,10,4,1000000,1,1,1,10,1024,100,2,29,0.0365158204562
4,1,2,1000000,1,1,1,10,512,100,5,29,0.0390912435614
4,1,2,1000000,10,0,1000,10,1024,100,5,0,0.0664091243561
2,10,4,10,10,1,1000,1000,512,10000,2,0,0.289808682855
4,10,2,1000000,1,0,1000,10,1024,100,5,0,0.480629139073
2,10,4,1000000,1,0,1,1000,512,10000,2,29,0.0861846946284
2,10,4,10,10,1,1,10,512,100,5,29,0.433554083885
2,10,4,10,10,0,1000,1000,1024,10000,2,29,0.214256806475
4,1,4,10,1,0,1,1000,512,10000,2,0,0.0194628403238
4,10,4,1000000,1,0,1000,1000,1024,10000,2,29,0.411497424577
2,1,4,1000000,1,1,1,1000,512,10000,5,0,0.0800036791759
4,1,4,10,10,0,1,10,512,100,5,0,0.161387049301
2,1,4,1000000,1,0,1000,10,1024,100,2,0,0.706107431935
4,10,2,10,1,1,1,1000,512,10000,2,0,0.0289735099338
2,10,4,1000000,1,0,1000,1000,1024,10000,5,29,0.748693892568
2,10,2,10,1,1,1000,1000,512,10000,5,29,0.853348050037
2,10,4,10,1,0,1000,1000,1024,10000,2,0,0.732266372333
4,10,2,10,10,1,1000,10,1024,100,2,29,0.0407284768212
2,1,4,10,1,0,1000,10,1024,100,5,29,0.675883002208
2,1,2,10,1,0,1,10,1024,100,5,0,0.0903973509934
2,1,2,1000000,10,1,1,1000,512,10000,5,29,0.445143487859
4,1,4,1000000,10,0,1,10,512,100,5,29,0.155573951435
2,10,2,1000000,10,0,1000,10,1024,100,2,0,0.05951066961
2,10,4,1000000,10,1,1,10,1024,100,2,29,0.440728476821
2,10,4,10,1,0,1,1000,512,10000,2,29,0.0848233995585
4,10,2,10,10,0,1000,10,1024,100,5,0,0.128016924209
2,10,2,10,10,0,1000,10,512,100,5,0,0.122866077999
2,10,2,1000000,1,1,1000,10,1024,100,2,29,0.855831493745
2,10,2,1000000,1,0,1,10,512,100,2,0,0.0936166298749
2,10,2,10,10,1,1,10,1024,100,5,29,0.443947755703
4,1,2,1000000,10,1,1,10,1024,100,2,29,0.180463576159
2,1,4,10,1,0,1000,10,1024,100,2,29,0.678991905813
4,1,2,1000000,1,0,1,1000,1024,10000,5,0,0.0307395143488
2,10,2,1000000,10,1,1000,1000,512,10000,5,29,0.115967623252
2,10,2,1000000,10,0,1000,1000,512,10000,5,29,0.117825607064
4,10,2,10,1,1,1000,1000,1024,10000,5,0,0.561184694628
2,1,4,1000000,1,1,1000,1000,1024,10000,5,0,0.729856512141
2,10,2,1000000,10,1,1,10,512,100,5,0,0.48261589404
2,10,4,1000000,10,0,1,10,512,100,5,0,0.433590875644
4,10,4,10,1,0,1000,1000,1024,10000,2,29,0.535485651214
2,10,2,1000000,10,1,1000,1000,512,10000,5,0,0.0871596762325
4,1,2,1000000,10,1,1000,1000,512,10000,5,29,0.069701986755
2,10,4,10,10,1,1000,1000,512,10000,5,0,0.259933774834
2,1,2,10,1,0,1000,1000,1024,10000,5,29,0.872792494481
2,10,4,10,1,0,1,1000,1024,10000,5,29,0.0861295069904
4,1,2,1000000,1,1,1,10,512,100,2,29,0.0324319352465
4,10,4,1000000,1,1,1000,1000,1024,10000,2,0,0.428476821192
4,1,4,1000000,1,0,1,10,1024,100,5,29,0.0297645327447
2,10,2,10,1,1,1000,10,1024,100,5,29,0.935375275938
2,1,4,1000000,1,1,1000,1000,512,10000,2,29,0.719462840324
4,1,4,10,1,0,1000,1000,512,10000,5,0,0.460356880059
4,1,4,10,10,1,1,1000,512,10000,2,29,0.176600441501
4,1,4,10,1,0,1000,10,512,100,2,0,0.42799852833
2,1,4,10,10,1,1,1000,512,10000,2,29,0.433020603385
2,1,2,1000000,10,0,1,10,512,100,2,0,0.422240618102
4,1,4,10,1,0,1,1000,512,10000,5,0,0.0303715967623
4,10,4,1000000,1,0,1000,1000,1024,10000,5,0,0.466169977925
2,1,4,10,10,1,1000,1000,512,10000,2,0,0.230905077263
4,10,4,10,10,0,1,1000,512,10000,2,29,0.149025018396
4,10,2,1000000,10,0,1,10,512,100,5,29,0.165066225166
2,10,4,10,1,0,1000,10,1024,100,2,29,0.800091979397
2,1,2,1000000,1,0,1,10,1024,100,5,0,0.0885761589404
4,10,2,10,10,1,1,10,512,100,5,29,0.183922001472
2,1,4,1000000,10,0,1,1000,1024,10000,5,29,0.434161147903
4,10,2,10,10,0,1000,10,512,100,2,0,0.12661883738
4,10,4,1000000,1,1,1,1000,512,10000,2,29,0.0289551140545
2,1,4,1000000,1,1,1,1000,512,10000,2,29,0.0880610743194
2,10,4,1000000,10,1,1,10,512,100,5,29,0.439146431199
2,1,4,1000000,1,0,1,1000,512,10000,5,29,0.0834069168506
2,10,4,10,10,1,1,1000,512,10000,5,0,0.41602281089
2,1,2,10,10,0,1,1000,512,10000,2,0,0.464495952907
2,10,2,1000000,10,1,1,10,512,100,5,29,0.482947019868
2,1,4,1000000,1,1,1,10,1024,100,5,29,0.0884289919058
2,10,2,10,1,0,1,1000,512,10000,5,0,0.0858351729213
4,1,4,1000000,1,1,1000,10,1024,100,5,0,0.407542310522
2,1,4,1000000,1,0,1000,10,512,100,5,0,0.679010301692
4,1,4,10,1,0,1,1000,1024,10000,5,29,0.0196651949963
2,10,2,10,1,1,1,1000,1024,10000,2,0,0.0811626195732
4,10,4,1000000,1,1,1,1000,1024,10000,5,0,0.0294150110375
4,10,2,10,10,0,1,10,512,100,5,0,0.1853200883
2,1,2,1000000,1,1,1,1000,512,10000,5,0,0.0885209713024
2,1,4,10,1,1,1000,10,512,100,5,0,0.745842531273
4,10,2,10,10,1,1000,1000,1024,10000,5,29,0.0728844738779
4,10,4,10,1,0,1000,10,1024,100,5,29,0.456972038263
4,10,4,1000000,10,1,1,10,512,100,5,0,0.144223693893
4,10,4,10,10,0,1,1000,512,10000,5,29,0.165103016924
4,1,4,1000000,10,0,1,10,1024,100,5,29,0.149153789551
4,1,2,10,1,1,1000,10,512,100,5,0,0.450883002208
2,10,4,10,10,0,1000,10,1024,100,2,29,0.277612214864
2,10,2,1000000,1,1,1,10,1024,100,2,0,0.090544518028
4,10,4,1000000,1,0,1000,10,1024,100,2,0,0.38887049301
4,10,2,10,1,1,1,10,1024,100,5,29,0.0309050772627
4,10,4,1000000,10,1,1000,1000,512,10000,5,29,0.103936718175
4,1,4,1000000,1,1,1,10,512,100,5,0,0.0216335540839
2,1,4,10,1,0,1,1000,1024,10000,5,0,0.0876563649742
4,10,2,1000000,1,0,1000,1000,1024,10000,5,29,0.460963944077
2,1,2,10,1,1,1,1000,1024,10000,5,0,0.086276674025
4,1,2,1000000,10,1,1000,1000,1024,10000,2,0,0.0532928623988
2,1,2,1000000,1,0,1000,1000,1024,10000,2,0,0.846891096394
4,10,2,1000000,10,1,1000,1000,1024,10000,5,29,0.0679911699779
4,10,2,1000000,1,1,1000,1000,1024,10000,2,0,0.49674392936
2,1,4,10,1,0,1000,10,512,100,5,0,0.666004415011
4,10,2,1000000,1,1,1,10,512,100,2,29,0.0268947755703
2,10,2,1000000,1,1,1,10,512,100,5,0,0.0853568800589
2,10,2,10,10,1,1000,1000,1024,10000,2,29,0.110982339956
4,10,4,1000000,10,1,1,1000,1024,10000,2,0,0.17310522443
2,10,2,10,1,0,1000,1000,512,10000,2,29,0.892328918322
4,10,2,10,1,0,1000,10,1024,100,2,0,0.516482707873
4,10,2,1000000,10,0,1,1000,1024,10000,2,0,0.174429727741
4,1,2,1000000,1,1,1,10,1024,100,5,0,0.0318248712288
4,1,2,10,10,0,1000,1000,1024,10000,2,29,0.104102281089
4,10,2,1000000,1,1,1000,1000,512,10000,2,29,0.473142016188
4,10,4,1000000,10,1,1000,1000,1024,10000,5,29,0.119260485651
4,10,4,1000000,10,1,1000,10,1024,100,5,0,0.0937454010302
2,1,2,10,10,1,1000,1000,512,10000,2,29,0.0910963944077
4,1,4,10,10,1,1000,10,512,100,2,29,0.117476085357
2,10,4,10,1,1,1000,1000,1024,10000,5,29,0.749576894776
2,10,2,10,1,0,1000,10,1024,100,2,0,0.882137601177
2,10,4,10,1,0,1000,10,512,100,2,29,0.644094922737
4,1,2,1000000,10,0,1,10,512,100,2,29,0.188116261957
2,10,2,1000000,10,0,1000,1000,512,10000,2,0,0.151802796174
2,1,2,10,10,1,1,1000,512,10000,2,0,0.469518027962
4,1,2,1000000,1,1,1000,1000,512,10000,2,29,0.442089771891
2,10,2,10,10,1,1000,1000,512,10000,5,0,0.129047093451
2,10,2,10,1,0,1000,10,512,100,2,29,0.8744665195
4,10,4,10,10,1,1,1000,1024,10000,2,0,0.147240618102
2,1,2,10,10,0,1,10,1024,100,5,29,0.450165562914
2,10,2,1000000,10,0,1,10,512,100,5,29,0.460908756439
4,1,2,1000000,1,1,1,10,1024,100,2,0,0.0426048565121
4,1,4,1000000,10,1,1,1000,1024,10000,2,29,0.198896247241
2,10,4,1000000,1,0,1,1000,1024,10000,2,0,0.0830206033848
4,1,4,10,10,0,1000,1000,1024,10000,2,0,0.0986754966887
2,1,2,1000000,1,1,1000,1000,512,10000,2,29,0.965176600442
4,1,4,1000000,1,0,1000,1000,1024,10000,5,29,0.494738778514
4,1,4,1000000,10,1,1000,10,512,100,2,29,0.0503679175865
4,10,2,10,1,1,1,1000,512,10000,5,29,0.0273546725533
4,10,4,1000000,1,0,1,10,1024,100,2,29,0.0316961000736
2,10,2,10,1,0,1,1000,512,10000,2,0,0.0892016188374
4,10,2,1000000,1,1,1,10,512,100,5,0,0.027961736571
2,10,2,1000000,10,0,1,1000,1024,10000,2,0,0.437030905077
2,1,2,10,1,0,1,1000,1024,10000,5,29,0.0880610743194
2,1,4,1000000,10,0,1,10,512,100,2,0,0.42310522443
4,1,4,10,10,1,1000,10,512,100,5,0,0.0558498896247
2,10,4,10,10,0,1,1000,512,10000,2,0,0.422093451067
4,1,4,1000000,1,1,1000,1000,1024,10000,2,29,0.468230316409
2,10,2,1000000,1,1,1000,10,512,100,2,0,0.855334805004
4,1,4,10,10,1,1000,10,1024,100,5,0,0.14782928624
2,1,4,10,10,1,1,10,512,100,2,29,0.418119941133
4,1,2,1000000,1,0,1,1000,512,10000,5,29,0.0383922001472
2,1,4,1000000,1,0,1000,1000,512,10000,2,29,0.724834437086
4,1,4,1000000,1,0,1,10,512,100,2,0,0.0287343635026
2,1,4,10,1,1,1000,1000,1024,10000,2,0,0.70870125092
2,10,2,10,1,0,1,10,1024,100,2,29,0.0819536423841
4,10,4,1000000,1,1,1,1000,1024,10000,2,29,0.0257358351729
4,1,4,1000000,10,1,1000,10,512,100,5,29,0.0510117733628
4,1,2,1000000,1,1,1000,1000,1024,10000,5,29,0.473822663723
4,1,2,10,1,0,1,1000,1024,10000,5,0,0.0327630610743
2,10,4,1000000,10,1,1000,10,1024,100,5,0,0.274043414275
4,10,4,10,1,1,1000,1000,1024,10000,5,0,0.47744665195
2,1,4,10,10,1,1000,10,512,100,2,29,0.252428256071
2,10,4,1000000,10,0,1,1000,1024,10000,2,29,0.420971302428
4,10,4,1000000,10,0,1000,10,512,100,5,0,0.0954194260486
2,1,2,1000000,1,0,1,10,1024,100,2,29,0.0844186902134
4,1,2,10,1,0,1,10,512,100,5,29,0.027961736571
4,1,4,10,1,0,1000,1000,1024,10000,5,29,0.400404709345
4,10,4,10,1,1,1000,1000,1024,10000,2,0,0.374503311258
4,10,4,1000000,10,0,1,1000,1024,10000,2,29,0.164771891096
4,10,2,10,1,1,1000,1000,1024,10000,5,29,0.418929359823
2,1,2,10,10,0,1000,1000,512,10000,5,29,0.0775018395879
4,10,2,10,1,0,1,10,512,100,2,0,0.0307211184695
2,1,2,10,10,1,1,10,512,100,5,0,0.456052244297
2,10,2,10,1,1,1,10,1024,100,2,29,0.0829470198675
4,1,2,10,10,0,1,10,512,100,2,0,0.186571008094
4,10,4,1000000,1,0,1,1000,512,10000,5,29,0.0216887417219
4,1,2,1000000,1,1,1000,10,512,100,5,29,0.481033848418
2,10,4,10,10,0,1000,10,512,100,2,0,0.33016924209
2,1,4,1000000,10,0,1,10,1024,100,5,29,0.463428991906
2,10,4,1000000,1,1,1,1000,512,10000,5,0,0.0879323031641
4,1,2,10,10,0,1000,1000,1024,10000,2,0,0.0
4,10,4,10,10,0,1,10,512,100,5,0,0.174282560706
4,10,2,1000000,10,1,1000,10,1024,100,5,29,0.0883922001472
4,10,4,1000000,1,0,1000,10,512,100,2,0,0.457910228109
4,10,4,10,1,0,1000,10,512,100,5,0,0.436313465784
4,1,4,10,10,0,1,10,1024,100,2,29,0.160191317145
4,1,2,10,1,0,1,10,1024,100,5,0,0.0330206033848
2,10,4,1000000,1,1,1,10,1024,100,5,0,0.0890360559235
4,10,4,10,1,0,1000,1000,1024,10000,5,0,0.411902133922
4,10,4,10,1,1,1,1000,1024,10000,2,0,0.0256622516556
4,1,4,1000000,1,1,1000,1000,512,10000,5,29,0.434988962472
4,1,2,1000000,1,0,1000,10,512,100,5,0,0.43723325975
2,10,2,10,10,1,1000,1000,512,10000,5,29,0.0567328918322
4,1,2,10,1,0,1000,1000,512,10000,5,0,0.422130242826
2,10,4,1000000,1,1,1,1000,512,10000,2,0,0.0854120676968
2,10,4,1000000,10,1,1,10,512,100,2,29,0.444959529065
4,10,4,10,1,1,1,10,512,100,2,29,0.0346394407653
4,10,2,1000000,1,1,1000,10,512,100,2,0,0.472755702723
4,10,4,10,1,1,1000,1000,512,10000,2,0,0.418782192789
4,10,4,10,1,0,1,1000,1024,10000,5,29,0.0211000735835
4,1,4,10,10,1,1000,10,1024,100,2,0,0.111791758646
2,1,2,1000000,1,0,1,1000,1024,10000,2,29,0.088612950699
4,1,4,10,10,1,1,1000,1024,10000,5,0,0.168230316409
4,1,2,10,10,0,1,10,512,100,5,0,0.184492273731
4,10,4,10,1,0,1000,10,512,100,5,29,0.451857983812
4,10,2,1000000,1,0,1000,1000,512,10000,2,29,0.505665930831
4,10,4,10,1,0,1000,1000,512,10000,2,0,0.478458425313
2,1,4,10,10,1,1000,10,512,100,2,0,0.375993377483
2,10,2,10,1,0,1,1000,512,10000,2,29,0.0850993377483
2,10,2,10,10,0,1,10,512,100,5,29,0.456328182487
4,10,2,10,1,1,1,10,512,100,2,29,0.0365894039735
2,10,2,10,1,0,1000,10,512,100,5,29,0.903108903606
4,10,4,1000000,10,1,1,10,512,100,2,0,0.150441501104
4,1,4,1000000,10,0,1,10,512,100,2,29,0.13885209713
4,10,4,10,10,0,1000,1000,512,10000,2,0,0.116169977925
4,1,2,10,1,0,1,1000,1024,10000,5,29,0.0295253863135
2,10,4,10,1,1,1000,10,1024,100,2,29,0.710301692421
2,10,4,1000000,10,0,1000,1000,1024,10000,2,0,0.286846946284
2,1,4,1000000,1,0,1,10,1024,100,5,29,0.0905629139073
4,1,2,10,1,0,1000,1000,512,10000,2,29,0.509713024283
2,1,2,1000000,10,0,1,1000,1024,10000,5,29,0.463116261957
2,1,4,10,10,1,1,10,512,100,5,29,0.414735099338
2,10,2,10,10,0,1000,1000,1024,10000,5,0,0.165507726269
2,1,2,1000000,10,1,1,1000,1024,10000,5,29,0.455960264901
2,1,4,1000000,1,1,1,1000,1024,10000,2,29,0.0813097866078
2,10,2,1000000,1,1,1000,10,1024,100,5,29,0.890231788079
2,10,4,10,1,1,1,1000,1024,10000,5,0,0.087417218543
4,10,4,1000000,10,0,1,10,512,100,5,0,0.169757174393
2,10,4,1000000,1,1,1,10,512,100,5,0,0.0886497424577
2,10,4,10,10,0,1,1000,512,10000,5,29,0.430573951435
2,1,4,10,1,1,1,1000,512,10000,5,29,0.0871780721118
4,1,4,1000000,10,1,1,1000,512,10000,2,29,0.172755702723
2,1,2,1000000,1,1,1,1000,512,10000,2,0,0.0929543782193
4,1,4,1000000,1,1,1,10,512,100,5,29,0.0283480500368
2,1,2,10,1,1,1000,1000,1024,10000,5,0,0.841169977925
2,10,4,10,1,0,1,1000,1024,10000,2,0,0.080868285504
2,10,4,1000000,10,0,1,1000,1024,10000,5,29,0.457947019868
4,10,2,10,10,1,1000,1000,512,10000,5,0,0.0746872700515
2,1,2,10,10,1,1000,1000,512,10000,5,0,0.162030905077
4,1,2,10,1,1,1,10,1024,100,2,0,0.031033848418
2,10,4,10,1,0,1000,1000,512,10000,5,0,0.722884473878
4,1,2,10,1,1,1000,10,512,100,5,29,0.487343635026
2,1,2,10,1,0,1000,10,1024,100,2,0,0.900331125828
2,1,4,10,10,1,1000,1000,512,10000,5,29,0.376949963208
2,1,2,1000000,10,0,1000,10,1024,100,2,0,0.099429727741
4,10,2,1000000,10,1,1000,10,512,100,5,29,0.102207505519
4,10,4,1000000,10,0,1000,10,1024,100,2,0,0.101545253863
4,1,2,1000000,10,1,1000,10,512,100,5,29,0.0556107431935
4,10,2,1000000,1,0,1000,10,512,100,5,0,0.385761589404
2,10,2,10,1,1,1,1000,1024,10000,2,29,0.0907836644592
4,10,4,1000000,1,1,1000,10,1024,100,2,0,0.424816041207
2,10,4,10,10,1,1000,1000,512,10000,5,29,0.328605592347
2,10,4,1000000,10,1,1000,1000,512,10000,5,0,0.25706401766
2,10,2,1000000,1,0,1000,10,512,100,5,29,0.915158204562
4,1,2,1000000,1,0,1,10,1024,100,2,29,0.0362030905077
4,1,4,10,1,0,1000,1000,512,10000,2,0,0.428476821192
4,10,2,1000000,1,0,1,1000,512,10000,5,29,0.0353568800589
2,10,2,10,1,1,1000,10,512,100,2,29,0.906033848418
4,1,4,10,1,0,1000,10,512,100,5,29,0.404654157469
2,10,2,1000000,1,1,1,1000,512,10000,2,0,0.092310522443
2,1,4,1000000,1,0,1000,10,512,100,5,29,0.715250183959
4,10,4,10,1,1,1,10,1024,100,2,0,0.0358351729213
2,1,4,10,1,0,1000,1000,512,10000,2,0,0.685724797645
4,10,2,1000000,10,1,1,10,1024,100,5,0,0.192052980132
2,10,4,10,1,1,1,10,1024,100,5,29,0.0878035320088
