SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$fillrand100K.1
1,1,0,0,1,0,0,1,1,0,0,0,1,0,442.79
1,0,0,0,1,1,1,0,1,1,1,0,1,1,451.14
0,0,1,1,1,0,1,1,0,0,0,0,1,1,439.23
0,0,1,1,1,0,1,1,1,0,0,1,1,0,442.12
1,0,0,0,1,0,0,1,1,0,1,1,0,0,447.19
0,1,0,1,1,0,1,1,1,1,1,0,1,1,442.73
0,0,1,1,0,1,0,1,0,1,1,1,1,0,449.3
0,0,1,1,0,0,1,0,0,0,0,0,0,0,441.52
0,0,0,0,0,0,1,1,0,1,1,0,0,1,450.24
0,0,1,0,0,1,0,1,1,0,0,1,1,0,442.64
1,0,1,1,0,1,0,1,0,1,0,0,1,0,441.13
1,1,1,1,1,1,0,1,1,0,0,0,0,1,443.62
1,1,1,1,0,0,1,0,1,1,0,1,1,0,453.31
1,0,0,0,1,1,0,0,1,1,0,1,1,0,448.26
1,1,0,1,1,1,1,0,1,1,1,1,1,0,447.45
0,0,0,0,1,0,0,0,0,1,0,1,0,0,452.59
1,1,1,0,0,1,0,0,0,0,1,1,1,0,454.38
1,1,0,0,0,0,1,1,1,1,1,1,1,0,455.19
1,1,0,0,0,1,0,1,0,0,0,1,1,1,452.73
1,1,1,1,1,0,1,0,1,1,0,1,0,1,445.69
0,1,0,1,0,1,1,1,0,0,0,0,1,1,445.77
1,0,0,0,0,1,1,0,1,0,1,1,1,1,452.37
1,0,0,1,0,0,1,1,0,1,0,1,1,1,448.18
0,1,0,1,0,0,0,0,1,1,1,0,1,1,445.65
0,1,0,0,0,1,0,1,0,1,0,0,1,0,447.96
1,1,0,1,1,0,1,1,0,1,0,1,1,0,456.26
0,1,0,1,0,1,0,0,1,0,1,0,1,1,441.48
0,1,1,0,1,0,1,0,1,0,0,1,1,1,448.65
1,0,0,1,0,0,0,1,0,1,1,0,0,1,448.57
1,1,0,1,0,0,1,1,1,0,1,0,0,0,446.83
0,1,1,0,0,1,0,0,1,1,0,0,0,0,446.52
1,1,0,1,0,1,0,1,1,0,1,1,1,0,445.19
1,0,0,0,0,1,1,0,1,1,1,0,1,0,450.13
1,1,0,1,0,0,1,1,1,0,1,1,0,1,452.34
1,1,1,1,0,1,0,0,0,0,1,0,0,0,445.41
1,1,0,1,0,0,0,1,1,1,1,0,0,1,449.54
1,0,1,1,1,0,0,1,1,0,0,0,0,0,445.42
0,1,0,0,1,0,1,1,0,1,1,1,1,0,442.53
0,0,0,1,0,0,0,1,1,0,1,1,0,1,442.93
0,0,0,1,0,0,0,1,1,1,0,1,0,1,449.34
1,0,1,1,0,0,1,0,1,1,1,0,1,0,445.09
1,1,1,1,1,1,1,0,1,0,0,0,1,0,441.47
0,1,0,1,1,1,1,0,1,0,1,1,1,0,444.32
0,1,1,1,1,1,0,1,0,1,0,1,1,1,451.71
0,1,1,1,0,0,1,1,1,1,0,0,1,0,445.28
0,1,0,1,0,0,0,0,1,0,1,0,1,1,449.99
1,0,1,0,0,1,0,0,1,1,0,0,1,0,451.34
1,0,0,0,0,0,0,0,1,0,1,1,0,0,448.99
1,1,1,0,1,1,0,0,1,0,0,1,0,0,456.04
0,1,1,0,0,1,1,0,0,1,0,0,0,1,442.95
0,1,1,1,1,1,1,0,0,1,0,0,0,0,444.92
0,0,1,0,1,1,0,0,1,1,1,1,0,0,444.46
0,0,1,0,1,1,0,0,1,0,1,1,0,0,449.21
1,0,1,0,1,1,0,1,1,0,0,0,1,0,441.38
1,0,0,1,0,1,1,1,1,1,1,1,1,1,448.88
1,0,1,1,1,1,1,1,1,1,1,1,1,0,454.9
0,1,0,1,0,0,1,0,0,0,0,1,0,0,447.3
1,0,1,1,1,1,0,0,0,0,1,0,0,0,447.63
1,1,0,0,1,1,0,0,0,0,1,1,0,0,445.27
0,1,0,1,1,0,0,0,0,0,0,0,1,1,446.56
1,0,1,1,1,1,1,0,0,1,0,0,1,0,443.63
0,0,1,1,0,1,0,0,0,0,1,0,0,0,444.39
1,1,0,0,1,0,1,0,1,1,1,0,1,1,463.65
1,1,1,0,1,1,1,0,1,1,0,1,0,1,446.38
0,0,0,0,1,0,0,1,1,0,0,0,0,1,444.12
1,1,1,1,1,0,0,0,0,1,0,1,0,0,448.41
0,0,0,0,1,0,0,0,0,1,0,1,1,0,455.39
0,0,0,0,1,0,1,1,0,1,1,1,1,0,448.69
0,0,1,1,0,0,1,0,1,1,1,1,1,0,448.23
1,1,0,1,0,0,0,0,1,1,1,1,1,0,446.87
1,1,1,1,0,0,0,1,1,1,0,0,1,0,446.2
1,0,0,0,0,0,0,0,0,0,0,0,1,0,448.43
0,0,0,1,0,1,0,1,1,1,0,1,0,1,452.72
0,0,1,0,1,0,0,1,0,1,1,1,0,1,463.2
1,0,0,0,1,0,1,1,0,0,1,1,0,1,456.59
0,1,1,1,1,0,0,0,1,1,1,1,1,0,452.12
1,0,0,1,0,0,0,0,1,0,1,0,0,0,440.93
0,0,0,1,1,0,0,1,1,1,1,0,0,1,444.15
0,0,0,0,0,0,0,0,0,1,0,1,0,1,456.12
1,0,0,0,0,0,1,0,0,1,0,1,0,0,445.47
1,0,1,0,1,1,0,1,1,1,0,1,1,1,449.28
0,1,1,0,0,1,1,1,0,1,1,0,1,1,441.76
1,0,1,0,0,0,0,0,1,0,1,1,1,0,451.17
0,0,1,0,0,1,1,0,0,1,1,0,1,0,448.72
1,1,1,0,0,0,0,1,1,0,1,0,1,1,446.62
0,1,0,0,1,1,1,1,1,0,0,1,1,0,446.72
1,0,1,0,1,1,1,0,1,1,0,0,0,1,441.9
0,0,1,0,1,0,0,1,0,1,0,0,1,1,442.43
0,0,1,0,0,1,1,1,0,1,0,1,0,1,448.15
0,0,0,0,1,0,0,1,1,1,1,0,1,0,443.98
0,0,0,1,0,1,0,1,1,1,1,1,0,1,444.15
0,0,1,0,1,0,0,0,1,0,1,1,1,0,447.05
0,1,0,0,1,0,0,0,1,1,0,1,0,0,469.39
1,1,1,0,1,1,0,1,1,0,1,0,1,1,442.81
1,1,1,0,0,0,1,1,1,0,0,0,0,1,446.19
0,1,0,1,0,1,1,0,0,1,0,0,0,1,448.23
0,0,1,1,0,1,0,0,1,0,1,0,0,1,443.59
0,1,1,0,1,1,1,1,0,0,1,1,0,1,442.26
0,0,0,0,1,0,1,1,0,0,0,1,1,1,448.71
0,0,0,0,1,1,0,0,1,0,0,1,0,1,450.14
0,0,1,0,0,1,1,1,1,1,0,1,0,0,441.4
1,1,0,1,1,0,0,0,1,0,1,1,0,1,445.5
0,0,0,1,0,0,1,0,0,0,1,0,1,1,443.71
0,0,0,0,0,0,0,1,1,1,0,0,1,1,445.72
0,0,1,1,0,0,0,1,1,1,1,1,1,1,450.5
0,0,0,1,0,1,1,0,0,0,1,1,1,0,442.77
0,0,1,0,1,1,1,1,1,0,1,1,0,0,450.68
0,1,0,0,1,1,1,0,0,1,1,0,0,1,443.22
1,0,0,1,1,0,0,1,0,0,0,0,0,1,442.93
1,1,0,1,1,1,1,1,1,1,0,1,1,0,446.28
1,1,0,1,1,0,0,0,0,0,1,1,0,1,446.62
1,1,1,0,0,1,0,1,1,0,1,0,0,1,445.75
0,0,1,1,0,0,0,0,0,0,1,0,1,1,446.55
1,1,1,1,1,0,1,1,1,0,1,0,1,0,448.95
1,1,1,0,0,0,0,0,0,0,1,0,1,1,450.87
0,0,1,0,0,1,0,0,0,1,0,1,1,1,447.31
0,1,0,0,0,0,1,1,0,1,0,0,1,0,442.44
0,1,0,0,0,0,0,0,0,1,0,0,0,1,448.64
1,1,0,0,0,0,1,1,0,1,1,1,0,1,445.29
0,1,0,0,0,0,0,0,0,0,0,0,1,0,450.71
1,0,0,1,0,0,1,0,1,1,0,1,1,1,452.63
0,0,1,1,1,0,0,1,1,0,0,1,1,1,443.91
1,0,1,0,0,1,1,0,1,0,0,1,0,0,444.86
0,0,1,0,1,0,1,1,0,0,0,1,0,1,452.88
1,1,0,1,1,1,1,1,1,1,0,0,0,0,443.5
1,1,1,1,1,0,0,0,0,1,1,0,0,0,442.88
1,0,1,1,1,1,1,1,0,0,0,1,1,0,449.33
0,0,0,0,1,0,0,1,0,1,1,0,1,1,455.25
0,1,0,0,0,1,1,0,0,1,1,0,1,1,443.31
1,0,0,1,0,1,0,1,1,0,1,0,1,1,444.65
1,1,1,1,0,1,1,1,0,1,1,1,1,0,447.27
1,1,0,1,1,0,1,0,1,0,0,0,0,1,450.73
0,0,1,1,1,0,1,0,1,0,1,1,0,1,445.49
0,1,1,1,0,0,0,0,1,1,0,0,1,0,448.46
1,1,0,0,1,1,0,1,1,0,0,1,1,0,450.59
1,1,1,0,0,0,1,1,0,1,1,1,1,0,446.82
0,1,1,1,1,0,1,0,0,0,1,1,1,0,449.57
0,0,0,1,0,1,1,1,0,1,1,0,1,1,445.53
0,0,0,1,0,0,0,1,0,0,0,0,1,0,447.18
0,0,0,1,0,1,1,0,1,0,0,1,1,0,446.01
1,0,0,1,1,0,1,0,1,0,1,0,0,1,450.92
0,1,0,0,0,0,0,0,0,1,0,0,0,1,446.98
1,0,0,1,0,1,1,0,0,1,1,0,1,1,445.72
0,1,1,1,1,0,0,1,0,0,1,1,0,0,458.23
0,1,1,0,0,1,0,1,1,0,0,0,0,1,443.01
0,0,0,0,0,1,1,1,0,0,1,0,0,0,442.59
0,1,0,0,1,1,0,1,0,1,1,1,1,1,450.44
0,0,1,1,1,0,1,1,1,0,0,1,0,0,444.61
0,1,1,0,1,0,1,1,1,0,1,0,0,0,444.84
0,1,0,1,0,0,0,0,1,0,1,1,1,0,446.56
1,1,1,1,1,1,0,0,1,1,1,1,0,0,457.15
0,0,1,0,1,0,1,1,1,1,1,0,1,1,443.25
0,0,1,0,0,1,0,1,1,1,1,1,0,1,443.55
1,0,0,0,0,0,1,0,0,0,0,0,1,1,440.7
1,0,1,0,1,0,0,0,0,1,0,0,1,1,446.12
