SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$fillrandbatch.4
1,1,0,0,1,0,0,1,1,0,0,0,1,0,19.991
1,0,0,0,1,1,1,0,1,1,1,0,1,1,20.155
0,0,1,1,1,0,1,1,0,0,0,0,1,1,19.953
0,0,1,1,1,0,1,1,1,0,0,1,1,0,21.161
1,0,0,0,1,0,0,1,1,0,1,1,0,0,21.404
0,1,0,1,1,0,1,1,1,1,1,0,1,1,23.601
0,0,1,1,0,1,0,1,0,1,1,1,1,0,21.382
0,0,1,1,0,0,1,0,0,0,0,0,0,0,20.128
0,0,0,0,0,0,1,1,0,1,1,0,0,1,20.23
0,0,1,0,0,1,0,1,1,0,0,1,1,0,21.131
1,0,1,1,0,1,0,1,0,1,0,0,1,0,20.055
1,1,1,1,1,1,0,1,1,0,0,0,0,1,20.277
1,1,1,1,0,0,1,0,1,1,0,1,1,0,21.615
1,0,0,0,1,1,0,0,1,1,0,1,1,0,21.541
1,1,0,1,1,1,1,0,1,1,1,1,1,0,21.253
0,0,0,0,1,0,0,0,0,1,0,1,0,0,21.447
1,1,1,0,0,1,0,0,0,0,1,1,1,0,21.54
1,1,0,0,0,0,1,1,1,1,1,1,1,0,21.599
1,1,0,0,0,1,0,1,0,0,0,1,1,1,21.201
1,1,1,1,1,0,1,0,1,1,0,1,0,1,21.66
0,1,0,1,0,1,1,1,0,0,0,0,1,1,19.93
1,0,0,0,0,1,1,0,1,0,1,1,1,1,21.674
1,0,0,1,0,0,1,1,0,1,0,1,1,1,21.534
0,1,0,1,0,0,0,0,1,1,1,0,1,1,19.955
0,1,0,0,0,1,0,1,0,1,0,0,1,0,20.058
1,1,0,1,1,0,1,1,0,1,0,1,1,0,21.621
0,1,0,1,0,1,0,0,1,0,1,0,1,1,20.17
0,1,1,0,1,0,1,0,1,0,0,1,1,1,21.155
1,0,0,1,0,0,0,1,0,1,1,0,0,1,20.189
1,1,0,1,0,0,1,1,1,0,1,0,0,0,20.162
0,1,1,0,0,1,0,0,1,1,0,0,0,0,20.427
1,1,0,1,0,1,0,1,1,0,1,1,1,0,21.216
1,0,0,0,0,1,1,0,1,1,1,0,1,0,20.128
1,1,0,1,0,0,1,1,1,0,1,1,0,1,21.457
1,1,1,1,0,1,0,0,0,0,1,0,0,0,20.085
1,1,0,1,0,0,0,1,1,1,1,0,0,1,20.263
1,0,1,1,1,0,0,1,1,0,0,0,0,0,20.242
0,1,0,0,1,0,1,1,0,1,1,1,1,0,21.348
0,0,0,1,0,0,0,1,1,0,1,1,0,1,21.37
0,0,0,1,0,0,0,1,1,1,0,1,0,1,24.097
1,0,1,1,0,0,1,0,1,1,1,0,1,0,20.183
1,1,1,1,1,1,1,0,1,0,0,0,1,0,20.19
0,1,0,1,1,1,1,0,1,0,1,1,1,0,21.207
0,1,1,1,1,1,0,1,0,1,0,1,1,1,21.259
0,1,1,1,0,0,1,1,1,1,0,0,1,0,20.271
0,1,0,1,0,0,0,0,1,0,1,0,1,1,21.822
1,0,1,0,0,1,0,0,1,1,0,0,1,0,20.067
1,0,0,0,0,0,0,0,1,0,1,1,0,0,21.499
1,1,1,0,1,1,0,0,1,0,0,1,0,0,21.444
0,1,1,0,0,1,1,0,0,1,0,0,0,1,20.216
0,1,1,1,1,1,1,0,0,1,0,0,0,0,20.398
0,0,1,0,1,1,0,0,1,1,1,1,0,0,21.497
0,0,1,0,1,1,0,0,1,0,1,1,0,0,21.383
1,0,1,0,1,1,0,1,1,0,0,0,1,0,20.091
1,0,0,1,0,1,1,1,1,1,1,1,1,1,21.6
1,0,1,1,1,1,1,1,1,1,1,1,1,0,21.622
0,1,0,1,0,0,1,0,0,0,0,1,0,0,21.423
1,0,1,1,1,1,0,0,0,0,1,0,0,0,20.294
1,1,0,0,1,1,0,0,0,0,1,1,0,0,21.596
0,1,0,1,1,0,0,0,0,0,0,0,1,1,19.989
1,0,1,1,1,1,1,0,0,1,0,0,1,0,19.958
0,0,1,1,0,1,0,0,0,0,1,0,0,0,20.301
1,1,0,0,1,0,1,0,1,1,1,0,1,1,20.279
1,1,1,0,1,1,1,0,1,1,0,1,0,1,21.629
0,0,0,0,1,0,0,1,1,0,0,0,0,1,20.292
1,1,1,1,1,0,0,0,0,1,0,1,0,0,21.767
0,0,0,0,1,0,0,0,0,1,0,1,1,0,21.588
0,0,0,0,1,0,1,1,0,1,1,1,1,0,21.458
0,0,1,1,0,0,1,0,1,1,1,1,1,0,21.575
1,1,0,1,0,0,0,0,1,1,1,1,1,0,21.495
1,1,1,1,0,0,0,1,1,1,0,0,1,0,20.388
1,0,0,0,0,0,0,0,0,0,0,0,1,0,20.087
0,0,0,1,0,1,0,1,1,1,0,1,0,1,24.12
0,0,1,0,1,0,0,1,0,1,1,1,0,1,21.458
1,0,0,0,1,0,1,1,0,0,1,1,0,1,21.755
0,1,1,1,1,0,0,0,1,1,1,1,1,0,21.374
1,0,0,1,0,0,0,0,1,0,1,0,0,0,20.24
0,0,0,1,1,0,0,1,1,1,1,0,0,1,20.425
0,0,0,0,0,0,0,0,0,1,0,1,0,1,21.693
1,0,0,0,0,0,1,0,0,1,0,1,0,0,21.724
1,0,1,0,1,1,0,1,1,1,0,1,1,1,21.73
0,1,1,0,0,1,1,1,0,1,1,0,1,1,19.877
1,0,1,0,0,0,0,0,1,0,1,1,1,0,21.525
0,0,1,0,0,1,1,0,0,1,1,0,1,0,20.055
1,1,1,0,0,0,0,1,1,0,1,0,1,1,20.149
0,1,0,0,1,1,1,1,1,0,0,1,1,0,21.344
1,0,1,0,1,1,1,0,1,1,0,0,0,1,20.386
0,0,1,0,1,0,0,1,0,1,0,0,1,1,20.15
0,0,1,0,0,1,1,1,0,1,0,1,0,1,21.662
0,0,0,0,1,0,0,1,1,1,1,0,1,0,19.993
0,0,0,1,0,1,0,1,1,1,1,1,0,1,21.506
0,0,1,0,1,0,0,0,1,0,1,1,1,0,21.475
0,1,0,0,1,0,0,0,1,1,0,1,0,0,21.791
1,1,1,0,1,1,0,1,1,0,1,0,1,1,20.154
1,1,1,0,0,0,1,1,1,0,0,0,0,1,20.147
0,1,0,1,0,1,1,0,0,1,0,0,0,1,20.425
0,0,1,1,0,1,0,0,1,0,1,0,0,1,20.052
0,1,1,0,1,1,1,1,0,0,1,1,0,1,21.258
0,0,0,0,1,0,1,1,0,0,0,1,1,1,21.433
0,0,0,0,1,1,0,0,1,0,0,1,0,1,21.462
0,0,1,0,0,1,1,1,1,1,0,1,0,0,21.348
1,1,0,1,1,0,0,0,1,0,1,1,0,1,21.588
0,0,0,1,0,0,1,0,0,0,1,0,1,1,19.914
0,0,0,0,0,0,0,1,1,1,0,0,1,1,20.122
0,0,1,1,0,0,0,1,1,1,1,1,1,1,21.478
0,0,0,1,0,1,1,0,0,0,1,1,1,0,21.26
0,0,1,0,1,1,1,1,1,0,1,1,0,0,21.521
0,1,0,0,1,1,1,0,0,1,1,0,0,1,20.13
1,0,0,1,1,0,0,1,0,0,0,0,0,1,20.335
1,1,0,1,1,1,1,1,1,1,0,1,1,0,21.662
1,1,0,1,1,0,0,0,0,0,1,1,0,1,21.693
1,1,1,0,0,1,0,1,1,0,1,0,0,1,20.291
0,0,1,1,0,0,0,0,0,0,1,0,1,1,20.019
1,1,1,1,1,0,1,1,1,0,1,0,1,0,20.149
1,1,1,0,0,0,0,0,0,0,1,0,1,1,19.991
0,0,1,0,0,1,0,0,0,1,0,1,1,1,21.49
0,1,0,0,0,0,1,1,0,1,0,0,1,0,20.155
0,1,0,0,0,0,0,0,0,1,0,0,0,1,20.684
1,1,0,0,0,0,1,1,0,1,1,1,0,1,21.583
0,1,0,0,0,0,0,0,0,0,0,0,1,0,20.163
1,0,0,1,0,0,1,0,1,1,0,1,1,1,21.621
0,0,1,1,1,0,0,1,1,0,0,1,1,1,21.247
1,0,1,0,0,1,1,0,1,0,0,1,0,0,21.583
0,0,1,0,1,0,1,1,0,0,0,1,0,1,21.528
1,1,0,1,1,1,1,1,1,1,0,0,0,0,20.458
1,1,1,1,1,0,0,0,0,1,1,0,0,0,20.103
1,0,1,1,1,1,1,1,0,0,0,1,1,0,21.368
0,0,0,0,1,0,0,1,0,1,1,0,1,1,20.232
0,1,0,0,0,1,1,0,0,1,1,0,1,1,20.051
1,0,0,1,0,1,0,1,1,0,1,0,1,1,20.161
1,1,1,1,0,1,1,1,0,1,1,1,1,0,21.636
1,1,0,1,1,0,1,0,1,0,0,0,0,1,20.317
0,0,1,1,1,0,1,0,1,0,1,1,0,1,21.448
0,1,1,1,0,0,0,0,1,1,0,0,1,0,22.933
1,1,0,0,1,1,0,1,1,0,0,1,1,0,21.176
1,1,1,0,0,0,1,1,0,1,1,1,1,0,21.509
0,1,1,1,1,0,1,0,0,0,1,1,1,0,21.287
0,0,0,1,0,1,1,1,0,1,1,0,1,1,20.196
0,0,0,1,0,0,0,1,0,0,0,0,1,0,20.017
0,0,0,1,0,1,1,0,1,0,0,1,1,0,21.285
1,0,0,1,1,0,1,0,1,0,1,0,0,1,20.003
0,1,0,0,0,0,0,0,0,1,0,0,0,1,20.507
1,0,0,1,0,1,1,0,0,1,1,0,1,1,20.186
0,1,1,1,1,0,0,1,0,0,1,1,0,0,21.229
0,1,1,0,0,1,0,1,1,0,0,0,0,1,20.352
0,0,0,0,0,1,1,1,0,0,1,0,0,0,20.024
0,1,0,0,1,1,0,1,0,1,1,1,1,1,21.395
0,0,1,1,1,0,1,1,1,0,0,1,0,0,21.91
0,1,1,0,1,0,1,1,1,0,1,0,0,0,20.26
0,1,0,1,0,0,0,0,1,0,1,1,1,0,21.118
1,1,1,1,1,1,0,0,1,1,1,1,0,0,24.097
0,0,1,0,1,0,1,1,1,1,1,0,1,1,20.032
0,0,1,0,0,1,0,1,1,1,1,1,0,1,21.531
1,0,0,0,0,0,1,0,0,0,0,0,1,1,20.121
1,0,1,0,1,0,0,0,0,1,0,0,1,1,20.153
