SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$readrandom.6
1,1,0,0,1,0,0,1,1,0,0,0,1,0,6.28
1,0,0,0,1,1,1,0,1,1,1,0,1,1,5.93
0,0,1,1,1,0,1,1,0,0,0,0,1,1,6.56
0,0,1,1,1,0,1,1,1,0,0,1,1,0,6.017
1,0,0,0,1,0,0,1,1,0,1,1,0,0,6.79
0,1,0,1,1,0,1,1,1,1,1,0,1,1,6.297
0,0,1,1,0,1,0,1,0,1,1,1,1,0,6.727
0,0,1,1,0,0,1,0,0,0,0,0,0,0,6.389
0,0,0,0,0,0,1,1,0,1,1,0,0,1,6.314
0,0,1,0,0,1,0,1,1,0,0,1,1,0,6.014
1,0,1,1,0,1,0,1,0,1,0,0,1,0,6.298
1,1,1,1,1,1,0,1,1,0,0,0,0,1,6.007
1,1,1,1,0,0,1,0,1,1,0,1,1,0,6.583
1,0,0,0,1,1,0,0,1,1,0,1,1,0,6.249
1,1,0,1,1,1,1,0,1,1,1,1,1,0,6.145
0,0,0,0,1,0,0,0,0,1,0,1,0,0,6.347
1,1,1,0,0,1,0,0,0,0,1,1,1,0,6.459
1,1,0,0,0,0,1,1,1,1,1,1,1,0,6.403
1,1,0,0,0,1,0,1,0,0,0,1,1,1,6.104
1,1,1,1,1,0,1,0,1,1,0,1,0,1,6.051
0,1,0,1,0,1,1,1,0,0,0,0,1,1,5.963
1,0,0,0,0,1,1,0,1,0,1,1,1,1,6.273
1,0,0,1,0,0,1,1,0,1,0,1,1,1,6.335
0,1,0,1,0,0,0,0,1,1,1,0,1,1,6.191
0,1,0,0,0,1,0,1,0,1,0,0,1,0,6.307
1,1,0,1,1,0,1,1,0,1,0,1,1,0,6.221
0,1,0,1,0,1,0,0,1,0,1,0,1,1,6.136
0,1,1,0,1,0,1,0,1,0,0,1,1,1,10.625
1,0,0,1,0,0,0,1,0,1,1,0,0,1,80.256
1,1,0,1,0,0,1,1,1,0,1,0,0,0,78.83
0,1,1,0,0,1,0,0,1,1,0,0,0,0,82.713
1,1,0,1,0,1,0,1,1,0,1,1,1,0,78.507
1,0,0,0,0,1,1,0,1,1,1,0,1,0,79.361
1,1,0,1,0,0,1,1,1,0,1,1,0,1,78.147
1,1,1,1,0,1,0,0,0,0,1,0,0,0,23.912
1,1,0,1,0,0,0,1,1,1,1,0,0,1,17.549
1,0,1,1,1,0,0,1,1,0,0,0,0,0,14.075
0,1,0,0,1,0,1,1,0,1,1,1,1,0,15.508
0,0,0,1,0,0,0,1,1,0,1,1,0,1,13.295
0,0,0,1,0,0,0,1,1,1,0,1,0,1,13.342
1,0,1,1,0,0,1,0,1,1,1,0,1,0,11.775
1,1,1,1,1,1,1,0,1,0,0,0,1,0,10.896
0,1,0,1,1,1,1,0,1,0,1,1,1,0,12.142
0,1,1,1,1,1,0,1,0,1,0,1,1,1,11.053
0,1,1,1,0,0,1,1,1,1,0,0,1,0,10.705
0,1,0,1,0,0,0,0,1,0,1,0,1,1,9.647
1,0,1,0,0,1,0,0,1,1,0,0,1,0,10.364
1,0,0,0,0,0,0,0,1,0,1,1,0,0,9.736
1,1,1,0,1,1,0,0,1,0,0,1,0,0,9.504
0,1,1,0,0,1,1,0,0,1,0,0,0,1,8.833
0,1,1,1,1,1,1,0,0,1,0,0,0,0,8.388
0,0,1,0,1,1,0,0,1,1,1,1,0,0,8.945
0,0,1,0,1,1,0,0,1,0,1,1,0,0,8.712
1,0,1,0,1,1,0,1,1,0,0,0,1,0,8.5
1,0,0,1,0,1,1,1,1,1,1,1,1,1,8.616
1,0,1,1,1,1,1,1,1,1,1,1,1,0,8.626
0,1,0,1,0,0,1,0,0,0,0,1,0,0,8.754
1,0,1,1,1,1,0,0,0,0,1,0,0,0,8.184
1,1,0,0,1,1,0,0,0,0,1,1,0,0,8.377
0,1,0,1,1,0,0,0,0,0,0,0,1,1,8.297
1,0,1,1,1,1,1,0,0,1,0,0,1,0,7.191
0,0,1,1,0,1,0,0,0,0,1,0,0,0,7.083
1,1,0,0,1,0,1,0,1,1,1,0,1,1,7.304
1,1,1,0,1,1,1,0,1,1,0,1,0,1,7.267
0,0,0,0,1,0,0,1,1,0,0,0,0,1,6.807
1,1,1,1,1,0,0,0,0,1,0,1,0,0,7.397
0,0,0,0,1,0,0,0,0,1,0,1,1,0,7.312
0,0,0,0,1,0,1,1,0,1,1,1,1,0,7.711
0,0,1,1,0,0,1,0,1,1,1,1,1,0,7.411
1,1,0,1,0,0,0,0,1,1,1,1,1,0,7.518
1,1,1,1,0,0,0,1,1,1,0,0,1,0,6.815
1,0,0,0,0,0,0,0,0,0,0,0,1,0,6.601
0,0,0,1,0,1,0,1,1,1,0,1,0,1,6.86
0,0,1,0,1,0,0,1,0,1,1,1,0,1,7.603
1,0,0,0,1,0,1,1,0,0,1,1,0,1,7.047
0,1,1,1,1,0,0,0,1,1,1,1,1,0,6.843
1,0,0,1,0,0,0,0,1,0,1,0,0,0,7.093
0,0,0,1,1,0,0,1,1,1,1,0,0,1,6.543
0,0,0,0,0,0,0,0,0,1,0,1,0,1,7.253
1,0,0,0,0,0,1,0,0,1,0,1,0,0,6.447
1,0,1,0,1,1,0,1,1,1,0,1,1,1,6.634
0,1,1,0,0,1,1,1,0,1,1,0,1,1,6.061
1,0,1,0,0,0,0,0,1,0,1,1,1,0,6.234
0,0,1,0,0,1,1,0,0,1,1,0,1,0,6.181
1,1,1,0,0,0,0,1,1,0,1,0,1,1,6.249
0,1,0,0,1,1,1,1,1,0,0,1,1,0,6.204
1,0,1,0,1,1,1,0,1,1,0,0,0,1,6.248
0,0,1,0,1,0,0,1,0,1,0,0,1,1,6.207
0,0,1,0,0,1,1,1,0,1,0,1,0,1,6.2
0,0,0,0,1,0,0,1,1,1,1,0,1,0,6.66
0,0,0,1,0,1,0,1,1,1,1,1,0,1,6.599
0,0,1,0,1,0,0,0,1,0,1,1,1,0,6.245
0,1,0,0,1,0,0,0,1,1,0,1,0,0,6.438
1,1,1,0,1,1,0,1,1,0,1,0,1,1,5.961
1,1,1,0,0,0,1,1,1,0,0,0,0,1,6.528
0,1,0,1,0,1,1,0,0,1,0,0,0,1,6.519
0,0,1,1,0,1,0,0,1,0,1,0,0,1,6.041
0,1,1,0,1,1,1,1,0,0,1,1,0,1,5.97
0,0,0,0,1,0,1,1,0,0,0,1,1,1,5.991
0,0,0,0,1,1,0,0,1,0,0,1,0,1,6.023
0,0,1,0,0,1,1,1,1,1,0,1,0,0,6.174
1,1,0,1,1,0,0,0,1,0,1,1,0,1,5.999
0,0,0,1,0,0,1,0,0,0,1,0,1,1,6.022
0,0,0,0,0,0,0,1,1,1,0,0,1,1,6.427
0,0,1,1,0,0,0,1,1,1,1,1,1,1,6.439
0,0,0,1,0,1,1,0,0,0,1,1,1,0,6.033
0,0,1,0,1,1,1,1,1,0,1,1,0,0,6.223
0,1,0,0,1,1,1,0,0,1,1,0,0,1,6.077
1,0,0,1,1,0,0,1,0,0,0,0,0,1,6.291
1,1,0,1,1,1,1,1,1,1,0,1,1,0,6.405
1,1,0,1,1,0,0,0,0,0,1,1,0,1,6.246
1,1,1,0,0,1,0,1,1,0,1,0,0,1,6.178
0,0,1,1,0,0,0,0,0,0,1,0,1,1,6.219
1,1,1,1,1,0,1,1,1,0,1,0,1,0,6.686
1,1,1,0,0,0,0,0,0,0,1,0,1,1,6.05
0,0,1,0,0,1,0,0,0,1,0,1,1,1,6.843
0,1,0,0,0,0,1,1,0,1,0,0,1,0,6.079
0,1,0,0,0,0,0,0,0,1,0,0,0,1,6.204
1,1,0,0,0,0,1,1,0,1,1,1,0,1,6.187
0,1,0,0,0,0,0,0,0,0,0,0,1,0,6.445
1,0,0,1,0,0,1,0,1,1,0,1,1,1,5.99
0,0,1,1,1,0,0,1,1,0,0,1,1,1,5.944
1,0,1,0,0,1,1,0,1,0,0,1,0,0,6.486
0,0,1,0,1,0,1,1,0,0,0,1,0,1,6.166
1,1,0,1,1,1,1,1,1,1,0,0,0,0,6.618
1,1,1,1,1,0,0,0,0,1,1,0,0,0,6.136
1,0,1,1,1,1,1,1,0,0,0,1,1,0,6.138
0,0,0,0,1,0,0,1,0,1,1,0,1,1,6.12
0,1,0,0,0,1,1,0,0,1,1,0,1,1,6.244
1,0,0,1,0,1,0,1,1,0,1,0,1,1,6.37
1,1,1,1,0,1,1,1,0,1,1,1,1,0,6.018
1,1,0,1,1,0,1,0,1,0,0,0,0,1,6.073
0,0,1,1,1,0,1,0,1,0,1,1,0,1,6.044
0,1,1,1,0,0,0,0,1,1,0,0,1,0,6.018
1,1,0,0,1,1,0,1,1,0,0,1,1,0,5.854
1,1,1,0,0,0,1,1,0,1,1,1,1,0,6.423
0,1,1,1,1,0,1,0,0,0,1,1,1,0,6.148
0,0,0,1,0,1,1,1,0,1,1,0,1,1,6.191
0,0,0,1,0,0,0,1,0,0,0,0,1,0,6.206
0,0,0,1,0,1,1,0,1,0,0,1,1,0,5.794
1,0,0,1,1,0,1,0,1,0,1,0,0,1,6.015
0,1,0,0,0,0,0,0,0,1,0,0,0,1,6.62
1,0,0,1,0,1,1,0,0,1,1,0,1,1,6.16
0,1,1,1,1,0,0,1,0,0,1,1,0,0,6.031
0,1,1,0,0,1,0,1,1,0,0,0,0,1,6.117
0,0,0,0,0,1,1,1,0,0,1,0,0,0,6.18
0,1,0,0,1,1,0,1,0,1,1,1,1,1,6.166
0,0,1,1,1,0,1,1,1,0,0,1,0,0,6.276
0,1,1,0,1,0,1,1,1,0,1,0,0,0,6.013
0,1,0,1,0,0,0,0,1,0,1,1,1,0,6.098
1,1,1,1,1,1,0,0,1,1,1,1,0,0,6.122
0,0,1,0,1,0,1,1,1,1,1,0,1,1,6.139
0,0,1,0,0,1,0,1,1,1,1,1,0,1,6.335
1,0,0,0,0,0,1,0,0,0,0,0,1,1,6.272
1,0,1,0,1,0,0,0,0,1,0,0,1,1,6.407
