SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$readrandom.1
0,0,0,0,0,1,0,0,1,0,0,0,0,1,6.354
1,1,0,1,1,1,0,1,0,0,1,1,1,1,6.29
0,0,1,0,0,1,1,1,0,1,0,1,1,1,6.336
0,0,0,1,1,1,0,0,1,0,1,1,1,0,6.238
0,1,0,0,1,1,0,0,1,0,0,0,0,0,6.297
1,0,0,0,0,1,1,1,0,0,0,1,0,0,6.233
1,1,0,1,0,0,0,1,1,0,0,1,1,1,6.609
1,1,0,0,0,1,1,1,0,0,0,0,1,0,6.507
1,0,0,1,1,0,0,1,1,1,1,1,1,1,6.351
0,1,1,0,1,0,1,1,1,0,0,1,1,1,6.164
0,1,0,1,1,0,1,1,0,0,0,0,1,0,6.357
1,0,0,0,1,1,1,1,1,1,1,0,0,0,6.23
1,0,1,1,0,1,0,1,0,0,1,1,0,1,6.367
1,0,1,0,1,0,0,1,1,0,1,0,0,1,6.359
1,1,1,1,1,1,1,1,1,1,1,0,1,1,6.421
1,1,1,0,1,1,0,0,1,1,0,1,1,1,6.323
0,1,0,1,1,0,0,0,1,0,1,0,0,1,6.314
1,0,1,0,1,1,0,1,1,1,1,0,1,1,6.347
0,0,0,1,1,0,1,1,0,1,1,1,0,0,6.26
1,0,0,0,0,1,0,1,1,0,1,0,0,1,6.342
1,0,1,0,0,1,1,1,1,1,0,0,1,0,6.301
0,0,0,1,0,0,1,1,1,1,1,0,1,1,6.2
0,0,0,0,1,0,1,1,1,1,1,1,0,0,6.386
0,1,1,0,0,0,1,0,1,0,1,0,1,0,6.108
0,1,0,0,1,0,1,0,0,0,1,0,0,0,6.252
1,0,0,1,1,1,0,1,0,1,1,1,1,1,6.323
1,1,0,0,1,0,0,0,1,1,1,1,1,0,6.255
1,1,0,1,0,0,0,0,0,1,0,1,1,1,6.224
0,0,1,1,1,1,1,0,1,1,0,1,1,0,6.28
0,1,1,0,0,0,1,0,1,0,0,0,1,0,6.418
0,1,0,1,1,0,1,1,0,1,1,1,0,0,6.325
0,1,1,0,0,1,0,0,1,1,1,1,1,1,6.287
1,0,1,1,0,1,1,0,1,1,0,1,0,0,6.29
0,1,0,1,0,0,1,1,1,0,1,0,0,1,6.324
1,0,1,1,0,0,1,0,1,0,1,1,1,1,6.347
0,0,1,1,0,1,1,0,1,0,1,0,0,1,6.309
0,0,0,1,1,1,0,1,0,1,0,1,0,1,6.417
1,1,1,0,0,0,0,1,1,1,1,1,0,1,6.474
0,1,0,0,0,1,0,0,1,1,0,0,1,0,6.284
1,0,0,1,1,1,1,0,1,0,0,0,1,1,6.666
1,1,0,1,1,1,1,1,0,1,1,1,1,1,6.269
1,0,1,0,0,1,0,0,1,1,1,0,0,1,6.279
0,1,0,1,1,0,1,1,1,1,1,1,0,0,6.382
1,0,0,1,0,1,0,0,0,1,1,0,0,1,6.401
0,1,0,1,0,1,1,1,0,0,1,1,1,0,6.158
1,0,1,1,0,0,0,1,1,0,1,1,1,1,6.198
1,0,1,1,0,0,0,0,1,0,1,1,1,1,6.289
0,1,1,1,1,0,1,1,0,1,0,1,0,1,6.34
1,1,1,1,1,1,1,0,0,0,0,0,0,1,6.242
1,0,0,0,1,0,0,0,1,1,1,0,0,1,6.304
0,0,0,0,1,0,1,0,1,1,1,0,0,0,6.351
0,1,1,1,0,1,1,1,0,1,1,0,1,0,6.258
0,1,1,0,0,0,1,0,1,0,1,1,1,0,6.189
0,0,0,0,0,1,0,0,0,0,0,1,0,1,6.404
1,1,0,0,0,1,1,1,0,0,1,1,1,0,6.305
1,0,0,0,0,0,1,0,0,0,0,1,0,0,6.42
1,1,0,1,1,1,0,1,0,1,0,1,1,0,6.511
0,1,0,1,1,1,1,0,1,1,1,0,1,1,6.434
0,1,0,1,1,0,0,0,0,0,0,0,0,1,6.306
1,1,0,1,0,0,0,1,1,1,0,0,1,0,6.317
0,1,0,1,1,0,0,0,0,0,1,1,1,0,6.108
0,1,1,1,0,1,1,1,1,1,0,0,1,1,6.397
0,0,1,1,1,0,1,1,0,1,1,0,1,1,6.156
1,1,0,0,0,0,1,0,1,1,0,1,0,1,6.27
0,0,0,0,1,0,1,1,0,0,1,1,1,0,6.495
1,1,0,1,0,0,0,0,0,0,1,0,0,0,6.336
0,1,1,0,0,0,1,1,0,1,0,0,1,0,6.536
1,0,1,1,1,1,0,0,1,0,1,0,0,1,6.311
1,1,1,1,0,0,1,0,1,1,1,1,0,0,6.458
1,0,1,0,0,0,1,1,0,0,0,0,0,0,6.524
1,1,1,0,1,1,0,0,1,0,0,0,0,0,6.252
1,1,0,0,1,1,0,0,1,0,0,1,0,0,6.333
0,0,0,1,1,0,1,0,0,1,0,0,0,0,6.623
0,0,0,0,1,1,0,0,1,0,1,1,0,0,6.525
0,0,1,1,0,0,1,1,1,1,1,0,0,1,6.449
1,0,1,0,0,0,0,1,0,1,0,0,0,0,6.272
0,0,1,0,1,1,0,0,1,0,0,1,1,0,6.719
0,0,0,1,1,1,0,1,0,1,0,1,1,1,6.16
1,1,1,1,1,0,1,0,0,1,1,0,1,0,6.381
0,1,1,1,0,1,1,1,0,0,1,1,1,1,6.177
0,0,1,1,0,1,0,0,1,0,0,0,1,0,6.48
0,1,1,1,1,0,0,1,0,0,1,1,0,1,6.273
0,0,1,1,0,0,1,1,0,0,1,0,0,1,6.361
1,1,1,0,1,1,1,0,1,0,0,0,1,0,6.188
1,1,0,0,1,0,1,0,0,1,0,0,0,0,6.319
0,0,1,1,1,1,0,1,0,1,0,1,1,1,6.681
0,0,1,1,1,0,1,0,0,1,1,0,1,1,6.158
0,1,0,0,1,0,0,0,1,1,0,0,1,0,6.407
0,0,1,0,0,0,1,1,0,0,1,1,0,0,6.375
1,1,0,0,0,0,0,1,1,1,1,0,0,0,6.295
0,1,0,0,1,0,0,0,0,1,1,0,1,0,6.309
0,0,1,1,0,0,0,1,0,0,0,0,0,0,6.294
1,0,1,0,1,0,0,0,1,0,0,1,0,0,6.388
1,0,1,1,1,0,0,1,0,0,0,1,1,0,6.257
0,1,1,0,0,0,1,1,0,1,0,0,0,1,6.289
1,0,1,1,0,0,0,0,0,0,1,0,1,0,6.38
1,0,0,0,0,0,1,0,0,1,1,0,1,1,6.188
1,1,1,1,0,1,0,1,0,0,0,1,1,0,6.106
0,1,1,0,0,0,0,0,1,1,1,1,0,0,6.526
1,1,1,1,0,0,0,1,1,1,0,0,0,0,6.384
0,0,0,1,1,0,0,0,0,1,1,0,1,0,6.448
1,1,0,0,1,0,0,0,1,1,0,0,1,0,6.411
0,1,1,0,0,0,1,0,1,1,0,0,1,1,6.36
1,1,1,0,0,1,0,0,1,1,0,1,1,0,6.347
0,1,0,1,0,1,1,1,1,1,1,0,1,1,6.405
0,1,1,0,0,1,0,0,1,0,1,1,0,0,6.266
1,0,0,0,1,1,0,0,1,1,0,1,1,1,6.414
0,0,1,0,0,1,1,1,1,0,1,1,1,0,6.104
0,1,0,1,1,0,1,1,1,0,1,0,0,1,6.459
1,0,1,0,0,0,0,0,1,0,0,0,1,1,6.38
0,1,1,0,0,0,1,0,0,0,0,0,1,1,6.12
0,1,1,0,0,1,0,0,0,1,1,1,1,1,6.267
0,1,0,1,0,0,0,0,0,0,0,0,1,1,6.192
0,0,1,0,1,0,0,1,1,0,1,0,0,0,6.282
1,1,0,0,0,1,1,0,1,0,0,1,0,1,6.358
1,0,0,0,0,0,1,0,1,1,0,0,1,1,6.255
0,1,1,1,0,1,0,0,1,0,1,0,1,0,6.283
0,0,0,1,0,0,0,1,1,0,0,0,1,0,6.237
1,0,1,0,1,0,0,0,0,1,0,1,1,0,6.334
1,0,0,1,1,0,1,0,1,1,1,0,0,1,6.341
1,1,1,0,1,0,1,0,1,1,0,0,1,1,6.408
0,1,1,1,0,0,1,1,1,0,1,1,1,0,6.202
1,1,0,1,1,0,1,1,1,0,0,1,1,0,6.168
1,0,1,0,0,1,0,1,0,1,1,0,1,0,6.351
0,1,0,0,1,0,0,0,1,0,1,0,1,1,6.095
1,0,0,1,1,0,1,0,0,0,1,0,0,0,6.317
1,0,1,0,1,1,1,0,0,1,0,0,0,1,6.396
1,1,1,1,0,0,0,1,1,1,1,1,0,1,6.335
1,1,1,0,0,0,0,1,0,1,0,1,0,0,6.365
1,0,0,1,1,1,0,0,0,0,0,0,0,1,6.391
0,1,1,1,0,0,0,1,1,0,1,1,0,1,6.505
0,1,0,1,1,0,0,0,0,0,0,1,0,1,6.228
0,0,0,0,0,1,1,0,1,1,1,0,0,0,6.31
0,1,1,0,0,0,0,1,0,1,1,0,1,0,6.392
0,1,1,0,1,1,0,0,0,1,0,1,1,1,6.31
1,1,1,1,0,1,1,1,0,1,0,0,1,0,6.404
0,1,0,0,1,0,1,0,1,1,0,1,0,0,6.368
1,1,0,1,0,1,1,0,0,1,1,1,1,0,6.171
1,1,1,0,1,0,1,1,1,0,1,0,0,1,6.241
1,0,0,0,0,1,1,0,1,1,1,1,1,0,6.417
0,0,1,1,0,1,1,1,1,1,1,0,0,0,6.533
0,1,0,1,1,0,1,1,1,0,0,0,1,1,6.204
1,0,1,1,0,0,1,0,1,0,0,1,1,1,6.262
0,1,0,0,1,0,1,0,1,0,0,0,1,1,6.353
1,1,1,1,1,0,1,0,1,1,0,0,0,0,6.223
0,1,0,1,0,0,1,0,0,1,1,1,0,0,6.39
1,1,1,1,1,1,1,1,1,1,0,0,0,0,6.345
0,1,0,1,1,0,1,0,1,0,1,1,0,0,6.361
1,0,0,1,1,0,0,0,0,1,1,0,0,1,6.407
1,1,0,1,0,1,1,0,0,1,1,1,0,0,6.25
0,0,1,1,1,1,0,0,1,0,0,0,0,1,6.425
0,0,1,0,0,0,0,0,1,1,1,1,0,0,6.319
0,0,1,0,0,1,0,0,0,0,1,0,1,0,6.258
1,0,1,0,0,1,1,0,0,1,1,0,0,0,6.338
1,0,0,1,0,0,1,0,1,0,1,1,0,1,6.187
0,0,1,1,1,0,1,0,0,1,1,0,1,0,6.243
1,1,1,1,0,1,1,0,0,0,1,0,1,1,6.632
1,1,0,1,1,1,0,1,0,0,1,1,1,1,6.226
0,1,0,1,1,0,1,0,1,0,0,0,0,0,6.237
1,0,0,0,1,0,1,1,1,0,0,1,1,1,6.174
0,0,1,0,1,1,1,0,0,0,0,1,1,0,6.415
1,0,1,0,0,1,1,0,0,0,1,0,1,0,6.115
0,0,0,0,1,1,0,1,1,1,1,1,0,1,6.328
0,0,0,1,0,1,1,0,0,1,0,0,1,1,6.415
1,1,0,1,0,0,0,0,1,1,1,1,0,0,6.538
0,1,1,1,0,1,0,1,1,0,1,1,1,1,6.082
0,1,1,1,0,1,1,1,0,0,0,1,1,1,6.281
1,0,0,0,0,0,1,0,0,1,0,1,1,0,6.632
1,1,1,0,1,1,1,1,0,0,0,0,1,1,6.397
1,1,1,1,0,0,0,1,1,0,1,0,0,0,6.262
0,0,0,1,0,0,1,1,1,1,0,1,0,0,6.361
0,0,1,1,0,1,0,0,0,1,1,0,1,0,6.373
0,0,0,1,1,0,0,1,0,1,0,1,1,1,6.206
1,1,0,1,1,1,0,1,0,0,1,0,0,1,6.275
1,0,1,1,1,1,1,1,0,1,0,0,0,1,6.404
0,0,1,0,1,0,1,0,1,0,0,0,1,0,6.277
0,1,0,0,0,1,0,0,0,0,0,1,1,0,6.246
0,0,1,0,1,0,0,0,0,1,1,0,0,0,6.416
1,1,0,1,0,1,1,0,1,0,0,0,1,1,6.197
1,0,0,1,0,0,0,1,1,0,1,0,1,1,6.207
1,1,0,1,1,0,1,0,0,1,1,0,0,1,6.466
0,0,0,0,1,0,0,0,1,1,1,0,1,1,6.234
0,1,1,0,0,0,0,1,0,1,0,1,1,1,6.297
1,0,1,0,0,1,0,0,1,0,1,0,0,0,6.412
0,1,0,1,1,1,0,0,1,0,1,0,0,0,6.312
0,1,1,0,0,0,1,0,0,1,1,0,1,1,6.408
1,0,0,1,1,0,1,1,0,1,0,1,1,1,6.4
1,0,1,1,0,1,0,1,1,0,1,1,1,1,6.245
0,0,1,1,1,0,1,1,1,1,1,0,1,1,6.275
1,0,1,1,1,0,1,1,1,0,0,0,0,0,6.452
1,0,1,1,1,1,0,0,0,0,1,0,1,0,6.407
0,0,1,0,0,0,1,1,0,1,0,1,1,0,6.275
1,1,1,0,1,1,1,1,0,0,0,1,1,1,6.247
0,1,0,1,0,1,1,0,1,0,1,0,1,1,6.22
0,1,1,1,0,0,0,0,1,1,1,0,0,0,6.408
0,1,0,1,0,1,0,1,0,0,0,0,1,1,6.242
1,1,0,0,1,0,0,1,0,0,0,1,1,0,6.215
0,1,0,1,1,0,0,0,1,0,1,0,0,1,6.307
0,1,1,0,0,1,1,0,0,1,0,0,0,0,6.393
0,0,1,1,1,1,1,0,0,1,0,1,1,1,6.516
1,0,1,1,1,1,0,1,0,1,0,0,0,1,6.347
1,1,1,0,1,0,1,0,1,1,0,0,0,0,6.383
1,0,0,0,1,1,0,1,1,0,1,1,1,1,6.227
0,1,1,0,1,1,1,1,1,1,1,0,1,1,6.441
0,0,1,0,1,1,1,1,1,0,1,1,0,1,6.212
0,0,1,1,1,0,0,1,1,1,0,1,1,1,6.572
0,0,0,0,1,0,1,1,0,1,0,0,0,0,6.297
1,1,1,1,1,1,1,1,0,0,0,0,1,1,6.168
0,0,1,1,0,0,0,1,1,0,0,0,1,1,6.355
0,0,1,0,1,1,1,0,1,1,1,1,0,0,6.257
0,1,0,1,1,0,0,0,1,1,0,0,1,1,6.366
0,0,1,1,1,0,1,0,0,1,1,1,1,0,6.316
0,0,0,1,0,0,0,0,1,0,1,1,0,1,6.357
0,0,0,0,0,1,1,0,1,1,1,0,0,1,6.335
1,0,1,1,1,1,0,1,1,1,0,1,1,0,6.412
1,0,0,0,1,0,1,1,0,0,1,0,1,0,6.386
1,0,0,0,1,0,1,0,1,0,1,0,1,0,6.199
0,0,0,1,0,1,1,1,0,0,1,1,1,0,6.207
1,1,0,1,1,1,0,1,1,0,0,1,0,1,6.257
0,1,0,0,0,1,1,1,0,1,0,0,1,0,6.338
1,1,1,0,0,1,1,1,1,1,0,1,1,1,6.276
1,1,0,1,1,0,1,1,0,1,0,0,0,1,6.252
0,1,1,0,0,1,0,1,0,0,1,1,0,1,6.436
1,1,1,0,0,1,0,1,0,1,1,1,0,0,6.441
1,1,0,1,1,1,1,0,0,0,1,0,1,0,6.423
1,0,0,0,0,0,1,0,0,1,0,1,1,1,6.242
1,1,0,1,1,0,1,1,0,1,0,1,0,1,6.405
0,1,1,0,0,1,0,0,1,1,0,0,1,1,6.449
1,1,1,1,1,1,1,0,1,1,1,0,0,0,6.266
1,1,1,0,1,1,1,0,1,1,0,0,1,1,6.393
0,0,1,0,1,1,1,1,1,0,0,1,1,1,6.337
1,0,0,1,1,1,1,1,1,1,0,1,0,1,6.33
1,0,1,1,1,0,0,0,1,1,0,0,1,1,6.245
1,0,0,1,1,1,1,0,1,1,1,1,1,0,6.376
0,0,1,1,1,0,1,1,1,1,0,1,0,0,6.597
1,0,0,0,0,0,1,0,1,1,0,0,0,1,6.404
0,1,0,0,1,0,1,0,1,0,0,0,1,0,6.098
1,0,0,1,1,1,0,1,0,0,0,1,1,1,6.199
0,0,1,0,0,1,1,1,1,0,0,0,0,1,6.346
1,1,0,1,1,0,1,1,0,0,1,0,0,0,6.289
0,1,0,0,1,1,1,1,1,0,1,1,0,1,7.123
1,0,1,0,1,0,1,1,1,1,1,0,0,1,6.392
1,0,0,0,1,0,1,1,1,0,1,0,0,1,6.226
0,0,1,1,1,0,1,0,1,1,1,1,0,1,6.343
1,1,1,1,0,0,0,0,0,0,0,0,1,0,6.089
0,1,1,1,1,0,0,1,0,0,0,0,1,1,6.195
1,1,0,1,1,0,1,0,1,0,1,1,0,1,6.307
1,0,1,0,1,1,1,0,1,0,1,1,0,1,6.222
0,0,0,1,0,1,0,0,1,0,0,1,0,0,6.311
0,0,0,1,0,0,1,0,1,0,0,0,0,1,6.335
0,1,1,1,1,0,0,0,1,0,1,1,0,0,6.236
0,1,0,1,0,0,0,0,1,1,1,1,1,0,6.19
0,0,0,1,1,1,0,1,1,1,1,1,1,1,6.308
1,1,1,0,0,0,1,1,0,1,1,1,0,0,6.399
0,1,0,0,0,1,1,1,0,0,1,0,1,0,6.147
1,1,0,1,0,0,0,0,0,0,0,0,1,0,6.244
0,0,1,1,0,0,1,0,1,1,1,1,1,1,6.303
1,1,1,1,1,0,1,0,1,0,1,1,1,1,6.28
1,0,1,1,1,0,0,0,0,1,1,1,0,1,6.502
0,0,0,1,0,0,1,0,1,1,0,0,0,1,6.292
1,0,0,1,0,1,0,0,1,0,1,1,1,1,6.21
1,1,0,0,1,0,1,0,0,0,0,0,1,1,6.256
0,1,1,0,0,1,0,0,0,1,1,1,0,1,6.291
1,1,1,0,0,0,0,0,1,0,0,0,0,1,6.384
0,0,1,0,1,1,0,0,0,0,1,0,0,1,6.215
1,1,1,1,0,1,1,0,0,1,1,0,1,1,6.33
0,1,0,0,1,1,0,0,0,1,1,1,0,0,6.519
0,0,0,1,0,0,0,0,0,1,1,0,0,1,6.294
0,0,1,1,1,1,1,0,0,0,1,1,1,1,6.146
0,0,1,1,0,1,0,1,1,1,1,1,0,1,6.39
0,0,1,0,1,0,1,0,1,1,0,1,0,0,6.384
1,1,1,0,0,1,0,1,0,1,0,0,1,0,6.241
0,1,1,0,0,0,0,1,0,1,1,1,1,1,6.242
0,0,0,1,1,1,0,0,0,1,1,1,1,0,6.341
0,1,0,0,0,1,1,0,1,1,1,1,1,0,6.206
1,1,0,1,0,0,1,1,1,0,1,0,1,0,6.182
1,0,1,0,1,0,1,0,0,1,1,1,1,1,6.417
1,1,0,0,0,1,0,1,0,1,1,0,1,0,6.383
1,1,0,1,1,1,0,0,1,1,1,1,1,0,6.137
0,1,1,1,0,0,0,1,1,1,1,1,0,0,6.375
0,1,1,1,0,1,0,0,0,0,0,0,0,0,6.341
1,0,1,0,0,0,1,0,0,0,1,0,1,0,6.241
1,0,0,0,1,0,1,1,0,1,0,0,0,1,6.436
0,0,1,0,0,1,0,0,0,0,0,0,1,1,6.184
0,1,0,0,1,0,0,0,0,1,0,0,1,1,6.904
0,0,1,0,1,0,1,1,0,0,1,1,0,0,6.148
1,1,0,1,0,0,0,1,0,1,1,1,0,1,6.71
0,0,1,0,0,1,0,0,1,0,0,1,0,1,6.207
0,0,0,1,0,1,1,0,0,0,1,1,0,0,6.295
0,0,1,1,1,0,0,0,1,0,0,0,0,1,6.423
0,1,0,1,1,0,0,0,1,0,1,0,0,0,6.278
1,0,0,0,0,0,1,0,1,0,1,1,1,1,6.15
0,0,0,1,0,0,0,0,0,0,1,0,0,0,6.361
1,1,1,1,0,0,0,0,1,1,1,1,1,0,6.347
0,0,0,0,0,0,1,1,0,0,0,0,1,1,6.242
0,1,0,0,0,1,1,0,1,0,1,1,0,0,6.314
0,0,0,0,1,1,0,1,1,1,0,0,0,0,6.448
0,0,1,0,0,0,1,1,1,0,0,0,0,1,6.353
0,0,1,0,1,0,1,0,0,0,1,1,1,1,6.158
0,0,1,1,0,1,1,1,1,0,0,0,1,0,6.369
0,0,1,0,1,1,0,1,0,1,0,0,1,1,6.284
1,1,0,1,0,0,0,0,0,0,0,1,1,0,6.153
0,1,1,0,0,0,1,0,1,1,0,0,0,0,6.377
1,1,0,1,1,1,0,0,0,1,0,0,0,1,6.365
1,0,1,0,1,1,0,0,1,1,1,0,1,1,6.275
1,0,0,0,1,1,1,0,0,1,1,0,1,1,6.633
1,1,1,0,1,0,1,0,1,1,1,0,0,0,6.313
1,1,0,1,0,0,1,0,0,0,1,0,1,1,6.284
1,1,1,0,0,1,1,0,1,0,0,0,0,0,6.371
1,1,0,0,0,0,0,1,1,0,0,1,1,0,6.194
0,0,1,1,0,0,1,1,0,0,0,1,1,1,6.224
0,1,0,1,0,1,0,1,1,1,1,1,0,1,6.228
0,1,1,0,1,1,0,1,0,1,0,0,1,1,6.508
1,1,1,0,0,1,0,0,0,1,0,1,1,0,6.389
1,0,1,0,0,1,0,0,1,0,1,1,1,1,6.187
1,1,0,1,0,1,0,0,0,1,0,0,1,0,6.419
0,0,1,1,0,1,1,0,0,1,0,1,1,0,6.415
0,1,0,0,1,0,1,1,0,1,0,1,1,1,6.246
0,1,0,1,0,0,0,1,0,1,1,1,0,1,6.298
1,0,1,1,1,0,0,0,1,1,1,0,1,1,6.297
0,1,0,0,0,0,1,0,0,1,1,1,0,1,6.346
0,0,0,1,0,1,1,0,1,1,1,1,1,1,6.268
1,0,0,0,0,1,0,0,1,0,0,1,1,0,6.173
0,0,0,0,0,1,0,0,1,1,1,0,0,1,6.347
1,0,1,1,0,0,1,1,0,1,1,1,1,1,6.152
0,0,0,0,1,0,1,1,0,0,1,1,0,0,6.275
0,1,1,1,1,0,1,1,0,1,1,0,1,0,6.359
0,1,1,0,1,0,1,0,1,0,0,1,1,1,6.248
1,1,0,1,0,1,0,0,1,0,1,0,1,1,6.425
0,0,1,1,1,0,1,1,0,0,0,1,1,1,6.248
1,1,1,0,0,0,0,1,1,0,0,0,1,0,6.302
0,0,0,1,0,1,1,1,1,0,0,1,0,1,6.289
1,1,0,0,0,0,1,0,1,1,1,0,0,1,6.338
0,1,1,0,1,0,0,1,1,0,0,0,0,1,6.483
1,1,0,1,0,1,1,0,0,1,1,1,0,1,6.206
1,1,1,0,1,0,1,0,1,0,0,1,0,0,6.239
0,1,1,0,1,0,0,1,1,1,0,0,0,0,6.391
1,1,0,0,0,0,1,1,0,1,0,0,1,1,6.474
0,1,1,0,1,0,1,1,1,1,0,0,0,1,6.27
0,0,1,0,1,1,0,1,0,0,0,1,1,0,6.411
0,1,0,1,1,1,1,0,1,1,1,1,0,1,6.356
0,0,1,1,0,0,0,0,1,1,0,0,0,0,6.349
1,1,0,0,0,1,0,0,1,0,1,1,0,1,6.208
0,1,0,1,0,1,1,0,1,1,0,0,1,0,6.559
0,0,1,1,0,0,0,1,1,0,1,1,1,0,6.287
0,0,1,1,0,1,0,1,1,0,1,1,0,1,6.401
0,1,0,0,0,1,0,0,1,0,1,0,0,1,6.283
1,0,1,0,0,1,0,1,1,1,0,1,1,1,6.541
0,1,1,1,1,0,0,0,1,0,0,0,0,0,6.216
1,1,0,1,0,1,0,1,0,1,1,0,1,1,6.365
1,1,1,1,1,1,0,1,1,0,0,1,1,0,6.38
0,1,0,1,0,0,0,1,0,0,1,0,0,0,6.329
0,1,0,0,1,0,1,1,1,0,1,1,1,1,6.132
1,1,0,1,0,1,0,0,0,0,0,0,0,1,6.352
0,1,1,0,1,0,1,0,1,0,0,1,1,0,6.2
0,0,0,0,0,1,1,1,0,0,0,0,0,1,6.313
0,1,1,0,0,1,1,1,0,0,0,0,1,1,6.386
1,0,0,1,1,1,0,1,1,0,1,1,1,1,6.177
0,1,0,0,1,1,1,0,0,1,0,0,1,1,6.301
1,0,0,1,1,0,0,0,0,1,0,1,0,1,6.456
0,1,0,0,0,0,0,1,1,0,1,0,0,1,6.307
1,1,1,0,0,1,1,0,0,0,1,0,0,1,6.174
0,1,0,1,0,1,1,0,0,0,1,0,1,0,6.137
1,1,1,0,0,1,0,1,1,1,1,1,0,0,6.544
1,1,0,1,0,1,0,0,1,1,1,0,0,1,6.248
0,0,0,0,1,0,0,1,0,1,1,1,0,1,6.307
1,1,0,1,0,1,0,0,0,0,0,1,0,0,6.25
1,1,1,0,0,1,1,1,0,1,0,0,0,0,6.38
1,1,1,1,0,0,0,0,1,0,0,0,1,0,6.184
1,0,1,1,0,1,0,1,1,1,0,1,0,0,6.463
1,0,0,1,1,1,1,1,0,0,1,1,0,1,6.343
0,0,1,1,0,1,0,1,0,1,1,1,1,0,6.21
1,1,1,0,0,1,0,0,0,1,0,0,1,0,6.282
0,0,1,1,0,0,0,0,0,1,0,0,0,0,6.42
1,1,0,0,0,1,0,0,0,0,1,0,0,1,6.242
0,1,0,1,0,1,0,1,0,0,0,0,0,0,6.225
0,1,1,1,1,1,0,0,1,0,0,1,0,0,6.277
1,0,1,1,1,0,1,0,1,0,1,0,0,1,6.304
0,0,1,1,0,1,1,1,1,0,0,1,0,1,6.463
1,1,1,1,0,0,0,0,0,1,1,1,0,0,6.371
1,1,1,1,1,1,1,0,0,0,0,0,0,0,6.26
0,0,1,0,0,0,0,0,0,0,1,0,1,0,6.268
0,1,1,0,1,1,1,0,0,0,1,0,1,1,6.282
0,0,1,1,1,0,0,0,0,0,0,1,1,0,6.231
1,0,1,1,0,1,1,1,1,0,0,0,1,1,6.197
1,1,0,0,1,0,0,1,1,1,0,0,0,0,6.39
0,1,0,1,0,0,0,1,1,0,0,1,0,1,6.216
1,0,0,0,1,0,1,0,1,0,0,1,0,1,6.775
1,1,0,0,0,1,0,0,1,0,1,0,0,1,6.215
1,0,0,1,0,0,0,1,0,1,1,0,1,0,6.392
0,0,1,1,1,0,0,0,0,0,1,1,0,0,6.189
0,0,0,1,0,1,1,0,1,0,1,0,0,0,6.244
1,1,0,1,1,0,0,0,0,1,0,1,0,1,6.545
0,0,0,0,0,1,1,1,1,0,0,0,0,0,6.488
0,1,1,0,0,1,0,1,0,0,0,0,1,1,6.292
0,0,0,0,0,1,0,1,1,1,0,1,1,0,6.275
1,1,0,0,1,1,0,0,0,1,0,0,1,1,6.402
1,1,0,0,0,1,0,0,1,0,0,1,1,1,6.187
0,1,1,0,1,0,0,0,0,1,0,1,0,1,6.293
1,0,0,0,0,1,1,0,1,0,0,1,0,0,6.283
0,0,1,0,1,1,0,0,1,0,1,1,0,1,6.397
0,1,1,1,0,1,0,0,1,0,1,1,0,0,6.288
0,1,1,1,0,1,1,0,0,1,0,0,1,0,6.212
1,1,1,0,1,1,1,1,0,0,0,0,1,1,6.212
0,1,0,0,0,1,0,0,0,0,0,0,1,1,6.29
0,0,1,0,0,0,1,1,1,1,1,0,0,1,6.419
1,1,0,1,1,1,1,0,0,1,1,0,0,0,6.246
0,1,0,1,0,1,1,1,0,0,0,1,0,0,6.582
1,0,1,1,0,0,1,1,1,0,1,1,0,0,6.331
1,0,0,1,0,0,0,0,0,0,1,0,0,1,6.264
1,1,0,1,0,0,1,1,1,0,0,1,0,0,6.41
1,0,1,1,0,0,0,1,1,0,0,1,0,0,6.359
0,1,0,1,1,1,0,1,0,1,1,0,0,1,6.268
1,1,0,1,1,1,0,1,1,0,0,0,1,0,6.192
1,1,1,1,1,1,0,0,1,0,0,1,1,0,6.284
1,0,1,0,1,0,1,0,1,0,0,1,0,0,6.292
0,0,0,1,1,0,0,1,0,0,0,1,1,1,6.256
0,0,1,0,0,0,0,1,0,0,0,1,0,0,6.282
1,0,1,1,0,1,0,0,0,1,0,0,0,0,6.439
0,0,0,0,1,1,1,1,0,0,0,0,0,0,6.322
1,0,0,1,0,0,0,0,0,1,1,1,0,0,6.284
1,1,1,0,1,0,1,1,0,1,1,0,1,0,6.36
0,1,0,0,0,1,0,1,0,1,1,1,0,0,6.387
1,0,1,1,0,1,1,1,0,1,1,1,0,1,6.271
1,0,0,0,0,0,0,1,0,1,0,1,0,1,6.332
0,0,1,1,1,0,1,1,0,1,0,0,1,1,6.398
0,0,1,1,1,1,0,1,0,1,1,1,0,0,6.277
