SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$fillrandom.5
1,1,0,1,0,1,0,1,0,1,1,0,1,1,0.0343589591431
1,1,1,1,1,1,0,1,1,0,0,1,1,0,0.375070468504
0,1,0,1,0,0,0,1,0,0,1,0,0,0,0.00893095570127
0,1,0,0,1,0,1,1,1,0,1,1,1,1,0.133964335519
1,1,0,1,0,1,0,0,0,0,0,0,0,1,0.0930184256594
0,1,1,0,1,0,1,0,1,0,0,1,1,0,0.244815001632
0,0,0,0,0,1,1,1,0,0,0,0,0,1,0.231018010266
0,1,1,0,0,1,1,1,0,0,0,0,1,1,0.011274960686
1,0,0,1,1,1,0,1,1,0,1,1,1,1,0.211909918998
0,1,0,0,1,1,1,0,0,1,0,0,1,1,0.11527163754
1,0,0,1,1,0,0,0,0,1,0,1,0,1,0.143548052102
0,1,0,0,0,0,0,1,1,0,1,0,0,1,0.0235290626947
1,1,1,0,0,1,1,0,0,0,1,0,0,1,0.0229059727621
0,1,0,1,0,1,1,0,0,0,1,0,1,0,0.196688722072
1,1,1,0,0,1,0,1,1,1,1,1,0,0,0.413850399074
1,1,0,1,0,1,0,0,1,1,1,0,0,1,0.0431712310477
0,0,0,0,1,0,0,1,0,1,1,1,0,1,0.139957867252
1,1,0,1,0,1,0,0,0,0,0,1,0,0,0.111384743198
1,1,1,0,0,1,1,1,0,1,0,0,0,0,0.171053021986
1,1,1,1,0,0,0,0,1,0,0,0,1,0,0.223244221583
1,0,1,1,0,1,0,1,1,1,0,1,0,0,0.354063436489
1,0,0,1,1,1,1,1,0,0,1,1,0,1,0.118832151441
0,0,1,1,0,1,0,1,0,1,1,1,1,0,0.357742634187
1,1,1,0,0,1,0,0,0,1,0,0,1,0,0.143933774441
0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.0457526036258
1,1,0,0,0,1,0,0,0,0,1,0,0,1,0.04596030027
0,1,0,1,0,1,0,1,0,0,0,0,0,0,0.15369551672
0,1,1,1,1,1,0,0,1,0,0,1,0,0,0.104412070142
1,0,1,1,1,0,1,0,1,0,1,0,0,1,0.0204136130315
0,0,1,1,0,1,1,1,1,0,0,1,0,1,0.141055692372
1,1,1,1,0,0,0,0,0,1,1,1,0,0,0.181437854197
1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.161677002047
0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.0126694952972
0,1,1,0,1,1,1,0,0,0,1,0,1,1,0.246980980922
0,0,1,1,1,0,0,0,0,0,0,1,1,0,0.124796012224
1,0,1,1,0,1,1,1,1,0,0,0,1,1,0.0666112808949
1,1,0,0,1,0,0,1,1,1,0,0,0,0,0.270510043616
0,1,0,1,0,0,0,1,1,0,0,1,0,1,0.135329199181
1,0,0,0,1,0,1,0,1,0,0,1,0,1,0.213156098864
1,1,0,0,0,1,0,0,1,0,1,0,0,1,0.149867964276
1,0,0,1,0,0,0,1,0,1,1,0,1,0,0.0697860724565
0,0,1,1,1,0,0,0,0,0,1,1,0,0,0.149244874344
0,0,0,1,0,1,1,0,1,0,1,0,0,0,0.0514494258671
1,1,0,1,1,0,0,0,0,1,0,1,0,1,0.15007566092
0,0,0,0,0,1,1,1,1,0,0,0,0,0,0.337358692105
0,1,1,0,0,1,0,1,0,0,0,0,1,1,0.19962614604
0,0,0,0,0,1,0,1,1,1,0,1,1,0,0.170993680088
1,1,0,0,1,1,0,0,0,1,0,0,1,1,0.0621012966205
1,1,0,0,0,1,0,0,1,0,0,1,1,1,0.235884045931
0,1,1,0,1,0,0,0,0,1,0,1,0,1,0.154199922856
1,0,0,0,0,1,1,0,1,0,0,1,0,0,0.120582737442
0,0,1,0,1,1,0,0,1,0,1,1,0,1,0.183781859182
0,1,1,1,0,1,0,0,1,0,1,1,0,0,0.154110910008
0,1,1,1,0,1,1,0,0,1,0,0,1,0,0.208913153132
1,1,1,0,1,1,1,1,0,0,0,0,1,1,0.01077055455
0,1,0,0,0,1,0,0,0,0,0,0,1,1,0.156721953535
0,0,1,0,0,0,1,1,1,1,1,0,0,1,0.0390766400617
1,1,0,1,1,1,1,0,0,1,1,0,0,0,0.0502032460018
0,1,0,1,0,1,1,1,0,0,0,1,0,0,0.286235646678
1,0,1,1,0,0,1,1,1,0,1,1,0,0,0.228555321485
1,0,0,1,0,0,0,0,0,0,1,0,0,1,0.205055929739
1,1,0,1,0,0,1,1,1,0,0,1,0,0,0.164495742219
1,0,1,1,0,0,0,1,1,0,0,1,0,0,0.204640536451
0,1,0,1,1,1,0,1,0,1,1,0,0,1,0.0460196421684
1,1,0,1,1,1,0,1,1,0,0,0,1,0,0.0137079785182
1,1,1,1,1,1,0,0,1,0,0,1,1,0,0.123787199953
1,0,1,0,1,0,1,0,1,0,0,1,0,0,0.213541821203
0,0,0,1,1,0,0,1,0,0,0,1,1,1,0.330564044744
0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.23843574756
1,0,1,1,0,1,0,0,0,1,0,0,0,0,0.150194344717
0,0,0,0,1,1,1,1,0,0,0,0,0,0,0.146604159867
1,0,0,1,0,0,0,0,0,1,1,1,0,0,0.17378274931
1,1,1,0,1,0,1,1,0,1,1,0,1,0,0.196302999733
0,1,0,0,0,1,0,1,0,1,1,1,0,0,0.264308815239
1,0,1,1,0,1,1,1,0,1,1,1,0,1,0.216657270866
1,0,0,0,0,0,0,1,0,1,0,1,0,1,0.299379877162
0,0,1,1,1,0,1,1,0,1,0,0,1,1,0.121383853069
0,0,1,1,1,1,0,1,0,1,1,1,0,0,0.181378512299
1,1,0,0,1,0,0,1,1,0,0,0,1,0,0.0703201495416
1,0,0,0,1,1,1,0,1,1,1,0,1,1,0.0421030768774
0,0,1,1,1,0,1,1,0,0,0,0,1,1,0.22799157345
0,0,1,1,1,0,1,1,1,0,0,1,1,0,0.121532207815
1,0,0,0,1,0,0,1,1,0,1,1,0,0,0.192267750645
0,1,0,1,1,0,1,1,1,1,1,0,1,1,0.0297896329704
0,0,1,1,0,1,0,1,0,1,1,1,1,0,0.548081773136
0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.360205322968
0,0,0,0,0,0,1,1,0,1,1,0,0,1,0.421742871554
0,0,1,0,0,1,0,1,1,0,0,1,1,0,0.251550307094
1,0,1,1,0,1,0,1,0,1,0,0,1,0,0.3213660505
1,1,1,1,1,1,0,1,1,0,0,0,0,1,0.364715307243
1,1,1,1,0,0,1,0,1,1,0,1,1,0,0.479601222443
1,0,0,0,1,1,0,0,1,1,0,1,1,0,0.348811678486
1,1,0,1,1,1,1,0,1,1,1,1,1,0,0.512268937483
0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.379372756134
1,1,1,0,0,1,0,0,0,0,1,1,1,0,0.416253745957
1,1,0,0,0,0,1,1,1,1,1,1,1,0,0.390083968786
1,1,0,0,0,1,0,1,0,0,0,1,1,1,0.2118505771
1,1,1,1,1,0,1,0,1,1,0,1,0,1,0.502299498561
0,1,0,1,0,1,1,1,0,0,0,0,1,1,0.0218081476426
1,0,0,0,0,1,1,0,1,0,1,1,1,1,0.118565112898
1,0,0,1,0,0,1,1,0,1,0,1,1,1,0.159243984215
0,1,0,1,0,0,0,0,1,1,1,0,1,1,0.175058600125
0,1,0,0,0,1,0,1,0,1,0,0,1,0,0.170637628698
1,1,0,1,1,0,1,1,0,1,0,1,1,0,0.167640862831
0,1,0,1,0,1,0,0,1,0,1,0,1,1,0.0043913004777
0,1,1,0,1,0,1,0,1,0,0,1,1,1,0.104293386345
1,0,0,1,0,0,0,1,0,1,1,0,0,1,0.0378007892472
1,1,0,1,0,0,1,1,1,0,1,0,0,0,0.169213423137
0,1,1,0,0,1,0,0,1,1,0,0,0,0,0.250956888111
1,1,0,1,0,1,0,1,1,0,1,1,1,0,0.321900127585
1,0,0,0,0,1,1,0,1,1,1,0,1,0,0.0470581253894
1,1,0,1,0,0,1,1,1,0,1,1,0,1,0.157345043468
1,1,1,1,0,1,0,0,0,0,1,0,0,0,0.194878794173
1,1,0,1,0,0,0,1,1,1,1,0,0,1,0.208527430793
1,0,1,1,1,0,0,1,1,0,0,0,0,0,0.270569385515
0,1,0,0,1,0,1,1,0,1,1,1,1,0,0.172684924191
0,0,0,1,0,0,0,1,1,0,1,1,0,1,0.307895439575
0,0,0,1,0,0,0,1,1,1,0,1,0,1,0.127258701006
1,0,1,1,0,0,1,0,1,1,1,0,1,0,0.256950419844
1,1,1,1,1,1,1,0,1,0,0,0,1,0,0.0105331869567
0,1,0,1,1,1,1,0,1,0,1,1,1,0,0.260243895202
0,1,1,1,1,1,0,1,0,1,0,1,1,1,0.123312464766
0,1,1,1,0,0,1,1,1,1,0,0,1,0,0.303177758656
0,1,0,1,0,0,0,0,1,0,1,0,1,1,0.257187787437
1,0,1,0,0,1,0,0,1,1,0,0,1,0,0.031273180429
1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.0902293564371
1,1,1,0,1,1,0,0,1,0,0,1,0,0,0.333620152509
0,1,1,0,0,1,1,0,0,1,0,0,0,1,0.195650238851
0,1,1,1,1,1,1,0,0,1,0,0,0,0,0.200189894075
0,0,1,0,1,1,0,0,1,1,1,1,0,0,0.219654036733
0,0,1,0,1,1,0,0,1,0,1,1,0,0,0.214758330119
1,0,1,0,1,1,0,1,1,0,0,0,1,0,0.00818918197193
1,0,0,1,0,1,1,1,1,1,1,1,1,1,0.135892947215
1,0,1,1,1,1,1,1,1,1,1,1,1,0,0.237961012373
0,1,0,1,0,0,1,0,0,0,0,1,0,0,0.199418449396
1,0,1,1,1,1,0,0,0,0,1,0,0,0,0.0123134439071
1,1,0,0,1,1,0,0,0,0,1,1,0,0,0.319793490194
0,1,0,1,1,0,0,0,0,0,0,0,1,1,0.0300566715129
1,0,1,1,1,1,1,0,0,1,0,0,1,0,0.0411536065039
0,0,1,1,0,1,0,0,0,0,1,0,0,0,0.0316885737175
1,1,0,0,1,0,1,0,1,1,1,0,1,1,0.0384238791799
1,1,1,0,1,1,1,0,1,1,0,1,0,1,0.381479393526
0,0,0,0,1,0,0,1,1,0,0,0,0,1,0.0173278343174
1,1,1,1,1,0,0,0,0,1,0,1,0,0,0.383645372815
0,0,0,0,1,0,0,0,0,1,0,1,1,0,0.315876924903
0,0,0,0,1,0,1,1,0,1,1,1,1,0,0.257988903065
0,0,1,1,0,0,1,0,1,1,1,1,1,0,0.238346734712
1,1,0,1,0,0,0,0,1,1,1,1,1,0,0.157908791502
1,1,1,1,0,0,0,1,1,1,0,0,1,0,0.128356526125
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.212176957541
0,0,0,1,0,1,0,1,1,1,0,1,0,1,0.247455716108
0,0,1,0,1,0,0,1,0,1,1,1,0,1,0.286977420408
1,0,0,0,1,0,1,1,0,0,1,1,0,1,0.0991306411892
0,1,1,1,1,0,0,0,1,1,1,1,1,0,0.191169925526
1,0,0,1,0,0,0,0,1,0,1,0,0,0,0.186333560811
0,0,0,1,1,0,0,1,1,1,1,0,0,1,0.228169599145
0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.205174613536
1,0,0,0,0,0,1,0,0,1,0,1,0,0,0.19639201258
1,0,1,0,1,1,0,1,1,1,0,1,1,1,0.116072753167
0,1,1,0,0,1,1,1,0,1,1,0,1,1,0.0343886300923
1,0,1,0,0,0,0,0,1,0,1,1,1,0,0.0994273506809
0,0,1,0,0,1,1,0,0,1,1,0,1,0,0.220425481411
1,1,1,0,0,0,0,1,1,0,1,0,1,1,0.24345013797
0,1,0,0,1,1,1,1,1,0,0,1,1,0,0.0938195412871
1,0,1,0,1,1,1,0,1,1,0,0,0,1,0.358306382221
0,0,1,0,1,0,0,1,0,1,0,0,1,1,0.156514256891
0,0,1,0,0,1,1,1,0,1,0,1,0,1,0.439782808652
0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.31560988636
0,0,0,1,0,1,0,1,1,1,1,1,0,1,0.126843307717
0,0,1,0,1,0,0,0,1,0,1,1,1,0,0.281339940065
0,1,0,0,1,0,0,0,1,1,0,1,0,0,0.445360947097
1,1,1,0,1,1,0,1,1,0,1,0,1,1,0.00353084295167
1,1,1,0,0,0,1,1,1,0,0,0,0,1,0.0645046435035
0,1,0,1,0,1,1,0,0,1,0,0,0,1,0.258760347744
0,0,1,1,0,1,0,0,1,0,1,0,0,1,0.00726938254755
0,1,1,0,1,1,1,1,0,0,1,1,0,1,0.112274871673
0,0,0,0,1,0,1,1,0,0,0,1,1,1,0.13969082871
0,0,0,0,1,1,0,0,1,0,0,1,0,1,0.266178085037
0,0,1,0,0,1,1,1,1,1,0,1,0,0,0.190932557933
1,1,0,1,1,0,0,0,1,0,1,1,0,1,0.224668427143
0,0,0,1,0,0,1,0,0,0,1,0,1,1,0.0782719639201
0,0,0,0,0,0,0,1,1,1,0,0,1,1,0.0683321959469
0,0,1,1,0,0,0,1,1,1,1,1,1,1,0.400854523336
0,0,0,1,0,1,1,0,0,0,1,1,1,0,0.401863335608
0,0,1,0,1,1,1,1,1,0,1,1,0,0,0.360324006765
0,1,0,0,1,1,1,0,0,1,1,0,0,1,0.0442393852179
1,0,0,1,1,0,0,1,0,0,0,0,0,1,0.00907931044714
1,1,0,1,1,1,1,1,1,1,0,1,1,0,0.221820016022
1,1,0,1,1,0,0,0,0,0,1,1,0,1,0.368364833991
1,1,1,0,0,1,0,1,1,0,1,0,0,1,0.0142717265525
0,0,1,1,0,0,0,0,0,0,1,0,1,1,0.22226508026
1,1,1,1,1,0,1,1,1,0,1,0,1,0,0.0556627006498
1,1,1,0,0,0,0,0,0,0,1,0,1,1,0.0163190220455
0,0,1,0,0,1,0,0,0,1,0,1,1,1,0.349820490757
0,1,0,0,0,0,1,1,0,1,0,0,1,0,0.431830994274
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.276325549654
1,1,0,0,0,0,1,1,0,1,1,1,0,1,0.249829392042
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.387265228615
1,0,0,1,0,0,1,0,1,1,0,1,1,1,0.134587425452
0,0,1,1,1,0,0,1,1,0,0,1,1,1,0.205263626383
1,0,1,0,0,1,1,0,1,0,0,1,0,0,0.111711123639
0,0,1,0,1,0,1,1,0,0,0,1,0,1,0.100050440614
1,1,0,1,1,1,1,1,1,1,0,0,0,0,0.0513900839688
1,1,1,1,1,0,0,0,0,1,1,0,0,0,0.0512120582737
1,0,1,1,1,1,1,1,0,0,0,1,1,0,0.175177283921
0,0,0,0,1,0,0,1,0,1,1,0,1,1,0.0639112245201
0,1,0,0,0,1,1,0,0,1,1,0,1,1,0.0324006764976
1,0,0,1,0,1,0,1,1,0,1,0,1,1,0.186511586506
1,1,1,1,0,1,1,1,0,1,1,1,1,0,0.353291991811
1,1,0,1,1,0,1,0,1,0,0,0,0,1,0.0839391152123
0,0,1,1,1,0,1,0,1,0,1,1,0,1,0.109604486248
0,1,1,1,0,0,0,0,1,1,0,0,1,0,0.0463163516601
1,1,0,0,1,1,0,1,1,0,0,1,1,0,0.369759368602
1,1,1,0,0,0,1,1,0,1,1,1,1,0,0.239622585527
0,1,1,1,1,0,1,0,0,0,1,1,1,0,0.311218585883
0,0,0,1,0,1,1,1,0,1,1,0,1,1,0.37272646352
0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0116013411269
0,0,0,1,0,1,1,0,1,0,0,1,1,0,0.243717176512
1,0,0,1,1,0,1,0,1,0,1,0,0,1,0.413227309142
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.180725751417
1,0,0,1,0,1,1,0,0,1,1,0,1,1,0.218437527817
0,1,1,1,1,0,0,1,0,0,1,1,0,0,0.165118832151
0,1,1,0,0,1,0,1,1,0,0,0,0,1,0.36014598107
0,0,0,0,0,1,1,1,0,0,1,0,0,0,0.0161113254013
0,1,0,0,1,1,0,1,0,1,1,1,1,1,0.130581847313
0,0,1,1,1,0,1,1,1,0,0,1,0,0,0.173219001276
0,1,1,0,1,0,1,1,1,0,1,0,0,0,0.0216004509984
0,1,0,1,0,0,0,0,1,0,1,1,1,0,0.321692430941
1,1,1,1,1,1,0,0,1,1,1,1,0,0,0.258701005845
0,0,1,0,1,0,1,1,1,1,1,0,1,1,0.228614663383
0,0,1,0,0,1,0,1,1,1,1,1,0,1,0.160282467436
1,0,0,0,0,0,1,0,0,0,0,0,1,1,0.0329050826336
1,0,1,0,1,0,0,0,0,1,0,0,1,1,0.258463638252
