SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$readrandom.2
1,1,0,1,1,1,0,0,0,1,0,0,0,1,0.667512690355
1,0,1,0,1,1,0,0,1,1,1,0,1,1,0.421319796954
1,0,0,0,1,1,1,0,0,1,1,0,1,1,0.551607445008
1,1,1,0,1,0,1,0,1,1,1,0,0,0,0.48730964467
1,1,0,1,0,0,1,0,0,0,1,0,1,1,0.531302876481
1,1,1,0,0,1,1,0,1,0,0,0,0,0,0.264805414552
1,1,0,0,0,0,0,1,1,0,0,1,1,0,0.082910321489
0,0,1,1,0,0,1,1,0,0,0,1,1,1,0.123519458545
0,1,0,1,0,1,0,1,1,1,1,1,0,1,0.626057529611
0,1,1,0,1,1,0,1,0,1,0,0,1,1,0.471235194585
1,1,1,0,0,1,0,0,0,1,0,1,1,0,0.493231810491
1,0,1,0,0,1,0,0,1,0,1,1,1,1,0.269881556684
1,1,0,1,0,1,0,0,0,1,0,0,1,0,0.574450084602
0,0,1,1,0,1,1,0,0,1,0,1,1,0,0.513536379019
0,1,0,0,1,0,1,1,0,1,0,1,1,1,0.460236886633
0,1,0,1,0,0,0,1,0,1,1,1,0,1,0.616751269036
1,0,1,1,1,0,0,0,1,1,1,0,1,1,0.437394247039
0,1,0,0,0,0,1,0,0,1,1,1,0,1,0.434856175973
0,0,0,1,0,1,1,0,1,1,1,1,1,1,0.384094754653
1,0,0,0,0,1,0,0,1,0,0,1,1,0,0.142978003384
0,0,0,0,0,1,0,0,1,1,1,0,0,1,0.585448392555
1,0,1,1,0,0,1,1,0,1,1,1,1,1,0.410321489002
0,0,0,0,1,0,1,1,0,0,1,1,0,0,0.345177664975
0,1,1,1,1,0,1,1,0,1,1,0,1,0,0.462774957699
0,1,1,0,1,0,1,0,1,0,0,1,1,1,0.136209813875
1,1,0,1,0,1,0,0,1,0,1,0,1,1,0.246192893401
0,0,1,1,1,0,1,1,0,0,0,1,1,1,0.095600676819
1,1,1,0,0,0,0,1,1,0,0,0,1,0,0.225042301184
0,0,0,1,0,1,1,1,1,0,0,1,0,1,0.150592216582
1,1,0,0,0,0,1,0,1,1,1,0,0,1,0.720812182741
0,1,1,0,1,0,0,1,1,0,0,0,0,1,0.24027072758
1,1,0,1,0,1,1,0,0,1,1,1,0,1,0.470389170897
1,1,1,0,1,0,1,0,1,0,0,1,0,0,0.127749576988
0,1,1,0,1,0,0,1,1,1,0,0,0,0,0.467851099831
1,1,0,0,0,0,1,1,0,1,0,0,1,1,0.519458544839
0,1,1,0,1,0,1,1,1,1,0,0,0,1,0.62013536379
0,0,1,0,1,1,0,1,0,0,0,1,1,0,0.170050761421
0,1,0,1,1,1,1,0,1,1,1,1,0,1,0.447546531303
0,0,1,1,0,0,0,0,1,1,0,0,0,0,0.677664974619
1,1,0,0,0,1,0,0,1,0,1,1,0,1,0.247884940778
0,1,0,1,0,1,1,0,1,1,0,0,1,0,0.61421319797
0,0,1,1,0,0,0,1,1,0,1,1,1,0,0.223350253807
0,0,1,1,0,1,0,1,1,0,1,1,0,1,0.128595600677
0,1,0,0,0,1,0,0,1,0,1,0,0,1,0.106598984772
1,0,1,0,0,1,0,1,1,1,0,1,1,1,0.442470389171
0,1,1,1,1,0,0,0,1,0,0,0,0,0,0.159052453469
1,1,0,1,0,1,0,1,0,1,1,0,1,1,0.479695431472
1,1,1,1,1,1,0,1,1,0,0,1,1,0,0.0736040609137
0,1,0,1,0,0,0,1,0,0,1,0,0,0,0.127749576988
0,1,0,0,1,0,1,1,1,0,1,1,1,1,0.231810490694
1,1,0,1,0,1,0,0,0,0,0,0,0,1,0.197969543147
0,1,1,0,1,0,1,0,1,0,0,1,1,0,0.181895093063
0,0,0,0,0,1,1,1,0,0,0,0,0,1,0.231810490694
0,1,1,0,0,1,1,1,0,0,0,0,1,1,0.511844331641
1,0,0,1,1,1,0,1,1,0,1,1,1,1,0.241962774958
0,1,0,0,1,1,1,0,0,1,0,0,1,1,0.568527918782
1,0,0,1,1,0,0,0,0,1,0,1,0,1,0.493231810491
0,1,0,0,0,0,0,1,1,0,1,0,0,1,0.0964467005076
1,1,1,0,0,1,1,0,0,0,1,0,0,1,0.412013536379
0,1,0,1,0,1,1,0,0,0,1,0,1,0,0.197969543147
1,1,1,0,0,1,0,1,1,1,1,1,0,0,0.43062605753
1,1,0,1,0,1,0,0,1,1,1,0,0,1,0.608291032149
0,0,0,0,1,0,0,1,0,1,1,1,0,1,0.428934010152
1,1,0,1,0,1,0,0,0,0,0,1,0,0,0.268189509306
1,1,1,0,0,1,1,1,0,1,0,0,0,0,0.604906937394
1,1,1,1,0,0,0,0,1,0,0,0,1,0,0.236886632826
1,0,1,1,0,1,0,1,1,1,0,1,0,0,0.730964467005
1,0,0,1,1,1,1,1,0,0,1,1,0,1,0.13282571912
0,0,1,1,0,1,0,1,0,1,1,1,1,0,0.362944162437
1,1,1,0,0,1,0,0,0,1,0,0,1,0,0.47461928934
0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.480541455161
1,1,0,0,0,1,0,0,0,0,1,0,0,1,0.111675126904
0,1,0,1,0,1,0,1,0,0,0,0,0,0,0.136209813875
0,1,1,1,1,1,0,0,1,0,0,1,0,0,0.124365482234
1,0,1,1,1,0,1,0,1,0,1,0,0,1,0.235194585448
0,0,1,1,0,1,1,1,1,0,0,1,0,1,0.112521150592
1,1,1,1,0,0,0,0,0,1,1,1,0,0,0.43654822335
1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.358714043993
0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.197969543147
0,1,1,0,1,1,1,0,0,0,1,0,1,1,0.254653130288
0,0,1,1,1,0,0,0,0,0,0,1,1,0,0.210659898477
1,0,1,1,0,1,1,1,1,0,0,0,1,1,0.256345177665
1,1,0,0,1,0,0,1,1,1,0,0,0,0,0.530456852792
0,1,0,1,0,0,0,1,1,0,0,1,0,1,0.138747884941
1,0,0,0,1,0,1,0,1,0,0,1,0,1,0.164974619289
1,1,0,0,0,1,0,0,1,0,1,0,0,1,0.10152284264
1,0,0,1,0,0,0,1,0,1,1,0,1,0,0.454314720812
0,0,1,1,1,0,0,0,0,0,1,1,0,0,0.187817258883
0,0,0,1,0,1,1,0,1,0,1,0,0,0,0.154822335025
1,1,0,1,1,0,0,0,0,1,0,1,0,1,0.621827411168
0,0,0,0,0,1,1,1,1,0,0,0,0,0,0.126903553299
0,1,1,0,0,1,0,1,0,0,0,0,1,1,0.174280879865
0,0,0,0,0,1,0,1,1,1,0,1,1,0,0.434856175973
1,1,0,0,1,1,0,0,0,1,0,0,1,1,0.499153976311
1,1,0,0,0,1,0,0,1,0,0,1,1,1,0.241116751269
0,1,1,0,1,0,0,0,0,1,0,1,0,1,0.429780033841
1,0,0,0,0,1,1,0,1,0,0,1,0,0,0.276649746193
0,0,1,0,1,1,0,0,1,0,1,1,0,1,0.209813874788
0,1,1,1,0,1,0,0,1,0,1,1,0,0,0.126057529611
0,1,1,1,0,1,1,0,0,1,0,0,1,0,0.612521150592
1,1,1,0,1,1,1,1,0,0,0,0,1,1,0.162436548223
0,1,0,0,0,1,0,0,0,0,0,0,1,1,0.142131979695
0,0,1,0,0,0,1,1,1,1,1,0,0,1,0.459390862944
1,1,0,1,1,1,1,0,0,1,1,0,0,0,0.741116751269
0,1,0,1,0,1,1,1,0,0,0,1,0,0,0.164974619289
1,0,1,1,0,0,1,1,1,0,1,1,0,0,0.0947546531303
1,0,0,1,0,0,0,0,0,0,1,0,0,1,0.191201353638
1,1,0,1,0,0,1,1,1,0,0,1,0,0,0.168358714044
1,0,1,1,0,0,0,1,1,0,0,1,0,0,0.178510998308
0,1,0,1,1,1,0,1,0,1,1,0,0,1,0.674280879865
1,1,0,1,1,1,0,1,1,0,0,0,1,0,0.0786802030457
1,1,1,1,1,1,0,0,1,0,0,1,1,0,0.126903553299
1,0,1,0,1,0,1,0,1,0,0,1,0,0,0.271573604061
0,0,0,1,1,0,0,1,0,0,0,1,1,1,0.277495769882
0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.23434856176
1,0,1,1,0,1,0,0,0,1,0,0,0,0,0.467851099831
0,0,0,0,1,1,1,1,0,0,0,0,0,0,0.180203045685
1,0,0,1,0,0,0,0,0,1,1,1,0,0,0.400169204738
1,1,1,0,1,0,1,1,0,1,1,0,1,0,1.0
0,1,0,0,0,1,0,1,0,1,1,1,0,0,0.446700507614
1,0,1,1,0,1,1,1,0,1,1,1,0,1,0.493231810491
1,0,0,0,0,0,0,1,0,1,0,1,0,1,0.631133671743
0,0,1,1,1,0,1,1,0,1,0,0,1,1,0.421319796954
0,0,1,1,1,1,0,1,0,1,1,1,0,0,0.439932318105
1,1,0,0,1,0,0,1,1,0,0,0,1,0,0.0939086294416
1,0,0,0,1,1,1,0,1,1,1,0,1,1,0.454314720812
0,0,1,1,1,0,1,1,0,0,0,0,1,1,0.248730964467
0,0,1,1,1,0,1,1,1,0,0,1,1,0,0.0812182741117
1,0,0,0,1,0,0,1,1,0,1,1,0,0,0.207275803723
0,1,0,1,1,0,1,1,1,1,1,0,1,1,0.636209813875
0,0,1,1,0,1,0,1,0,1,1,1,1,0,0.505922165821
0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.13282571912
0,0,0,0,0,0,1,1,0,1,1,0,0,1,0.586294416244
0,0,1,0,0,1,0,1,1,0,0,1,1,0,0.0532994923858
1,0,1,1,0,1,0,1,0,1,0,0,1,0,0.51269035533
1,1,1,1,1,1,0,1,1,0,0,0,0,1,0.116751269036
1,1,1,1,0,0,1,0,1,1,0,1,1,0,0.416243654822
1,0,0,0,1,1,0,0,1,1,0,1,1,0,0.414551607445
1,1,0,1,1,1,1,0,1,1,1,1,1,0,0.4179357022
0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.516920473773
1,1,1,0,0,1,0,0,0,0,1,1,1,0,0.11421319797
1,1,0,0,0,0,1,1,1,1,1,1,1,0,0.55076142132
1,1,0,0,0,1,0,1,0,0,0,1,1,1,0.180203045685
1,1,1,1,1,0,1,0,1,1,0,1,0,1,0.675126903553
0,1,0,1,0,1,1,1,0,0,0,0,1,1,0.159898477157
1,0,0,0,0,1,1,0,1,0,1,1,1,1,0.0583756345178
1,0,0,1,0,0,1,1,0,1,0,1,1,1,0.432318104907
0,1,0,1,0,0,0,0,1,1,1,0,1,1,0.469543147208
0,1,0,0,0,1,0,1,0,1,0,0,1,0,0.420473773266
1,1,0,1,1,0,1,1,0,1,0,1,1,0,0.739424703892
0,1,0,1,0,1,0,0,1,0,1,0,1,1,0.0939086294416
0,1,1,0,1,0,1,0,1,0,0,1,1,1,0.0812182741117
1,0,0,1,0,0,0,1,0,1,1,0,0,1,0.508460236887
1,1,0,1,0,0,1,1,1,0,1,0,0,0,0.173434856176
0,1,1,0,0,1,0,0,1,1,0,0,0,0,0.602368866328
1,1,0,1,0,1,0,1,1,0,1,1,1,0,0.184433164129
1,0,0,0,0,1,1,0,1,1,1,0,1,0,0.590524534687
1,1,0,1,0,0,1,1,1,0,1,1,0,1,0.263959390863
1,1,1,1,0,1,0,0,0,0,1,0,0,0,0.211505922166
1,1,0,1,0,0,0,1,1,1,1,0,0,1,0.577834179357
1,0,1,1,1,0,0,1,1,0,0,0,0,0,0.159898477157
0,1,0,0,1,0,1,1,0,1,1,1,1,0,0.469543147208
0,0,0,1,0,0,0,1,1,0,1,1,0,1,0.164128595601
0,0,0,1,0,0,0,1,1,1,0,1,0,1,0.55076142132
1,0,1,1,0,0,1,0,1,1,1,0,1,0,0.444162436548
1,1,1,1,1,1,1,0,1,0,0,0,1,0,0.138747884941
0,1,0,1,1,1,1,0,1,0,1,1,1,0,0.161590524535
0,1,1,1,1,1,0,1,0,1,0,1,1,1,0.543147208122
0,1,1,1,0,0,1,1,1,1,0,0,1,0,0.498307952623
0,1,0,1,0,0,0,0,1,0,1,0,1,1,0.255499153976
1,0,1,0,0,1,0,0,1,1,0,0,1,0,0.5820642978
1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.169204737733
1,1,1,0,1,1,0,0,1,0,0,1,0,0,0.138747884941
0,1,1,0,0,1,1,0,0,1,0,0,0,1,0.472927241963
0,1,1,1,1,1,1,0,0,1,0,0,0,0,0.565989847716
0,0,1,0,1,1,0,0,1,1,1,1,0,0,0.571912013536
0,0,1,0,1,1,0,0,1,0,1,1,0,0,0.214043993232
1,0,1,0,1,1,0,1,1,0,0,0,1,0,0.0736040609137
1,0,0,1,0,1,1,1,1,1,1,1,1,1,0.394247038917
1,0,1,1,1,1,1,1,1,1,1,1,1,0,0.532994923858
0,1,0,1,0,0,1,0,0,0,0,1,0,0,0.112521150592
1,0,1,1,1,1,0,0,0,0,1,0,0,0,0.102368866328
1,1,0,0,1,1,0,0,0,0,1,1,0,0,0.124365482234
0,1,0,1,1,0,0,0,0,0,0,0,1,1,0.0846023688663
1,0,1,1,1,1,1,0,0,1,0,0,1,0,0.406091370558
0,0,1,1,0,1,0,0,0,0,1,0,0,0,0.167512690355
1,1,0,0,1,0,1,0,1,1,1,0,1,1,0.522842639594
1,1,1,0,1,1,1,0,1,1,0,1,0,1,0.529610829103
0,0,0,0,1,0,0,1,1,0,0,0,0,1,0.142131979695
1,1,1,1,1,0,0,0,0,1,0,1,0,0,0.434010152284
0,0,0,0,1,0,0,0,0,1,0,1,1,0,0.498307952623
0,0,0,0,1,0,1,1,0,1,1,1,1,0,0.451776649746
0,0,1,1,0,0,1,0,1,1,1,1,1,0,0.461082910321
1,1,0,1,0,0,0,0,1,1,1,1,1,0,0.453468697124
1,1,1,1,0,0,0,1,1,1,0,0,1,0,0.514382402707
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.124365482234
0,0,0,1,0,1,0,1,1,1,0,1,0,1,0.494077834179
0,0,1,0,1,0,0,1,0,1,1,1,0,1,0.543147208122
1,0,0,0,1,0,1,1,0,0,1,1,0,1,0.286802030457
0,1,1,1,1,0,0,0,1,1,1,1,1,0,0.505076142132
1,0,0,1,0,0,0,0,1,0,1,0,0,0,0.217428087986
0,0,0,1,1,0,0,1,1,1,1,0,0,1,0.789340101523
0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.560067681895
1,0,0,0,0,0,1,0,0,1,0,1,0,0,0.395093062606
1,0,1,0,1,1,0,1,1,1,0,1,1,1,0.54399323181
0,1,1,0,0,1,1,1,0,1,1,0,1,1,0.452622673435
1,0,1,0,0,0,0,0,1,0,1,1,1,0,0.152284263959
0,0,1,0,0,1,1,0,0,1,1,0,1,0,0.460236886633
1,1,1,0,0,0,0,1,1,0,1,0,1,1,0.109137055838
0,1,0,0,1,1,1,1,1,0,0,1,1,0,0.190355329949
1,0,1,0,1,1,1,0,1,1,0,0,0,1,0.53807106599
0,0,1,0,1,0,0,1,0,1,0,0,1,1,0.520304568528
0,0,1,0,0,1,1,1,0,1,0,1,0,1,0.653130287648
0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.426395939086
0,0,0,1,0,1,0,1,1,1,1,1,0,1,0.605752961083
0,0,1,0,1,0,0,0,1,0,1,1,1,0,0.186971235195
0,1,0,0,1,0,0,0,1,1,0,1,0,0,0.492385786802
1,1,1,0,1,1,0,1,1,0,1,0,1,1,0.0812182741117
1,1,1,0,0,0,1,1,1,0,0,0,0,1,0.10152284264
0,1,0,1,0,1,1,0,0,1,0,0,0,1,0.490693739425
0,0,1,1,0,1,0,0,1,0,1,0,0,1,0.141285956007
0,1,1,0,1,1,1,1,0,0,1,1,0,1,0.123519458545
0,0,0,0,1,0,1,1,0,0,0,1,1,1,0.187817258883
0,0,0,0,1,1,0,0,1,0,0,1,0,1,0.13282571912
0,0,1,0,0,1,1,1,1,1,0,1,0,0,0.587986463621
1,1,0,1,1,0,0,0,1,0,1,1,0,1,0.121827411168
0,0,0,1,0,0,1,0,0,0,1,0,1,1,0.314720812183
0,0,0,0,0,0,0,1,1,1,0,0,1,1,0.478003384095
0,0,1,1,0,0,0,1,1,1,1,1,1,1,0.445008460237
0,0,0,1,0,1,1,0,0,0,1,1,1,0,0.444162436548
0,0,1,0,1,1,1,1,1,0,1,1,0,0,0.252115059222
0,1,0,0,1,1,1,0,0,1,1,0,0,1,0.611675126904
1,0,0,1,1,0,0,1,0,0,0,0,0,1,0.138747884941
1,1,0,1,1,1,1,1,1,1,0,1,1,0,0.434856175973
1,1,0,1,1,0,0,0,0,0,1,1,0,1,0.142978003384
1,1,1,0,0,1,0,1,1,0,1,0,0,1,0.274957698816
0,0,1,1,0,0,0,0,0,0,1,0,1,1,0.0964467005076
1,1,1,1,1,0,1,1,1,0,1,0,1,0,0.095600676819
1,1,1,0,0,0,0,0,0,0,1,0,1,1,0.0693739424704
0,0,1,0,0,1,0,0,0,1,0,1,1,1,0.565989847716
0,1,0,0,0,0,1,1,0,1,0,0,1,0,0.582910321489
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.479695431472
1,1,0,0,0,0,1,1,0,1,1,1,0,1,0.455160744501
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.230118443316
1,0,0,1,0,0,1,0,1,1,0,1,1,1,0.500846023689
0,0,1,1,1,0,0,1,1,0,0,1,1,1,0.257191201354
1,0,1,0,0,1,1,0,1,0,0,1,0,0,0.115905245347
0,0,1,0,1,0,1,1,0,0,0,1,0,1,0.37986463621
1,1,0,1,1,1,1,1,1,1,0,0,0,0,0.542301184433
1,1,1,1,1,0,0,0,0,1,1,0,0,0,0.571065989848
1,0,1,1,1,1,1,1,0,0,0,1,1,0,0.273265651438
0,0,0,0,1,0,0,1,0,1,1,0,1,1,0.613367174281
0,1,0,0,0,1,1,0,0,1,1,0,1,1,0.600676818951
1,0,0,1,0,1,0,1,1,0,1,0,1,1,0.208121827411
1,1,1,1,0,1,1,1,0,1,1,1,1,0,0.452622673435
1,1,0,1,1,0,1,0,1,0,0,0,0,1,0.187817258883
0,0,1,1,1,0,1,0,1,0,1,1,0,1,0.134517766497
0,1,1,1,0,0,0,0,1,1,0,0,1,0,0.440778341794
1,1,0,0,1,1,0,1,1,0,0,1,1,0,0.110829103215
1,1,1,0,0,0,1,1,0,1,1,1,1,0,0.437394247039
0,1,1,1,1,0,1,0,0,0,1,1,1,0,0.141285956007
0,0,0,1,0,1,1,1,0,1,1,0,1,1,0.599830795262
0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.127749576988
0,0,0,1,0,1,1,0,1,0,0,1,1,0,0.137901861252
1,0,0,1,1,0,1,0,1,0,1,0,0,1,0.117597292724
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.472081218274
1,0,0,1,0,1,1,0,0,1,1,0,1,1,0.549069373942
0,1,1,1,1,0,0,1,0,0,1,1,0,0,0.181049069374
0,1,1,0,0,1,0,1,1,0,0,0,0,1,0.113367174281
0,0,0,0,0,1,1,1,0,0,1,0,0,0,0.318950930626
0,1,0,0,1,1,0,1,0,1,1,1,1,1,0.535532994924
0,0,1,1,1,0,1,1,1,0,0,1,0,0,0.110829103215
0,1,1,0,1,0,1,1,1,0,1,0,0,0,0.124365482234
0,1,0,1,0,0,0,0,1,0,1,1,1,0,0.105752961083
1,1,1,1,1,1,0,0,1,1,1,1,0,0,0.561759729272
0,0,1,0,1,0,1,1,1,1,1,0,1,1,0.654822335025
0,0,1,0,0,1,0,1,1,1,1,1,0,1,0.46192893401
1,0,0,0,0,0,1,0,0,0,0,0,1,1,0.233502538071
1,0,1,0,1,0,0,0,0,1,0,0,1,1,0.657360406091
