SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$fillseqbatch.5
0,0,1,1,0,0,0,1,1,0,1,1,1,0,0.360910605219
0,0,1,1,0,1,0,1,1,0,1,1,0,1,0.425874514159
0,1,0,0,0,1,0,0,1,0,1,0,0,1,0.177679067185
1,0,1,0,0,1,0,1,1,1,0,1,1,1,0.817323709051
0,1,1,1,1,0,0,0,1,0,0,0,0,0,0.176568573015
1,1,0,1,0,1,0,1,0,1,1,0,1,1,0.482509716824
1,1,1,1,1,1,0,1,1,0,0,1,1,0,0.40699611327
0,1,0,1,0,0,0,1,0,0,1,0,0,0,0.0444197667962
0,1,0,0,1,0,1,1,1,0,1,1,1,1,0.456413103831
1,1,0,1,0,1,0,0,0,0,0,0,0,1,0.0782898389783
0,1,1,0,1,0,1,0,1,0,0,1,1,0,0.390893947807
0,0,0,0,0,1,1,1,0,0,0,0,0,1,0.128817323709
0,1,1,0,0,1,1,1,0,0,0,0,1,1,0.0910605219323
1,0,0,1,1,1,0,1,1,0,1,1,1,1,0.453081621321
0,1,0,0,1,1,1,0,0,1,0,0,1,1,0.448084397557
1,0,0,1,1,0,0,0,0,1,0,1,0,1,0.935036091061
0,1,0,0,0,0,0,1,1,0,1,0,0,1,0.123820099944
1,1,1,0,0,1,1,0,0,0,1,0,0,1,0.193225985564
0,1,0,1,0,1,1,0,0,0,1,0,1,0,0.0
1,1,1,0,0,1,0,1,1,1,1,1,0,0,0.834536368684
1,1,0,1,0,1,0,0,1,1,1,0,0,1,0.582454192115
0,0,0,0,1,0,0,1,0,1,1,1,0,1,0.853970016657
1,1,0,1,0,1,0,0,0,0,0,1,0,0,0.409772348695
1,1,1,0,0,1,1,1,0,1,0,0,0,0,0.658523042754
1,1,1,1,0,0,0,0,1,0,0,0,1,0,0.0855080510827
1,0,1,1,0,1,0,1,1,1,0,1,0,0,0.850083287063
1,0,0,1,1,1,1,1,0,0,1,1,0,1,0.442531926707
0,0,1,1,0,1,0,1,0,1,1,1,1,0,0.833425874514
1,1,1,0,0,1,0,0,0,1,0,0,1,0,0.488617434758
0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.485285952249
1,1,0,0,0,1,0,0,0,0,1,0,0,1,0.149361465852
0,1,0,1,0,1,0,1,0,0,0,0,0,0,0.0433092726263
0,1,1,1,1,1,0,0,1,0,0,1,0,0,0.458634092171
1,0,1,1,1,0,1,0,1,0,1,0,0,1,0.11549139367
0,0,1,1,0,1,1,1,1,0,0,1,0,1,0.41032759578
1,1,1,1,0,0,0,0,0,1,1,1,0,0,0.862298722932
1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.05830094392
0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.151027207107
0,1,1,0,1,1,1,0,0,0,1,0,1,1,0.106607440311
0,0,1,1,1,0,0,0,0,0,0,1,1,0,0.4058856191
1,0,1,1,0,1,1,1,1,0,0,0,1,1,0.107717934481
1,1,0,0,1,0,0,1,1,1,0,0,0,0,0.571904497501
0,1,0,1,0,0,0,1,1,0,0,1,0,1,0.444197667962
1,0,0,0,1,0,1,0,1,0,0,1,0,1,0.484175458079
1,1,0,0,0,1,0,0,1,0,1,0,0,1,0.221543586896
1,0,0,1,0,0,0,1,0,1,1,0,1,0,0.482509716824
0,0,1,1,1,0,0,0,0,0,1,1,0,0,0.421987784564
0,0,0,1,0,1,1,0,1,0,1,0,0,0,0.128817323709
1,1,0,1,1,0,0,0,0,1,0,1,0,1,0.862298722932
0,0,0,0,0,1,1,1,1,0,0,0,0,0,0.141588006663
0,1,1,0,0,1,0,1,0,0,0,0,1,1,0.0771793448084
0,0,0,0,0,1,0,1,1,1,0,1,1,0,0.767351471405
1,1,0,0,1,1,0,0,0,1,0,0,1,1,0.47529150472
1,1,0,0,0,1,0,0,1,0,0,1,1,1,0.442531926707
0,1,1,0,1,0,0,0,0,1,0,1,0,1,0.858967240422
1,0,0,0,0,1,1,0,1,0,0,1,0,0,0.46973903387
0,0,1,0,1,1,0,0,1,0,1,1,0,1,0.385341476957
0,1,1,1,0,1,0,0,1,0,1,1,0,0,0.52359800111
0,1,1,1,0,1,1,0,0,1,0,0,1,0,0.47084952804
1,1,1,0,1,1,1,1,0,0,0,0,1,1,0.082731815658
0,1,0,0,0,1,0,0,0,0,0,0,1,1,0.1143808995
0,0,1,0,0,0,1,1,1,1,1,0,0,1,0.528595224875
1,1,0,1,1,1,1,0,0,1,1,0,0,0,0.649639089395
0,1,0,1,0,1,1,1,0,0,0,1,0,0,0.460299833426
1,0,1,1,0,0,1,1,1,0,1,1,0,0,0.472515269295
1,0,0,1,0,0,0,0,0,0,1,0,0,1,0.0516379789006
1,1,0,1,0,0,1,1,1,0,0,1,0,0,0.426985008329
1,0,1,1,0,0,0,1,1,0,0,1,0,0,0.46529705719
0,1,0,1,1,1,0,1,0,1,1,0,0,1,0.453636868406
1,1,0,1,1,1,0,1,1,0,0,0,1,0,0.101054969461
1,1,1,1,1,1,0,0,1,0,0,1,1,0,0.372570794003
1,0,1,0,1,0,1,0,1,0,0,1,0,0,0.450860632982
0,0,0,1,1,0,0,1,0,0,0,1,1,1,0.457523598001
0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.421987784564
1,0,1,1,0,1,0,0,0,1,0,0,0,0,0.551915602443
0,0,0,0,1,1,1,1,0,0,0,0,0,0,0.0627429205997
1,0,0,1,0,0,0,0,0,1,1,1,0,0,0.88339811216
1,1,1,0,1,0,1,1,0,1,1,0,1,0,0.52359800111
0,1,0,0,0,1,0,1,0,1,1,1,0,0,0.841754580788
1,0,1,1,0,1,1,1,0,1,1,1,0,1,0.831760133259
1,0,0,0,0,0,0,1,0,1,0,1,0,1,0.949472515269
0,0,1,1,1,0,1,1,0,1,0,0,1,1,0.522487506941
0,0,1,1,1,1,0,1,0,1,1,1,0,0,0.873403664631
1,1,0,0,1,0,0,1,1,0,0,0,1,0,0.034980566352
1,0,0,0,1,1,1,0,1,1,1,0,1,1,0.540255413659
0,0,1,1,1,0,1,1,0,0,0,0,1,1,0.119378123265
0,0,1,1,1,0,1,1,1,0,0,1,1,0,0.34869516935
1,0,0,0,1,0,0,1,1,0,1,1,0,0,0.482509716824
0,1,0,1,1,0,1,1,1,1,1,0,1,1,0.438645197113
0,0,1,1,0,1,0,1,0,1,1,1,1,0,0.836757357024
0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.0316490838423
0,0,0,0,0,0,1,1,0,1,1,0,0,1,0.632426429761
0,0,1,0,0,1,0,1,1,0,0,1,1,0,0.393670183232
1,0,1,1,0,1,0,1,0,1,0,0,1,0,0.484730705164
1,1,1,1,1,1,0,1,1,0,0,0,0,1,0.111049416991
1,1,1,1,0,0,1,0,1,1,0,1,1,0,0.806218767351
1,0,0,0,1,1,0,0,1,1,0,1,1,0,0.774569683509
1,1,0,1,1,1,1,0,1,1,1,1,1,0,0.888395335924
0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.933370349806
1,1,1,0,0,1,0,0,0,0,1,1,1,0,0.395335924486
1,1,0,0,0,0,1,1,1,1,1,1,1,0,0.835091615769
1,1,0,0,0,1,0,1,0,0,0,1,1,1,0.451971127152
1,1,1,1,1,0,1,0,1,1,0,1,0,1,0.82620766241
0,1,0,1,0,1,1,1,0,0,0,0,1,1,0.106052193226
1,0,0,0,0,1,1,0,1,0,1,1,1,1,0.488062187674
1,0,0,1,0,0,1,1,0,1,0,1,1,1,0.824541921155
0,1,0,1,0,0,0,0,1,1,1,0,1,1,0.576346474181
0,1,0,0,0,1,0,1,0,1,0,0,1,0,0.501943364797
1,1,0,1,1,0,1,1,0,1,0,1,1,0,0.814547473626
0,1,0,1,0,1,0,0,1,0,1,0,1,1,0.130483064964
0,1,1,0,1,0,1,0,1,0,0,1,1,1,0.429205996669
1,0,0,1,0,0,0,1,0,1,1,0,0,1,0.615213770128
1,1,0,1,0,0,1,1,1,0,1,0,0,0,0.131038312049
0,1,1,0,0,1,0,0,1,1,0,0,0,0,0.5830094392
1,1,0,1,0,1,0,1,1,0,1,1,1,0,0.351471404775
1,0,0,0,0,1,1,0,1,1,1,0,1,0,0.517490283176
1,1,0,1,0,0,1,1,1,0,1,1,0,1,0.451971127152
1,1,1,1,0,1,0,0,0,0,1,0,0,0,0.0849528039978
1,1,0,1,0,0,0,1,1,1,1,0,0,1,0.630205441421
1,0,1,1,1,0,0,1,1,0,0,0,0,0,0.0732926152138
0,1,0,0,1,0,1,1,0,1,1,1,1,0,0.795113825652
0,0,0,1,0,0,0,1,1,0,1,1,0,1,0.451415880067
0,0,0,1,0,0,0,1,1,1,0,1,0,1,0.898945030539
1,0,1,1,0,0,1,0,1,1,1,0,1,0,0.462520821766
1,1,1,1,1,1,1,0,1,0,0,0,1,0,0.0222098833981
0,1,0,1,1,1,1,0,1,0,1,1,1,0,0.34869516935
0,1,1,1,1,1,0,1,0,1,0,1,1,1,0.800111049417
0,1,1,1,0,0,1,1,1,1,0,0,1,0,0.474736257635
0,1,0,1,0,0,0,0,1,0,1,0,1,1,0.0888395335924
1,0,1,0,0,1,0,0,1,1,0,0,1,0,0.445308162132
1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.425874514159
1,1,1,0,1,1,0,0,1,0,0,1,0,0,0.449194891727
0,1,1,0,0,1,1,0,0,1,0,0,0,1,0.543031649084
0,1,1,1,1,1,1,0,0,1,0,0,0,0,0.544142143254
0,0,1,0,1,1,0,0,1,1,1,1,0,0,0.812881732371
0,0,1,0,1,1,0,0,1,0,1,1,0,0,0.399777901166
1,0,1,0,1,1,0,1,1,0,0,0,1,0,0.101054969461
1,0,0,1,0,1,1,1,1,1,1,1,1,1,0.87673514714
1,0,1,1,1,1,1,1,1,1,1,1,1,0,0.82731815658
0,1,0,1,0,0,1,0,0,0,0,1,0,0,0.399222654081
1,0,1,1,1,1,0,0,0,0,1,0,0,0,0.141032759578
1,1,0,0,1,1,0,0,0,0,1,1,0,0,0.478622987229
0,1,0,1,1,0,0,0,0,0,0,0,1,1,0.0855080510827
1,0,1,1,1,1,1,0,0,1,0,0,1,0,0.53026096613
0,0,1,1,0,1,0,0,0,0,1,0,0,0,0.152137701277
1,1,0,0,1,0,1,0,1,1,1,0,1,1,0.483620210994
1,1,1,0,1,1,1,0,1,1,0,1,0,1,0.897834536369
0,0,0,0,1,0,0,1,1,0,0,0,0,1,0.148250971682
1,1,1,1,1,0,0,0,0,1,0,1,0,0,0.810660744031
0,0,0,0,1,0,0,0,0,1,0,1,1,0,0.845641310383
0,0,0,0,1,0,1,1,0,1,1,1,1,0,0.845641310383
0,0,1,1,0,0,1,0,1,1,1,1,1,0,0.794558578567
1,1,0,1,0,0,0,0,1,1,1,1,1,0,0.862853970017
1,1,1,1,0,0,0,1,1,1,0,0,1,0,0.505830094392
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0344253192671
0,0,0,1,0,1,0,1,1,1,0,1,0,1,0.797334813992
0,0,1,0,1,0,0,1,0,1,1,1,0,1,0.868406440866
1,0,0,0,1,0,1,1,0,0,1,1,0,1,0.398112159911
0,1,1,1,1,0,0,0,1,1,1,1,1,0,0.791227096058
1,0,0,1,0,0,0,0,1,0,1,0,0,0,0.0999444752915
0,0,0,1,1,0,0,1,1,1,1,0,0,1,0.59300388673
0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.865630205441
1,0,0,0,0,0,1,0,0,1,0,1,0,0,0.888395335924
1,0,1,0,1,1,0,1,1,1,0,1,1,1,0.822320932815
0,1,1,0,0,1,1,1,0,1,1,0,1,1,0.573014991671
1,0,1,0,0,0,0,0,1,0,1,1,1,0,0.426985008329
0,0,1,0,0,1,1,0,0,1,1,0,1,0,0.504719600222
1,1,1,0,0,0,0,1,1,0,1,0,1,1,0.0277623542476
0,1,0,0,1,1,1,1,1,0,0,1,1,0,0.392004441977
1,0,1,0,1,1,1,0,1,1,0,0,0,1,0.573014991671
0,0,1,0,1,0,0,1,0,1,0,0,1,1,0.483620210994
0,0,1,0,0,1,1,1,0,1,0,1,0,1,0.808439755691
0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.47529150472
0,0,0,1,0,1,0,1,1,1,1,1,0,1,0.797890061077
0,0,1,0,1,0,0,0,1,0,1,1,1,0,0.378678511938
0,1,0,0,1,0,0,0,1,1,0,1,0,0,0.886174347585
1,1,1,0,1,1,0,1,1,0,1,0,1,1,0.0871737923376
1,1,1,0,0,0,1,1,1,0,0,0,0,1,0.108828428651
0,1,0,1,0,1,1,0,0,1,0,0,0,1,0.53248195447
0,0,1,1,0,1,0,0,1,0,1,0,0,1,0.182121043865
0,1,1,0,1,1,1,1,0,0,1,1,0,1,0.433647973348
0,0,0,0,1,0,1,1,0,0,0,1,1,1,0.375902276513
0,0,0,0,1,1,0,0,1,0,0,1,0,1,0.404775124931
0,0,1,0,0,1,1,1,1,1,0,1,0,0,0.932815102721
1,1,0,1,1,0,0,0,1,0,1,1,0,1,0.445863409217
0,0,0,1,0,0,1,0,0,0,1,0,1,1,0.0782898389783
0,0,0,0,0,0,0,1,1,1,0,0,1,1,0.470294280955
0,0,1,1,0,0,0,1,1,1,1,1,1,1,0.833981121599
0,0,0,1,0,1,1,0,0,0,1,1,1,0,0.441421432537
0,0,1,0,1,1,1,1,1,0,1,1,0,0,0.369239311494
0,1,0,0,1,1,1,0,0,1,1,0,0,1,0.53026096613
1,0,0,1,1,0,0,1,0,0,0,0,0,1,0.0927262631871
1,1,0,1,1,1,1,1,1,1,0,1,1,0,0.873958911716
1,1,0,1,1,0,0,0,0,0,1,1,0,1,0.513603553581
1,1,1,0,0,1,0,1,1,0,1,0,0,1,0.199333703498
0,0,1,1,0,0,0,0,0,0,1,0,1,1,0.0632981676846
1,1,1,1,1,0,1,1,1,0,1,0,1,0,0.0599666851749
1,1,1,0,0,0,0,0,0,0,1,0,1,1,0.105496946141
0,0,1,0,0,1,0,0,0,1,0,1,1,1,0.791227096058
0,1,0,0,0,0,1,1,0,1,0,0,1,0,0.604664075514
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.495280399778
1,1,0,0,0,0,1,1,0,1,1,1,0,1,0.82731815658
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0255413659078
1,0,0,1,0,0,1,0,1,1,0,1,1,1,0.76235424764
0,0,1,1,1,0,0,1,1,0,0,1,1,1,0.403109383676
1,0,1,0,0,1,1,0,1,0,0,1,0,0,0.473625763465
0,0,1,0,1,0,1,1,0,0,0,1,0,1,0.477512493059
1,1,0,1,1,1,1,1,1,1,0,0,0,0,0.600222098834
1,1,1,1,1,0,0,0,0,1,1,0,0,0,0.490838423098
1,0,1,1,1,1,1,1,0,0,0,1,1,0,0.496946141033
0,0,0,0,1,0,0,1,0,1,1,0,1,1,0.609106052193
0,1,0,0,0,1,1,0,0,1,1,0,1,1,0.420322043309
1,0,0,1,0,1,0,1,1,0,1,0,1,1,0.12326485286
1,1,1,1,0,1,1,1,0,1,1,1,1,0,0.910049972238
1,1,0,1,1,0,1,0,1,0,0,0,0,1,0.187673514714
0,0,1,1,1,0,1,0,1,0,1,1,0,1,0.414214325375
0,1,1,1,0,0,0,0,1,1,0,0,1,0,0.548584119933
1,1,0,0,1,1,0,1,1,0,0,1,1,0,0.40921710161
1,1,1,0,0,0,1,1,0,1,1,1,1,0,0.885063853415
0,1,1,1,1,0,1,0,0,0,1,1,1,0,0.404775124931
0,0,0,1,0,1,1,1,0,1,1,0,1,1,0.499167129373
0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.126596335369
0,0,0,1,0,1,1,0,1,0,0,1,1,0,0.35091615769
1,0,0,1,1,0,1,0,1,0,1,0,0,1,0.0960577456968
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.536368684064
1,0,0,1,0,1,1,0,0,1,1,0,1,1,0.555247084953
0,1,1,1,1,0,0,1,0,0,1,1,0,0,0.385341476957
0,1,1,0,0,1,0,1,1,0,0,0,0,1,0.167129372571
0,0,0,0,0,1,1,1,0,0,1,0,0,0,0.0716268739589
0,1,0,0,1,1,0,1,0,1,1,1,1,1,0.846751804553
0,0,1,1,1,0,1,1,1,0,0,1,0,0,0.499167129373
0,1,1,0,1,0,1,1,1,0,1,0,0,0,0.224875069406
0,1,0,1,0,0,0,0,1,0,1,1,1,0,0.375347029428
1,1,1,1,1,1,0,0,1,1,1,1,0,0,0.866185452526
0,0,1,0,1,0,1,1,1,1,1,0,1,1,0.513603553581
0,0,1,0,0,1,0,1,1,1,1,1,0,1,0.870627429206
1,0,0,0,0,0,1,0,0,0,0,0,1,1,0.0766240977235
1,0,1,0,1,0,0,0,0,1,0,0,1,1,0.508606329817
