topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,<$throughput
2,10,2,10,10,1,1,1000,512,10000,5,0,6428.75
2,1,2,1000000,1,1,1,1000,1024,10000,2,29,917.08333333333337
2,1,4,1000000,10,1,1,10,512,100,2,0,6163.916666666667
2,1,2,1000000,1,0,1000,1000,512,10000,5,0,9658.5
2,1,2,1000000,10,0,1000,1000,1024,10000,5,0,8889.8333333333339
4,1,4,10,1,0,1,10,1024,100,5,0,881.83333333333337
2,1,2,1000000,1,0,1,1000,1024,10000,5,0,900.33333333333337
2,1,4,10,1,0,1000,10,512,100,5,29,9330.4166666666661
4,10,4,10,1,0,1000,1000,1024,10000,5,29,6116.833333333333
2,10,2,10,1,0,1,1000,512,10000,2,0,898.83333333333337
2,1,4,1000000,10,1,1,10,1024,100,2,0,6213.833333333333
4,1,2,1000000,1,1,1000,10,512,100,5,0,7501.083333333333
2,10,4,10,1,1,1000,1000,1024,10000,2,29,9234.5833333333339
4,10,2,10,1,0,1000,10,1024,100,2,0,7417.666666666667
4,10,4,10,1,1,1000,10,512,100,5,29,6454.916666666667
4,1,4,10,10,0,1000,1000,1024,10000,5,29,3808.6666666666665
4,1,4,1000000,1,1,1000,1000,1024,10000,2,29,6166.25
2,1,4,10,10,0,1,10,1024,100,2,0,6241.5
2,1,2,1000000,1,0,1,1000,512,10000,5,0,916.5
4,1,4,1000000,1,1,1,1000,512,10000,2,29,879.0
2,10,4,10,1,0,1000,10,512,100,5,0,8986.5
4,1,2,10,10,0,1,1000,1024,10000,2,29,4210.916666666667
4,10,4,10,10,0,1000,10,512,100,5,29,3950.4166666666665
4,1,4,1000000,1,0,1,1000,1024,10000,2,29,891.0
4,10,4,10,1,0,1,10,512,100,2,29,869.25
4,10,4,1000000,1,1,1,10,1024,100,2,0,877.75
4,10,4,1000000,1,0,1000,10,512,100,5,29,6161.5
4,10,4,1000000,1,0,1000,1000,1024,10000,2,0,6221.5
4,10,2,1000000,1,0,1000,1000,1024,10000,5,0,7684.75
4,10,4,10,1,0,1000,1000,1024,10000,5,0,6235.0
2,1,4,10,1,0,1,10,1024,100,5,29,907.33333333333337
2,10,4,10,1,0,1,10,1024,100,5,0,912.25
2,1,4,10,10,1,1,1000,512,10000,2,29,6135.75
4,1,2,10,1,0,1,1000,1024,10000,2,0,882.41666666666663
2,1,2,1000000,1,1,1000,1000,512,10000,5,0,10065.833333333334
2,1,4,1000000,1,0,1,10,1024,100,5,0,908.16666666666663
4,10,2,1000000,10,1,1,1000,512,10000,2,0,4278.0
4,10,4,10,10,0,1,10,1024,100,5,29,3015.9166666666665
4,10,4,10,10,0,1000,1000,512,10000,5,29,3853.25
4,10,4,10,1,0,1000,10,1024,100,5,0,6277.833333333333
4,1,4,10,1,1,1,10,1024,100,5,29,899.41666666666663
4,1,2,10,1,0,1,1000,512,10000,5,29,845.5
4,10,4,10,10,0,1,10,512,100,5,0,3021.0
4,1,2,10,1,1,1000,10,1024,100,5,29,7455.666666666667
2,10,2,10,1,0,1,10,1024,100,2,0,890.75
4,10,4,10,10,1,1,10,1024,100,5,29,2982.9166666666665
4,10,4,1000000,10,1,1,10,512,100,5,29,3091.8333333333335
2,1,2,10,1,1,1000,1000,1024,10000,5,29,9881.3333333333339
4,1,4,1000000,10,1,1,10,512,100,5,0,3114.25
4,1,4,10,1,1,1000,1000,512,10000,2,0,6387.833333333333
2,10,2,1000000,1,1,1,1000,512,10000,2,0,902.16666666666663
4,10,4,1000000,10,0,1000,1000,1024,10000,2,0,4366.833333333333
4,10,4,10,10,1,1000,10,1024,100,5,29,3865.6666666666665
2,10,4,10,10,1,1000,1000,1024,10000,2,29,8296.8333333333339
4,1,2,10,10,0,1,10,1024,100,2,29,4086.0833333333335
4,10,4,1000000,1,0,1,1000,512,10000,2,0,101.66666666666667
2,1,4,1000000,1,0,1,1000,1024,10000,2,0,908.33333333333337
2,10,2,1000000,10,1,1000,10,1024,100,5,0,8862.25
4,1,2,1000000,10,1,1,1000,1024,10000,2,0,4190.833333333333
4,1,4,10,1,1,1000,1000,1024,10000,2,29,6073.083333333333
2,10,2,1000000,1,0,1000,10,1024,100,5,0,9389.5833333333339
2,1,4,10,1,1,1,1000,1024,10000,2,29,886.75
2,10,4,1000000,10,0,1000,10,1024,100,5,0,8120.166666666667
2,1,4,1000000,10,0,1000,1000,1024,10000,2,0,8353.0
4,1,2,10,10,0,1000,10,512,100,5,0,4913.083333333333
4,1,2,1000000,1,0,1,10,1024,100,2,0,876.0
4,1,4,10,10,1,1,1000,1024,10000,2,0,3063.0833333333335
4,1,2,1000000,1,1,1,10,1024,100,5,29,883.33333333333337
4,10,4,1000000,1,0,1,1000,1024,10000,2,29,888.16666666666663
2,10,4,1000000,1,1,1,1000,512,10000,2,29,925.75
2,1,2,1000000,10,1,1000,10,512,100,5,0,9052.3333333333339
4,1,4,10,10,1,1000,1000,1024,10000,2,29,4321.916666666667
2,1,2,10,10,1,1,10,1024,100,5,29,6555.5
4,10,4,10,1,0,1,10,1024,100,5,29,886.08333333333337
4,1,4,10,1,1,1000,1000,512,10000,2,29,6155.25
2,10,2,10,10,0,1,10,1024,100,5,0,6240.5
2,10,2,1000000,10,0,1000,10,512,100,5,29,9008.0833333333339
2,1,4,10,10,1,1000,1000,512,10000,5,0,8303.75
4,1,4,10,10,0,1000,1000,1024,10000,2,0,4265.5
4,1,2,10,1,1,1,1000,512,10000,2,29,884.33333333333337
4,1,2,1000000,10,0,1,1000,512,10000,2,29,4249.583333333333
4,1,4,1000000,10,1,1000,1000,512,10000,5,29,3954.0833333333335
4,1,2,10,1,0,1,1000,1024,10000,5,0,891.5
2,10,2,1000000,1,1,1,10,1024,100,2,0,911.83333333333337
2,10,2,1000000,1,1,1,1000,1024,10000,5,29,910.0
4,10,2,1000000,10,1,1000,10,512,100,5,0,5438.083333333333
2,1,4,1000000,1,0,1000,1000,512,10000,2,0,9273.75
2,1,2,1000000,10,1,1000,1000,1024,10000,5,29,8873.1666666666661
4,10,4,10,10,1,1000,1000,1024,10000,5,0,4090.4166666666665
4,1,4,1000000,10,1,1000,1000,512,10000,2,0,4164.25
4,1,4,10,1,0,1,1000,1024,10000,2,29,867.66666666666663
2,1,2,10,1,1,1,10,1024,100,2,29,903.66666666666663
4,10,4,1000000,1,0,1000,10,512,100,2,0,5939.75
4,10,4,10,10,0,1000,1000,1024,10000,5,29,3924.0
2,10,2,1000000,10,0,1000,1000,512,10000,2,0,8917.0833333333339
2,1,2,10,10,0,1,10,512,100,2,29,6416.583333333333
4,1,2,10,1,0,1000,1000,512,10000,5,29,7300.25
4,1,2,1000000,10,0,1000,1000,512,10000,5,29,5415.583333333333
2,1,4,10,1,0,1000,1000,1024,10000,2,29,9157.4166666666661
4,1,4,10,1,1,1,10,512,100,2,29,873.0
4,10,2,10,10,1,1000,10,512,100,2,0,5085.333333333333
2,1,4,10,1,1,1,1000,1024,10000,5,29,908.75
4,1,4,10,1,1,1000,10,1024,100,2,29,6314.166666666667
4,10,2,1000000,1,1,1,10,512,100,2,29,883.33333333333337
2,1,4,10,10,0,1000,1000,512,10000,2,0,8038.916666666667
4,1,4,1000000,10,0,1,10,1024,100,2,0,2780.25
4,1,2,10,1,0,1000,10,512,100,5,0,6850.083333333333
2,1,4,1000000,10,0,1,1000,1024,10000,2,29,6263.416666666667
4,1,4,1000000,10,1,1000,1000,1024,10000,2,29,4035.6666666666665
4,1,4,10,10,0,1,10,1024,100,5,0,2979.0
2,10,4,1000000,1,0,1,10,1024,100,2,0,917.91666666666663
2,1,4,10,1,1,1,10,1024,100,5,29,908.83333333333337
4,1,4,10,10,1,1000,1000,512,10000,2,29,4170.25
2,10,4,10,1,0,1000,1000,512,10000,2,29,9338.4166666666661
2,1,2,10,1,1,1,1000,512,10000,2,29,892.75
4,1,4,10,1,1,1000,1000,1024,10000,5,0,5981.083333333333
4,1,2,1000000,1,1,1,10,1024,100,2,0,886.25
4,1,4,10,1,0,1,1000,1024,10000,5,0,905.5
2,1,2,1000000,1,0,1,10,1024,100,2,0,921.41666666666663
4,10,4,10,10,0,1000,1000,1024,10000,2,29,3942.0833333333335
2,10,2,1000000,10,0,1,1000,512,10000,2,29,6410.583333333333
2,1,2,10,10,0,1000,10,1024,100,5,29,8621.4166666666661
4,10,2,1000000,10,1,1,10,512,100,2,29,4179.416666666667
2,10,4,10,1,0,1,10,512,100,2,29,895.91666666666663
4,10,2,10,1,1,1,10,512,100,5,29,875.33333333333337
2,1,2,10,1,1,1,1000,512,10000,2,0,903.5
2,1,2,10,10,1,1,1000,512,10000,2,0,6397.666666666667
4,1,2,1000000,10,0,1000,1000,1024,10000,2,29,5622.666666666667
2,10,2,10,1,0,1000,1000,512,10000,2,0,9812.0
4,10,4,1000000,1,0,1000,10,1024,100,5,0,6140.75
4,10,4,1000000,1,0,1000,1000,512,10000,2,29,6296.083333333333
4,10,2,1000000,10,1,1,10,512,100,2,0,3984.25
2,1,2,10,1,0,1,10,1024,100,2,0,923.91666666666663
4,1,2,10,10,1,1,10,512,100,5,0,4068.6666666666665
4,1,4,1000000,1,0,1000,10,512,100,2,0,6235.083333333333
2,10,4,1000000,10,1,1000,10,512,100,2,29,7825.083333333333
4,10,4,1000000,10,0,1000,1000,1024,10000,5,29,4174.416666666667
2,10,4,1000000,10,1,1000,10,1024,100,2,0,7970.25
4,1,2,10,10,0,1000,10,1024,100,2,0,5524.416666666667
4,10,4,1000000,1,0,1,1000,1024,10000,5,29,892.75
4,1,2,10,1,1,1,10,512,100,2,0,874.41666666666663
2,10,2,10,1,1,1000,1000,512,10000,5,0,9574.0
4,10,4,10,10,1,1,10,512,100,2,0,3063.5833333333335
2,10,2,1000000,1,1,1,1000,1024,10000,5,0,901.91666666666663
4,10,4,1000000,1,0,1,1000,512,10000,2,29,875.33333333333337
4,10,4,1000000,1,0,1,10,512,100,2,29,892.5
2,10,4,10,10,0,1,10,1024,100,5,0,6185.916666666667
4,1,4,10,1,0,1000,1000,1024,10000,2,29,6069.833333333333
2,10,4,1000000,1,0,1000,10,1024,100,5,29,8987.5833333333339
2,10,4,1000000,10,0,1,10,512,100,2,0,6131.583333333333
2,10,2,1000000,1,1,1000,1000,512,10000,5,29,9640.0833333333339
2,1,4,1000000,1,1,1,10,1024,100,5,0,903.91666666666663
2,10,4,1000000,10,1,1000,1000,1024,10000,2,0,8029.166666666667
4,10,4,10,1,1,1,10,1024,100,2,29,879.25
4,10,2,10,10,0,1,1000,512,10000,5,0,4063.0
4,1,4,10,1,1,1000,10,1024,100,5,0,6254.416666666667
2,1,2,1000000,1,0,1,10,1024,100,5,0,909.75
2,10,4,1000000,1,0,1000,1000,1024,10000,5,29,9089.5833333333339
2,10,2,1000000,1,0,1000,1000,512,10000,2,29,9334.0
4,1,4,1000000,10,1,1,10,1024,100,5,0,3102.4166666666665
2,1,4,10,10,1,1,10,512,100,2,29,6273.083333333333
2,1,4,1000000,1,0,1,1000,1024,10000,5,0,886.91666666666663
4,10,2,10,10,1,1000,1000,1024,10000,5,29,5015.166666666667
2,10,4,1000000,10,0,1000,1000,1024,10000,5,0,8343.5
2,10,2,10,10,1,1000,1000,1024,10000,2,0,9098.0833333333339
4,1,2,1000000,1,1,1000,10,1024,100,5,0,7344.833333333333
4,10,4,1000000,10,0,1000,1000,1024,10000,5,0,4473.666666666667
4,10,4,10,1,0,1000,10,512,100,5,0,6009.583333333333
4,10,4,1000000,10,0,1000,1000,512,10000,5,0,3892.0833333333335
4,10,2,10,10,1,1000,10,1024,100,5,0,5288.416666666667
4,1,4,10,10,1,1000,10,1024,100,5,29,3656.0
2,1,4,10,1,0,1000,10,1024,100,2,29,9349.0833333333339
2,1,4,1000000,10,1,1,10,1024,100,5,29,6133.333333333333
4,1,2,1000000,1,1,1,1000,512,10000,2,29,854.91666666666663
4,1,4,1000000,10,0,1,10,512,100,2,0,2965.9166666666665
2,1,4,1000000,10,1,1,1000,512,10000,5,0,6092.666666666667
2,1,2,1000000,1,0,1000,1000,1024,10000,5,0,9534.9166666666661
4,1,4,1000000,10,1,1000,1000,1024,10000,2,0,4153.583333333333
4,1,4,1000000,1,0,1000,1000,1024,10000,2,0,6319.833333333333
2,1,2,1000000,1,0,1000,10,1024,100,5,0,9803.5833333333339
4,10,2,1000000,1,0,1000,10,512,100,5,29,7315.583333333333
4,1,4,1000000,10,0,1000,10,512,100,5,0,4048.75
4,1,4,1000000,10,0,1000,10,1024,100,2,0,4069.4166666666665
2,10,2,10,10,0,1000,1000,1024,10000,2,29,8862.25
4,1,4,1000000,10,1,1,10,1024,100,2,29,3113.25
2,10,4,10,1,0,1000,10,1024,100,5,29,9424.3333333333339
2,1,4,1000000,1,0,1,1000,512,10000,2,29,900.75
2,1,2,1000000,1,0,1,10,512,100,5,29,893.83333333333337
2,10,4,10,1,1,1,10,1024,100,2,0,906.83333333333337
4,1,4,1000000,10,0,1000,1000,1024,10000,2,0,4162.833333333333
2,10,4,10,1,1,1,10,1024,100,2,29,924.16666666666663
4,1,4,10,1,0,1000,10,1024,100,5,0,6168.916666666667
2,10,2,1000000,10,0,1000,1000,512,10000,5,29,8999.0833333333339
2,10,4,1000000,10,1,1000,1000,1024,10000,5,29,7883.833333333333
2,1,4,10,10,1,1000,1000,1024,10000,2,0,7715.0
2,10,2,1000000,10,1,1000,10,1024,100,2,0,8884.5
2,1,2,1000000,10,1,1000,10,512,100,2,29,8845.3333333333339
4,1,2,1000000,10,1,1,10,512,100,5,29,4235.083333333333
2,10,4,10,1,1,1000,1000,1024,10000,5,29,9355.75
4,1,2,10,1,1,1,1000,512,10000,5,29,873.5
2,1,4,10,10,1,1,1000,1024,10000,5,0,6121.916666666667
2,10,2,1000000,1,1,1000,10,1024,100,2,0,10087.0
2,1,4,10,10,0,1,1000,1024,10000,5,0,6037.916666666667
4,10,2,10,1,0,1,1000,512,10000,2,29,845.75
4,10,4,10,1,0,1,1000,1024,10000,5,0,893.66666666666663
2,1,2,1000000,10,1,1000,1000,512,10000,5,29,8981.0
4,10,4,10,10,0,1,10,1024,100,5,0,3013.1666666666665
4,10,4,10,1,0,1,1000,1024,10000,5,29,895.91666666666663
4,10,2,10,10,1,1,10,512,100,2,29,4056.1666666666665
4,1,4,10,1,1,1,1000,1024,10000,5,29,892.75
4,10,2,10,1,0,1000,10,1024,100,5,0,7198.166666666667
2,1,2,10,1,0,1000,1000,512,10000,2,29,10007.5
4,10,4,10,10,1,1,10,512,100,5,29,3054.75
2,10,2,1000000,10,1,1000,1000,1024,10000,5,29,8696.75
2,1,2,1000000,10,1,1000,1000,1024,10000,2,0,8976.8333333333339
4,10,4,1000000,10,0,1000,10,1024,100,2,29,3811.9166666666665
4,10,2,10,1,0,1,10,512,100,5,29,894.75
2,1,2,10,1,0,1,10,1024,100,5,29,923.66666666666663
4,10,2,10,1,0,1,1000,512,10000,5,29,898.83333333333337
4,10,2,1000000,10,1,1,1000,512,10000,5,29,4086.75
2,1,2,1000000,10,0,1000,1000,1024,10000,2,29,8850.0
4,10,2,1000000,10,1,1000,1000,1024,10000,2,0,5183.0
2,1,4,1000000,1,0,1,10,512,100,5,29,906.16666666666663
4,1,4,1000000,1,1,1,1000,1024,10000,5,29,895.75
2,1,2,1000000,1,0,1000,10,1024,100,2,0,9669.5
2,1,4,10,10,0,1,1000,1024,10000,2,29,6069.75
2,10,4,10,10,0,1000,10,512,100,5,29,7801.333333333333
4,10,4,10,1,0,1,1000,512,10000,2,29,885.08333333333337
2,1,4,10,10,0,1000,1000,1024,10000,5,29,8310.5833333333339
2,1,2,10,1,1,1,1000,1024,10000,2,29,910.58333333333337
4,10,4,10,10,1,1000,10,1024,100,2,0,4012.3333333333335
4,1,4,10,10,1,1,1000,1024,10000,5,0,2986.5
4,10,4,1000000,1,0,1000,1000,512,10000,5,29,6102.75
4,10,4,1000000,10,0,1,10,1024,100,2,29,3054.3333333333335
4,10,2,1000000,1,1,1,1000,1024,10000,2,29,885.66666666666663
4,10,2,10,1,1,1000,1000,1024,10000,2,29,7365.666666666667
2,10,2,10,10,0,1000,1000,512,10000,5,29,9147.5
4,10,4,1000000,10,1,1000,10,512,100,2,29,3773.0
4,1,2,1000000,1,1,1,1000,1024,10000,2,0,870.16666666666663
2,1,2,10,10,0,1,10,1024,100,5,29,6453.0
2,10,4,10,10,1,1000,10,1024,100,5,29,7822.083333333333
2,1,4,1000000,1,1,1000,1000,512,10000,5,0,9134.6666666666661
4,1,4,1000000,1,0,1,1000,512,10000,2,0,853.25
4,10,2,10,1,1,1000,1000,512,10000,2,29,7472.75
4,10,4,10,10,1,1,1000,1024,10000,2,0,2981.25
2,10,2,1000000,1,0,1000,1000,512,10000,5,0,10012.666666666666
4,1,4,10,1,0,1000,10,512,100,2,29,6380.75
2,1,2,10,10,0,1000,1000,1024,10000,5,0,8808.8333333333339
4,1,4,1000000,10,0,1,10,512,100,5,29,3009.0
4,10,2,10,1,0,1000,10,512,100,5,0,7461.0
4,10,4,1000000,1,0,1,10,512,100,5,29,895.0
2,1,2,10,1,0,1,10,512,100,2,29,882.25
2,1,2,1000000,10,0,1,1000,1024,10000,2,29,6390.333333333333
2,1,2,10,10,0,1000,1000,1024,10000,2,0,9000.75
4,10,4,10,1,1,1,10,1024,100,5,0,897.5
4,1,2,1000000,10,0,1000,1000,1024,10000,5,0,5089.5
2,1,4,1000000,1,0,1,10,512,100,5,0,902.66666666666663
4,10,2,1000000,1,1,1000,1000,512,10000,2,29,7025.5
4,1,2,1000000,1,1,1000,1000,1024,10000,5,0,7327.833333333333
4,10,2,10,1,1,1,10,1024,100,2,0,865.58333333333337
2,1,4,1000000,1,0,1000,10,512,100,2,0,9440.9166666666661
2,10,2,10,1,0,1000,1000,1024,10000,2,0,9421.3333333333339
4,10,2,1000000,10,1,1,1000,1024,10000,5,0,4015.8333333333335
4,10,4,10,1,0,1,10,1024,100,2,0,881.41666666666663
2,10,4,1000000,10,1,1,10,512,100,2,29,6108.083333333333
2,10,2,1000000,1,0,1,1000,1024,10000,2,29,916.25
4,1,4,1000000,10,0,1000,10,1024,100,5,29,4134.0
4,10,4,10,1,1,1000,10,1024,100,5,0,6098.916666666667
4,1,4,1000000,1,1,1,10,512,100,5,0,884.16666666666663
2,1,2,1000000,10,1,1,1000,1024,10000,2,29,6398.916666666667
2,10,2,10,10,1,1000,10,1024,100,2,29,8489.75
2,1,2,10,1,1,1,10,1024,100,5,29,899.25
4,10,4,10,1,1,1,1000,1024,10000,2,29,877.58333333333337
4,1,4,1000000,10,1,1,10,1024,100,2,0,3036.8333333333335
2,10,2,1000000,1,0,1000,1000,512,10000,5,29,9667.1666666666661
2,1,4,10,1,1,1000,1000,1024,10000,2,29,9107.0
4,1,4,10,10,0,1000,1000,512,10000,2,0,4150.25
2,10,4,10,10,1,1000,10,1024,100,5,0,8082.833333333333
4,1,4,10,10,0,1,1000,512,10000,5,0,2980.3333333333335
4,10,2,1000000,10,0,1000,1000,1024,10000,2,29,5608.25
2,1,4,10,10,0,1,1000,512,10000,5,0,6219.916666666667
2,10,2,1000000,10,1,1000,1000,512,10000,2,0,8906.5
2,1,4,10,1,0,1,1000,512,10000,5,0,893.33333333333337
4,1,4,1000000,10,0,1,10,1024,100,5,29,3047.3333333333335
2,10,4,1000000,1,1,1,10,512,100,2,29,925.25
4,1,2,10,10,1,1000,1000,1024,10000,2,29,4797.416666666667
2,1,4,10,10,1,1000,10,512,100,2,29,7950.833333333333
4,10,2,10,10,1,1,10,1024,100,2,29,4136.666666666667
2,1,4,10,10,0,1000,10,512,100,2,29,7753.75
4,1,2,10,10,0,1000,10,1024,100,5,0,5259.833333333333
2,10,2,1000000,10,1,1,10,512,100,5,0,6405.416666666667
4,10,4,1000000,10,1,1000,10,1024,100,2,0,4193.833333333333
2,10,4,10,10,1,1,1000,1024,10000,2,0,6168.75
4,1,4,10,1,0,1,10,512,100,2,29,874.75
2,1,4,1000000,1,1,1,10,1024,100,2,0,921.08333333333337
4,1,4,1000000,1,1,1,1000,512,10000,5,29,852.66666666666663
4,1,2,1000000,1,1,1000,10,512,100,5,29,7359.5
2,10,4,10,10,1,1,1000,512,10000,2,29,6189.666666666667
2,1,2,10,1,1,1,1000,1024,10000,5,29,907.66666666666663
4,1,4,10,10,0,1,1000,512,10000,2,29,2995.75
4,10,4,1000000,10,1,1000,1000,512,10000,2,0,4370.166666666667
4,1,4,1000000,10,1,1000,10,1024,100,2,0,3969.4166666666665
2,1,2,10,1,1,1000,1000,512,10000,5,29,9743.6666666666661
4,10,2,1000000,1,0,1000,10,512,100,5,0,7476.416666666667
2,10,4,1000000,1,1,1,10,512,100,2,0,899.41666666666663
2,10,2,10,1,1,1000,10,1024,100,5,0,9440.5833333333339
2,1,4,1000000,1,1,1,10,1024,100,5,29,919.0
2,1,2,10,10,0,1000,1000,512,10000,5,29,9142.4166666666661
2,1,2,10,10,1,1,10,512,100,5,29,6502.75
4,1,4,10,1,1,1,10,512,100,5,0,871.66666666666663
2,1,4,1000000,10,1,1000,10,512,100,2,0,8126.75
4,1,2,1000000,10,0,1,10,1024,100,2,0,4170.083333333333
2,1,4,10,1,1,1000,10,512,100,5,29,9194.0833333333339
4,1,2,10,1,0,1000,1000,512,10000,2,29,7134.5
2,1,4,10,10,1,1000,10,1024,100,2,0,7805.5
2,1,2,1000000,1,1,1000,1000,1024,10000,2,0,9931.0833333333339
4,1,2,1000000,1,0,1000,1000,1024,10000,2,29,7353.75
4,10,4,1000000,1,1,1,1000,1024,10000,5,0,872.75
4,1,4,1000000,10,0,1000,1000,512,10000,5,0,4119.333333333333
4,1,4,10,10,1,1000,1000,512,10000,5,29,4196.916666666667
4,10,2,1000000,1,0,1000,1000,1024,10000,2,29,7450.75
4,1,2,1000000,1,1,1000,10,512,100,2,0,7367.416666666667
2,10,4,1000000,1,1,1000,10,512,100,5,0,9037.0833333333339
2,10,2,10,10,1,1,1000,512,10000,2,29,6399.083333333333
4,10,4,10,10,0,1000,10,512,100,5,0,3967.9166666666665
4,10,2,1000000,10,0,1,1000,1024,10000,2,29,4180.0
4,1,4,1000000,10,0,1000,10,1024,100,5,0,3997.0
4,10,4,10,10,1,1,10,1024,100,5,0,2975.1666666666665
2,10,4,10,10,1,1,1000,512,10000,2,0,6124.833333333333
4,10,4,1000000,10,1,1000,1000,512,10000,2,29,4072.6666666666665
4,1,2,10,10,0,1,1000,1024,10000,5,0,4181.833333333333
2,10,2,10,1,1,1000,10,512,100,5,0,10051.416666666666
4,10,2,10,1,1,1,1000,1024,10000,2,29,877.75
4,1,4,1000000,1,1,1,1000,512,10000,2,0,889.16666666666663
2,1,2,10,1,1,1000,1000,1024,10000,5,0,9821.4166666666661
4,1,2,1000000,1,0,1000,1000,512,10000,2,0,7114.166666666667
2,10,4,1000000,10,0,1,10,1024,100,5,29,6142.083333333333
4,1,4,10,1,0,1,10,1024,100,2,0,852.0
2,1,2,1000000,10,0,1000,1000,512,10000,2,0,8878.0833333333339
2,1,2,10,1,0,1,1000,1024,10000,2,0,889.5
4,1,2,1000000,1,0,1,10,512,100,2,0,850.5
4,10,2,10,10,1,1000,10,512,100,2,29,5343.25
2,1,4,1000000,10,0,1000,10,512,100,5,29,7999.416666666667
2,10,4,1000000,1,1,1,1000,512,10000,5,0,895.33333333333337
4,1,2,10,1,1,1,10,1024,100,5,29,885.25
4,1,4,10,10,0,1,1000,1024,10000,5,29,2984.6666666666665
2,10,2,10,10,0,1,10,512,100,2,0,6525.666666666667
4,10,2,1000000,1,1,1,10,1024,100,2,0,862.58333333333337
4,1,4,10,1,0,1,10,1024,100,2,29,873.08333333333337
2,10,2,1000000,10,1,1,10,1024,100,2,0,6489.083333333333
4,10,2,10,10,0,1,1000,1024,10000,2,0,4020.8333333333335
4,10,2,10,1,1,1000,1000,512,10000,5,29,7385.416666666667
2,10,2,1000000,1,1,1000,1000,1024,10000,5,29,9781.25
2,1,2,10,1,1,1000,1000,1024,10000,2,29,9809.75
2,10,4,10,10,0,1000,1000,512,10000,2,29,7893.166666666667
2,1,4,10,1,0,1,1000,1024,10000,5,29,899.58333333333337
2,1,2,10,10,1,1000,10,512,100,5,29,8863.1666666666661
4,10,2,1000000,1,0,1,10,1024,100,5,29,871.08333333333337
4,10,4,10,10,1,1,10,1024,100,2,29,3107.6666666666665
4,1,4,1000000,10,1,1,10,512,100,2,29,3007.5833333333335
4,1,2,10,10,1,1000,10,1024,100,2,29,5002.916666666667
2,10,2,10,10,1,1,10,1024,100,2,0,6400.75
2,10,2,10,10,0,1000,1000,1024,10000,5,0,8716.8333333333339
2,1,2,1000000,1,0,1,1000,1024,10000,2,29,894.25
4,10,4,1000000,10,1,1000,10,512,100,2,0,4079.1666666666665
2,10,2,10,10,0,1000,10,1024,100,2,29,8873.6666666666661
2,1,2,10,10,0,1,10,512,100,2,0,6361.333333333333
4,1,2,10,1,0,1000,10,1024,100,2,0,7373.5
2,1,4,10,1,0,1,10,1024,100,2,29,893.08333333333337
2,10,2,1000000,10,0,1000,1000,512,10000,5,0,8900.1666666666661
4,10,4,1000000,1,1,1000,10,1024,100,2,0,6463.75
4,1,4,10,10,0,1,10,1024,100,5,29,3029.0833333333335
2,1,2,10,1,0,1000,1000,512,10000,5,0,10084.0
2,1,4,1000000,10,1,1000,10,512,100,5,0,7973.833333333333
4,10,2,1000000,1,1,1,1000,1024,10000,5,0,878.75
2,1,2,1000000,1,1,1000,1000,512,10000,2,0,9793.75
4,10,4,1000000,10,1,1,1000,512,10000,2,0,3011.25
2,10,2,1000000,10,0,1,1000,512,10000,5,29,6352.916666666667
4,10,4,1000000,10,0,1,10,512,100,5,0,3076.75
2,1,2,10,10,0,1,10,1024,100,2,29,6459.25
2,1,2,10,1,0,1000,1000,512,10000,2,0,9712.0
2,1,2,10,10,1,1000,1000,1024,10000,5,0,9156.75
2,10,4,10,10,1,1000,1000,1024,10000,5,0,8091.75
4,10,4,1000000,10,1,1000,10,512,100,5,29,3547.8333333333335
2,1,2,10,10,1,1000,10,1024,100,2,29,8929.25
2,10,2,1000000,10,1,1,10,512,100,5,29,6438.25
4,10,2,1000000,10,0,1,1000,512,10000,5,29,4190.916666666667
4,1,2,1000000,10,0,1000,10,1024,100,5,29,5486.083333333333
2,1,4,10,10,0,1,1000,512,10000,5,29,6280.666666666667
4,10,4,1000000,10,1,1,10,1024,100,5,0,3008.1666666666665
2,10,2,1000000,10,0,1000,10,512,100,5,0,8808.1666666666661
4,1,4,10,1,1,1,10,1024,100,5,0,911.0
2,10,4,1000000,10,0,1000,1000,1024,10000,2,29,8448.25
4,1,2,1000000,10,1,1000,1000,1024,10000,5,0,5662.166666666667
4,10,4,1000000,10,0,1000,10,512,100,5,29,4060.4166666666665
2,1,4,10,1,1,1000,10,1024,100,2,29,8928.4166666666661
2,10,2,1000000,10,1,1000,10,512,100,5,0,9110.9166666666661
4,10,2,10,1,0,1000,1000,1024,10000,2,29,7274.25
2,1,2,1000000,10,1,1,10,512,100,2,29,6378.0
4,1,4,10,1,0,1,1000,512,10000,5,0,886.33333333333337
2,1,4,1000000,10,1,1,10,512,100,2,29,6084.75
4,10,4,1000000,10,0,1000,10,1024,100,5,0,4247.5
4,1,4,10,10,0,1,1000,512,10000,5,29,3014.5833333333335
2,10,2,10,10,1,1000,1000,512,10000,5,29,8861.5
4,1,2,10,10,1,1000,1000,512,10000,2,0,5144.333333333333
2,10,4,10,10,0,1000,1000,1024,10000,5,29,8201.3333333333339
4,1,2,1000000,1,1,1,1000,512,10000,5,0,856.66666666666663
