SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$fillseqbatch.2
1,1,0,1,1,1,0,0,1,1,0,1,0,0,0.620578778135
0,1,1,1,0,0,1,1,1,1,1,0,0,0,0.395498392283
0,0,0,1,0,1,0,1,0,0,1,0,0,0,0.0265273311897
1,0,1,0,0,1,1,0,0,1,1,1,1,0,0.58038585209
0,1,1,0,0,0,0,1,1,1,0,0,1,0,0.366559485531
1,0,0,1,0,1,1,0,0,1,1,1,1,1,0.614147909968
1,0,1,0,1,0,0,0,1,1,1,0,1,0,0.358520900322
1,0,1,1,1,1,1,0,0,1,1,1,1,0,0.594051446945
0,1,1,0,1,1,1,1,0,1,0,1,0,0,0.572347266881
0,0,1,0,0,0,0,0,1,0,1,1,0,1,0.394694533762
0,1,1,1,0,0,0,0,0,0,0,1,0,1,0.241961414791
0,0,1,1,0,0,1,0,0,1,0,0,1,0,0.352090032154
0,1,1,0,0,1,1,0,0,1,0,1,0,0,0.581993569132
0,1,0,1,0,0,0,1,0,0,1,1,0,0,0.25
0,0,1,1,0,1,0,1,0,1,0,1,1,1,0.565916398714
1,1,0,0,0,0,1,1,0,1,1,1,1,0,0.576366559486
0,1,1,1,1,0,1,1,1,1,0,0,0,0,0.577974276527
0,1,0,0,0,0,1,0,0,1,1,0,0,0,0.311897106109
1,0,1,0,0,1,0,1,0,0,1,1,1,0,0.234726688103
0,0,1,1,0,1,1,1,0,1,0,0,0,1,0.314308681672
0,0,1,1,0,1,1,0,0,0,0,1,0,0,0.280546623794
1,1,0,1,1,1,1,0,1,1,0,0,0,0,0.430868167203
1,1,0,0,0,0,0,1,0,1,0,1,1,0,0.586816720257
0,0,1,0,0,0,1,0,1,0,0,1,1,0,0.229099678457
0,0,0,0,1,0,0,1,0,1,1,1,1,1,0.569131832797
0,1,0,1,1,1,0,1,0,0,0,1,1,1,0.236334405145
1,0,0,0,1,0,0,0,0,1,0,1,1,1,0.591639871383
1,0,1,1,0,0,0,1,1,0,1,0,1,0,0.0233118971061
0,0,1,0,1,1,1,1,0,0,0,0,0,1,0.0217041800643
1,0,0,0,0,1,0,0,1,0,0,1,1,0,0.225884244373
1,0,0,0,1,1,1,1,0,1,0,0,0,1,0.364951768489
0,1,1,1,0,0,0,0,0,0,0,0,1,1,0.0152733118971
1,1,0,1,0,1,0,1,1,1,0,0,0,0,0.395498392283
0,1,1,1,0,0,0,1,1,1,0,0,0,0,0.394694533762
0,1,1,1,1,1,0,0,1,1,1,1,1,1,0.572347266881
1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0305466237942
0,1,0,1,0,0,0,1,1,1,0,1,0,0,0.602893890675
0,1,0,0,0,0,1,1,1,1,1,0,0,1,0.381832797428
0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.0249196141479
1,1,0,1,1,1,0,1,0,0,1,1,1,1,0.233922829582
0,0,1,0,0,1,1,1,0,1,0,1,1,1,0.603697749196
0,0,0,1,1,1,0,0,1,0,1,1,1,0,0.225884244373
0,1,0,0,1,1,0,0,1,0,0,0,0,0,0.0136655948553
1,0,0,0,0,1,1,1,0,0,0,1,0,0,0.234726688103
1,1,0,1,0,0,0,1,1,0,0,1,1,1,0.229903536977
1,1,0,0,0,1,1,1,0,0,0,0,1,0,0.0144694533762
1,0,0,1,1,0,0,1,1,1,1,1,1,1,0.565916398714
0,1,1,0,1,0,1,1,1,0,0,1,1,1,0.248392282958
0,1,0,1,1,0,1,1,0,0,0,0,1,0,0.0120578778135
1,0,0,0,1,1,1,1,1,1,1,0,0,0,0.352893890675
1,0,1,1,0,1,0,1,0,0,1,1,0,1,0.245176848875
1,0,1,0,1,0,0,1,1,0,1,0,0,1,0.0257234726688
1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.380225080386
1,1,1,0,1,1,0,0,1,1,0,1,1,1,0.573151125402
0,1,0,1,1,0,0,0,1,0,1,0,0,1,0.0369774919614
1,0,1,0,1,1,0,1,1,1,1,0,1,1,0.332797427653
0,0,0,1,1,0,1,1,0,1,1,1,0,0,0.59807073955
1,0,0,0,0,1,0,1,1,0,1,0,0,1,0.0265273311897
1,0,1,0,0,1,1,1,1,1,0,0,1,0,0.39308681672
0,0,0,1,0,0,1,1,1,1,1,0,1,1,0.368971061093
0,0,0,0,1,0,1,1,1,1,1,1,0,0,0.577170418006
0,1,1,0,0,0,1,0,1,0,1,0,1,0,0.0128617363344
0,1,0,0,1,0,1,0,0,0,1,0,0,0,0.0281350482315
1,0,0,1,1,1,0,1,0,1,1,1,1,1,0.556270096463
1,1,0,0,1,0,0,0,1,1,1,1,1,0,0.551446945338
1,1,0,1,0,0,0,0,0,1,0,1,1,1,0.586012861736
0,0,1,1,1,1,1,0,1,1,0,1,1,0,0.563504823151
0,1,1,0,0,0,1,0,1,0,0,0,1,0,0.048231511254
0,1,0,1,1,0,1,1,0,1,1,1,0,0,0.596463022508
0,1,1,0,0,1,0,0,1,1,1,1,1,1,0.577974276527
1,0,1,1,0,1,1,0,1,1,0,1,0,0,0.59807073955
0,1,0,1,0,0,1,1,1,0,1,0,0,1,0.0273311897106
1,0,1,1,0,0,1,0,1,0,1,1,1,1,0.265273311897
0,0,1,1,0,1,1,0,1,0,1,0,0,1,0.040192926045
0,0,0,1,1,1,0,1,0,1,0,1,0,1,0.577974276527
1,1,1,0,0,0,0,1,1,1,1,1,0,1,0.604501607717
0,1,0,0,0,1,0,0,1,1,0,0,1,0,0.385852090032
1,0,0,1,1,1,1,0,1,0,0,0,1,1,0.0200964630225
1,1,0,1,1,1,1,1,0,1,1,1,1,1,0.590836012862
1,0,1,0,0,1,0,0,1,1,1,0,0,1,0.516881028939
0,1,0,1,1,0,1,1,1,1,1,1,0,0,0.620578778135
1,0,0,1,0,1,0,0,0,1,1,0,0,1,0.381832797428
0,1,0,1,0,1,1,1,0,0,1,1,1,0,0.228295819936
1,0,1,1,0,0,0,1,1,0,1,1,1,1,0.229099678457
1,0,1,1,0,0,0,0,1,0,1,1,1,1,0.229099678457
0,1,1,1,1,0,1,1,0,1,0,1,0,1,0.598874598071
1,1,1,1,1,1,1,0,0,0,0,0,0,1,0.0337620578778
1,0,0,0,1,0,0,0,1,1,1,0,0,1,0.383440514469
0,0,0,0,1,0,1,0,1,1,1,0,0,0,0.373794212219
0,1,1,1,0,1,1,1,0,1,1,0,1,0,0.351286173633
0,1,1,0,0,0,1,0,1,0,1,1,1,0,0.230707395498
0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.263665594855
1,1,0,0,0,1,1,1,0,0,1,1,1,0,0.240353697749
1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.257234726688
1,1,0,1,1,1,0,1,0,1,0,1,1,0,0.605305466238
0,1,0,1,1,1,1,0,1,1,1,0,1,1,0.371382636656
0,1,0,1,1,0,0,0,0,0,0,0,0,1,0.032154340836
1,1,0,1,0,0,0,1,1,1,0,0,1,0,0.390675241158
0,1,0,1,1,0,0,0,0,0,1,1,1,0,0.229099678457
0,1,1,1,0,1,1,1,1,1,0,0,1,1,0.387459807074
0,0,1,1,1,0,1,1,0,1,1,0,1,1,0.446945337621
1,1,0,0,0,0,1,0,1,1,0,1,0,1,0.608520900322
0,0,0,0,1,0,1,1,0,0,1,1,1,0,0.225884244373
1,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0490353697749
0,1,1,0,0,0,1,1,0,1,0,0,1,0,0.402733118971
1,0,1,1,1,1,0,0,1,0,1,0,0,1,0.0442122186495
1,1,1,1,0,0,1,0,1,1,1,1,0,0,0.663987138264
1,0,1,0,0,0,1,1,0,0,0,0,0,0,0.0353697749196
1,1,1,0,1,1,0,0,1,0,0,0,0,0,0.0361736334405
1,1,0,0,1,1,0,0,1,0,0,1,0,0,0.260450160772
0,0,0,1,1,0,1,0,0,1,0,0,0,0,0.344855305466
0,0,0,0,1,1,0,0,1,0,1,1,0,0,0.245176848875
0,0,1,1,0,0,1,1,1,1,1,0,0,1,0.362540192926
1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.36575562701
0,0,1,0,1,1,0,0,1,0,0,1,1,0,0.216237942122
0,0,0,1,1,1,0,1,0,1,0,1,1,1,0.60691318328
1,1,1,1,1,0,1,0,0,1,1,0,1,0,0.352090032154
0,1,1,1,0,1,1,1,0,0,1,1,1,1,0.32154340836
0,0,1,1,0,1,0,0,1,0,0,0,1,0,0.0048231511254
0,1,1,1,1,0,0,1,0,0,1,1,0,1,0.235530546624
0,0,1,1,0,0,1,1,0,0,1,0,0,1,0.0257234726688
1,1,1,0,1,1,1,0,1,0,0,0,1,0,0.0176848874598
1,1,0,0,1,0,1,0,0,1,0,0,0,0,0.833601286174
0,0,1,1,1,1,0,1,0,1,0,1,1,1,0.586012861736
0,0,1,1,1,0,1,0,0,1,1,0,1,1,0.370578778135
0,1,0,0,1,0,0,0,1,1,0,0,1,0,0.377813504823
0,0,1,0,0,0,1,1,0,0,1,1,0,0,0.307073954984
1,1,0,0,0,0,0,1,1,1,1,0,0,0,0.443729903537
0,1,0,0,1,0,0,0,0,1,1,0,1,0,0.370578778135
0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.0369774919614
1,0,1,0,1,0,0,0,1,0,0,1,0,0,0.280546623794
1,0,1,1,1,0,0,1,0,0,0,1,1,0,0.23231511254
0,1,1,0,0,0,1,1,0,1,0,0,0,1,0.346463022508
1,0,1,1,0,0,0,0,0,0,1,0,1,0,0.0136655948553
1,0,0,0,0,0,1,0,0,1,1,0,1,1,0.383440514469
1,1,1,1,0,1,0,1,0,0,0,1,1,0,0.264469453376
0,1,1,0,0,0,0,0,1,1,1,1,0,0,0.604501607717
1,1,1,1,0,0,0,1,1,1,0,0,0,0,0.389067524116
0,0,0,1,1,0,0,0,0,1,1,0,1,0,0.35691318328
1,1,0,0,1,0,0,0,1,1,0,0,1,0,0.368971061093
0,1,1,0,0,0,1,0,1,1,0,0,1,1,0.35691318328
1,1,1,0,0,1,0,0,1,1,0,1,1,0,0.619774919614
0,1,0,1,0,1,1,1,1,1,1,0,1,1,0.38424437299
0,1,1,0,0,1,0,0,1,0,1,1,0,0,0.245980707395
1,0,0,0,1,1,0,0,1,1,0,1,1,1,0.626205787781
0,0,1,0,0,1,1,1,1,0,1,1,1,0,0.21463022508
0,1,0,1,1,0,1,1,1,0,1,0,0,1,0.0353697749196
1,0,1,0,0,0,0,0,1,0,0,0,1,1,0.0032154340836
0,1,1,0,0,0,1,0,0,0,0,0,1,1,0.0104501607717
0,1,1,0,0,1,0,0,0,1,1,1,1,1,0.567524115756
0,1,0,1,0,0,0,0,0,0,0,0,1,1,0.0209003215434
0,0,1,0,1,0,0,1,1,0,1,0,0,0,0.0409967845659
1,1,0,0,0,1,1,0,1,0,0,1,0,1,0.286977491961
1,0,0,0,0,0,1,0,1,1,0,0,1,1,0.378617363344
0,1,1,1,0,1,0,0,1,0,1,0,1,0,0.0385852090032
0,0,0,1,0,0,0,1,1,0,0,0,1,0,0.0377813504823
1,0,1,0,1,0,0,0,0,1,0,1,1,0,0.614147909968
1,0,0,1,1,0,1,0,1,1,1,0,0,1,0.368167202572
1,1,1,0,1,0,1,0,1,1,0,0,1,1,0.394694533762
0,1,1,1,0,0,1,1,1,0,1,1,1,0,0.229099678457
1,1,0,1,1,0,1,1,1,0,0,1,1,0,0.243569131833
1,0,1,0,0,1,0,1,0,1,1,0,1,0,0.363344051447
0,1,0,0,1,0,0,0,1,0,1,0,1,1,0.0032154340836
1,0,0,1,1,0,1,0,0,0,1,0,0,0,0.0297427652733
1,0,1,0,1,1,1,0,0,1,0,0,0,1,0.528938906752
1,1,1,1,0,0,0,1,1,1,1,1,0,1,1.0
1,1,1,0,0,0,0,1,0,1,0,1,0,0,0.607717041801
1,0,0,1,1,1,0,0,0,0,0,0,0,1,0.040192926045
0,1,1,1,0,0,0,1,1,0,1,1,0,1,0.236334405145
0,1,0,1,1,0,0,0,0,0,0,1,0,1,0.237942122186
0,0,0,0,0,1,1,0,1,1,1,0,0,0,0.583601286174
0,1,1,0,0,0,0,1,0,1,1,0,1,0,0.403536977492
0,1,1,0,1,1,0,0,0,1,0,1,1,1,0.597266881029
1,1,1,1,0,1,1,1,0,1,0,0,1,0,0.360128617363
0,1,0,0,1,0,1,0,1,1,0,1,0,0,0.598874598071
1,1,0,1,0,1,1,0,0,1,1,1,1,0,0.635048231511
1,1,1,0,1,0,1,1,1,0,1,0,0,1,0.0361736334405
1,0,0,0,0,1,1,0,1,1,1,1,1,0,0.597266881029
0,0,1,1,0,1,1,1,1,1,1,0,0,0,0.350482315113
0,1,0,1,1,0,1,1,1,0,0,0,1,1,0.0176848874598
1,0,1,1,0,0,1,0,1,0,0,1,1,1,0.234726688103
0,1,0,0,1,0,1,0,1,0,0,0,1,1,0.032154340836
1,1,1,1,1,0,1,0,1,1,0,0,0,0,0.38424437299
0,1,0,1,0,0,1,0,0,1,1,1,0,0,0.74115755627
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.387459807074
0,1,0,1,1,0,1,0,1,0,1,1,0,0,0.233118971061
1,0,0,1,1,0,0,0,0,1,1,0,0,1,0.372186495177
1,1,0,1,0,1,1,0,0,1,1,1,0,0,0.650321543408
0,0,1,1,1,1,0,0,1,0,0,0,0,1,0.0209003215434
0,0,1,0,0,0,0,0,1,1,1,1,0,0,0.58922829582
0,0,1,0,0,1,0,0,0,0,1,0,1,0,0.0032154340836
1,0,1,0,0,1,1,0,0,1,1,0,0,0,0.386655948553
1,0,0,1,0,0,1,0,1,0,1,1,0,1,0.242765273312
0,0,1,1,1,0,1,0,0,1,1,0,1,0,0.368971061093
1,1,1,1,0,1,1,0,0,0,1,0,1,1,0.0249196141479
1,1,0,1,1,1,0,1,0,0,1,1,1,1,0.230707395498
0,1,0,1,1,0,1,0,1,0,0,0,0,0,0.0385852090032
1,0,0,0,1,0,1,1,1,0,0,1,1,1,0.331993569132
0,0,1,0,1,1,1,0,0,0,0,1,1,0,0.22347266881
1,0,1,0,0,1,1,0,0,0,1,0,1,0,0.0152733118971
0,0,0,0,1,1,0,1,1,1,1,1,0,1,0.561093247588
0,0,0,1,0,1,1,0,0,1,0,0,1,1,0.358520900322
1,1,0,1,0,0,0,0,1,1,1,1,0,0,0.62459807074
0,1,1,1,0,1,0,1,1,0,1,1,1,1,0.242765273312
0,1,1,1,0,1,1,1,0,0,0,1,1,1,0.244372990354
1,0,0,0,0,0,1,0,0,1,0,1,1,0,0.609324758842
1,1,1,0,1,1,1,1,0,0,0,0,1,1,0.0128617363344
1,1,1,1,0,0,0,1,1,0,1,0,0,0,0.056270096463
0,0,0,1,0,0,1,1,1,1,0,1,0,0,0.592443729904
0,0,1,1,0,1,0,0,0,1,1,0,1,0,0.352090032154
0,0,0,1,1,0,0,1,0,1,0,1,1,1,0.586816720257
1,1,0,1,1,1,0,1,0,0,1,0,0,1,0.0257234726688
1,0,1,1,1,1,1,1,0,1,0,0,0,1,0.371382636656
0,0,1,0,1,0,1,0,1,0,0,0,1,0,0.0128617363344
0,1,0,0,0,1,0,0,0,0,0,1,1,0,0.213826366559
0,0,1,0,1,0,0,0,0,1,1,0,0,0,0.366559485531
1,1,0,1,0,1,1,0,1,0,0,0,1,1,0.0233118971061
1,0,0,1,0,0,0,1,1,0,1,0,1,1,0.0353697749196
1,1,0,1,1,0,1,0,0,1,1,0,0,1,0.446945337621
0,0,0,0,1,0,0,0,1,1,1,0,1,1,0.360128617363
0,1,1,0,0,0,0,1,0,1,0,1,1,1,0.565916398714
1,0,1,0,0,1,0,0,1,0,1,0,0,0,0.0361736334405
0,1,0,1,1,1,0,0,1,0,1,0,0,0,0.0289389067524
0,1,1,0,0,0,1,0,0,1,1,0,1,1,0.336012861736
1,0,0,1,1,0,1,1,0,1,0,1,1,1,0.613344051447
1,0,1,1,0,1,0,1,1,0,1,1,1,1,0.231511254019
0,0,1,1,1,0,1,1,1,1,1,0,1,1,0.336816720257
1,0,1,1,1,0,1,1,1,0,0,0,0,0,0.0683279742765
1,0,1,1,1,1,0,0,0,0,1,0,1,0,0.0192926045016
0,0,1,0,0,0,1,1,0,1,0,1,1,0,0.582797427653
1,1,1,0,1,1,1,1,0,0,0,1,1,1,0.231511254019
0,1,0,1,0,1,1,0,1,0,1,0,1,1,0.0168810289389
0,1,1,1,0,0,0,0,1,1,1,0,0,0,0.385852090032
0,1,0,1,0,1,0,1,0,0,0,0,1,1,0.0
1,1,0,0,1,0,0,1,0,0,0,1,1,0,0.24115755627
0,1,0,1,1,0,0,0,1,0,1,0,0,1,0.0249196141479
0,1,1,0,0,1,1,0,0,1,0,0,0,0,0.35691318328
0,0,1,1,1,1,1,0,0,1,0,1,1,1,0.570739549839
1,0,1,1,1,1,0,1,0,1,0,0,0,1,0.385048231511
1,1,1,0,1,0,1,0,1,1,0,0,0,0,0.391479099678
1,0,0,0,1,1,0,1,1,0,1,1,1,1,0.233922829582
0,1,1,0,1,1,1,1,1,1,1,0,1,1,0.345659163987
0,0,1,0,1,1,1,1,1,0,1,1,0,1,0.254019292605
0,0,1,1,1,0,0,1,1,1,0,1,1,1,0.578778135048
0,0,0,0,1,0,1,1,0,1,0,0,0,0,0.381832797428
1,1,1,1,1,1,1,1,0,0,0,0,1,1,0.0233118971061
0,0,1,1,0,0,0,1,1,0,0,0,1,1,0.0112540192926
0,0,1,0,1,1,1,0,1,1,1,1,0,0,0.605305466238
0,1,0,1,1,0,0,0,1,1,0,0,1,1,0.391479099678
0,0,1,1,1,0,1,0,0,1,1,1,1,0,0.586816720257
0,0,0,1,0,0,0,0,1,0,1,1,0,1,0.240353697749
0,0,0,0,0,1,1,0,1,1,1,0,0,1,0.352090032154
1,0,1,1,1,1,0,1,1,1,0,1,1,0,0.607717041801
1,0,0,0,1,0,1,1,0,0,1,0,1,0,0.0514469453376
1,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0618971061093
0,0,0,1,0,1,1,1,0,0,1,1,1,0,0.225080385852
1,1,0,1,1,1,0,1,1,0,0,1,0,1,0.237138263666
0,1,0,0,0,1,1,1,0,1,0,0,1,0,0.383440514469
1,1,1,0,0,1,1,1,1,1,0,1,1,1,0.614951768489
1,1,0,1,1,0,1,1,0,1,0,0,0,1,0.363344051447
0,1,1,0,0,1,0,1,0,0,1,1,0,1,0.241961414791
1,1,1,0,0,1,0,1,0,1,1,1,0,0,0.630225080386
1,1,0,1,1,1,1,0,0,0,1,0,1,0,0.0128617363344
1,0,0,0,0,0,1,0,0,1,0,1,1,1,0.591639871383
1,1,0,1,1,0,1,1,0,1,0,1,0,1,0.610932475884
0,1,1,0,0,1,0,0,1,1,0,0,1,1,0.37540192926
1,1,1,1,1,1,1,0,1,1,1,0,0,0,0.373794212219
1,1,1,0,1,1,1,0,1,1,0,0,1,1,0.385852090032
0,0,1,0,1,1,1,1,1,0,0,1,1,1,0.224276527331
1,0,0,1,1,1,1,1,1,1,0,1,0,1,0.612540192926
1,0,1,1,1,0,0,0,1,1,0,0,1,1,0.382636655949
1,0,0,1,1,1,1,0,1,1,1,1,1,0,0.58038585209
0,0,1,1,1,0,1,1,1,1,0,1,0,0,0.599678456592
1,0,0,0,0,0,1,0,1,1,0,0,0,1,0.39308681672
0,1,0,0,1,0,1,0,1,0,0,0,1,0,0.0200964630225
1,0,0,1,1,1,0,1,0,0,0,1,1,1,0.229099678457
0,0,1,0,0,1,1,1,1,0,0,0,0,1,0.0450160771704
1,1,0,1,1,0,1,1,0,0,1,0,0,0,0.056270096463
0,1,0,0,1,1,1,1,1,0,1,1,0,1,0.233118971061
1,0,1,0,1,0,1,1,1,1,1,0,0,1,0.357717041801
1,0,0,0,1,0,1,1,1,0,1,0,0,1,0.024115755627
0,0,1,1,1,0,1,0,1,1,1,1,0,1,0.60691318328
1,1,1,1,0,0,0,0,0,0,0,0,1,0,0.0297427652733
0,1,1,1,1,0,0,1,0,0,0,0,1,1,0.0265273311897
1,1,0,1,1,0,1,0,1,0,1,1,0,1,0.252411575563
1,0,1,0,1,1,1,0,1,0,1,1,0,1,0.239549839228
0,0,0,1,0,1,0,0,1,0,0,1,0,0,0.237942122186
0,0,0,1,0,0,1,0,1,0,0,0,0,1,0.0265273311897
0,1,1,1,1,0,0,0,1,0,1,1,0,0,0.333601286174
0,1,0,1,0,0,0,0,1,1,1,1,1,0,0.581189710611
0,0,0,1,1,1,0,1,1,1,1,1,1,1,0.54501607717
1,1,1,0,0,0,1,1,0,1,1,1,0,0,0.586816720257
0,1,0,0,0,1,1,1,0,0,1,0,1,0,0.0120578778135
1,1,0,1,0,0,0,0,0,0,0,0,1,0,0.0200964630225
0,0,1,1,0,0,1,0,1,1,1,1,1,1,0.581993569132
1,1,1,1,1,0,1,0,1,0,1,1,1,1,0.262057877814
1,0,1,1,1,0,0,0,0,1,1,1,0,1,0.62459807074
0,0,0,1,0,0,1,0,1,1,0,0,0,1,0.403536977492
1,0,0,1,0,1,0,0,1,0,1,1,1,1,0.254823151125
1,1,0,0,1,0,1,0,0,0,0,0,1,1,0.008038585209
0,1,1,0,0,1,0,0,0,1,1,1,0,1,0.603697749196
1,1,1,0,0,0,0,0,1,0,0,0,0,1,0.110932475884
0,0,1,0,1,1,0,0,0,0,1,0,0,1,0.0418006430868
1,1,1,1,0,1,1,0,0,1,1,0,1,1,0.376205787781
0,1,0,0,1,1,0,0,0,1,1,1,0,0,0.594855305466
0,0,0,1,0,0,0,0,0,1,1,0,0,1,0.370578778135
0,0,1,1,1,1,1,0,0,0,1,1,1,1,0.37540192926
0,0,1,1,0,1,0,1,1,1,1,1,0,1,0.585209003215
0,0,1,0,1,0,1,0,1,1,0,1,0,0,0.621382636656
1,1,1,0,0,1,0,1,0,1,0,0,1,0,0.361736334405
0,1,1,0,0,0,0,1,0,1,1,1,1,1,0.581189710611
0,0,0,1,1,1,0,0,0,1,1,1,1,0,0.582797427653
0,1,0,0,0,1,1,0,1,1,1,1,1,0,0.573954983923
1,1,0,1,0,0,1,1,1,0,1,0,1,0,0.0418006430868
1,0,1,0,1,0,1,0,0,1,1,1,1,1,0.573954983923
1,1,0,0,0,1,0,1,0,1,1,0,1,0,0.382636655949
1,1,0,1,1,1,0,0,1,1,1,1,1,0,0.598874598071
0,1,1,1,0,0,0,1,1,1,1,1,0,0,0.604501607717
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0.0192926045016
1,0,1,0,0,0,1,0,0,0,1,0,1,0,0.0200964630225
1,0,0,0,1,0,1,1,0,1,0,0,0,1,0.400321543408
0,0,1,0,0,1,0,0,0,0,0,0,1,1,0.0225080385852
0,1,0,0,1,0,0,0,0,1,0,0,1,1,0.338424437299
0,0,1,0,1,0,1,1,0,0,1,1,0,0,0.233118971061
1,1,0,1,0,0,0,1,0,1,1,1,0,1,0.68729903537
0,0,1,0,0,1,0,0,1,0,0,1,0,1,0.260450160772
0,0,0,1,0,1,1,0,0,0,1,1,0,0,0.249196141479
0,0,1,1,1,0,0,0,1,0,0,0,0,1,0.0731511254019
0,1,0,1,1,0,0,0,1,0,1,0,0,0,0.0554662379421
1,0,0,0,0,0,1,0,1,0,1,1,1,1,0.246784565916
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0192926045016
1,1,1,1,0,0,0,0,1,1,1,1,1,0,0.563504823151
0,0,0,0,0,0,1,1,0,0,0,0,1,1,0.0192926045016
0,1,0,0,0,1,1,0,1,0,1,1,0,0,0.284565916399
0,0,0,0,1,1,0,1,1,1,0,0,0,0,0.393890675241
0,0,1,0,0,0,1,1,1,0,0,0,0,1,0.0192926045016
0,0,1,0,1,0,1,0,0,0,1,1,1,1,0.235530546624
0,0,1,1,0,1,1,1,1,0,0,0,1,0,0.0265273311897
0,0,1,0,1,1,0,1,0,1,0,0,1,1,0.433279742765
1,1,0,1,0,0,0,0,0,0,0,1,1,0,0.22347266881
0,1,1,0,0,0,1,0,1,1,0,0,0,0,0.388263665595
1,1,0,1,1,1,0,0,0,1,0,0,0,1,0.351286173633
1,0,1,0,1,1,0,0,1,1,1,0,1,1,0.357717041801
1,0,0,0,1,1,1,0,0,1,1,0,1,1,0.368971061093
1,1,1,0,1,0,1,0,1,1,1,0,0,0,0.396302250804
1,1,0,1,0,0,1,0,0,0,1,0,1,1,0.0209003215434
1,1,1,0,0,1,1,0,1,0,0,0,0,0,0.0426045016077
1,1,0,0,0,0,0,1,1,0,0,1,1,0,0.248392282958
0,0,1,1,0,0,1,1,0,0,0,1,1,1,0.254823151125
0,1,0,1,0,1,0,1,1,1,1,1,0,1,0.677652733119
0,1,1,0,1,1,0,1,0,1,0,0,1,1,0.331993569132
1,1,1,0,0,1,0,0,0,1,0,1,1,0,0.58038585209
1,0,1,0,0,1,0,0,1,0,1,1,1,1,0.235530546624
1,1,0,1,0,1,0,0,0,1,0,0,1,0,0.404340836013
0,0,1,1,0,1,1,0,0,1,0,1,1,0,0.567524115756
0,1,0,0,1,0,1,1,0,1,0,1,1,1,0.584405144695
0,1,0,1,0,0,0,1,0,1,1,1,0,1,0.61575562701
1,0,1,1,1,0,0,0,1,1,1,0,1,1,0.346463022508
0,1,0,0,0,0,1,0,0,1,1,1,0,1,0.604501607717
0,0,0,1,0,1,1,0,1,1,1,1,1,1,0.53536977492
1,0,0,0,0,1,0,0,1,0,0,1,1,0,0.245176848875
0,0,0,0,0,1,0,0,1,1,1,0,0,1,0.362540192926
1,0,1,1,0,0,1,1,0,1,1,1,1,1,0.613344051447
0,0,0,0,1,0,1,1,0,0,1,1,0,0,0.274919614148
0,1,1,1,1,0,1,1,0,1,1,0,1,0,0.359324758842
0,1,1,0,1,0,1,0,1,0,0,1,1,1,0.212218649518
1,1,0,1,0,1,0,0,1,0,1,0,1,1,0.0176848874598
0,0,1,1,1,0,1,1,0,0,0,1,1,1,0.222668810289
1,1,1,0,0,0,0,1,1,0,0,0,1,0,0.064308681672
0,0,0,1,0,1,1,1,1,0,0,1,0,1,0.225884244373
1,1,0,0,0,0,1,0,1,1,1,0,0,1,0.422829581994
0,1,1,0,1,0,0,1,1,0,0,0,0,1,0.0281350482315
1,1,0,1,0,1,1,0,0,1,1,1,0,1,0.610128617363
1,1,1,0,1,0,1,0,1,0,0,1,0,0,0.263665594855
0,1,1,0,1,0,0,1,1,1,0,0,0,0,0.461414790997
1,1,0,0,0,0,1,1,0,1,0,0,1,1,0.355305466238
0,1,1,0,1,0,1,1,1,1,0,0,0,1,0.376205787781
0,0,1,0,1,1,0,1,0,0,0,1,1,0,0.219453376206
0,1,0,1,1,1,1,0,1,1,1,1,0,1,0.618167202572
0,0,1,1,0,0,0,0,1,1,0,0,0,0,0.388263665595
1,1,0,0,0,1,0,0,1,0,1,1,0,1,0.275723472669
0,1,0,1,0,1,1,0,1,1,0,0,1,0,0.38424437299
0,0,1,1,0,0,0,1,1,0,1,1,1,0,0.216237942122
0,0,1,1,0,1,0,1,1,0,1,1,0,1,0.243569131833
0,1,0,0,0,1,0,0,1,0,1,0,0,1,0.0313504823151
1,0,1,0,0,1,0,1,1,1,0,1,1,1,0.582797427653
0,1,1,1,1,0,0,0,1,0,0,0,0,0,0.0313504823151
1,1,0,1,0,1,0,1,0,1,1,0,1,1,0.354501607717
1,1,1,1,1,1,0,1,1,0,0,1,1,0,0.252411575563
