topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,<$throughput
2,10,2,10,10,0,1,10,512,100,5,29,8353.1666666666661
4,10,4,1000000,10,1,1,1000,1024,10000,5,0,27.416666666666668
4,10,2,10,1,1,1000,1000,512,10000,2,0,37639.666666666664
2,1,2,1000000,1,1,1,1000,512,10000,5,0,52.333333333333336
4,1,4,10,10,0,1,1000,1024,10000,5,29,4915.333333333333
4,1,4,1000000,1,0,1,10,512,100,5,0,46.0
2,10,4,1000000,1,1,1000,1000,512,10000,2,29,34.333333333333336
2,10,2,10,10,0,1,1000,1024,10000,2,0,9080.75
2,10,2,10,1,1,1000,10,512,100,5,0,17367.25
2,1,2,10,10,1,1000,10,1024,100,5,29,20843.25
2,10,2,10,10,1,1000,10,512,100,2,0,45665.833333333336
2,1,4,10,1,0,1,10,1024,100,5,0,916.58333333333337
4,1,2,10,1,0,1000,1000,512,10000,2,0,29118.916666666668
2,1,2,10,10,1,1000,10,1024,100,5,0,19653.916666666668
2,1,4,10,10,1,1,1000,1024,10000,2,0,9139.5833333333339
4,10,2,10,1,1,1000,10,1024,100,2,29,36187.25
2,1,4,10,1,0,1000,10,512,100,2,29,59548.666666666664
2,10,2,10,1,0,1000,1000,512,10000,5,0,17310.333333333332
4,10,4,10,1,0,1,1000,512,10000,2,0,919.16666666666663
2,10,4,10,10,0,1,1000,512,10000,5,0,8082.416666666667
2,1,4,10,10,1,1000,10,1024,100,5,0,18855.583333333332
2,1,2,10,10,1,1000,1000,1024,10000,5,29,21072.75
2,10,2,10,10,0,1,1000,512,10000,5,0,8332.0
2,10,4,1000000,1,1,1,10,512,100,2,29,153.0
2,10,2,10,1,0,1,10,512,100,2,29,909.08333333333337
2,1,2,10,1,0,1000,10,1024,100,5,0,18644.5
4,10,4,1000000,1,1,1,1000,1024,10000,5,0,57.833333333333336
4,10,4,1000000,1,0,1000,1000,1024,10000,2,0,107.58333333333333
4,10,2,1000000,10,0,1,10,1024,100,5,29,20.083333333333332
2,10,2,10,10,0,1,1000,512,10000,2,29,9119.9166666666661
4,1,2,10,1,1,1000,10,512,100,5,29,14241.25
2,1,2,10,10,1,1000,1000,1024,10000,2,29,46509.583333333336
4,10,4,1000000,1,1,1,10,512,100,2,29,144.83333333333334
2,1,4,1000000,1,1,1000,10,512,100,5,29,7.333333333333333
2,1,2,10,1,0,1,1000,512,10000,5,0,910.5
4,1,4,10,1,1,1000,1000,512,10000,5,0,14738.916666666666
4,1,2,1000000,10,0,1,10,512,100,2,0,307.41666666666669
4,10,4,10,1,0,1,1000,1024,10000,5,0,894.0
4,1,4,10,10,1,1,1000,1024,10000,5,29,5013.916666666667
4,10,2,1000000,10,0,1000,10,512,100,2,0,3.3333333333333335
2,1,2,10,10,1,1000,10,512,100,2,29,46182.916666666664
2,1,2,1000000,1,1,1000,1000,512,10000,5,29,2.5833333333333335
4,1,4,10,10,0,1000,1000,1024,10000,5,0,11221.25
4,10,2,10,10,0,1000,10,1024,100,2,0,32732.166666666668
4,1,4,1000000,1,1,1,10,1024,100,5,29,50.333333333333336
4,10,4,10,10,1,1,1000,1024,10000,5,29,4819.0
2,10,2,10,10,0,1000,10,512,100,5,29,17169.666666666668
4,10,4,10,1,1,1000,1000,512,10000,2,29,43986.5
4,10,4,10,1,1,1000,10,512,100,5,29,13227.666666666666
4,10,2,10,10,0,1000,10,1024,100,2,29,31797.0
4,1,2,10,10,1,1,1000,1024,10000,2,0,8810.9166666666661
4,1,2,1000000,10,0,1,10,1024,100,2,0,157.0
4,10,4,1000000,1,1,1,1000,1024,10000,5,29,53.166666666666664
4,10,2,1000000,1,0,1,1000,1024,10000,5,29,52.833333333333336
2,10,4,10,1,1,1000,1000,1024,10000,2,29,55459.166666666664
2,1,4,10,10,1,1,1000,512,10000,5,29,8468.5833333333339
2,1,2,10,1,1,1000,10,512,100,2,0,50736.666666666664
4,1,4,10,1,1,1,1000,512,10000,5,29,877.66666666666663
2,1,2,10,1,0,1000,1000,512,10000,5,0,18938.5
2,1,4,10,1,1,1,1000,512,10000,2,0,915.0
2,1,4,10,10,0,1000,10,1024,100,5,0,19548.916666666668
4,10,2,10,1,0,1000,10,512,100,2,0,37677.75
4,10,2,10,10,1,1,10,1024,100,2,29,8792.25
2,1,4,10,10,0,1000,1000,1024,10000,5,29,19254.916666666668
4,1,4,1000000,1,1,1000,1000,1024,10000,5,0,0.16666666666666666
4,10,4,1000000,10,1,1,1000,512,10000,5,29,19.916666666666668
4,1,2,10,10,0,1,10,1024,100,2,0,8833.25
2,10,2,10,1,0,1,10,1024,100,5,29,895.5
4,1,4,10,1,1,1,1000,512,10000,5,0,897.41666666666663
4,1,4,1000000,1,0,1,10,1024,100,2,0,123.16666666666667
4,1,2,10,10,0,1,1000,512,10000,2,0,8786.5833333333339
4,10,4,1000000,1,1,1000,1000,512,10000,5,0,8.0
4,10,4,10,10,1,1000,1000,1024,10000,2,29,24181.666666666668
2,10,2,10,1,0,1,10,512,100,5,29,904.5
2,1,2,1000000,1,0,1,10,1024,100,2,0,79.666666666666671
4,10,2,10,1,0,1,10,512,100,5,0,892.33333333333337
4,1,4,10,1,1,1000,10,512,100,2,0,43741.333333333336
2,10,2,10,10,1,1,1000,512,10000,2,0,9134.4166666666661
2,1,4,1000000,1,0,1000,1000,1024,10000,2,29,40.75
2,1,4,10,1,1,1000,1000,512,10000,2,0,59542.833333333336
4,1,4,10,1,0,1,1000,512,10000,2,29,928.41666666666663
2,10,4,1000000,1,1,1,10,512,100,5,0,62.833333333333336
2,1,4,10,10,1,1000,1000,1024,10000,5,29,19013.333333333332
4,10,4,1000000,10,1,1,1000,1024,10000,5,29,0.25
4,1,4,1000000,10,1,1000,1000,1024,10000,2,29,107.16666666666667
4,10,4,1000000,1,1,1,1000,512,10000,2,0,145.66666666666666
4,10,4,10,10,0,1,1000,512,10000,2,29,8691.25
2,1,2,10,10,0,1000,1000,1024,10000,5,0,20777.75
2,10,2,10,10,1,1,1000,512,10000,2,29,9146.0
2,1,4,1000000,1,1,1,10,1024,100,5,0,52.166666666666664
2,1,2,10,1,0,1000,1000,1024,10000,5,29,19113.666666666668
2,10,2,10,1,0,1000,10,1024,100,2,29,45749.0
4,1,4,10,10,0,1,1000,512,10000,5,29,5040.583333333333
2,10,4,10,1,1,1000,10,512,100,2,29,54963.916666666664
2,1,2,10,10,1,1,1000,1024,10000,2,0,9157.75
2,1,4,10,1,0,1000,1000,1024,10000,2,0,60585.333333333336
2,10,4,10,1,1,1000,10,512,100,5,29,19310.833333333332
4,10,2,1000000,1,1,1,10,512,100,5,0,55.0
4,10,4,10,1,1,1,1000,1024,10000,2,29,897.5
4,1,4,10,1,0,1,1000,1024,10000,5,29,886.16666666666663
4,10,2,10,10,0,1000,1000,1024,10000,2,29,31727.083333333332
4,10,2,1000000,10,1,1,10,1024,100,2,0,148.25
4,1,4,1000000,10,0,1,1000,512,10000,5,29,83.0
2,1,4,10,10,0,1,1000,1024,10000,2,0,9131.5833333333339
2,1,4,10,1,1,1,10,1024,100,5,0,931.08333333333337
4,1,4,1000000,10,0,1,10,512,100,5,29,7.333333333333333
4,1,4,10,10,1,1000,10,512,100,5,0,11181.666666666666
2,1,2,10,1,1,1000,10,512,100,2,29,51596.916666666664
4,1,2,1000000,10,0,1,1000,1024,10000,2,29,320.16666666666669
2,1,4,10,10,1,1,1000,512,10000,5,0,8548.4166666666661
2,10,4,10,10,1,1000,10,1024,100,2,29,45278.25
2,10,4,10,1,0,1000,1000,1024,10000,5,29,18484.75
2,10,2,10,1,1,1000,10,1024,100,5,0,16411.166666666668
4,1,4,1000000,10,1,1,1000,512,10000,5,0,2.75
4,10,2,10,1,0,1,10,1024,100,2,29,895.25
2,10,2,10,1,1,1,10,1024,100,2,0,910.16666666666663
4,1,2,1000000,10,1,1,10,512,100,2,29,164.66666666666666
4,10,2,10,10,0,1000,10,512,100,2,0,31585.666666666668
2,1,4,10,10,0,1000,1000,512,10000,5,29,19191.416666666668
4,1,4,1000000,10,0,1000,1000,1024,10000,2,0,11.833333333333334
2,1,2,1000000,1,0,1000,1000,1024,10000,2,29,19.666666666666668
4,1,4,10,10,0,1000,10,512,100,5,0,3342.9166666666665
2,10,2,10,1,1,1,1000,512,10000,5,0,921.66666666666663
2,10,4,1000000,1,0,1,1000,512,10000,5,0,61.5
4,1,2,1000000,10,1,1,1000,1024,10000,2,0,315.16666666666669
4,1,4,1000000,10,0,1000,10,1024,100,2,29,48.0
2,1,4,10,10,1,1,1000,1024,10000,2,29,9189.5833333333339
2,1,2,10,10,0,1,10,512,100,2,0,9217.4166666666661
2,1,4,10,10,0,1000,1000,512,10000,5,0,19346.083333333332
4,10,2,1000000,10,0,1000,1000,512,10000,5,0,0.91666666666666663
2,10,2,10,1,0,1000,1000,512,10000,2,0,45900.833333333336
2,10,4,10,10,0,1,1000,1024,10000,2,29,9138.25
4,10,4,10,10,1,1000,10,512,100,5,0,11163.5
4,10,4,1000000,1,1,1000,1000,1024,10000,2,29,31.333333333333332
4,10,2,10,1,1,1000,1000,1024,10000,2,29,37798.416666666664
2,10,2,1000000,1,1,1000,10,512,100,5,0,10.0
4,10,2,10,10,1,1,1000,512,10000,2,29,8903.25
4,1,2,1000000,1,1,1000,10,512,100,5,0,8.4166666666666661
2,1,4,1000000,1,0,1,10,1024,100,5,29,52.5
2,1,2,10,10,1,1,1000,1024,10000,5,0,8722.75
2,10,2,10,10,1,1,10,512,100,5,29,8173.25
2,10,2,1000000,1,1,1,10,1024,100,5,29,62.833333333333336
4,1,2,1000000,1,1,1,1000,1024,10000,2,29,203.83333333333334
4,10,2,1000000,1,0,1,1000,1024,10000,5,0,58.333333333333336
2,10,2,10,10,1,1000,10,1024,100,5,0,18132.166666666668
2,1,2,10,1,0,1,10,512,100,5,29,927.41666666666663
2,10,4,1000000,1,0,1,10,1024,100,2,29,153.16666666666666
4,10,2,1000000,10,0,1000,10,1024,100,2,0,23.916666666666668
4,10,4,10,1,1,1,1000,1024,10000,5,0,863.33333333333337
2,1,4,10,10,0,1000,10,1024,100,2,0,48149.583333333336
4,10,2,1000000,1,0,1000,1000,512,10000,2,29,373.83333333333331
2,1,4,10,10,0,1000,10,512,100,2,29,46751.916666666664
4,1,2,10,10,1,1000,10,512,100,2,0,33011.083333333336
4,1,4,1000000,1,0,1,10,1024,100,5,29,49.166666666666664
4,1,4,10,1,1,1,1000,1024,10000,5,29,884.5
2,10,4,1000000,1,0,1,10,1024,100,5,0,64.833333333333329
2,1,2,10,10,1,1000,10,1024,100,2,29,46982.666666666664
2,1,4,10,1,0,1000,1000,512,10000,2,0,60504.916666666664
2,1,4,1000000,1,1,1,10,512,100,5,0,0.083333333333333329
2,1,4,1000000,1,0,1000,10,1024,100,5,0,0.66666666666666663
2,1,2,10,10,0,1,1000,1024,10000,2,0,9151.1666666666661
2,10,4,10,1,1,1,1000,1024,10000,2,0,904.66666666666663
2,10,2,10,10,1,1000,10,512,100,5,29,16348.583333333334
4,1,4,1000000,1,0,1,1000,512,10000,2,29,115.66666666666667
2,10,4,10,10,1,1000,10,512,100,2,0,44758.916666666664
2,1,2,10,1,0,1,1000,1024,10000,5,29,914.75
4,10,4,1000000,1,0,1000,10,1024,100,2,29,434.75
2,1,4,1000000,1,0,1,1000,512,10000,5,0,47.166666666666664
2,1,4,10,1,0,1000,10,512,100,5,0,22874.583333333332
4,1,4,1000000,10,1,1000,10,1024,100,2,29,34.166666666666664
4,1,4,1000000,1,1,1,10,1024,100,5,0,52.666666666666664
2,10,4,1000000,1,0,1,1000,512,10000,2,0,152.33333333333334
4,1,2,1000000,1,1,1000,10,512,100,2,29,1.0833333333333333
2,10,2,10,10,1,1000,1000,512,10000,5,0,18818.833333333332
4,10,4,1000000,1,1,1000,10,1024,100,5,0,8.0833333333333339
2,10,2,10,1,0,1000,1000,1024,10000,5,29,17350.0
2,10,2,10,10,0,1,10,512,100,2,29,9107.0833333333339
2,10,2,10,1,1,1000,10,1024,100,2,29,47189.833333333336
4,1,2,10,1,1,1000,1000,512,10000,5,0,13674.166666666666
2,10,2,10,1,0,1,1000,1024,10000,2,29,904.41666666666663
2,1,4,1000000,1,1,1,10,512,100,5,29,50.666666666666664
4,1,4,10,1,0,1,10,512,100,2,0,524.75
2,10,4,10,10,0,1000,10,1024,100,2,0,45415.666666666664
4,10,4,1000000,1,1,1000,10,1024,100,2,29,352.16666666666669
4,10,4,1000000,10,1,1,10,1024,100,5,29,22.25
2,1,4,10,10,0,1,1000,1024,10000,5,29,8491.8333333333339
2,1,4,10,10,1,1,10,1024,100,5,0,8423.75
4,10,4,1000000,1,1,1000,1000,512,10000,2,0,10.75
2,10,2,10,10,1,1000,10,1024,100,2,0,47636.166666666664
4,1,2,10,10,0,1000,10,1024,100,2,29,33157.416666666664
4,10,4,1000000,1,0,1,1000,1024,10000,5,0,56.166666666666664
4,1,2,1000000,10,0,1,10,512,100,5,29,0.58333333333333337
2,10,4,10,1,0,1000,10,1024,100,2,0,53784.916666666664
2,10,4,10,10,1,1,10,512,100,5,0,8281.9166666666661
2,1,2,10,10,1,1,10,512,100,5,29,8549.4166666666661
2,10,4,1000000,1,1,1000,1000,512,10000,5,29,6.833333333333333
2,10,2,1000000,1,1,1,10,1024,100,2,0,155.0
4,10,4,10,10,0,1000,1000,512,10000,2,0,24031.666666666668
2,1,4,1000000,1,0,1000,1000,1024,10000,2,0,5.5
4,1,2,10,10,1,1000,10,1024,100,2,29,31695.75
4,10,2,1000000,1,0,1000,1000,512,10000,2,0,11.25
4,10,2,10,10,0,1,10,512,100,2,29,8840.75
4,1,2,10,10,0,1,10,1024,100,2,29,8870.0
2,1,2,10,10,0,1,1000,512,10000,2,0,9125.25
4,1,2,1000000,1,1,1,10,512,100,2,29,196.66666666666666
4,1,2,10,1,0,1,10,512,100,5,29,880.66666666666663
4,10,4,10,1,0,1000,10,1024,100,5,29,13406.416666666666
2,10,2,10,10,0,1000,1000,512,10000,5,0,16843.916666666668
4,1,2,1000000,1,0,1000,10,512,100,5,29,9.4166666666666661
4,1,2,1000000,1,1,1,1000,1024,10000,5,0,43.166666666666664
4,1,4,10,10,0,1000,1000,1024,10000,2,29,28335.916666666668
2,1,4,10,1,1,1,10,512,100,5,0,908.91666666666663
2,1,4,10,1,1,1000,10,512,100,2,0,60401.333333333336
4,10,4,10,1,0,1,1000,512,10000,5,0,881.66666666666663
4,10,2,1000000,1,1,1,10,512,100,2,29,179.16666666666666
2,1,4,10,1,1,1000,10,1024,100,5,29,22871.083333333332
2,1,4,10,10,1,1000,1000,1024,10000,5,0,18670.916666666668
2,10,2,1000000,1,0,1,10,1024,100,2,29,151.0
4,10,2,10,1,0,1,10,512,100,5,29,885.5
4,10,2,10,10,1,1000,10,1024,100,2,29,31365.916666666668
4,10,4,10,10,1,1000,1000,512,10000,5,29,10997.833333333334
4,1,2,1000000,1,0,1000,1000,512,10000,2,0,10.416666666666666
4,10,2,1000000,10,0,1000,1000,512,10000,2,29,7.833333333333333
4,1,4,1000000,10,0,1,10,512,100,2,0,314.75
4,1,4,1000000,10,0,1,1000,1024,10000,2,0,335.33333333333331
2,10,2,10,10,1,1,10,512,100,2,0,9107.0833333333339
4,1,2,1000000,10,1,1,10,1024,100,5,29,14.083333333333334
2,1,2,1000000,1,1,1,1000,512,10000,5,29,46.666666666666664
2,1,4,10,10,1,1000,10,512,100,5,0,19248.75
2,10,2,10,1,0,1,1000,512,10000,2,29,933.58333333333337
4,10,2,10,1,1,1,10,1024,100,2,0,895.83333333333337
2,1,2,10,10,1,1000,10,512,100,2,0,44843.833333333336
4,10,4,10,1,0,1000,10,1024,100,2,29,41966.916666666664
4,10,4,10,10,0,1,1000,512,10000,5,0,4809.0
2,10,4,10,1,1,1,10,512,100,5,0,904.66666666666663
4,10,4,10,1,0,1000,10,512,100,2,0,42707.166666666664
4,1,2,10,1,0,1,1000,512,10000,5,29,891.08333333333337
2,10,4,10,1,0,1,10,512,100,5,0,907.66666666666663
4,1,4,1000000,1,0,1,1000,1024,10000,2,0,121.5
2,1,2,10,1,1,1000,1000,512,10000,5,0,18995.5
4,10,4,10,10,1,1000,1000,512,10000,2,0,23378.416666666668
2,1,4,1000000,1,1,1,1000,512,10000,2,29,83.333333333333329
4,10,2,10,1,0,1,10,1024,100,5,0,882.16666666666663
2,1,2,10,10,0,1,10,512,100,5,29,8607.5
4,10,2,1000000,1,0,1000,1000,1024,10000,5,29,2.25
2,1,4,1000000,1,1,1,1000,1024,10000,5,29,51.666666666666664
4,10,4,10,10,0,1000,10,1024,100,2,29,24628.083333333332
4,1,4,1000000,10,1,1,1000,1024,10000,5,0,8.5833333333333339
2,10,2,1000000,1,1,1000,1000,1024,10000,2,0,20.833333333333332
2,1,2,10,1,1,1,1000,512,10000,5,29,898.5
4,1,2,1000000,1,0,1,1000,1024,10000,2,29,202.33333333333334
4,1,2,10,1,0,1000,10,512,100,5,0,14172.416666666666
4,10,2,10,10,1,1,1000,512,10000,2,0,8729.8333333333339
4,10,2,10,1,0,1,1000,1024,10000,5,29,883.83333333333337
2,10,2,1000000,1,0,1000,10,1024,100,2,29,6.583333333333333
4,10,4,10,1,0,1000,1000,512,10000,5,29,13233.416666666666
4,1,2,10,10,1,1,10,512,100,2,29,8878.5
2,10,4,10,1,0,1000,10,512,100,2,29,53360.833333333336
4,10,2,1000000,1,0,1,10,1024,100,2,29,177.33333333333334
4,1,2,1000000,10,0,1,1000,512,10000,2,0,414.0
4,1,2,10,1,0,1,10,512,100,2,29,912.33333333333337
2,1,4,10,1,1,1,10,512,100,2,0,897.5
4,1,4,1000000,1,0,1000,1000,512,10000,2,0,101.0
2,10,2,1000000,1,0,1,10,1024,100,5,0,63.5
2,1,4,10,1,0,1,1000,1024,10000,5,0,921.33333333333337
4,10,2,10,10,1,1,1000,1024,10000,2,29,8780.1666666666661
4,10,4,10,1,0,1000,10,1024,100,5,0,13061.666666666666
4,1,2,1000000,1,0,1,1000,1024,10000,2,0,197.83333333333334
2,10,2,1000000,1,0,1,10,512,100,5,0,63.0
4,10,4,10,10,1,1000,10,512,100,2,29,27112.333333333332
4,1,2,10,1,0,1,1000,512,10000,2,0,896.5
4,10,2,10,1,0,1000,10,1024,100,2,0,36477.75
4,1,4,10,1,1,1,1000,1024,10000,2,29,911.58333333333337
4,1,2,1000000,1,1,1,10,512,100,5,29,41.166666666666664
2,10,2,10,10,0,1000,1000,1024,10000,5,29,16886.0
2,1,2,1000000,1,1,1,1000,1024,10000,5,29,50.333333333333336
2,1,2,10,10,1,1,1000,1024,10000,2,29,9161.8333333333339
4,1,4,1000000,1,1,1,1000,512,10000,2,0,114.33333333333333
2,1,4,10,10,0,1000,1000,1024,10000,2,0,46848.5
4,1,4,1000000,1,1,1000,1000,512,10000,2,0,8.25
2,1,4,10,1,0,1000,1000,1024,10000,5,29,23460.083333333332
4,1,2,10,10,0,1,10,1024,100,5,29,5451.0
4,1,4,1000000,1,1,1000,10,512,100,5,29,7.5
2,1,2,10,10,1,1,10,1024,100,5,0,8724.25
4,1,2,10,10,0,1000,1000,512,10000,5,0,13209.083333333334
4,10,4,10,10,1,1,10,1024,100,5,0,4854.75
2,10,2,10,1,1,1000,1000,512,10000,5,0,17574.916666666668
4,10,2,10,1,1,1,1000,1024,10000,5,0,890.75
4,10,2,1000000,1,1,1,1000,512,10000,5,0,51.0
2,1,2,10,10,0,1000,10,1024,100,2,0,47547.833333333336
4,1,2,10,1,1,1,10,512,100,2,29,909.41666666666663
2,10,4,1000000,1,1,1000,10,1024,100,5,29,4.416666666666667
2,1,4,10,1,0,1000,1000,1024,10000,5,0,22961.166666666668
4,1,2,1000000,10,0,1,1000,512,10000,5,29,65.166666666666671
4,1,4,1000000,1,0,1,10,1024,100,2,29,118.16666666666667
4,1,2,1000000,1,1,1,1000,1024,10000,2,0,198.83333333333334
4,10,4,1000000,1,1,1,10,1024,100,2,0,147.66666666666666
4,1,4,1000000,10,0,1,10,512,100,5,0,0.41666666666666669
4,10,2,10,1,1,1000,1000,512,10000,5,29,12100.75
4,10,2,1000000,10,1,1,10,512,100,5,29,23.666666666666668
4,10,2,10,10,1,1000,1000,512,10000,2,0,30924.333333333332
2,1,2,1000000,1,1,1000,10,1024,100,2,0,3.3333333333333335
2,10,2,10,10,0,1000,10,1024,100,2,29,45520.666666666664
2,1,2,10,10,1,1,10,1024,100,2,29,9143.4166666666661
2,10,4,10,1,0,1,10,1024,100,2,29,900.16666666666663
4,10,4,10,1,1,1,10,1024,100,2,0,903.91666666666663
2,1,2,10,10,1,1000,1000,512,10000,5,29,19608.666666666668
2,1,2,10,10,0,1,10,1024,100,2,0,9140.75
2,10,4,1000000,1,1,1000,10,1024,100,2,0,14.416666666666666
2,10,4,10,10,0,1000,1000,512,10000,5,0,20398.083333333332
2,1,4,10,10,0,1,1000,512,10000,5,0,8496.6666666666661
2,10,2,10,1,0,1,1000,512,10000,5,0,898.5
2,10,4,1000000,1,1,1,10,1024,100,5,0,65.5
4,10,2,1000000,1,1,1,1000,1024,10000,2,29,181.5
4,1,4,1000000,10,1,1000,1000,1024,10000,2,0,2.9166666666666665
2,1,2,10,1,1,1,10,1024,100,5,29,920.66666666666663
4,1,2,10,10,1,1,1000,512,10000,5,0,5343.75
2,1,4,1000000,1,0,1,1000,512,10000,5,29,51.0
4,1,4,1000000,1,1,1,1000,1024,10000,2,29,115.5
2,1,4,10,1,1,1,10,1024,100,5,29,919.16666666666663
2,10,4,1000000,1,0,1,1000,1024,10000,5,29,61.666666666666664
2,10,4,10,10,1,1,10,1024,100,5,29,8142.166666666667
4,1,2,10,1,0,1000,10,1024,100,2,0,29916.083333333332
4,10,2,10,10,0,1,10,1024,100,2,0,8788.0833333333339
4,10,2,10,10,0,1,10,512,100,5,29,5016.416666666667
4,10,2,1000000,1,1,1000,10,512,100,5,0,7.083333333333333
4,1,2,10,1,1,1,1000,512,10000,2,29,898.25
4,10,4,1000000,1,0,1000,1000,512,10000,2,29,94.583333333333329
4,10,4,1000000,10,0,1,1000,1024,10000,5,0,0.91666666666666663
4,1,2,10,1,0,1000,10,1024,100,5,29,13967.583333333334
4,10,4,10,1,1,1,10,512,100,5,0,883.58333333333337
4,10,2,10,10,0,1,10,512,100,2,0,8729.0833333333339
2,10,2,10,10,1,1000,10,1024,100,5,29,15584.25
2,10,4,10,1,1,1,10,1024,100,5,29,912.5
2,1,4,10,10,1,1,10,512,100,5,0,8436.9166666666661
4,10,2,10,1,1,1,1000,1024,10000,5,29,881.66666666666663
4,10,2,10,10,0,1,10,1024,100,5,29,4837.583333333333
2,1,4,1000000,1,0,1,10,1024,100,2,0,81.333333333333329
4,10,4,1000000,1,1,1,1000,512,10000,5,29,0.083333333333333329
4,10,2,10,10,0,1000,1000,1024,10000,5,29,12629.833333333334
2,10,4,10,1,1,1000,10,1024,100,5,29,18191.416666666668
2,1,2,10,10,1,1000,10,1024,100,2,0,46497.25
2,10,2,10,10,1,1,1000,1024,10000,2,29,9168.6666666666661
2,10,2,1000000,1,0,1,1000,512,10000,2,0,149.5
2,10,2,1000000,1,0,1000,10,1024,100,2,0,0.33333333333333331
4,10,2,1000000,10,1,1000,1000,512,10000,2,29,7.5
4,1,4,1000000,1,0,1,10,1024,100,5,0,48.5
2,10,4,10,10,1,1,1000,512,10000,2,29,9167.0833333333339
2,1,2,1000000,1,1,1,10,1024,100,2,29,84.666666666666671
4,10,4,10,1,0,1,1000,512,10000,5,29,879.33333333333337
2,10,4,10,1,1,1000,1000,1024,10000,2,0,53558.333333333336
4,1,2,10,10,0,1000,10,512,100,2,0,32178.833333333332
2,10,4,10,10,1,1,1000,1024,10000,5,29,8341.75
4,1,2,10,10,1,1000,10,512,100,5,0,12864.416666666666
4,1,4,10,10,0,1,1000,1024,10000,5,0,4861.916666666667
2,10,2,10,1,0,1,1000,512,10000,5,29,910.25
2,10,2,1000000,1,1,1000,10,1024,100,2,0,192.0
4,10,4,10,10,0,1,10,1024,100,2,0,8753.6666666666661
4,1,2,10,10,0,1,1000,512,10000,5,0,5519.666666666667
4,1,2,10,10,0,1,1000,1024,10000,2,0,8902.5
4,1,4,10,1,1,1000,10,1024,100,5,0,15375.25
2,1,2,10,10,0,1000,10,512,100,2,0,26641.916666666668
4,10,4,1000000,1,1,1,1000,1024,10000,2,29,137.33333333333334
2,10,4,1000000,1,0,1000,10,512,100,2,29,45.833333333333336
4,1,4,10,10,0,1000,1000,1024,10000,5,29,11310.75
2,10,2,1000000,1,1,1,1000,1024,10000,2,0,148.0
4,10,2,10,1,1,1000,1000,512,10000,2,29,36886.416666666664
4,1,4,10,1,0,1000,10,512,100,5,0,14531.833333333334
4,10,2,10,1,1,1000,10,1024,100,2,0,37908.833333333336
2,10,2,1000000,1,1,1,10,1024,100,5,0,69.833333333333329
2,10,2,10,1,1,1,1000,1024,10000,5,0,914.66666666666663
2,1,2,1000000,1,0,1000,1000,512,10000,2,29,12.5
2,1,2,10,1,1,1000,10,1024,100,2,29,51989.916666666664
4,1,2,1000000,1,0,1,1000,1024,10000,5,0,38.0
4,10,2,10,10,1,1,1000,1024,10000,5,0,4949.916666666667
2,1,4,1000000,1,0,1,1000,512,10000,2,0,85.0
2,1,4,1000000,1,1,1000,10,1024,100,2,0,20.166666666666668
2,1,2,10,1,0,1,10,1024,100,5,0,914.83333333333337
4,1,4,10,10,1,1000,1000,1024,10000,2,29,28243.833333333332
2,1,4,10,10,1,1000,10,1024,100,2,0,46561.833333333336
2,1,4,10,1,0,1,1000,512,10000,2,29,913.66666666666663
4,10,4,1000000,10,1,1,10,512,100,2,29,39.083333333333336
4,1,2,10,10,1,1,10,512,100,5,29,5166.416666666667
4,10,2,10,1,1,1000,10,512,100,2,29,37022.583333333336
2,1,4,10,1,1,1,10,512,100,5,29,916.0
4,10,2,10,10,1,1,10,512,100,2,29,8793.0833333333339
2,10,4,1000000,1,0,1000,1000,512,10000,5,29,25.666666666666668
4,10,4,10,1,0,1,1000,512,10000,2,29,902.33333333333337
4,1,2,1000000,1,0,1,10,512,100,5,0,43.333333333333336
4,1,4,10,10,1,1,10,512,100,5,0,5007.5
2,10,2,1000000,1,1,1000,10,512,100,2,29,9.1666666666666661
2,1,4,10,1,1,1000,10,1024,100,2,0,60429.916666666664
4,1,2,10,1,0,1000,1000,1024,10000,5,29,14179.833333333334
2,1,4,10,1,0,1000,10,1024,100,5,0,23426.833333333332
2,10,4,10,10,0,1,1000,1024,10000,5,29,8252.6666666666661
4,1,2,10,10,0,1,1000,1024,10000,5,0,5326.416666666667
4,1,4,10,10,1,1,10,1024,100,2,29,8874.3333333333339
4,10,4,10,1,0,1000,1000,512,10000,5,0,13224.416666666666
2,10,4,1000000,1,1,1,10,1024,100,2,29,155.0
4,1,2,10,1,0,1,10,1024,100,2,0,906.66666666666663
4,1,4,1000000,1,1,1,10,1024,100,2,0,124.0
4,10,2,10,10,1,1000,10,512,100,5,29,12330.583333333334
4,10,2,1000000,1,1,1,10,1024,100,5,29,56.5
2,1,2,10,10,0,1000,1000,1024,10000,2,0,46397.916666666664
4,1,2,1000000,10,0,1,10,1024,100,2,29,364.66666666666669
4,10,2,1000000,10,1,1,10,1024,100,5,0,24.0
4,10,2,10,1,1,1,10,512,100,2,0,891.0
2,1,2,10,10,0,1,10,512,100,5,0,5260.0
4,10,4,1000000,1,1,1,1000,512,10000,5,0,55.666666666666664
2,1,4,10,1,0,1,10,512,100,5,29,917.0
4,1,2,1000000,10,1,1,10,1024,100,2,0,300.33333333333331
