SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$overwrite.2
1,1,0,0,0,0,0,1,1,0,0,1,1,0,0.509821231516
0,0,1,1,0,0,1,1,0,0,0,1,1,1,0.597439858751
0,1,0,1,0,1,0,1,1,1,1,1,0,1,0.764731847274
0,1,1,0,1,1,0,1,0,1,0,0,1,1,0.18737585522
1,1,1,0,0,1,0,0,0,1,0,1,1,0,0.705804458177
1,0,1,0,0,1,0,0,1,0,1,1,1,1,0.631648642684
1,1,0,1,0,1,0,0,0,1,0,0,1,0,0.274111675127
0,0,1,1,0,1,1,0,0,1,0,1,1,0,0.701169719709
0,1,0,0,1,0,1,1,0,1,0,1,1,1,0.662105495476
0,1,0,1,0,0,0,1,0,1,1,1,0,1,0.658353564335
1,0,1,1,1,0,0,0,1,1,1,0,1,1,0.198410946811
0,1,0,0,0,0,1,0,0,1,1,1,0,1,0.658574266166
0,0,0,1,0,1,1,0,1,1,1,1,1,1,0.641800926948
1,0,0,0,0,1,0,0,1,0,0,1,1,0,0.531229309203
0,0,0,0,0,1,0,0,1,1,1,0,0,1,0.288236592364
1,0,1,1,0,0,1,1,0,1,1,1,1,1,0.747517104392
0,0,0,0,1,0,1,1,0,0,1,1,0,0,0.681085853013
0,1,1,1,1,0,1,1,0,1,1,0,1,0,0.259103950563
0,1,1,0,1,0,1,0,1,0,0,1,1,1,0.624144780402
1,1,0,1,0,1,0,0,1,0,1,0,1,1,0.0646656367248
0,0,1,1,1,0,1,1,0,0,0,1,1,1,0.496358419775
1,1,1,0,0,0,0,1,1,0,0,0,1,0,0.114544250717
0,0,0,1,0,1,1,1,1,0,0,1,0,1,0.50297947473
1,1,0,0,0,0,1,0,1,1,1,0,0,1,0.33127344957
0,1,1,0,1,0,0,1,1,0,0,0,0,1,0.207459721916
1,1,0,1,0,1,1,0,0,1,1,1,0,1,0.712646214964
1,1,1,0,1,0,1,0,1,0,0,1,0,0,0.639593908629
0,1,1,0,1,0,0,1,1,1,0,0,0,0,0.21518428603
1,1,0,0,0,0,1,1,0,1,0,0,1,1,0.16927830501
0,1,1,0,1,0,1,1,1,1,0,0,0,1,0.236371661885
0,0,1,0,1,1,0,1,0,0,0,1,1,0,0.536967556831
0,1,0,1,1,1,1,0,1,1,1,1,0,1,0.769807989406
0,0,1,1,0,0,0,0,1,1,0,0,0,0,0.286470977709
1,1,0,0,0,1,0,0,1,0,1,1,0,1,0.549547561245
0,1,0,1,0,1,1,0,1,1,0,0,1,0,0.244316927831
0,0,1,1,0,0,0,1,1,0,1,1,1,0,0.587066872655
0,0,1,1,0,1,0,1,1,0,1,1,0,1,0.599646877069
0,1,0,0,0,1,0,0,1,0,1,0,0,1,0.180975502097
1,0,1,0,0,1,0,1,1,1,0,1,1,1,0.699845508718
0,1,1,1,1,0,0,0,1,0,0,0,0,0,0.098433016994
1,1,0,1,0,1,0,1,0,1,1,0,1,1,0.208783932907
1,1,1,1,1,1,0,1,1,0,0,1,1,0,0.509821231516
0,1,0,1,0,0,0,1,0,0,1,0,0,0,0.0988744206577
0,1,0,0,1,0,1,1,1,0,1,1,1,1,0.551975281395
1,1,0,1,0,1,0,0,0,0,0,0,0,1,0.134848819245
0,1,1,0,1,0,1,0,1,0,0,1,1,0,0.578459501214
0,0,0,0,0,1,1,1,0,0,0,0,0,1,0.0706245861841
0,1,1,0,0,1,1,1,0,0,0,0,1,1,0.10152284264
1,0,0,1,1,1,0,1,1,0,1,1,1,1,0.513352460825
0,1,0,0,1,1,1,0,0,1,0,0,1,1,0.182520414919
1,0,0,1,1,0,0,0,0,1,0,1,0,1,0.698300595895
0,1,0,0,0,0,0,1,1,0,1,0,0,1,0.15360847495
1,1,1,0,0,1,1,0,0,0,1,0,0,1,0.113220039726
0,1,0,1,0,1,1,0,0,0,1,0,1,0,0.175899359965
1,1,1,0,0,1,0,1,1,1,1,1,0,0,0.678658132863
1,1,0,1,0,1,0,0,1,1,1,0,0,1,0.285588170382
0,0,0,0,1,0,0,1,0,1,1,1,0,1,0.674023394394
1,1,0,1,0,1,0,0,0,0,0,1,0,0,0.570955638932
1,1,1,0,0,1,1,1,0,1,0,0,0,0,0.327962922092
1,1,1,1,0,0,0,0,1,0,0,0,1,0,0.0898256455529
1,0,1,1,0,1,0,1,1,1,0,1,0,0,0.838887662768
1,0,0,1,1,1,1,1,0,0,1,1,0,1,0.516883690135
0,0,1,1,0,1,0,1,0,1,1,1,1,0,0.672478481571
1,1,1,0,0,1,0,0,0,1,0,0,1,0,0.246523946149
0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.227984992275
1,1,0,0,0,1,0,0,0,0,1,0,0,1,0.120503200177
0,1,0,1,0,1,0,1,0,0,0,0,0,0,0.0827631869345
0,1,1,1,1,1,0,0,1,0,0,1,0,0,0.591701611123
1,0,1,1,1,0,1,0,1,0,1,0,0,1,0.0648863385566
0,0,1,1,0,1,1,1,1,0,0,1,0,1,0.527035974399
1,1,1,1,0,0,0,0,0,1,1,1,0,0,0.667843743103
1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.112557934231
0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.0838666960936
0,1,1,0,1,1,1,0,0,0,1,0,1,1,0.0931361730302
0,0,1,1,1,0,0,0,0,0,0,1,1,0,0.619730743765
1,0,1,1,0,1,1,1,1,0,0,0,1,1,0.139924961377
1,1,0,0,1,0,0,1,1,1,0,0,0,0,0.282719046568
0,1,0,1,0,0,0,1,1,0,0,1,0,1,0.63606267932
1,0,0,0,1,0,1,0,1,0,0,1,0,1,0.575811079232
1,1,0,0,0,1,0,0,1,0,1,0,0,1,0.184286029574
1,0,0,1,0,0,0,1,0,1,1,0,1,0,0.222246744648
0,0,1,1,1,0,0,0,0,0,1,1,0,0,0.500772456411
0,0,0,1,0,1,1,0,1,0,1,0,0,0,0.240564996689
1,1,0,1,1,0,0,0,0,1,0,1,0,1,0.909512248952
0,0,0,0,0,1,1,1,1,0,0,0,0,0,0.16685058486
0,1,1,0,0,1,0,1,0,0,0,0,1,1,0.0988744206577
0,0,0,0,0,1,0,1,1,1,0,1,1,0,0.675789009049
1,1,0,0,1,1,0,0,0,1,0,0,1,1,0.22489516663
1,1,0,0,0,1,0,0,1,0,0,1,1,1,0.550651070404
0,1,1,0,1,0,0,0,0,1,0,1,0,1,0.718825866255
1,0,0,0,0,1,1,0,1,0,0,1,0,0,0.574928271905
0,0,1,0,1,1,0,0,1,0,1,1,0,1,0.590818803796
0,1,1,1,0,1,0,0,1,0,1,1,0,0,0.676451114544
0,1,1,1,0,1,1,0,0,1,0,0,1,0,0.261090267049
1,1,1,0,1,1,1,1,0,0,0,0,1,1,0.0754800264842
0,1,0,0,0,1,0,0,0,0,0,0,1,1,0.123593025822
0,0,1,0,0,0,1,1,1,1,1,0,0,1,0.226440079453
1,1,0,1,1,1,1,0,0,1,1,0,0,0,0.36636504083
0,1,0,1,0,1,1,1,0,0,0,1,0,0,0.722577797396
1,0,1,1,0,0,1,1,1,0,1,1,0,0,0.647980578239
1,0,0,1,0,0,0,0,0,0,1,0,0,1,0.13904215405
1,1,0,1,0,0,1,1,1,0,0,1,0,0,0.555947914368
1,0,1,1,0,0,0,1,1,0,0,1,0,0,0.569852129773
0,1,0,1,1,1,0,1,0,1,1,0,0,1,0.318914146987
1,1,0,1,1,1,0,1,1,0,0,0,1,0,0.122268814831
1,1,1,1,1,1,0,0,1,0,0,1,1,0,0.569852129773
1,0,1,0,1,0,1,0,1,0,0,1,0,0,0.567424409623
0,0,0,1,1,0,0,1,0,0,0,1,1,1,0.627896711543
0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.720812182741
1,0,1,1,0,1,0,0,0,1,0,0,0,0,0.260428161554
0,0,0,0,1,1,1,1,0,0,0,0,0,0,0.116971970867
1,0,0,1,0,0,0,0,0,1,1,1,0,0,0.726991834032
1,1,1,0,1,0,1,1,0,1,1,0,1,0,0.305672037078
0,1,0,0,0,1,0,1,0,1,1,1,0,0,0.715956742441
1,0,1,1,0,1,1,1,0,1,1,1,0,1,0.839549768263
1,0,0,0,0,0,0,1,0,1,0,1,0,1,0.799602736703
0,0,1,1,1,0,1,1,0,1,0,0,1,1,0.235709556389
0,0,1,1,1,1,0,1,0,1,1,1,0,0,0.628338115206
1,1,0,0,1,0,0,1,1,0,0,0,1,0,0.0547340542927
1,0,0,0,1,1,1,0,1,1,1,0,1,1,0.244316927831
0,0,1,1,1,0,1,1,0,0,0,0,1,1,0.0
0,0,1,1,1,0,1,1,1,0,0,1,1,0,0.595232840433
1,0,0,0,1,0,0,1,1,0,1,1,0,0,0.551533877731
0,1,0,1,1,0,1,1,1,1,1,0,1,1,0.243213418671
0,0,1,1,0,1,0,1,0,1,1,1,1,0,0.708011476495
0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.133524608254
0,0,0,0,0,0,1,1,0,1,1,0,0,1,0.235488854557
0,0,1,0,0,1,0,1,1,0,0,1,1,0,0.488854557493
1,0,1,1,0,1,0,1,0,1,0,0,1,0,0.342087839329
1,1,1,1,1,1,0,1,1,0,0,0,0,1,0.17656146546
1,1,1,1,0,0,1,0,1,1,0,1,1,0,0.678658132863
1,0,0,0,1,1,0,0,1,1,0,1,1,0,0.641580225116
1,1,0,1,1,1,1,0,1,1,1,1,1,0,0.695872875745
0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.636283381152
1,1,1,0,0,1,0,0,0,0,1,1,1,0,0.534539836681
1,1,0,0,0,0,1,1,1,1,1,1,1,0,0.674023394394
1,1,0,0,0,1,0,1,0,0,0,1,1,1,0.565658794968
1,1,1,1,1,0,1,0,1,1,0,1,0,1,0.67954094019
0,1,0,1,0,1,1,1,0,0,0,0,1,1,0.0809975722799
1,0,0,0,0,1,1,0,1,0,1,1,1,1,0.519752813948
1,0,0,1,0,0,1,1,0,1,0,1,1,1,0.622379165747
0,1,0,1,0,0,0,0,1,1,1,0,1,1,0.241227102185
0,1,0,0,0,1,0,1,0,1,0,0,1,0,0.246523946149
1,1,0,1,1,0,1,1,0,1,0,1,1,0,0.686382696976
0,1,0,1,0,1,0,0,1,0,1,0,1,1,0.0507614213198
0,1,1,0,1,0,1,0,1,0,0,1,1,1,0.508276318693
1,0,0,1,0,0,0,1,0,1,1,0,0,1,0.207459721916
1,1,0,1,0,0,1,1,1,0,1,0,0,0,0.22732288678
0,1,1,0,0,1,0,0,1,1,0,0,0,0,0.222908850143
1,1,0,1,0,1,0,1,1,0,1,1,1,0,0.548223350254
1,0,0,0,0,1,1,0,1,1,1,0,1,0,0.261752372545
1,1,0,1,0,0,1,1,1,0,1,1,0,1,0.587287574487
1,1,1,1,0,1,0,0,0,0,1,0,0,0,0.153387773119
1,1,0,1,0,0,0,1,1,1,1,0,0,1,0.23703376738
1,0,1,1,1,0,0,1,1,0,0,0,0,0,0.0860737144118
0,1,0,0,1,0,1,1,0,1,1,1,1,0,0.709335687486
0,0,0,1,0,0,0,1,1,0,1,1,0,1,0.625468991393
0,0,0,1,0,0,0,1,1,1,0,1,0,1,0.763407636283
1,0,1,1,0,0,1,0,1,1,1,0,1,0,0.386669609358
1,1,1,1,1,1,1,0,1,0,0,0,1,0,0.0918119620393
0,1,0,1,1,1,1,0,1,0,1,1,1,0,0.51269035533
0,1,1,1,1,1,0,1,0,1,0,1,1,1,0.774222026043
0,1,1,1,0,0,1,1,1,1,0,0,1,0,0.191127786361
0,1,0,1,0,0,0,0,1,0,1,0,1,1,0.151622158464
1,0,1,0,0,1,0,0,1,1,0,0,1,0,0.233723239903
1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.570293533436
1,1,1,0,1,1,0,0,1,0,0,1,0,0,0.537850364158
0,1,1,0,0,1,1,0,0,1,0,0,0,1,0.259545354226
0,1,1,1,1,1,1,0,0,1,0,0,0,0,0.250937982785
0,0,1,0,1,1,0,0,1,1,1,1,0,0,0.713087618627
0,0,1,0,1,1,0,0,1,0,1,1,0,0,0.559479143677
1,0,1,0,1,1,0,1,1,0,0,0,1,0,0.0973295078349
1,0,0,1,0,1,1,1,1,1,1,1,1,1,0.609799161333
1,0,1,1,1,1,1,1,1,1,1,1,1,0,0.693665857427
0,1,0,1,0,0,1,0,0,0,0,1,0,0,0.568969322445
1,0,1,1,1,1,0,0,0,0,1,0,0,0,0.0966674023394
1,1,0,0,1,1,0,0,0,0,1,1,0,0,0.560582652836
0,1,0,1,1,0,0,0,0,0,0,0,1,1,0.0463473846833
1,0,1,1,1,1,1,0,0,1,0,0,1,0,0.231736923416
0,0,1,1,0,1,0,0,0,0,1,0,0,0,0.0677554623703
1,1,0,0,1,0,1,0,1,1,1,0,1,1,0.276980798941
1,1,1,0,1,1,1,0,1,1,0,1,0,1,0.710218494814
0,0,0,0,1,0,0,1,1,0,0,0,0,1,0.128889869786
1,1,1,1,1,0,0,0,0,1,0,1,0,0,0.671595674244
0,0,0,0,1,0,0,0,0,1,0,1,1,0,0.722357095564
0,0,0,0,1,0,1,1,0,1,1,1,1,0,0.745089384242
0,0,1,1,0,0,1,0,1,1,1,1,1,0,0.616420216288
1,1,0,1,0,0,0,0,1,1,1,1,1,0,0.633855661002
1,1,1,1,0,0,0,1,1,1,0,0,1,0,0.273670271463
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0509821231516
0,0,0,1,0,1,0,1,1,1,0,1,0,1,0.724784815714
0,0,1,0,1,0,0,1,0,1,1,1,0,1,0.691900242772
1,0,0,0,1,0,1,1,0,0,1,1,0,1,0.642463032443
0,1,1,1,1,0,0,0,1,1,1,1,1,0,0.622820569411
1,0,0,1,0,0,0,0,1,0,1,0,0,0,0.109909512249
0,0,0,1,1,0,0,1,1,1,1,0,0,1,0.292650629
0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.640035312293
1,0,0,0,0,0,1,0,0,1,0,1,0,0,0.607371441183
1,0,1,0,1,1,0,1,1,1,0,1,1,1,0.743103067755
0,1,1,0,0,1,1,1,0,1,1,0,1,1,0.262635179872
1,0,1,0,0,0,0,0,1,0,1,1,1,0,0.585963363496
0,0,1,0,0,1,1,0,0,1,1,0,1,0,0.589053189141
1,1,1,0,0,0,0,1,1,0,1,0,1,1,0.102184948135
0,1,0,0,1,1,1,1,1,0,0,1,1,0,0.499668947252
1,0,1,0,1,1,1,0,1,1,0,0,0,1,0.279849922754
0,0,1,0,1,0,0,1,0,1,0,0,1,1,0.191789891856
0,0,1,0,0,1,1,1,0,1,0,1,0,1,0.715294636945
0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.208342529243
0,0,0,1,0,1,0,1,1,1,1,1,0,1,0.853012580004
0,0,1,0,1,0,0,0,1,0,1,1,1,0,0.486426837343
0,1,0,0,1,0,0,0,1,1,0,1,0,0,0.696314279409
1,1,1,0,1,1,0,1,1,0,1,0,1,1,0.0873979254028
1,1,1,0,0,0,1,1,1,0,0,0,0,1,0.135510924741
0,1,0,1,0,1,1,0,0,1,0,0,0,1,0.276539395277
0,0,1,1,0,1,0,0,1,0,1,0,0,1,0.21408077687
0,1,1,0,1,1,1,1,0,0,1,1,0,1,0.584197748841
0,0,0,0,1,0,1,1,0,0,0,1,1,1,0.546237033767
0,0,0,0,1,1,0,0,1,0,0,1,0,1,0.551092474068
0,0,1,0,0,1,1,1,1,1,0,1,0,0,0.777091149857
1,1,0,1,1,0,0,0,1,0,1,1,0,1,0.632310748179
0,0,0,1,0,0,1,0,0,0,1,0,1,1,0.133303906422
0,0,0,0,0,0,0,1,1,1,0,0,1,1,0.229971308762
0,0,1,1,0,0,0,1,1,1,1,1,1,1,0.64334583977
0,0,0,1,0,1,1,0,0,0,1,1,1,0,0.534539836681
0,0,1,0,1,1,1,1,1,0,1,1,0,0,0.548885455749
0,1,0,0,1,1,1,0,0,1,1,0,0,1,0.327521518429
1,0,0,1,1,0,0,1,0,0,0,0,0,1,0.120282498345
1,1,0,1,1,1,1,1,1,1,0,1,1,0,0.679761642022
1,1,0,1,1,0,0,0,0,0,1,1,0,1,0.617082321783
1,1,1,0,0,1,0,1,1,0,1,0,0,1,0.0827631869345
0,0,1,1,0,0,0,0,0,0,1,0,1,1,0.109909512249
1,1,1,1,1,0,1,1,1,0,1,0,1,0,0.156256896932
1,1,1,0,0,0,0,0,0,0,1,0,1,1,0.136393732068
0,0,1,0,0,1,0,0,0,1,0,1,1,1,0.770690796734
0,1,0,0,0,0,1,1,0,1,0,0,1,0,0.23460604723
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.232619730744
1,1,0,0,0,0,1,1,0,1,1,1,0,1,0.737364820128
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0885014345619
1,0,0,1,0,0,1,0,1,1,0,1,1,1,0.648642683734
0,0,1,1,1,0,0,1,1,0,0,1,1,1,0.569190024277
1,0,1,0,0,1,1,0,1,0,0,1,0,0,0.523284043258
0,0,1,0,1,0,1,1,0,0,0,1,0,1,0.553299492386
1,1,0,1,1,1,1,1,1,1,0,0,0,0,0.346060472302
1,1,1,1,1,0,0,0,0,1,1,0,0,0,0.254027808431
1,0,1,1,1,1,1,1,0,0,0,1,1,0,0.582211432355
0,0,0,0,1,0,0,1,0,1,1,0,1,1,0.247627455308
0,1,0,0,0,1,1,0,0,1,1,0,1,1,0.291326418009
1,0,0,1,0,1,0,1,1,0,1,0,1,1,0.202162877952
1,1,1,1,0,1,1,1,0,1,1,1,1,0,0.66144338998
1,1,0,1,1,0,1,0,1,0,0,0,0,1,0.150077245641
0,0,1,1,1,0,1,0,1,0,1,1,0,1,0.536746854999
0,1,1,1,0,0,0,0,1,1,0,0,1,0,0.239682189362
1,1,0,0,1,1,0,1,1,0,0,1,1,0,0.542705804458
1,1,1,0,0,0,1,1,0,1,1,1,1,0,0.778194659016
0,1,1,1,1,0,1,0,0,0,1,1,1,0,0.492385786802
0,0,0,1,0,1,1,1,0,1,1,0,1,1,0.224453762966
0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.184286029574
0,0,0,1,0,1,1,0,1,0,0,1,1,0,0.499668947252
1,0,0,1,1,0,1,0,1,0,1,0,0,1,0.107040388435
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.210328845729
1,0,0,1,0,1,1,0,0,1,1,0,1,1,0.37364820128
0,1,1,1,1,0,0,1,0,0,1,1,0,0,0.562568969322
0,1,1,0,0,1,0,1,1,0,0,0,0,1,0.111675126904
0,0,0,0,0,1,1,1,0,0,1,0,0,0,0.131317589936
0,1,0,0,1,1,0,1,0,1,1,1,1,1,0.65901566983
0,0,1,1,1,0,1,1,1,0,0,1,0,0,0.506952107702
0,1,1,0,1,0,1,1,1,0,1,0,0,0,0.0748179209887
0,1,0,1,0,0,0,0,1,0,1,1,1,0,0.614433899801
1,1,1,1,1,1,0,0,1,1,1,1,0,0,0.687927609799
0,0,1,0,1,0,1,1,1,1,1,0,1,1,0.279187817259
0,0,1,0,0,1,0,1,1,1,1,1,0,1,0.676009710881
1,0,0,0,0,0,1,0,0,0,0,0,1,1,0.0730523063341
1,0,1,0,1,0,0,0,0,1,0,0,1,1,0.381152063562
