SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$fillrandbatch.6
1,1,0,0,1,0,0,1,1,0,0,0,1,0,21.074
1,0,0,0,1,1,1,0,1,1,1,0,1,1,18.748
0,0,1,1,1,0,1,1,0,0,0,0,1,1,17.115
0,0,1,1,1,0,1,1,1,0,0,1,1,0,20.093
1,0,0,0,1,0,0,1,1,0,1,1,0,0,16.418
0,1,0,1,1,0,1,1,1,1,1,0,1,1,17.549
0,0,1,1,0,1,0,1,0,1,1,1,1,0,16.557
0,0,1,1,0,0,1,0,0,0,0,0,0,0,20.232
0,0,0,0,0,0,1,1,0,1,1,0,0,1,20.287
0,0,1,0,0,1,0,1,1,0,0,1,1,0,17.92
1,0,1,1,0,1,0,1,0,1,0,0,1,0,20.212
1,1,1,1,1,1,0,1,1,0,0,0,0,1,15.399
1,1,1,1,0,0,1,0,1,1,0,1,1,0,19.391
1,0,0,0,1,1,0,0,1,1,0,1,1,0,21.545
1,1,0,1,1,1,1,0,1,1,1,1,1,0,16.655
0,0,0,0,1,0,0,0,0,1,0,1,0,0,17.424
1,1,1,0,0,1,0,0,0,0,1,1,1,0,16.741
1,1,0,0,0,0,1,1,1,1,1,1,1,0,17.596
1,1,0,0,0,1,0,1,0,0,0,1,1,1,16.827
1,1,1,1,1,0,1,0,1,1,0,1,0,1,16.584
0,1,0,1,0,1,1,1,0,0,0,0,1,1,20.849
1,0,0,0,0,1,1,0,1,0,1,1,1,1,16.611
1,0,0,1,0,0,1,1,0,1,0,1,1,1,16.612
0,1,0,1,0,0,0,0,1,1,1,0,1,1,14.4
0,1,0,0,0,1,0,1,0,1,0,0,1,0,14.386
1,1,0,1,1,0,1,1,0,1,0,1,1,0,14.697
0,1,0,1,0,1,0,0,1,0,1,0,1,1,14.324
0,1,1,0,1,0,1,0,1,0,0,1,1,1,22.522
1,0,0,1,0,0,0,1,0,1,1,0,0,1,78.302
1,1,0,1,0,0,1,1,1,0,1,0,0,0,128.19
0,1,1,0,0,1,0,0,1,1,0,0,0,0,133.09
1,1,0,1,0,1,0,1,1,0,1,1,1,0,167.38
1,0,0,0,0,1,1,0,1,1,1,0,1,0,129.06
1,1,0,1,0,0,1,1,1,0,1,1,0,1,150.75
1,1,1,1,0,1,0,0,0,0,1,0,0,0,166.87
1,1,0,1,0,0,0,1,1,1,1,0,0,1,78.604
1,0,1,1,1,0,0,1,1,0,0,0,0,0,54.253
0,1,0,0,1,0,1,1,0,1,1,1,1,0,45.345
0,0,0,1,0,0,0,1,1,0,1,1,0,1,44.354
0,0,0,1,0,0,0,1,1,1,0,1,0,1,42.317
1,0,1,1,0,0,1,0,1,1,1,0,1,0,40.072
1,1,1,1,1,1,1,0,1,0,0,0,1,0,38.456
0,1,0,1,1,1,1,0,1,0,1,1,1,0,35.524
0,1,1,1,1,1,0,1,0,1,0,1,1,1,28.972
0,1,1,1,0,0,1,1,1,1,0,0,1,0,37.606
0,1,0,1,0,0,0,0,1,0,1,0,1,1,32.121
1,0,1,0,0,1,0,0,1,1,0,0,1,0,33.041
1,0,0,0,0,0,0,0,1,0,1,1,0,0,30.483
1,1,1,0,1,1,0,0,1,0,0,1,0,0,24.662
0,1,1,0,0,1,1,0,0,1,0,0,0,1,33.155
0,1,1,1,1,1,1,0,0,1,0,0,0,0,28.121
0,0,1,0,1,1,0,0,1,1,1,1,0,0,24.157
0,0,1,0,1,1,0,0,1,0,1,1,0,0,29.219
1,0,1,0,1,1,0,1,1,0,0,0,1,0,24.712
1,0,0,1,0,1,1,1,1,1,1,1,1,1,28.684
1,0,1,1,1,1,1,1,1,1,1,1,1,0,30.241
0,1,0,1,0,0,1,0,0,0,0,1,0,0,27.856
1,0,1,1,1,1,0,0,0,0,1,0,0,0,28.208
1,1,0,0,1,1,0,0,0,0,1,1,0,0,28.084
0,1,0,1,1,0,0,0,0,0,0,0,1,1,22.298
1,0,1,1,1,1,1,0,0,1,0,0,1,0,23.919
0,0,1,1,0,1,0,0,0,0,1,0,0,0,23.347
1,1,0,0,1,0,1,0,1,1,1,0,1,1,27.733
1,1,1,0,1,1,1,0,1,1,0,1,0,1,28.849
0,0,0,0,1,0,0,1,1,0,0,0,0,1,24.354
1,1,1,1,1,0,0,0,0,1,0,1,0,0,20.65
0,0,0,0,1,0,0,0,0,1,0,1,1,0,22.877
0,0,0,0,1,0,1,1,0,1,1,1,1,0,21.063
0,0,1,1,0,0,1,0,1,1,1,1,1,0,26.013
1,1,0,1,0,0,0,0,1,1,1,1,1,0,22.208
1,1,1,1,0,0,0,1,1,1,0,0,1,0,21.798
1,0,0,0,0,0,0,0,0,0,0,0,1,0,19.067
0,0,0,1,0,1,0,1,1,1,0,1,0,1,19.275
0,0,1,0,1,0,0,1,0,1,1,1,0,1,22.023
1,0,0,0,1,0,1,1,0,0,1,1,0,1,23.05
0,1,1,1,1,0,0,0,1,1,1,1,1,0,25.291
1,0,0,1,0,0,0,0,1,0,1,0,0,0,23.336
0,0,0,1,1,0,0,1,1,1,1,0,0,1,24.503
0,0,0,0,0,0,0,0,0,1,0,1,0,1,24.104
1,0,0,0,0,0,1,0,0,1,0,1,0,0,22.365
1,0,1,0,1,1,0,1,1,1,0,1,1,1,29.688
0,1,1,0,0,1,1,1,0,1,1,0,1,1,18.747
1,0,1,0,0,0,0,0,1,0,1,1,1,0,25.916
0,0,1,0,0,1,1,0,0,1,1,0,1,0,17.242
1,1,1,0,0,0,0,1,1,0,1,0,1,1,17.714
0,1,0,0,1,1,1,1,1,0,0,1,1,0,17.534
1,0,1,0,1,1,1,0,1,1,0,0,0,1,16.901
0,0,1,0,1,0,0,1,0,1,0,0,1,1,22.101
0,0,1,0,0,1,1,1,0,1,0,1,0,1,14.899
0,0,0,0,1,0,0,1,1,1,1,0,1,0,19.37
0,0,0,1,0,1,0,1,1,1,1,1,0,1,16.153
0,0,1,0,1,0,0,0,1,0,1,1,1,0,16.796
0,1,0,0,1,0,0,0,1,1,0,1,0,0,14.69
1,1,1,0,1,1,0,1,1,0,1,0,1,1,20.565
1,1,1,0,0,0,1,1,1,0,0,0,0,1,16.948
0,1,0,1,0,1,1,0,0,1,0,0,0,1,17.869
0,0,1,1,0,1,0,0,1,0,1,0,0,1,18.788
0,1,1,0,1,1,1,1,0,0,1,1,0,1,16.921
0,0,0,0,1,0,1,1,0,0,0,1,1,1,16.38
0,0,0,0,1,1,0,0,1,0,0,1,0,1,16.538
0,0,1,0,0,1,1,1,1,1,0,1,0,0,16.419
1,1,0,1,1,0,0,0,1,0,1,1,0,1,18.643
0,0,0,1,0,0,1,0,0,0,1,0,1,1,19.14
0,0,0,0,0,0,0,1,1,1,0,0,1,1,18.887
0,0,1,1,0,0,0,1,1,1,1,1,1,1,17.324
0,0,0,1,0,1,1,0,0,0,1,1,1,0,17.029
0,0,1,0,1,1,1,1,1,0,1,1,0,0,16.376
0,1,0,0,1,1,1,0,0,1,1,0,0,1,16.655
1,0,0,1,1,0,0,1,0,0,0,0,0,1,17.372
1,1,0,1,1,1,1,1,1,1,0,1,1,0,16.414
1,1,0,1,1,0,0,0,0,0,1,1,0,1,21.602
1,1,1,0,0,1,0,1,1,0,1,0,0,1,19.995
0,0,1,1,0,0,0,0,0,0,1,0,1,1,17.897
1,1,1,1,1,0,1,1,1,0,1,0,1,0,15.253
1,1,1,0,0,0,0,0,0,0,1,0,1,1,21.724
0,0,1,0,0,1,0,0,0,1,0,1,1,1,17.033
0,1,0,0,0,0,1,1,0,1,0,0,1,0,17.446
0,1,0,0,0,0,0,0,0,1,0,0,0,1,16.49
1,1,0,0,0,0,1,1,0,1,1,1,0,1,21.755
0,1,0,0,0,0,0,0,0,0,0,0,1,0,20.065
1,0,0,1,0,0,1,0,1,1,0,1,1,1,17.075
0,0,1,1,1,0,0,1,1,0,0,1,1,1,15.876
1,0,1,0,0,1,1,0,1,0,0,1,0,0,17.731
0,0,1,0,1,0,1,1,0,0,0,1,0,1,16.644
1,1,0,1,1,1,1,1,1,1,0,0,0,0,15.937
1,1,1,1,1,0,0,0,0,1,1,0,0,0,16.414
1,0,1,1,1,1,1,1,0,0,0,1,1,0,17.817
0,0,0,0,1,0,0,1,0,1,1,0,1,1,18.561
0,1,0,0,0,1,1,0,0,1,1,0,1,1,17.797
1,0,0,1,0,1,0,1,1,0,1,0,1,1,23.14
1,1,1,1,0,1,1,1,0,1,1,1,1,0,16.286
1,1,0,1,1,0,1,0,1,0,0,0,0,1,21.384
0,0,1,1,1,0,1,0,1,0,1,1,0,1,15.919
0,1,1,1,0,0,0,0,1,1,0,0,1,0,16.955
1,1,0,0,1,1,0,1,1,0,0,1,1,0,16.411
1,1,1,0,0,0,1,1,0,1,1,1,1,0,16.562
0,1,1,1,1,0,1,0,0,0,1,1,1,0,16.239
0,0,0,1,0,1,1,1,0,1,1,0,1,1,21.189
0,0,0,1,0,0,0,1,0,0,0,0,1,0,19.085
0,0,0,1,0,1,1,0,1,0,0,1,1,0,16.733
1,0,0,1,1,0,1,0,1,0,1,0,0,1,14.003
0,1,0,0,0,0,0,0,0,1,0,0,0,1,17.435
1,0,0,1,0,1,1,0,0,1,1,0,1,1,19.678
0,1,1,1,1,0,0,1,0,0,1,1,0,0,18.477
0,1,1,0,0,1,0,1,1,0,0,0,0,1,16.682
0,0,0,0,0,1,1,1,0,0,1,0,0,0,16.554
0,1,0,0,1,1,0,1,0,1,1,1,1,1,17.482
0,0,1,1,1,0,1,1,1,0,0,1,0,0,16.093
0,1,1,0,1,0,1,1,1,0,1,0,0,0,15.363
0,1,0,1,0,0,0,0,1,0,1,1,1,0,17.062
1,1,1,1,1,1,0,0,1,1,1,1,0,0,20.828
0,0,1,0,1,0,1,1,1,1,1,0,1,1,15.395
0,0,1,0,0,1,0,1,1,1,1,1,0,1,17.031
1,0,0,0,0,0,1,0,0,0,0,0,1,1,18.883
1,0,1,0,1,0,0,0,0,1,0,0,1,1,21.868
