SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$fillrandbatch.3
0,0,0,0,0,1,0,0,1,0,0,0,0,1,13.586
1,1,0,1,1,1,0,1,0,0,1,1,1,1,14.235
0,0,1,0,0,1,1,1,0,1,0,1,1,1,14.345
0,0,0,1,1,1,0,0,1,0,1,1,1,0,14.509
0,1,0,0,1,1,0,0,1,0,0,0,0,0,13.628
1,0,0,0,0,1,1,1,0,0,0,1,0,0,14.216
1,1,0,1,0,0,0,1,1,0,0,1,1,1,14.172
1,1,0,0,0,1,1,1,0,0,0,0,1,0,13.597
1,0,0,1,1,0,0,1,1,1,1,1,1,1,14.43
0,1,1,0,1,0,1,1,1,0,0,1,1,1,14.159
0,1,0,1,1,0,1,1,0,0,0,0,1,0,13.618
1,0,0,0,1,1,1,1,1,1,1,0,0,0,13.701
1,0,1,1,0,1,0,1,0,0,1,1,0,1,14.244
1,0,1,0,1,0,0,1,1,0,1,0,0,1,13.515
1,1,1,1,1,1,1,1,1,1,1,0,1,1,13.679
1,1,1,0,1,1,0,0,1,1,0,1,1,1,14.312
0,1,0,1,1,0,0,0,1,0,1,0,0,1,13.591
1,0,1,0,1,1,0,1,1,1,1,0,1,1,13.57
0,0,0,1,1,0,1,1,0,1,1,1,0,0,14.325
1,0,0,0,0,1,0,1,1,0,1,0,0,1,13.595
1,0,1,0,0,1,1,1,1,1,0,0,1,0,13.813
0,0,0,1,0,0,1,1,1,1,1,0,1,1,13.487
0,0,0,0,1,0,1,1,1,1,1,1,0,0,14.365
0,1,1,0,0,0,1,0,1,0,1,0,1,0,13.531
0,1,0,0,1,0,1,0,0,0,1,0,0,0,13.606
1,0,0,1,1,1,0,1,0,1,1,1,1,1,14.406
1,1,0,0,1,0,0,0,1,1,1,1,1,0,14.4
1,1,0,1,0,0,0,0,0,1,0,1,1,1,14.234
0,0,1,1,1,1,1,0,1,1,0,1,1,0,14.5
0,1,1,0,0,0,1,0,1,0,0,0,1,0,14.263
0,1,0,1,1,0,1,1,0,1,1,1,0,0,14.462
0,1,1,0,0,1,0,0,1,1,1,1,1,1,14.266
1,0,1,1,0,1,1,0,1,1,0,1,0,0,14.352
0,1,0,1,0,0,1,1,1,0,1,0,0,1,13.509
1,0,1,1,0,0,1,0,1,0,1,1,1,1,14.534
0,0,1,1,0,1,1,0,1,0,1,0,0,1,13.54
0,0,0,1,1,1,0,1,0,1,0,1,0,1,14.277
1,1,1,0,0,0,0,1,1,1,1,1,0,1,14.604
0,1,0,0,0,1,0,0,1,1,0,0,1,0,13.565
1,0,0,1,1,1,1,0,1,0,0,0,1,1,13.593
1,1,0,1,1,1,1,1,0,1,1,1,1,1,14.402
1,0,1,0,0,1,0,0,1,1,1,0,0,1,13.679
0,1,0,1,1,0,1,1,1,1,1,1,0,0,14.259
1,0,0,1,0,1,0,0,0,1,1,0,0,1,13.683
0,1,0,1,0,1,1,1,0,0,1,1,1,0,14.267
1,0,1,1,0,0,0,1,1,0,1,1,1,1,14.265
1,0,1,1,0,0,0,0,1,0,1,1,1,1,14.285
0,1,1,1,1,0,1,1,0,1,0,1,0,1,14.475
1,1,1,1,1,1,1,0,0,0,0,0,0,1,13.607
1,0,0,0,1,0,0,0,1,1,1,0,0,1,13.76
0,0,0,0,1,0,1,0,1,1,1,0,0,0,13.585
0,1,1,1,0,1,1,1,0,1,1,0,1,0,13.595
0,1,1,0,0,0,1,0,1,0,1,1,1,0,14.114
0,0,0,0,0,1,0,0,0,0,0,1,0,1,14.181
1,1,0,0,0,1,1,1,0,0,1,1,1,0,14.304
1,0,0,0,0,0,1,0,0,0,0,1,0,0,14.274
1,1,0,1,1,1,0,1,0,1,0,1,1,0,14.397
0,1,0,1,1,1,1,0,1,1,1,0,1,1,13.697
0,1,0,1,1,0,0,0,0,0,0,0,0,1,13.548
1,1,0,1,0,0,0,1,1,1,0,0,1,0,13.622
0,1,0,1,1,0,0,0,0,0,1,1,1,0,14.205
0,1,1,1,0,1,1,1,1,1,0,0,1,1,13.69
0,0,1,1,1,0,1,1,0,1,1,0,1,1,13.56
1,1,0,0,0,0,1,0,1,1,0,1,0,1,14.505
0,0,0,0,1,0,1,1,0,0,1,1,1,0,14.409
1,1,0,1,0,0,0,0,0,0,1,0,0,0,13.632
0,1,1,0,0,0,1,1,0,1,0,0,1,0,13.582
1,0,1,1,1,1,0,0,1,0,1,0,0,1,13.59
1,1,1,1,0,0,1,0,1,1,1,1,0,0,14.222
1,0,1,0,0,0,1,1,0,0,0,0,0,0,13.73
1,1,1,0,1,1,0,0,1,0,0,0,0,0,13.613
1,1,0,0,1,1,0,0,1,0,0,1,0,0,14.336
0,0,0,1,1,0,1,0,0,1,0,0,0,0,13.697
0,0,0,0,1,1,0,0,1,0,1,1,0,0,14.198
0,0,1,1,0,0,1,1,1,1,1,0,0,1,13.572
1,0,1,0,0,0,0,1,0,1,0,0,0,0,13.691
0,0,1,0,1,1,0,0,1,0,0,1,1,0,14.169
0,0,0,1,1,1,0,1,0,1,0,1,1,1,14.279
1,1,1,1,1,0,1,0,0,1,1,0,1,0,13.518
0,1,1,1,0,1,1,1,0,0,1,1,1,1,14.166
0,0,1,1,0,1,0,0,1,0,0,0,1,0,13.465
0,1,1,1,1,0,0,1,0,0,1,1,0,1,14.047
0,0,1,1,0,0,1,1,0,0,1,0,0,1,13.56
1,1,1,0,1,1,1,0,1,0,0,0,1,0,13.684
1,1,0,0,1,0,1,0,0,1,0,0,0,0,13.73
0,0,1,1,1,1,0,1,0,1,0,1,1,1,14.365
0,0,1,1,1,0,1,0,0,1,1,0,1,1,13.702
0,1,0,0,1,0,0,0,1,1,0,0,1,0,13.574
0,0,1,0,0,0,1,1,0,0,1,1,0,0,14.336
1,1,0,0,0,0,0,1,1,1,1,0,0,0,13.824
0,1,0,0,1,0,0,0,0,1,1,0,1,0,13.539
0,0,1,1,0,0,0,1,0,0,0,0,0,0,13.518
1,0,1,0,1,0,0,0,1,0,0,1,0,0,14.538
1,0,1,1,1,0,0,1,0,0,0,1,1,0,14.345
0,1,1,0,0,0,1,1,0,1,0,0,0,1,13.605
1,0,1,1,0,0,0,0,0,0,1,0,1,0,13.483
1,0,0,0,0,0,1,0,0,1,1,0,1,1,13.688
1,1,1,1,0,1,0,1,0,0,0,1,1,0,14.172
0,1,1,0,0,0,0,0,1,1,1,1,0,0,14.206
1,1,1,1,0,0,0,1,1,1,0,0,0,0,13.809
0,0,0,1,1,0,0,0,0,1,1,0,1,0,13.624
1,1,0,0,1,0,0,0,1,1,0,0,1,0,13.565
0,1,1,0,0,0,1,0,1,1,0,0,1,1,13.628
1,1,1,0,0,1,0,0,1,1,0,1,1,0,14.437
0,1,0,1,0,1,1,1,1,1,1,0,1,1,13.577
0,1,1,0,0,1,0,0,1,0,1,1,0,0,14.227
1,0,0,0,1,1,0,0,1,1,0,1,1,1,14.289
0,0,1,0,0,1,1,1,1,0,1,1,1,0,14.271
0,1,0,1,1,0,1,1,1,0,1,0,0,1,13.677
1,0,1,0,0,0,0,0,1,0,0,0,1,1,13.514
0,1,1,0,0,0,1,0,0,0,0,0,1,1,13.527
0,1,1,0,0,1,0,0,0,1,1,1,1,1,14.214
0,1,0,1,0,0,0,0,0,0,0,0,1,1,13.547
0,0,1,0,1,0,0,1,1,0,1,0,0,0,13.623
1,1,0,0,0,1,1,0,1,0,0,1,0,1,14.348
1,0,0,0,0,0,1,0,1,1,0,0,1,1,13.586
0,1,1,1,0,1,0,0,1,0,1,0,1,0,13.444
0,0,0,1,0,0,0,1,1,0,0,0,1,0,13.85
1,0,1,0,1,0,0,0,0,1,0,1,1,0,14.323
1,0,0,1,1,0,1,0,1,1,1,0,0,1,14.27
1,1,1,0,1,0,1,0,1,1,0,0,1,1,13.591
0,1,1,1,0,0,1,1,1,0,1,1,1,0,14.02
1,1,0,1,1,0,1,1,1,0,0,1,1,0,14.174
1,0,1,0,0,1,0,1,0,1,1,0,1,0,13.667
0,1,0,0,1,0,0,0,1,0,1,0,1,1,13.456
1,0,0,1,1,0,1,0,0,0,1,0,0,0,13.734
1,0,1,0,1,1,1,0,0,1,0,0,0,1,13.813
1,1,1,1,0,0,0,1,1,1,1,1,0,1,14.471
1,1,1,0,0,0,0,1,0,1,0,1,0,0,14.376
1,0,0,1,1,1,0,0,0,0,0,0,0,1,13.891
0,1,1,1,0,0,0,1,1,0,1,1,0,1,14.114
0,1,0,1,1,0,0,0,0,0,0,1,0,1,14.3
0,0,0,0,0,1,1,0,1,1,1,0,0,0,13.679
0,1,1,0,0,0,0,1,0,1,1,0,1,0,13.486
0,1,1,0,1,1,0,0,0,1,0,1,1,1,14.205
1,1,1,1,0,1,1,1,0,1,0,0,1,0,13.645
0,1,0,0,1,0,1,0,1,1,0,1,0,0,14.331
1,1,0,1,0,1,1,0,0,1,1,1,1,0,14.259
1,1,1,0,1,0,1,1,1,0,1,0,0,1,13.631
1,0,0,0,0,1,1,0,1,1,1,1,1,0,14.296
0,0,1,1,0,1,1,1,1,1,1,0,0,0,13.598
0,1,0,1,1,0,1,1,1,0,0,0,1,1,13.362
1,0,1,1,0,0,1,0,1,0,0,1,1,1,14.251
0,1,0,0,1,0,1,0,1,0,0,0,1,1,13.464
1,1,1,1,1,0,1,0,1,1,0,0,0,0,13.655
0,1,0,1,0,0,1,0,0,1,1,1,0,0,14.369
1,1,1,1,1,1,1,1,1,1,0,0,0,0,13.588
0,1,0,1,1,0,1,0,1,0,1,1,0,0,14.29
1,0,0,1,1,0,0,0,0,1,1,0,0,1,13.913
1,1,0,1,0,1,1,0,0,1,1,1,0,0,14.407
0,0,1,1,1,1,0,0,1,0,0,0,0,1,13.554
0,0,1,0,0,0,0,0,1,1,1,1,0,0,14.259
0,0,1,0,0,1,0,0,0,0,1,0,1,0,13.487
1,0,1,0,0,1,1,0,0,1,1,0,0,0,13.771
1,0,0,1,0,0,1,0,1,0,1,1,0,1,14.716
0,0,1,1,1,0,1,0,0,1,1,0,1,0,13.629
1,1,1,1,0,1,1,0,0,0,1,0,1,1,13.532
1,1,0,1,1,1,0,1,0,0,1,1,1,1,14.282
0,1,0,1,1,0,1,0,1,0,0,0,0,0,13.686
1,0,0,0,1,0,1,1,1,0,0,1,1,1,14.299
0,0,1,0,1,1,1,0,0,0,0,1,1,0,14.121
1,0,1,0,0,1,1,0,0,0,1,0,1,0,13.616
0,0,0,0,1,1,0,1,1,1,1,1,0,1,14.245
0,0,0,1,0,1,1,0,0,1,0,0,1,1,13.557
1,1,0,1,0,0,0,0,1,1,1,1,0,0,14.419
0,1,1,1,0,1,0,1,1,0,1,1,1,1,14.109
0,1,1,1,0,1,1,1,0,0,0,1,1,1,14.177
1,0,0,0,0,0,1,0,0,1,0,1,1,0,14.368
1,1,1,0,1,1,1,1,0,0,0,0,1,1,13.588
1,1,1,1,0,0,0,1,1,0,1,0,0,0,13.681
0,0,0,1,0,0,1,1,1,1,0,1,0,0,14.598
0,0,1,1,0,1,0,0,0,1,1,0,1,0,13.513
0,0,0,1,1,0,0,1,0,1,0,1,1,1,14.178
1,1,0,1,1,1,0,1,0,0,1,0,0,1,13.556
1,0,1,1,1,1,1,1,0,1,0,0,0,1,13.661
0,0,1,0,1,0,1,0,1,0,0,0,1,0,13.599
0,1,0,0,0,1,0,0,0,0,0,1,1,0,14.184
0,0,1,0,1,0,0,0,0,1,1,0,0,0,13.646
1,1,0,1,0,1,1,0,1,0,0,0,1,1,13.583
1,0,0,1,0,0,0,1,1,0,1,0,1,1,13.605
1,1,0,1,1,0,1,0,0,1,1,0,0,1,13.891
0,0,0,0,1,0,0,0,1,1,1,0,1,1,13.679
0,1,1,0,0,0,0,1,0,1,0,1,1,1,14.148
1,0,1,0,0,1,0,0,1,0,1,0,0,0,13.724
0,1,0,1,1,1,0,0,1,0,1,0,0,0,13.533
0,1,1,0,0,0,1,0,0,1,1,0,1,1,13.503
1,0,0,1,1,0,1,1,0,1,0,1,1,1,14.38
1,0,1,1,0,1,0,1,1,0,1,1,1,1,14.437
0,0,1,1,1,0,1,1,1,1,1,0,1,1,13.601
1,0,1,1,1,0,1,1,1,0,0,0,0,0,13.605
1,0,1,1,1,1,0,0,0,0,1,0,1,0,13.529
0,0,1,0,0,0,1,1,0,1,0,1,1,0,14.416
1,1,1,0,1,1,1,1,0,0,0,1,1,1,14.245
0,1,0,1,0,1,1,0,1,0,1,0,1,1,13.599
0,1,1,1,0,0,0,0,1,1,1,0,0,0,13.629
0,1,0,1,0,1,0,1,0,0,0,0,1,1,13.494
1,1,0,0,1,0,0,1,0,0,0,1,1,0,14.268
0,1,0,1,1,0,0,0,1,0,1,0,0,1,13.714
0,1,1,0,0,1,1,0,0,1,0,0,0,0,13.797
0,0,1,1,1,1,1,0,0,1,0,1,1,1,14.257
1,0,1,1,1,1,0,1,0,1,0,0,0,1,13.76
1,1,1,0,1,0,1,0,1,1,0,0,0,0,13.756
1,0,0,0,1,1,0,1,1,0,1,1,1,1,14.309
0,1,1,0,1,1,1,1,1,1,1,0,1,1,13.649
0,0,1,0,1,1,1,1,1,0,1,1,0,1,14.118
0,0,1,1,1,0,0,1,1,1,0,1,1,1,14.571
0,0,0,0,1,0,1,1,0,1,0,0,0,0,13.695
1,1,1,1,1,1,1,1,0,0,0,0,1,1,13.592
0,0,1,1,0,0,0,1,1,0,0,0,1,1,13.558
0,0,1,0,1,1,1,0,1,1,1,1,0,0,14.439
0,1,0,1,1,0,0,0,1,1,0,0,1,1,13.701
0,0,1,1,1,0,1,0,0,1,1,1,1,0,14.255
0,0,0,1,0,0,0,0,1,0,1,1,0,1,14.266
0,0,0,0,0,1,1,0,1,1,1,0,0,1,13.817
1,0,1,1,1,1,0,1,1,1,0,1,1,0,14.418
1,0,0,0,1,0,1,1,0,0,1,0,1,0,13.856
1,0,0,0,1,0,1,0,1,0,1,0,1,0,13.414
0,0,0,1,0,1,1,1,0,0,1,1,1,0,14.214
1,1,0,1,1,1,0,1,1,0,0,1,0,1,14.308
0,1,0,0,0,1,1,1,0,1,0,0,1,0,13.647
1,1,1,0,0,1,1,1,1,1,0,1,1,1,14.431
1,1,0,1,1,0,1,1,0,1,0,0,0,1,13.656
0,1,1,0,0,1,0,1,0,0,1,1,0,1,14.253
1,1,1,0,0,1,0,1,0,1,1,1,0,0,14.519
1,1,0,1,1,1,1,0,0,0,1,0,1,0,13.584
1,0,0,0,0,0,1,0,0,1,0,1,1,1,14.416
1,1,0,1,1,0,1,1,0,1,0,1,0,1,14.403
0,1,1,0,0,1,0,0,1,1,0,0,1,1,13.589
1,1,1,1,1,1,1,0,1,1,1,0,0,0,13.729
1,1,1,0,1,1,1,0,1,1,0,0,1,1,13.673
0,0,1,0,1,1,1,1,1,0,0,1,1,1,14.369
1,0,0,1,1,1,1,1,1,1,0,1,0,1,14.375
1,0,1,1,1,0,0,0,1,1,0,0,1,1,13.643
1,0,0,1,1,1,1,0,1,1,1,1,1,0,14.586
0,0,1,1,1,0,1,1,1,1,0,1,0,0,14.29
1,0,0,0,0,0,1,0,1,1,0,0,0,1,13.884
0,1,0,0,1,0,1,0,1,0,0,0,1,0,13.598
1,0,0,1,1,1,0,1,0,0,0,1,1,1,14.184
0,0,1,0,0,1,1,1,1,0,0,0,0,1,13.567
1,1,0,1,1,0,1,1,0,0,1,0,0,0,13.476
0,1,0,0,1,1,1,1,1,0,1,1,0,1,14.402
1,0,1,0,1,0,1,1,1,1,1,0,0,1,13.663
1,0,0,0,1,0,1,1,1,0,1,0,0,1,13.618
0,0,1,1,1,0,1,0,1,1,1,1,0,1,14.161
1,1,1,1,0,0,0,0,0,0,0,0,1,0,13.562
0,1,1,1,1,0,0,1,0,0,0,0,1,1,13.518
1,1,0,1,1,0,1,0,1,0,1,1,0,1,14.165
1,0,1,0,1,1,1,0,1,0,1,1,0,1,14.427
0,0,0,1,0,1,0,0,1,0,0,1,0,0,14.165
0,0,0,1,0,0,1,0,1,0,0,0,0,1,13.65
0,1,1,1,1,0,0,0,1,0,1,1,0,0,14.054
0,1,0,1,0,0,0,0,1,1,1,1,1,0,14.319
0,0,0,1,1,1,0,1,1,1,1,1,1,1,14.365
1,1,1,0,0,0,1,1,0,1,1,1,0,0,14.355
0,1,0,0,0,1,1,1,0,0,1,0,1,0,13.448
1,1,0,1,0,0,0,0,0,0,0,0,1,0,13.57
0,0,1,1,0,0,1,0,1,1,1,1,1,1,14.424
1,1,1,1,1,0,1,0,1,0,1,1,1,1,14.239
1,0,1,1,1,0,0,0,0,1,1,1,0,1,14.404
0,0,0,1,0,0,1,0,1,1,0,0,0,1,13.756
1,0,0,1,0,1,0,0,1,0,1,1,1,1,14.571
1,1,0,0,1,0,1,0,0,0,0,0,1,1,13.55
0,1,1,0,0,1,0,0,0,1,1,1,0,1,14.467
1,1,1,0,0,0,0,0,1,0,0,0,0,1,13.836
0,0,1,0,1,1,0,0,0,0,1,0,0,1,13.569
1,1,1,1,0,1,1,0,0,1,1,0,1,1,13.626
0,1,0,0,1,1,0,0,0,1,1,1,0,0,14.395
0,0,0,1,0,0,0,0,0,1,1,0,0,1,13.648
0,0,1,1,1,1,1,0,0,0,1,1,1,1,14.131
0,0,1,1,0,1,0,1,1,1,1,1,0,1,14.721
0,0,1,0,1,0,1,0,1,1,0,1,0,0,14.344
1,1,1,0,0,1,0,1,0,1,0,0,1,0,13.574
0,1,1,0,0,0,0,1,0,1,1,1,1,1,14.227
0,0,0,1,1,1,0,0,0,1,1,1,1,0,14.251
0,1,0,0,0,1,1,0,1,1,1,1,1,0,14.25
1,1,0,1,0,0,1,1,1,0,1,0,1,0,13.521
1,0,1,0,1,0,1,0,0,1,1,1,1,1,14.431
1,1,0,0,0,1,0,1,0,1,1,0,1,0,13.669
1,1,0,1,1,1,0,0,1,1,1,1,1,0,14.338
0,1,1,1,0,0,0,1,1,1,1,1,0,0,14.364
0,1,1,1,0,1,0,0,0,0,0,0,0,0,13.587
1,0,1,0,0,0,1,0,0,0,1,0,1,0,14.002
1,0,0,0,1,0,1,1,0,1,0,0,0,1,13.699
0,0,1,0,0,1,0,0,0,0,0,0,1,1,13.588
0,1,0,0,1,0,0,0,0,1,0,0,1,1,13.65
0,0,1,0,1,0,1,1,0,0,1,1,0,0,14.243
1,1,0,1,0,0,0,1,0,1,1,1,0,1,14.32
0,0,1,0,0,1,0,0,1,0,0,1,0,1,14.415
0,0,0,1,0,1,1,0,0,0,1,1,0,0,14.433
0,0,1,1,1,0,0,0,1,0,0,0,0,1,13.599
0,1,0,1,1,0,0,0,1,0,1,0,0,0,13.452
1,0,0,0,0,0,1,0,1,0,1,1,1,1,14.231
0,0,0,1,0,0,0,0,0,0,1,0,0,0,13.679
1,1,1,1,0,0,0,0,1,1,1,1,1,0,14.241
0,0,0,0,0,0,1,1,0,0,0,0,1,1,13.499
0,1,0,0,0,1,1,0,1,0,1,1,0,0,14.106
0,0,0,0,1,1,0,1,1,1,0,0,0,0,13.626
0,0,1,0,0,0,1,1,1,0,0,0,0,1,13.569
0,0,1,0,1,0,1,0,0,0,1,1,1,1,14.207
0,0,1,1,0,1,1,1,1,0,0,0,1,0,13.5
0,0,1,0,1,1,0,1,0,1,0,0,1,1,13.655
1,1,0,1,0,0,0,0,0,0,0,1,1,0,14.264
0,1,1,0,0,0,1,0,1,1,0,0,0,0,13.642
1,1,0,1,1,1,0,0,0,1,0,0,0,1,13.838
1,0,1,0,1,1,0,0,1,1,1,0,1,1,13.522
1,0,0,0,1,1,1,0,0,1,1,0,1,1,13.642
1,1,1,0,1,0,1,0,1,1,1,0,0,0,13.734
1,1,0,1,0,0,1,0,0,0,1,0,1,1,13.591
1,1,1,0,0,1,1,0,1,0,0,0,0,0,13.624
1,1,0,0,0,0,0,1,1,0,0,1,1,0,14.282
0,0,1,1,0,0,1,1,0,0,0,1,1,1,14.2
0,1,0,1,0,1,0,1,1,1,1,1,0,1,14.318
0,1,1,0,1,1,0,1,0,1,0,0,1,1,13.576
1,1,1,0,0,1,0,0,0,1,0,1,1,0,14.502
1,0,1,0,0,1,0,0,1,0,1,1,1,1,14.193
1,1,0,1,0,1,0,0,0,1,0,0,1,0,13.713
0,0,1,1,0,1,1,0,0,1,0,1,1,0,14.297
0,1,0,0,1,0,1,1,0,1,0,1,1,1,14.284
0,1,0,1,0,0,0,1,0,1,1,1,0,1,14.286
1,0,1,1,1,0,0,0,1,1,1,0,1,1,13.753
0,1,0,0,0,0,1,0,0,1,1,1,0,1,14.361
0,0,0,1,0,1,1,0,1,1,1,1,1,1,14.662
1,0,0,0,0,1,0,0,1,0,0,1,1,0,14.386
0,0,0,0,0,1,0,0,1,1,1,0,0,1,13.657
1,0,1,1,0,0,1,1,0,1,1,1,1,1,14.359
0,0,0,0,1,0,1,1,0,0,1,1,0,0,14.355
0,1,1,1,1,0,1,1,0,1,1,0,1,0,13.585
0,1,1,0,1,0,1,0,1,0,0,1,1,1,14.188
1,1,0,1,0,1,0,0,1,0,1,0,1,1,13.672
0,0,1,1,1,0,1,1,0,0,0,1,1,1,14.299
1,1,1,0,0,0,0,1,1,0,0,0,1,0,13.771
0,0,0,1,0,1,1,1,1,0,0,1,0,1,14.299
1,1,0,0,0,0,1,0,1,1,1,0,0,1,13.807
0,1,1,0,1,0,0,1,1,0,0,0,0,1,13.578
1,1,0,1,0,1,1,0,0,1,1,1,0,1,14.601
1,1,1,0,1,0,1,0,1,0,0,1,0,0,14.303
0,1,1,0,1,0,0,1,1,1,0,0,0,0,13.574
1,1,0,0,0,0,1,1,0,1,0,0,1,1,13.646
0,1,1,0,1,0,1,1,1,1,0,0,0,1,13.73
0,0,1,0,1,1,0,1,0,0,0,1,1,0,14.141
0,1,0,1,1,1,1,0,1,1,1,1,0,1,14.379
0,0,1,1,0,0,0,0,1,1,0,0,0,0,13.464
1,1,0,0,0,1,0,0,1,0,1,1,0,1,14.14
0,1,0,1,0,1,1,0,1,1,0,0,1,0,13.544
0,0,1,1,0,0,0,1,1,0,1,1,1,0,14.239
0,0,1,1,0,1,0,1,1,0,1,1,0,1,14.277
0,1,0,0,0,1,0,0,1,0,1,0,0,1,13.592
1,0,1,0,0,1,0,1,1,1,0,1,1,1,14.427
0,1,1,1,1,0,0,0,1,0,0,0,0,0,13.61
1,1,0,1,0,1,0,1,0,1,1,0,1,1,13.766
1,1,1,1,1,1,0,1,1,0,0,1,1,0,14.193
0,1,0,1,0,0,0,1,0,0,1,0,0,0,13.559
0,1,0,0,1,0,1,1,1,0,1,1,1,1,14.182
1,1,0,1,0,1,0,0,0,0,0,0,0,1,13.666
0,1,1,0,1,0,1,0,1,0,0,1,1,0,14.257
0,0,0,0,0,1,1,1,0,0,0,0,0,1,13.676
0,1,1,0,0,1,1,1,0,0,0,0,1,1,13.658
1,0,0,1,1,1,0,1,1,0,1,1,1,1,14.419
0,1,0,0,1,1,1,0,0,1,0,0,1,1,13.59
1,0,0,1,1,0,0,0,0,1,0,1,0,1,14.532
0,1,0,0,0,0,0,1,1,0,1,0,0,1,13.612
1,1,1,0,0,1,1,0,0,0,1,0,0,1,13.537
0,1,0,1,0,1,1,0,0,0,1,0,1,0,13.553
1,1,1,0,0,1,0,1,1,1,1,1,0,0,14.461
1,1,0,1,0,1,0,0,1,1,1,0,0,1,13.845
0,0,0,0,1,0,0,1,0,1,1,1,0,1,14.237
1,1,0,1,0,1,0,0,0,0,0,1,0,0,14.344
1,1,1,0,0,1,1,1,0,1,0,0,0,0,13.594
1,1,1,1,0,0,0,0,1,0,0,0,1,0,13.601
1,0,1,1,0,1,0,1,1,1,0,1,0,0,14.396
1,0,0,1,1,1,1,1,0,0,1,1,0,1,14.236
0,0,1,1,0,1,0,1,0,1,1,1,1,0,14.378
1,1,1,0,0,1,0,0,0,1,0,0,1,0,13.689
0,0,1,1,0,0,0,0,0,1,0,0,0,0,13.644
1,1,0,0,0,1,0,0,0,0,1,0,0,1,13.534
0,1,0,1,0,1,0,1,0,0,0,0,0,0,14.107
0,1,1,1,1,1,0,0,1,0,0,1,0,0,14.235
1,0,1,1,1,0,1,0,1,0,1,0,0,1,13.785
0,0,1,1,0,1,1,1,1,0,0,1,0,1,14.223
1,1,1,1,0,0,0,0,0,1,1,1,0,0,14.388
1,1,1,1,1,1,1,0,0,0,0,0,0,0,13.583
0,0,1,0,0,0,0,0,0,0,1,0,1,0,13.488
0,1,1,0,1,1,1,0,0,0,1,0,1,1,13.476
0,0,1,1,1,0,0,0,0,0,0,1,1,0,14.178
1,0,1,1,0,1,1,1,1,0,0,0,1,1,13.594
1,1,0,0,1,0,0,1,1,1,0,0,0,0,13.75
0,1,0,1,0,0,0,1,1,0,0,1,0,1,14.222
1,0,0,0,1,0,1,0,1,0,0,1,0,1,14.442
1,1,0,0,0,1,0,0,1,0,1,0,0,1,13.595
1,0,0,1,0,0,0,1,0,1,1,0,1,0,13.624
0,0,1,1,1,0,0,0,0,0,1,1,0,0,14.583
0,0,0,1,0,1,1,0,1,0,1,0,0,0,13.595
1,1,0,1,1,0,0,0,0,1,0,1,0,1,14.481
0,0,0,0,0,1,1,1,1,0,0,0,0,0,13.612
0,1,1,0,0,1,0,1,0,0,0,0,1,1,13.613
0,0,0,0,0,1,0,1,1,1,0,1,1,0,14.273
1,1,0,0,1,1,0,0,0,1,0,0,1,1,13.673
1,1,0,0,0,1,0,0,1,0,0,1,1,1,14.338
0,1,1,0,1,0,0,0,0,1,0,1,0,1,14.39
1,0,0,0,0,1,1,0,1,0,0,1,0,0,14.163
0,0,1,0,1,1,0,0,1,0,1,1,0,1,14.353
0,1,1,1,0,1,0,0,1,0,1,1,0,0,14.291
0,1,1,1,0,1,1,0,0,1,0,0,1,0,13.629
1,1,1,0,1,1,1,1,0,0,0,0,1,1,13.621
0,1,0,0,0,1,0,0,0,0,0,0,1,1,13.572
0,0,1,0,0,0,1,1,1,1,1,0,0,1,13.566
1,1,0,1,1,1,1,0,0,1,1,0,0,0,13.809
0,1,0,1,0,1,1,1,0,0,0,1,0,0,14.413
1,0,1,1,0,0,1,1,1,0,1,1,0,0,14.732
1,0,0,1,0,0,0,0,0,0,1,0,0,1,13.49
1,1,0,1,0,0,1,1,1,0,0,1,0,0,14.214
1,0,1,1,0,0,0,1,1,0,0,1,0,0,14.391
0,1,0,1,1,1,0,1,0,1,1,0,0,1,13.776
1,1,0,1,1,1,0,1,1,0,0,0,1,0,13.463
1,1,1,1,1,1,0,0,1,0,0,1,1,0,14.252
1,0,1,0,1,0,1,0,1,0,0,1,0,0,14.261
0,0,0,1,1,0,0,1,0,0,0,1,1,1,14.12
0,0,1,0,0,0,0,1,0,0,0,1,0,0,14.16
1,0,1,1,0,1,0,0,0,1,0,0,0,0,13.674
0,0,0,0,1,1,1,1,0,0,0,0,0,0,13.769
1,0,0,1,0,0,0,0,0,1,1,1,0,0,14.421
1,1,1,0,1,0,1,1,0,1,1,0,1,0,13.901
0,1,0,0,0,1,0,1,0,1,1,1,0,0,14.304
1,0,1,1,0,1,1,1,0,1,1,1,0,1,14.554
1,0,0,0,0,0,0,1,0,1,0,1,0,1,14.708
0,0,1,1,1,0,1,1,0,1,0,0,1,1,13.585
0,0,1,1,1,1,0,1,0,1,1,1,0,0,14.316
