SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$readrandom.3
1,1,0,0,1,0,0,1,1,0,0,0,1,0,6.25
1,0,0,0,1,1,1,0,1,1,1,0,1,1,6.366
0,0,1,1,1,0,1,1,0,0,0,0,1,1,6.438
0,0,1,1,1,0,1,1,1,0,0,1,1,0,6.359
1,0,0,0,1,0,0,1,1,0,1,1,0,0,6.458
0,1,0,1,1,0,1,1,1,1,1,0,1,1,6.889
0,0,1,1,0,1,0,1,0,1,1,1,1,0,6.701
0,0,1,1,0,0,1,0,0,0,0,0,0,0,6.447
0,0,0,0,0,0,1,1,0,1,1,0,0,1,6.796
0,0,1,0,0,1,0,1,1,0,0,1,1,0,6.351
1,0,1,1,0,1,0,1,0,1,0,0,1,0,6.675
1,1,1,1,1,1,0,1,1,0,0,0,0,1,6.38
1,1,1,1,0,0,1,0,1,1,0,1,1,0,6.388
1,0,0,0,1,1,0,0,1,1,0,1,1,0,6.654
1,1,0,1,1,1,1,0,1,1,1,1,1,0,6.406
0,0,0,0,1,0,0,0,0,1,0,1,0,0,6.516
1,1,1,0,0,1,0,0,0,0,1,1,1,0,6.329
1,1,0,0,0,0,1,1,1,1,1,1,1,0,6.364
1,1,0,0,0,1,0,1,0,0,0,1,1,1,6.281
1,1,1,1,1,0,1,0,1,1,0,1,0,1,6.394
0,1,0,1,0,1,1,1,0,0,0,0,1,1,6.239
1,0,0,0,0,1,1,0,1,0,1,1,1,1,6.342
1,0,0,1,0,0,1,1,0,1,0,1,1,1,6.374
0,1,0,1,0,0,0,0,1,1,1,0,1,1,6.386
0,1,0,0,0,1,0,1,0,1,0,0,1,0,6.35
1,1,0,1,1,0,1,1,0,1,0,1,1,0,6.656
0,1,0,1,0,1,0,0,1,0,1,0,1,1,6.29
0,1,1,0,1,0,1,0,1,0,0,1,1,1,6.565
1,0,0,1,0,0,0,1,0,1,1,0,0,1,6.506
1,1,0,1,0,0,1,1,1,0,1,0,0,0,6.397
0,1,1,0,0,1,0,0,1,1,0,0,0,0,6.673
1,1,0,1,0,1,0,1,1,0,1,1,1,0,6.211
1,0,0,0,0,1,1,0,1,1,1,0,1,0,6.452
1,1,0,1,0,0,1,1,1,0,1,1,0,1,6.398
1,1,1,1,0,1,0,0,0,0,1,0,0,0,6.257
1,1,0,1,0,0,0,1,1,1,1,0,0,1,6.587
1,0,1,1,1,0,0,1,1,0,0,0,0,0,6.482
0,1,0,0,1,0,1,1,0,1,1,1,1,0,6.536
0,0,0,1,0,0,0,1,1,0,1,1,0,1,6.516
0,0,0,1,0,0,0,1,1,1,0,1,0,1,6.498
1,0,1,1,0,0,1,0,1,1,1,0,1,0,6.468
1,1,1,1,1,1,1,0,1,0,0,0,1,0,6.425
0,1,0,1,1,1,1,0,1,0,1,1,1,0,6.244
0,1,1,1,1,1,0,1,0,1,0,1,1,1,6.384
0,1,1,1,0,0,1,1,1,1,0,0,1,0,6.456
0,1,0,1,0,0,0,0,1,0,1,0,1,1,6.351
1,0,1,0,0,1,0,0,1,1,0,0,1,0,6.716
1,0,0,0,0,0,0,0,1,0,1,1,0,0,6.34
1,1,1,0,1,1,0,0,1,0,0,1,0,0,6.277
0,1,1,0,0,1,1,0,0,1,0,0,0,1,6.469
0,1,1,1,1,1,1,0,0,1,0,0,0,0,6.358
0,0,1,0,1,1,0,0,1,1,1,1,0,0,6.656
0,0,1,0,1,1,0,0,1,0,1,1,0,0,6.469
1,0,1,0,1,1,0,1,1,0,0,0,1,0,6.362
1,0,0,1,0,1,1,1,1,1,1,1,1,1,6.525
1,0,1,1,1,1,1,1,1,1,1,1,1,0,6.347
0,1,0,1,0,0,1,0,0,0,0,1,0,0,6.243
1,0,1,1,1,1,0,0,0,0,1,0,0,0,6.395
1,1,0,0,1,1,0,0,0,0,1,1,0,0,6.5
0,1,0,1,1,0,0,0,0,0,0,0,1,1,6.237
1,0,1,1,1,1,1,0,0,1,0,0,1,0,6.748
0,0,1,1,0,1,0,0,0,0,1,0,0,0,6.566
1,1,0,0,1,0,1,0,1,1,1,0,1,1,6.361
1,1,1,0,1,1,1,0,1,1,0,1,0,1,6.443
0,0,0,0,1,0,0,1,1,0,0,0,0,1,6.91
1,1,1,1,1,0,0,0,0,1,0,1,0,0,6.743
0,0,0,0,1,0,0,0,0,1,0,1,1,0,6.382
0,0,0,0,1,0,1,1,0,1,1,1,1,0,6.5
0,0,1,1,0,0,1,0,1,1,1,1,1,0,6.284
1,1,0,1,0,0,0,0,1,1,1,1,1,0,6.418
1,1,1,1,0,0,0,1,1,1,0,0,1,0,6.45
1,0,0,0,0,0,0,0,0,0,0,0,1,0,6.404
0,0,0,1,0,1,0,1,1,1,0,1,0,1,6.519
0,0,1,0,1,0,0,1,0,1,1,1,0,1,6.423
1,0,0,0,1,0,1,1,0,0,1,1,0,1,6.366
0,1,1,1,1,0,0,0,1,1,1,1,1,0,6.316
1,0,0,1,0,0,0,0,1,0,1,0,0,0,6.425
0,0,0,1,1,0,0,1,1,1,1,0,0,1,6.41
0,0,0,0,0,0,0,0,0,1,0,1,0,1,6.341
1,0,0,0,0,0,1,0,0,1,0,1,0,0,6.798
1,0,1,0,1,1,0,1,1,1,0,1,1,1,6.331
0,1,1,0,0,1,1,1,0,1,1,0,1,1,6.614
1,0,1,0,0,0,0,0,1,0,1,1,1,0,6.308
0,0,1,0,0,1,1,0,0,1,1,0,1,0,6.587
1,1,1,0,0,0,0,1,1,0,1,0,1,1,6.351
0,1,0,0,1,1,1,1,1,0,0,1,1,0,6.374
1,0,1,0,1,1,1,0,1,1,0,0,0,1,6.404
0,0,1,0,1,0,0,1,0,1,0,0,1,1,6.474
0,0,1,0,0,1,1,1,0,1,0,1,0,1,6.368
0,0,0,0,1,0,0,1,1,1,1,0,1,0,6.299
0,0,0,1,0,1,0,1,1,1,1,1,0,1,6.408
0,0,1,0,1,0,0,0,1,0,1,1,1,0,6.358
0,1,0,0,1,0,0,0,1,1,0,1,0,0,6.45
1,1,1,0,1,1,0,1,1,0,1,0,1,1,6.097
1,1,1,0,0,0,1,1,1,0,0,0,0,1,6.329
0,1,0,1,0,1,1,0,0,1,0,0,0,1,6.423
0,0,1,1,0,1,0,0,1,0,1,0,0,1,6.44
0,1,1,0,1,1,1,1,0,0,1,1,0,1,6.603
0,0,0,0,1,0,1,1,0,0,0,1,1,1,6.232
0,0,0,0,1,1,0,0,1,0,0,1,0,1,6.378
0,0,1,0,0,1,1,1,1,1,0,1,0,0,6.526
1,1,0,1,1,0,0,0,1,0,1,1,0,1,6.453
0,0,0,1,0,0,1,0,0,0,1,0,1,1,6.28
0,0,0,0,0,0,0,1,1,1,0,0,1,1,6.314
0,0,1,1,0,0,0,1,1,1,1,1,1,1,6.422
0,0,0,1,0,1,1,0,0,0,1,1,1,0,6.312
0,0,1,0,1,1,1,1,1,0,1,1,0,0,6.401
0,1,0,0,1,1,1,0,0,1,1,0,0,1,6.523
1,0,0,1,1,0,0,1,0,0,0,0,0,1,6.493
1,1,0,1,1,1,1,1,1,1,0,1,1,0,6.353
1,1,0,1,1,0,0,0,0,0,1,1,0,1,6.395
1,1,1,0,0,1,0,1,1,0,1,0,0,1,6.452
0,0,1,1,0,0,0,0,0,0,1,0,1,1,6.273
1,1,1,1,1,0,1,1,1,0,1,0,1,0,6.474
1,1,1,0,0,0,0,0,0,0,1,0,1,1,6.197
0,0,1,0,0,1,0,0,0,1,0,1,1,1,6.39
0,1,0,0,0,0,1,1,0,1,0,0,1,0,6.737
0,1,0,0,0,0,0,0,0,1,0,0,0,1,6.411
1,1,0,0,0,0,1,1,0,1,1,1,0,1,6.415
0,1,0,0,0,0,0,0,0,0,0,0,1,0,6.49
1,0,0,1,0,0,1,0,1,1,0,1,1,1,6.456
0,0,1,1,1,0,0,1,1,0,0,1,1,1,6.3
1,0,1,0,0,1,1,0,1,0,0,1,0,0,6.35
0,0,1,0,1,0,1,1,0,0,0,1,0,1,6.384
1,1,0,1,1,1,1,1,1,1,0,0,0,0,6.413
1,1,1,1,1,0,0,0,0,1,1,0,0,0,6.455
1,0,1,1,1,1,1,1,0,0,0,1,1,0,6.346
0,0,0,0,1,0,0,1,0,1,1,0,1,1,6.416
0,1,0,0,0,1,1,0,0,1,1,0,1,1,6.341
1,0,0,1,0,1,0,1,1,0,1,0,1,1,6.299
1,1,1,1,0,1,1,1,0,1,1,1,1,0,6.389
1,1,0,1,1,0,1,0,1,0,0,0,0,1,6.822
0,0,1,1,1,0,1,0,1,0,1,1,0,1,6.409
0,1,1,1,0,0,0,0,1,1,0,0,1,0,6.697
1,1,0,0,1,1,0,1,1,0,0,1,1,0,6.251
1,1,1,0,0,0,1,1,0,1,1,1,1,0,6.441
0,1,1,1,1,0,1,0,0,0,1,1,1,0,6.327
0,0,0,1,0,1,1,1,0,1,1,0,1,1,6.395
0,0,0,1,0,0,0,1,0,0,0,0,1,0,6.556
0,0,0,1,0,1,1,0,1,0,0,1,1,0,6.941
1,0,0,1,1,0,1,0,1,0,1,0,0,1,6.444
0,1,0,0,0,0,0,0,0,1,0,0,0,1,6.43
1,0,0,1,0,1,1,0,0,1,1,0,1,1,6.413
0,1,1,1,1,0,0,1,0,0,1,1,0,0,6.495
0,1,1,0,0,1,0,1,1,0,0,0,0,1,6.501
0,0,0,0,0,1,1,1,0,0,1,0,0,0,6.938
0,1,0,0,1,1,0,1,0,1,1,1,1,1,6.375
0,0,1,1,1,0,1,1,1,0,0,1,0,0,6.464
0,1,1,0,1,0,1,1,1,0,1,0,0,0,6.412
0,1,0,1,0,0,0,0,1,0,1,1,1,0,6.256
1,1,1,1,1,1,0,0,1,1,1,1,0,0,6.457
0,0,1,0,1,0,1,1,1,1,1,0,1,1,6.325
0,0,1,0,0,1,0,1,1,1,1,1,0,1,6.547
1,0,0,0,0,0,1,0,0,0,0,0,1,1,6.385
1,0,1,0,1,0,0,0,0,1,0,0,1,1,6.499
