SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$overwrite.6
1,1,0,0,1,0,0,1,1,0,0,0,1,0,193.85
1,0,0,0,1,1,1,0,1,1,1,0,1,1,241.1
0,0,1,1,1,0,1,1,0,0,0,0,1,1,238.84
0,0,1,1,1,0,1,1,1,0,0,1,1,0,178.52
1,0,0,0,1,0,0,1,1,0,1,1,0,0,176.48
0,1,0,1,1,0,1,1,1,1,1,0,1,1,173.25
0,0,1,1,0,1,0,1,0,1,1,1,1,0,183.58
0,0,1,1,0,0,1,0,0,0,0,0,0,0,167.36
0,0,0,0,0,0,1,1,0,1,1,0,0,1,156.48
0,0,1,0,0,1,0,1,1,0,0,1,1,0,153.95
1,0,1,1,0,1,0,1,0,1,0,0,1,0,183.89
1,1,1,1,1,1,0,1,1,0,0,0,0,1,146.59
1,1,1,1,0,0,1,0,1,1,0,1,1,0,141.92
1,0,0,0,1,1,0,0,1,1,0,1,1,0,165.01
1,1,0,1,1,1,1,0,1,1,1,1,1,0,153.89
0,0,0,0,1,0,0,0,0,1,0,1,0,0,170.83
1,1,1,0,0,1,0,0,0,0,1,1,1,0,192.64
1,1,0,0,0,0,1,1,1,1,1,1,1,0,136.25
1,1,0,0,0,1,0,1,0,0,0,1,1,1,189.84
1,1,1,1,1,0,1,0,1,1,0,1,0,1,178.97
0,1,0,1,0,1,1,1,0,0,0,0,1,1,191.0
1,0,0,0,0,1,1,0,1,0,1,1,1,1,135.25
1,0,0,1,0,0,1,1,0,1,0,1,1,1,222.22
0,1,0,1,0,0,0,0,1,1,1,0,1,1,27.735
0,1,0,0,0,1,0,1,0,1,0,0,1,0,24.765
1,1,0,1,1,0,1,1,0,1,0,1,1,0,27.633
0,1,0,1,0,1,0,0,1,0,1,0,1,1,24.949
0,1,1,0,1,0,1,0,1,0,0,1,1,1,42.017
1,0,0,1,0,0,0,1,0,1,1,0,0,1,157.38
1,1,0,1,0,0,1,1,1,0,1,0,0,0,269.54
0,1,1,0,0,1,0,0,1,1,0,0,0,0,285.48
1,1,0,1,0,1,0,1,1,0,1,1,1,0,320.36
1,0,0,0,0,1,1,0,1,1,1,0,1,0,261.86
1,1,0,1,0,0,1,1,1,0,1,1,0,1,317.57
1,1,1,1,0,1,0,0,0,0,1,0,0,0,326.7
1,1,0,1,0,0,0,1,1,1,1,0,0,1,252.39
1,0,1,1,1,0,0,1,1,0,0,0,0,0,193.7
0,1,0,0,1,0,1,1,0,1,1,1,1,0,233.47
0,0,0,1,0,0,0,1,1,0,1,1,0,1,241.76
0,0,0,1,0,0,0,1,1,1,0,1,0,1,206.5
1,0,1,1,0,0,1,0,1,1,1,0,1,0,242.69
1,1,1,1,1,1,1,0,1,0,0,0,1,0,200.51
0,1,0,1,1,1,1,0,1,0,1,1,1,0,210.42
0,1,1,1,1,1,0,1,0,1,0,1,1,1,194.59
0,1,1,1,0,0,1,1,1,1,0,0,1,0,184.42
0,1,0,1,0,0,0,0,1,0,1,0,1,1,177.04
1,0,1,0,0,1,0,0,1,1,0,0,1,0,165.14
1,0,0,0,0,0,0,0,1,0,1,1,0,0,235.79
1,1,1,0,1,1,0,0,1,0,0,1,0,0,233.49
0,1,1,0,0,1,1,0,0,1,0,0,0,1,196.69
0,1,1,1,1,1,1,0,0,1,0,0,0,0,162.57
0,0,1,0,1,1,0,0,1,1,1,1,0,0,241.43
0,0,1,0,1,1,0,0,1,0,1,1,0,0,157.42
1,0,1,0,1,1,0,1,1,0,0,0,1,0,253.54
1,0,0,1,0,1,1,1,1,1,1,1,1,1,170.49
1,0,1,1,1,1,1,1,1,1,1,1,1,0,169.47
0,1,0,1,0,0,1,0,0,0,0,1,0,0,212.78
1,0,1,1,1,1,0,0,0,0,1,0,0,0,167.54
1,1,0,0,1,1,0,0,0,0,1,1,0,0,177.57
0,1,0,1,1,0,0,0,0,0,0,0,1,1,234.62
1,0,1,1,1,1,1,0,0,1,0,0,1,0,249.78
0,0,1,1,0,1,0,0,0,0,1,0,0,0,167.82
1,1,0,0,1,0,1,0,1,1,1,0,1,1,195.47
1,1,1,0,1,1,1,0,1,1,0,1,0,1,157.23
0,0,0,0,1,0,0,1,1,0,0,0,0,1,182.69
1,1,1,1,1,0,0,0,0,1,0,1,0,0,207.13
0,0,0,0,1,0,0,0,0,1,0,1,1,0,214.82
0,0,0,0,1,0,1,1,0,1,1,1,1,0,166.19
0,0,1,1,0,0,1,0,1,1,1,1,1,0,148.11
1,1,0,1,0,0,0,0,1,1,1,1,1,0,199.56
1,1,1,1,0,0,0,1,1,1,0,0,1,0,247.91
1,0,0,0,0,0,0,0,0,0,0,0,1,0,219.29
0,0,0,1,0,1,0,1,1,1,0,1,0,1,232.15
0,0,1,0,1,0,0,1,0,1,1,1,0,1,174.62
1,0,0,0,1,0,1,1,0,0,1,1,0,1,189.63
0,1,1,1,1,0,0,0,1,1,1,1,1,0,164.66
1,0,0,1,0,0,0,0,1,0,1,0,0,0,216.75
0,0,0,1,1,0,0,1,1,1,1,0,0,1,192.66
0,0,0,0,0,0,0,0,0,1,0,1,0,1,160.15
1,0,0,0,0,0,1,0,0,1,0,1,0,0,207.01
1,0,1,0,1,1,0,1,1,1,0,1,1,1,164.9
0,1,1,0,0,1,1,1,0,1,1,0,1,1,174.41
1,0,1,0,0,0,0,0,1,0,1,1,1,0,166.35
0,0,1,0,0,1,1,0,0,1,1,0,1,0,211.9
1,1,1,0,0,0,0,1,1,0,1,0,1,1,220.99
0,1,0,0,1,1,1,1,1,0,0,1,1,0,156.27
1,0,1,0,1,1,1,0,1,1,0,0,0,1,207.33
0,0,1,0,1,0,0,1,0,1,0,0,1,1,164.59
0,0,1,0,0,1,1,1,0,1,0,1,0,1,167.51
0,0,0,0,1,0,0,1,1,1,1,0,1,0,161.28
0,0,0,1,0,1,0,1,1,1,1,1,0,1,217.44
0,0,1,0,1,0,0,0,1,0,1,1,1,0,166.11
0,1,0,0,1,0,0,0,1,1,0,1,0,0,121.0
1,1,1,0,1,1,0,1,1,0,1,0,1,1,177.91
1,1,1,0,0,0,1,1,1,0,0,0,0,1,155.65
0,1,0,1,0,1,1,0,0,1,0,0,0,1,214.88
0,0,1,1,0,1,0,0,1,0,1,0,0,1,175.52
0,1,1,0,1,1,1,1,0,0,1,1,0,1,195.34
0,0,0,0,1,0,1,1,0,0,0,1,1,1,156.55
0,0,0,0,1,1,0,0,1,0,0,1,0,1,241.28
0,0,1,0,0,1,1,1,1,1,0,1,0,0,185.76
1,1,0,1,1,0,0,0,1,0,1,1,0,1,159.23
0,0,0,1,0,0,1,0,0,0,1,0,1,1,210.87
0,0,0,0,0,0,0,1,1,1,0,0,1,1,184.51
0,0,1,1,0,0,0,1,1,1,1,1,1,1,146.22
0,0,0,1,0,1,1,0,0,0,1,1,1,0,157.26
0,0,1,0,1,1,1,1,1,0,1,1,0,0,175.69
0,1,0,0,1,1,1,0,0,1,1,0,0,1,165.95
1,0,0,1,1,0,0,1,0,0,0,0,0,1,179.43
1,1,0,1,1,1,1,1,1,1,0,1,1,0,185.94
1,1,0,1,1,0,0,0,0,0,1,1,0,1,172.91
1,1,1,0,0,1,0,1,1,0,1,0,0,1,170.02
0,0,1,1,0,0,0,0,0,0,1,0,1,1,176.2
1,1,1,1,1,0,1,1,1,0,1,0,1,0,189.1
1,1,1,0,0,0,0,0,0,0,1,0,1,1,163.51
0,0,1,0,0,1,0,0,0,1,0,1,1,1,188.45
0,1,0,0,0,0,1,1,0,1,0,0,1,0,171.65
0,1,0,0,0,0,0,0,0,1,0,0,0,1,188.86
1,1,0,0,0,0,1,1,0,1,1,1,0,1,150.27
0,1,0,0,0,0,0,0,0,0,0,0,1,0,193.16
1,0,0,1,0,0,1,0,1,1,0,1,1,1,160.07
0,0,1,1,1,0,0,1,1,0,0,1,1,1,169.05
1,0,1,0,0,1,1,0,1,0,0,1,0,0,186.0
0,0,1,0,1,0,1,1,0,0,0,1,0,1,133.35
1,1,0,1,1,1,1,1,1,1,0,0,0,0,214.66
1,1,1,1,1,0,0,0,0,1,1,0,0,0,213.18
1,0,1,1,1,1,1,1,0,0,0,1,1,0,201.49
0,0,0,0,1,0,0,1,0,1,1,0,1,1,190.75
0,1,0,0,0,1,1,0,0,1,1,0,1,1,246.93
1,0,0,1,0,1,0,1,1,0,1,0,1,1,139.78
1,1,1,1,0,1,1,1,0,1,1,1,1,0,141.85
1,1,0,1,1,0,1,0,1,0,0,0,0,1,184.29
0,0,1,1,1,0,1,0,1,0,1,1,0,1,168.42
0,1,1,1,0,0,0,0,1,1,0,0,1,0,143.88
1,1,0,0,1,1,0,1,1,0,0,1,1,0,180.84
1,1,1,0,0,0,1,1,0,1,1,1,1,0,146.78
0,1,1,1,1,0,1,0,0,0,1,1,1,0,169.41
0,0,0,1,0,1,1,1,0,1,1,0,1,1,185.97
0,0,0,1,0,0,0,1,0,0,0,0,1,0,211.61
0,0,0,1,0,1,1,0,1,0,0,1,1,0,151.75
1,0,0,1,1,0,1,0,1,0,1,0,0,1,173.42
0,1,0,0,0,0,0,0,0,1,0,0,0,1,166.03
1,0,0,1,0,1,1,0,0,1,1,0,1,1,179.28
0,1,1,1,1,0,0,1,0,0,1,1,0,0,156.65
0,1,1,0,0,1,0,1,1,0,0,0,0,1,185.21
0,0,0,0,0,1,1,1,0,0,1,0,0,0,140.16
0,1,0,0,1,1,0,1,0,1,1,1,1,1,193.66
0,0,1,1,1,0,1,1,1,0,0,1,0,0,157.19
0,1,1,0,1,0,1,1,1,0,1,0,0,0,171.9
0,1,0,1,0,0,0,0,1,0,1,1,1,0,180.13
1,1,1,1,1,1,0,0,1,1,1,1,0,0,166.57
0,0,1,0,1,0,1,1,1,1,1,0,1,1,209.13
0,0,1,0,0,1,0,1,1,1,1,1,0,1,178.89
1,0,0,0,0,0,1,0,0,0,0,0,1,1,182.45
1,0,1,0,1,0,0,0,0,1,0,0,1,1,183.04
