SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$fillseqbatch.2
1,1,0,0,1,0,0,1,1,0,0,0,1,0,1.954
1,0,0,0,1,1,1,0,1,1,1,0,1,1,2.37
0,0,1,1,1,0,1,1,0,0,0,0,1,1,2.021
0,0,1,1,1,0,1,1,1,0,0,1,1,0,2.19
1,0,0,0,1,0,0,1,1,0,1,1,0,0,2.233
0,1,0,1,1,0,1,1,1,1,1,0,1,1,2.396
0,0,1,1,0,1,0,1,0,1,1,1,1,0,2.68
0,0,1,1,0,0,1,0,0,0,0,0,0,0,1.966
0,0,0,0,0,0,1,1,0,1,1,0,0,1,2.393
0,0,1,0,0,1,0,1,1,0,0,1,1,0,2.192
1,0,1,1,0,1,0,1,0,1,0,0,1,0,2.403
1,1,1,1,1,1,0,1,1,0,0,0,0,1,1.974
1,1,1,1,0,0,1,0,1,1,0,1,1,0,2.661
1,0,0,0,1,1,0,0,1,1,0,1,1,0,2.626
1,1,0,1,1,1,1,0,1,1,1,1,1,0,2.662
0,0,0,0,1,0,0,0,0,1,0,1,0,0,2.713
1,1,1,0,0,1,0,0,0,0,1,1,1,0,2.222
1,1,0,0,0,0,1,1,1,1,1,1,1,0,2.604
1,1,0,0,0,1,0,1,0,0,0,1,1,1,2.321
1,1,1,1,1,0,1,0,1,1,0,1,0,1,2.708
0,1,0,1,0,1,1,1,0,0,0,0,1,1,1.939
1,0,0,0,0,1,1,0,1,0,1,1,1,1,2.199
1,0,0,1,0,0,1,1,0,1,0,1,1,1,2.66
0,1,0,1,0,0,0,0,1,1,1,0,1,1,2.386
0,1,0,0,0,1,0,1,0,1,0,0,1,0,2.366
1,1,0,1,1,0,1,1,0,1,0,1,1,0,2.649
0,1,0,1,0,1,0,0,1,0,1,0,1,1,1.956
0,1,1,0,1,0,1,0,1,0,0,1,1,1,2.217
1,0,0,1,0,0,0,1,0,1,1,0,0,1,2.421
1,1,0,1,0,0,1,1,1,0,1,0,0,0,2.017
0,1,1,0,0,1,0,0,1,1,0,0,0,0,2.388
1,1,0,1,0,1,0,1,1,0,1,1,1,0,2.211
1,0,0,0,0,1,1,0,1,1,1,0,1,0,2.379
1,1,0,1,0,0,1,1,1,0,1,1,0,1,2.247
1,1,1,1,0,1,0,0,0,0,1,0,0,0,1.971
1,1,0,1,0,0,0,1,1,1,1,0,0,1,2.48
1,0,1,1,1,0,0,1,1,0,0,0,0,0,1.977
0,1,0,0,1,0,1,1,0,1,1,1,1,0,2.684
0,0,0,1,0,0,0,1,1,0,1,1,0,1,2.24
0,0,0,1,0,0,0,1,1,1,0,1,0,1,2.671
1,0,1,1,0,0,1,0,1,1,1,0,1,0,2.404
1,1,1,1,1,1,1,0,1,0,0,0,1,0,1.976
0,1,0,1,1,1,1,0,1,0,1,1,1,0,2.178
0,1,1,1,1,1,0,1,0,1,0,1,1,1,2.653
0,1,1,1,0,0,1,1,1,1,0,0,1,0,2.402
0,1,0,1,0,0,0,0,1,0,1,0,1,1,2.008
1,0,1,0,0,1,0,0,1,1,0,0,1,0,2.401
1,0,0,0,0,0,0,0,1,0,1,1,0,0,2.264
1,1,1,0,1,1,0,0,1,0,0,1,0,0,2.341
0,1,1,0,0,1,1,0,0,1,0,0,0,1,2.36
0,1,1,1,1,1,1,0,0,1,0,0,0,0,2.364
0,0,1,0,1,1,0,0,1,1,1,1,0,0,2.632
0,0,1,0,1,1,0,0,1,0,1,1,0,0,2.214
1,0,1,0,1,1,0,1,1,0,0,0,1,0,1.943
1,0,0,1,0,1,1,1,1,1,1,1,1,1,2.601
1,0,1,1,1,1,1,1,1,1,1,1,1,0,2.595
0,1,0,1,0,0,1,0,0,0,0,1,0,0,2.236
1,0,1,1,1,1,0,0,0,0,1,0,0,0,1.975
1,1,0,0,1,1,0,0,0,0,1,1,0,0,2.253
0,1,0,1,1,0,0,0,0,0,0,0,1,1,1.938
1,0,1,1,1,1,1,0,0,1,0,0,1,0,2.36
0,0,1,1,0,1,0,0,0,0,1,0,0,0,1.958
1,1,0,0,1,0,1,0,1,1,1,0,1,1,2.359
1,1,1,0,1,1,1,0,1,1,0,1,0,1,2.676
0,0,0,0,1,0,0,1,1,0,0,0,0,1,1.955
1,1,1,1,1,0,0,0,0,1,0,1,0,0,2.687
0,0,0,0,1,0,0,0,0,1,0,1,1,0,2.654
0,0,0,0,1,0,1,1,0,1,1,1,1,0,2.754
0,0,1,1,0,0,1,0,1,1,1,1,1,0,2.626
1,1,0,1,0,0,0,0,1,1,1,1,1,0,2.685
1,1,1,1,0,0,0,1,1,1,0,0,1,0,2.407
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.959
0,0,0,1,0,1,0,1,1,1,0,1,0,1,2.665
0,0,1,0,1,0,0,1,0,1,1,1,0,1,2.683
1,0,0,0,1,0,1,1,0,0,1,1,0,1,2.405
0,1,1,1,1,0,0,0,1,1,1,1,1,0,2.608
1,0,0,1,0,0,0,0,1,0,1,0,0,0,1.958
0,0,0,1,1,0,0,1,1,1,1,0,0,1,2.393
0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.624
1,0,0,0,0,0,1,0,0,1,0,1,0,0,2.721
1,0,1,0,1,1,0,1,1,1,0,1,1,1,2.708
0,1,1,0,0,1,1,1,0,1,1,0,1,1,2.395
1,0,1,0,0,0,0,0,1,0,1,1,1,0,2.215
0,0,1,0,0,1,1,0,0,1,1,0,1,0,2.395
1,1,1,0,0,0,0,1,1,0,1,0,1,1,1.973
0,1,0,0,1,1,1,1,1,0,0,1,1,0,2.199
1,0,1,0,1,1,1,0,1,1,0,0,0,1,2.426
0,0,1,0,1,0,0,1,0,1,0,0,1,1,2.387
0,0,1,0,0,1,1,1,0,1,0,1,0,1,2.625
0,0,0,0,1,0,0,1,1,1,1,0,1,0,2.362
0,0,0,1,0,1,0,1,1,1,1,1,0,1,2.632
0,0,1,0,1,0,0,0,1,0,1,1,1,0,2.21
0,1,0,0,1,0,0,0,1,1,0,1,0,0,2.698
1,1,1,0,1,1,0,1,1,0,1,0,1,1,1.978
1,1,1,0,0,0,1,1,1,0,0,0,0,1,2.011
0,1,0,1,0,1,1,0,0,1,0,0,0,1,2.432
0,0,1,1,0,1,0,0,1,0,1,0,0,1,1.959
0,1,1,0,1,1,1,1,0,0,1,1,0,1,2.222
0,0,0,0,1,0,1,1,0,0,0,1,1,1,2.207
0,0,0,0,1,1,0,0,1,0,0,1,0,1,2.281
0,0,1,0,0,1,1,1,1,1,0,1,0,0,2.667
1,1,0,1,1,0,0,0,1,0,1,1,0,1,2.245
0,0,0,1,0,0,1,0,0,0,1,0,1,1,1.942
0,0,0,0,0,0,0,1,1,1,0,0,1,1,2.383
0,0,1,1,0,0,0,1,1,1,1,1,1,1,2.667
0,0,0,1,0,1,1,0,0,0,1,1,1,0,2.197
0,0,1,0,1,1,1,1,1,0,1,1,0,0,2.2
0,1,0,0,1,1,1,0,0,1,1,0,0,1,2.428
1,0,0,1,1,0,0,1,0,0,0,0,0,1,1.97
1,1,0,1,1,1,1,1,1,1,0,1,1,0,2.689
1,1,0,1,1,0,0,0,0,0,1,1,0,1,2.242
1,1,1,0,0,1,0,1,1,0,1,0,0,1,2.005
0,0,1,1,0,0,0,0,0,0,1,0,1,1,1.928
1,1,1,1,1,0,1,1,1,0,1,0,1,0,1.975
1,1,1,0,0,0,0,0,0,0,1,0,1,1,1.962
0,0,1,0,0,1,0,0,0,1,0,1,1,1,2.641
0,1,0,0,0,0,1,1,0,1,0,0,1,0,2.356
0,1,0,0,0,0,0,0,0,1,0,0,0,1,2.345
1,1,0,0,0,0,1,1,0,1,1,1,0,1,2.705
0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.936
1,0,0,1,0,0,1,0,1,1,0,1,1,1,2.684
0,0,1,1,1,0,0,1,1,0,0,1,1,1,2.214
1,0,1,0,0,1,1,0,1,0,0,1,0,0,2.254
0,0,1,0,1,0,1,1,0,0,0,1,0,1,2.604
1,1,0,1,1,1,1,1,1,1,0,0,0,0,2.433
1,1,1,1,1,0,0,0,0,1,1,0,0,0,2.395
1,0,1,1,1,1,1,1,0,0,0,1,1,0,2.205
0,0,0,0,1,0,0,1,0,1,1,0,1,1,2.366
0,1,0,0,0,1,1,0,0,1,1,0,1,1,2.372
1,0,0,1,0,1,0,1,1,0,1,0,1,1,1.967
1,1,1,1,0,1,1,1,0,1,1,1,1,0,2.653
1,1,0,1,1,0,1,0,1,0,0,0,0,1,1.965
0,0,1,1,1,0,1,0,1,0,1,1,0,1,2.212
0,1,1,1,0,0,0,0,1,1,0,0,1,0,2.411
1,1,0,0,1,1,0,1,1,0,0,1,1,0,2.216
1,1,1,0,0,0,1,1,0,1,1,1,1,0,2.656
0,1,1,1,1,0,1,0,0,0,1,1,1,0,2.188
0,0,0,1,0,1,1,1,0,1,1,0,1,1,2.499
0,0,0,1,0,0,0,1,0,0,0,0,1,0,1.938
0,0,0,1,0,1,1,0,1,0,0,1,1,0,2.312
1,0,0,1,1,0,1,0,1,0,1,0,0,1,1.963
0,1,0,0,0,0,0,0,0,1,0,0,0,1,2.352
1,0,0,1,0,1,1,0,0,1,1,0,1,1,2.384
0,1,1,1,1,0,0,1,0,0,1,1,0,0,2.214
0,1,1,0,0,1,0,1,1,0,0,0,0,1,1.976
0,0,0,0,0,1,1,1,0,0,1,0,0,0,1.961
0,1,0,0,1,1,0,1,0,1,1,1,1,1,2.842
0,0,1,1,1,0,1,1,1,0,0,1,0,0,2.198
0,1,1,0,1,0,1,1,1,0,1,0,0,0,1.992
0,1,0,1,0,0,0,0,1,0,1,1,1,0,2.196
1,1,1,1,1,1,0,0,1,1,1,1,0,0,2.715
0,0,1,0,1,0,1,1,1,1,1,0,1,1,2.397
0,0,1,0,0,1,0,1,1,1,1,1,0,1,2.634
1,0,0,0,0,0,1,0,0,0,0,0,1,1,1.951
1,0,1,0,1,0,0,0,0,1,0,0,1,1,2.35
