SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$overwrite.4
1,1,0,0,1,0,0,1,1,0,0,0,1,0,36.913
1,0,0,0,1,1,1,0,1,1,1,0,1,1,38.623
0,0,1,1,1,0,1,1,0,0,0,0,1,1,38.511
0,0,1,1,1,0,1,1,1,0,0,1,1,0,43.998
1,0,0,0,1,0,0,1,1,0,1,1,0,0,44.003
0,1,0,1,1,0,1,1,1,1,1,0,1,1,36.001
0,0,1,1,0,1,0,1,0,1,1,1,1,0,51.052
0,0,1,1,0,0,1,0,0,0,0,0,0,0,44.232
0,0,0,0,0,0,1,1,0,1,1,0,0,1,40.885
0,0,1,0,0,1,0,1,1,0,0,1,1,0,52.402
1,0,1,1,0,1,0,1,0,1,0,0,1,0,42.376
1,1,1,1,1,1,0,1,1,0,0,0,0,1,40.984
1,1,1,1,0,0,1,0,1,1,0,1,1,0,49.699
1,0,0,0,1,1,0,0,1,1,0,1,1,0,46.363
1,1,0,1,1,1,1,0,1,1,1,1,1,0,49.916
0,0,0,0,1,0,0,0,0,1,0,1,0,0,50.377
1,1,1,0,0,1,0,0,0,0,1,1,1,0,51.864
1,1,0,0,0,0,1,1,1,1,1,1,1,0,49.94
1,1,0,0,0,1,0,1,0,0,0,1,1,1,47.588
1,1,1,1,1,0,1,0,1,1,0,1,0,1,52.469
0,1,0,1,0,1,1,1,0,0,0,0,1,1,40.697
1,0,0,0,0,1,1,0,1,0,1,1,1,1,47.466
1,0,0,1,0,0,1,1,0,1,0,1,1,1,48.255
0,1,0,1,0,0,0,0,1,1,1,0,1,1,43.923
0,1,0,0,0,1,0,1,0,1,0,0,1,0,48.531
1,1,0,1,1,0,1,1,0,1,0,1,1,0,49.023
0,1,0,1,0,1,0,0,1,0,1,0,1,1,45.115
0,1,1,0,1,0,1,0,1,0,0,1,1,1,49.484
1,0,0,1,0,0,0,1,0,1,1,0,0,1,42.328
1,1,0,1,0,0,1,1,1,0,1,0,0,0,43.828
0,1,1,0,0,1,0,0,1,1,0,0,0,0,43.387
1,1,0,1,0,1,0,1,1,0,1,1,1,0,48.492
1,0,0,0,0,1,1,0,1,1,1,0,1,0,44.551
1,1,0,1,0,0,1,1,1,0,1,1,0,1,53.702
1,1,1,1,0,1,0,0,0,0,1,0,0,0,45.547
1,1,0,1,0,0,0,1,1,1,1,0,0,1,41.996
1,0,1,1,1,0,0,1,1,0,0,0,0,0,40.811
0,1,0,0,1,0,1,1,0,1,1,1,1,0,45.686
0,0,0,1,0,0,0,1,1,0,1,1,0,1,43.873
0,0,0,1,0,0,0,1,1,1,0,1,0,1,40.285
1,0,1,1,0,0,1,0,1,1,1,0,1,0,41.582
1,1,1,1,1,1,1,0,1,0,0,0,1,0,39.788
0,1,0,1,1,1,1,0,1,0,1,1,1,0,46.114
0,1,1,1,1,1,0,1,0,1,0,1,1,1,44.613
0,1,1,1,0,0,1,1,1,1,0,0,1,0,41.059
0,1,0,1,0,0,0,0,1,0,1,0,1,1,37.948
1,0,1,0,0,1,0,0,1,1,0,0,1,0,39.76
1,0,0,0,0,0,0,0,1,0,1,1,0,0,49.666
1,1,1,0,1,1,0,0,1,0,0,1,0,0,45.147
0,1,1,0,0,1,1,0,0,1,0,0,0,1,38.507
0,1,1,1,1,1,1,0,0,1,0,0,0,0,39.631
0,0,1,0,1,1,0,0,1,1,1,1,0,0,43.39
0,0,1,0,1,1,0,0,1,0,1,1,0,0,44.145
1,0,1,0,1,1,0,1,1,0,0,0,1,0,40.628
1,0,0,1,0,1,1,1,1,1,1,1,1,1,39.948
1,0,1,1,1,1,1,1,1,1,1,1,1,0,44.293
0,1,0,1,0,0,1,0,0,0,0,1,0,0,43.247
1,0,1,1,1,1,0,0,0,0,1,0,0,0,39.789
1,1,0,0,1,1,0,0,0,0,1,1,0,0,45.574
0,1,0,1,1,0,0,0,0,0,0,0,1,1,39.609
1,0,1,1,1,1,1,0,0,1,0,0,1,0,41.045
0,0,1,1,0,1,0,0,0,0,1,0,0,0,43.122
1,1,0,0,1,0,1,0,1,1,1,0,1,1,40.096
1,1,1,0,1,1,1,0,1,1,0,1,0,1,45.44
0,0,0,0,1,0,0,1,1,0,0,0,0,1,43.777
1,1,1,1,1,0,0,0,0,1,0,1,0,0,45.909
0,0,0,0,1,0,0,0,0,1,0,1,1,0,46.031
0,0,0,0,1,0,1,1,0,1,1,1,1,0,43.344
0,0,1,1,0,0,1,0,1,1,1,1,1,0,44.497
1,1,0,1,0,0,0,0,1,1,1,1,1,0,41.98
1,1,1,1,0,0,0,1,1,1,0,0,1,0,40.5
1,0,0,0,0,0,0,0,0,0,0,0,1,0,38.961
0,0,0,1,0,1,0,1,1,1,0,1,0,1,42.158
0,0,1,0,1,0,0,1,0,1,1,1,0,1,43.989
1,0,0,0,1,0,1,1,0,0,1,1,0,1,45.74
0,1,1,1,1,0,0,0,1,1,1,1,1,0,46.089
1,0,0,1,0,0,0,0,1,0,1,0,0,0,41.973
0,0,0,1,1,0,0,1,1,1,1,0,0,1,38.858
0,0,0,0,0,0,0,0,0,1,0,1,0,1,43.206
1,0,0,0,0,0,1,0,0,1,0,1,0,0,45.336
1,0,1,0,1,1,0,1,1,1,0,1,1,1,54.601
0,1,1,0,0,1,1,1,0,1,1,0,1,1,39.066
1,0,1,0,0,0,0,0,1,0,1,1,1,0,45.086
0,0,1,0,0,1,1,0,0,1,1,0,1,0,40.144
1,1,1,0,0,0,0,1,1,0,1,0,1,1,38.317
0,1,0,0,1,1,1,1,1,0,0,1,1,0,45.58
1,0,1,0,1,1,1,0,1,1,0,0,0,1,41.67
0,0,1,0,1,0,0,1,0,1,0,0,1,1,42.024
0,0,1,0,0,1,1,1,0,1,0,1,0,1,45.992
0,0,0,0,1,0,0,1,1,1,1,0,1,0,39.759
0,0,0,1,0,1,0,1,1,1,1,1,0,1,45.768
0,0,1,0,1,0,0,0,1,0,1,1,1,0,44.798
0,1,0,0,1,0,0,0,1,1,0,1,0,0,42.964
1,1,1,0,1,1,0,1,1,0,1,0,1,1,39.459
1,1,1,0,0,0,1,1,1,0,0,0,0,1,41.216
0,1,0,1,0,1,1,0,0,1,0,0,0,1,42.312
0,0,1,1,0,1,0,0,1,0,1,0,0,1,41.843
0,1,1,0,1,1,1,1,0,0,1,1,0,1,40.573
0,0,0,0,1,0,1,1,0,0,0,1,1,1,51.378
0,0,0,0,1,1,0,0,1,0,0,1,0,1,47.041
0,0,1,0,0,1,1,1,1,1,0,1,0,0,44.407
1,1,0,1,1,0,0,0,1,0,1,1,0,1,49.718
0,0,0,1,0,0,1,0,0,0,1,0,1,1,38.628
0,0,0,0,0,0,0,1,1,1,0,0,1,1,43.777
0,0,1,1,0,0,0,1,1,1,1,1,1,1,44.804
0,0,0,1,0,1,1,0,0,0,1,1,1,0,45.745
0,0,1,0,1,1,1,1,1,0,1,1,0,0,44.057
0,1,0,0,1,1,1,0,0,1,1,0,0,1,39.361
1,0,0,1,1,0,0,1,0,0,0,0,0,1,40.571
1,1,0,1,1,1,1,1,1,1,0,1,1,0,46.71
1,1,0,1,1,0,0,0,0,0,1,1,0,1,46.031
1,1,1,0,0,1,0,1,1,0,1,0,0,1,39.928
0,0,1,1,0,0,0,0,0,0,1,0,1,1,38.635
1,1,1,1,1,0,1,1,1,0,1,0,1,0,38.897
1,1,1,0,0,0,0,0,0,0,1,0,1,1,43.421
0,0,1,0,0,1,0,0,0,1,0,1,1,1,44.355
0,1,0,0,0,0,1,1,0,1,0,0,1,0,41.289
0,1,0,0,0,0,0,0,0,1,0,0,0,1,40.496
1,1,0,0,0,0,1,1,0,1,1,1,0,1,47.223
0,1,0,0,0,0,0,0,0,0,0,0,1,0,43.212
1,0,0,1,0,0,1,0,1,1,0,1,1,1,43.564
0,0,1,1,1,0,0,1,1,0,0,1,1,1,47.588
1,0,1,0,0,1,1,0,1,0,0,1,0,0,44.135
0,0,1,0,1,0,1,1,0,0,0,1,0,1,47.837
1,1,0,1,1,1,1,1,1,1,0,0,0,0,43.5
1,1,1,1,1,0,0,0,0,1,1,0,0,0,44.024
1,0,1,1,1,1,1,1,0,0,0,1,1,0,44.103
0,0,0,0,1,0,0,1,0,1,1,0,1,1,41.146
0,1,0,0,0,1,1,0,0,1,1,0,1,1,40.686
1,0,0,1,0,1,0,1,1,0,1,0,1,1,40.521
1,1,1,1,0,1,1,1,0,1,1,1,1,0,45.856
1,1,0,1,1,0,1,0,1,0,0,0,0,1,40.833
0,0,1,1,1,0,1,0,1,0,1,1,0,1,45.528
0,1,1,1,0,0,0,0,1,1,0,0,1,0,42.871
1,1,0,0,1,1,0,1,1,0,0,1,1,0,44.639
1,1,1,0,0,0,1,1,0,1,1,1,1,0,46.603
0,1,1,1,1,0,1,0,0,0,1,1,1,0,46.145
0,0,0,1,0,1,1,1,0,1,1,0,1,1,42.987
0,0,0,1,0,0,0,1,0,0,0,0,1,0,40.352
0,0,0,1,0,1,1,0,1,0,0,1,1,0,45.182
1,0,0,1,1,0,1,0,1,0,1,0,0,1,40.617
0,1,0,0,0,0,0,0,0,1,0,0,0,1,43.166
1,0,0,1,0,1,1,0,0,1,1,0,1,1,41.566
0,1,1,1,1,0,0,1,0,0,1,1,0,0,44.776
0,1,1,0,0,1,0,1,1,0,0,0,0,1,41.587
0,0,0,0,0,1,1,1,0,0,1,0,0,0,39.837
0,1,0,0,1,1,0,1,0,1,1,1,1,1,47.248
0,0,1,1,1,0,1,1,1,0,0,1,0,0,46.117
0,1,1,0,1,0,1,1,1,0,1,0,0,0,39.96
0,1,0,1,0,0,0,0,1,0,1,1,1,0,47.182
1,1,1,1,1,1,0,0,1,1,1,1,0,0,46.175
0,0,1,0,1,0,1,1,1,1,1,0,1,1,40.659
0,0,1,0,0,1,0,1,1,1,1,1,0,1,45.341
1,0,0,0,0,0,1,0,0,0,0,0,1,1,41.261
1,0,1,0,1,0,0,0,0,1,0,0,1,1,40.321
