SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$readrandom.4
0,0,0,0,0,1,0,0,1,0,0,0,0,1,11.325
1,1,0,1,1,1,0,1,0,0,1,1,1,1,10.739
0,0,1,0,0,1,1,1,0,1,0,1,1,1,11.339
0,0,0,1,1,1,0,0,1,0,1,1,1,0,10.822
0,1,0,0,1,1,0,0,1,0,0,0,0,0,11.172
1,0,0,0,0,1,1,1,0,0,0,1,0,0,11.319
1,1,0,1,0,0,0,1,1,0,0,1,1,1,10.981
1,1,0,0,0,1,1,1,0,0,0,0,1,0,10.948
1,0,0,1,1,0,0,1,1,1,1,1,1,1,11.179
0,1,1,0,1,0,1,1,1,0,0,1,1,1,10.896
0,1,0,1,1,0,1,1,0,0,0,0,1,0,11.023
1,0,0,0,1,1,1,1,1,1,1,0,0,0,11.393
1,0,1,1,0,1,0,1,0,0,1,1,0,1,11.899
1,0,1,0,1,0,0,1,1,0,1,0,0,1,11.401
1,1,1,1,1,1,1,1,1,1,1,0,1,1,11.228
1,1,1,0,1,1,0,0,1,1,0,1,1,1,12.291
0,1,0,1,1,0,0,0,1,0,1,0,0,1,11.522
1,0,1,0,1,1,0,1,1,1,1,0,1,1,11.37
0,0,0,1,1,0,1,1,0,1,1,1,0,0,11.244
1,0,0,0,0,1,0,1,1,0,1,0,0,1,11.456
1,0,1,0,0,1,1,1,1,1,0,0,1,0,13.44
0,0,0,1,0,0,1,1,1,1,1,0,1,1,11.155
0,0,0,0,1,0,1,1,1,1,1,1,0,0,11.2
0,1,1,0,0,0,1,0,1,0,1,0,1,0,13.404
0,1,0,0,1,0,1,0,0,0,1,0,0,0,10.784
1,0,0,1,1,1,0,1,0,1,1,1,1,1,10.721
1,1,0,0,1,0,0,0,1,1,1,1,1,0,11.246
1,1,0,1,0,0,0,0,0,1,0,1,1,1,11.257
0,0,1,1,1,1,1,0,1,1,0,1,1,0,10.96
0,1,1,0,0,0,1,0,1,0,0,0,1,0,10.885
0,1,0,1,1,0,1,1,0,1,1,1,0,0,10.811
0,1,1,0,0,1,0,0,1,1,1,1,1,1,10.856
1,0,1,1,0,1,1,0,1,1,0,1,0,0,11.313
0,1,0,1,0,0,1,1,1,0,1,0,0,1,11.56
1,0,1,1,0,0,1,0,1,0,1,1,1,1,10.912
0,0,1,1,0,1,1,0,1,0,1,0,0,1,11.104
0,0,0,1,1,1,0,1,0,1,0,1,0,1,11.977
1,1,1,0,0,0,0,1,1,1,1,1,0,1,11.537
0,1,0,0,0,1,0,0,1,1,0,0,1,0,11.192
1,0,0,1,1,1,1,0,1,0,0,0,1,1,10.691
1,1,0,1,1,1,1,1,0,1,1,1,1,1,10.912
1,0,1,0,0,1,0,0,1,1,1,0,0,1,10.757
0,1,0,1,1,0,1,1,1,1,1,1,0,0,11.078
1,0,0,1,0,1,0,0,0,1,1,0,0,1,11.444
0,1,0,1,0,1,1,1,0,0,1,1,1,0,10.619
1,0,1,1,0,0,0,1,1,0,1,1,1,1,11.751
1,0,1,1,0,0,0,0,1,0,1,1,1,1,11.335
0,1,1,1,1,0,1,1,0,1,0,1,0,1,11.564
1,1,1,1,1,1,1,0,0,0,0,0,0,1,11.111
1,0,0,0,1,0,0,0,1,1,1,0,0,1,11.193
0,0,0,0,1,0,1,0,1,1,1,0,0,0,11.692
0,1,1,1,0,1,1,1,0,1,1,0,1,0,10.878
0,1,1,0,0,0,1,0,1,0,1,1,1,0,11.107
0,0,0,0,0,1,0,0,0,0,0,1,0,1,11.457
1,1,0,0,0,1,1,1,0,0,1,1,1,0,13.415
1,0,0,0,0,0,1,0,0,0,0,1,0,0,11.386
1,1,0,1,1,1,0,1,0,1,0,1,1,0,11.029
0,1,0,1,1,1,1,0,1,1,1,0,1,1,10.953
0,1,0,1,1,0,0,0,0,0,0,0,0,1,11.128
1,1,0,1,0,0,0,1,1,1,0,0,1,0,13.173
0,1,0,1,1,0,0,0,0,0,1,1,1,0,11.061
0,1,1,1,0,1,1,1,1,1,0,0,1,1,11.115
0,0,1,1,1,0,1,1,0,1,1,0,1,1,10.931
1,1,0,0,0,0,1,0,1,1,0,1,0,1,11.13
0,0,0,0,1,0,1,1,0,0,1,1,1,0,11.522
1,1,0,1,0,0,0,0,0,0,1,0,0,0,11.005
0,1,1,0,0,0,1,1,0,1,0,0,1,0,11.186
1,0,1,1,1,1,0,0,1,0,1,0,0,1,11.905
1,1,1,1,0,0,1,0,1,1,1,1,0,0,11.144
1,0,1,0,0,0,1,1,0,0,0,0,0,0,11.074
1,1,1,0,1,1,0,0,1,0,0,0,0,0,12.528
1,1,0,0,1,1,0,0,1,0,0,1,0,0,12.241
0,0,0,1,1,0,1,0,0,1,0,0,0,0,12.353
0,0,0,0,1,1,0,0,1,0,1,1,0,0,11.71
0,0,1,1,0,0,1,1,1,1,1,0,0,1,11.056
1,0,1,0,0,0,0,1,0,1,0,0,0,0,11.274
0,0,1,0,1,1,0,0,1,0,0,1,1,0,10.9
0,0,0,1,1,1,0,1,0,1,0,1,1,1,10.861
1,1,1,1,1,0,1,0,0,1,1,0,1,0,11.39
0,1,1,1,0,1,1,1,0,0,1,1,1,1,10.855
0,0,1,1,0,1,0,0,1,0,0,0,1,0,11.015
0,1,1,1,1,0,0,1,0,0,1,1,0,1,11.168
0,0,1,1,0,0,1,1,0,0,1,0,0,1,11.319
1,1,1,0,1,1,1,0,1,0,0,0,1,0,11.046
1,1,0,0,1,0,1,0,0,1,0,0,0,0,10.998
0,0,1,1,1,1,0,1,0,1,0,1,1,1,11.627
0,0,1,1,1,0,1,0,0,1,1,0,1,1,11.016
0,1,0,0,1,0,0,0,1,1,0,0,1,0,11.351
0,0,1,0,0,0,1,1,0,0,1,1,0,0,11.054
1,1,0,0,0,0,0,1,1,1,1,0,0,0,11.452
0,1,0,0,1,0,0,0,0,1,1,0,1,0,10.762
0,0,1,1,0,0,0,1,0,0,0,0,0,0,11.251
1,0,1,0,1,0,0,0,1,0,0,1,0,0,11.318
1,0,1,1,1,0,0,1,0,0,0,1,1,0,10.809
0,1,1,0,0,0,1,1,0,1,0,0,0,1,11.213
1,0,1,1,0,0,0,0,0,0,1,0,1,0,10.787
1,0,0,0,0,0,1,0,0,1,1,0,1,1,11.265
1,1,1,1,0,1,0,1,0,0,0,1,1,0,11.273
0,1,1,0,0,0,0,0,1,1,1,1,0,0,12.198
1,1,1,1,0,0,0,1,1,1,0,0,0,0,11.366
0,0,0,1,1,0,0,0,0,1,1,0,1,0,11.129
1,1,0,0,1,0,0,0,1,1,0,0,1,0,12.4
0,1,1,0,0,0,1,0,1,1,0,0,1,1,11.94
1,1,1,0,0,1,0,0,1,1,0,1,1,0,10.94
0,1,0,1,0,1,1,1,1,1,1,0,1,1,11.145
0,1,1,0,0,1,0,0,1,0,1,1,0,0,10.885
1,0,0,0,1,1,0,0,1,1,0,1,1,1,10.812
0,0,1,0,0,1,1,1,1,0,1,1,1,0,10.979
0,1,0,1,1,0,1,1,1,0,1,0,0,1,11.288
1,0,1,0,0,0,0,0,1,0,0,0,1,1,10.991
0,1,1,0,0,0,1,0,0,0,0,0,1,1,11.561
0,1,1,0,0,1,0,0,0,1,1,1,1,1,11.228
0,1,0,1,0,0,0,0,0,0,0,0,1,1,10.702
0,0,1,0,1,0,0,1,1,0,1,0,0,0,11.223
1,1,0,0,0,1,1,0,1,0,0,1,0,1,11.079
1,0,0,0,0,0,1,0,1,1,0,0,1,1,11.56
0,1,1,1,0,1,0,0,1,0,1,0,1,0,11.844
0,0,0,1,0,0,0,1,1,0,0,0,1,0,11.421
1,0,1,0,1,0,0,0,0,1,0,1,1,0,11.054
1,0,0,1,1,0,1,0,1,1,1,0,0,1,11.458
1,1,1,0,1,0,1,0,1,1,0,0,1,1,11.33
0,1,1,1,0,0,1,1,1,0,1,1,1,0,11.019
1,1,0,1,1,0,1,1,1,0,0,1,1,0,10.919
1,0,1,0,0,1,0,1,0,1,1,0,1,0,11.879
0,1,0,0,1,0,0,0,1,0,1,0,1,1,11.422
1,0,0,1,1,0,1,0,0,0,1,0,0,0,10.994
1,0,1,0,1,1,1,0,0,1,0,0,0,1,11.15
1,1,1,1,0,0,0,1,1,1,1,1,0,1,11.165
1,1,1,0,0,0,0,1,0,1,0,1,0,0,12.887
1,0,0,1,1,1,0,0,0,0,0,0,0,1,11.053
0,1,1,1,0,0,0,1,1,0,1,1,0,1,11.232
0,1,0,1,1,0,0,0,0,0,0,1,0,1,11.406
0,0,0,0,0,1,1,0,1,1,1,0,0,0,12.213
0,1,1,0,0,0,0,1,0,1,1,0,1,0,10.86
0,1,1,0,1,1,0,0,0,1,0,1,1,1,11.279
1,1,1,1,0,1,1,1,0,1,0,0,1,0,11.131
0,1,0,0,1,0,1,0,1,1,0,1,0,0,10.969
1,1,0,1,0,1,1,0,0,1,1,1,1,0,11.103
1,1,1,0,1,0,1,1,1,0,1,0,0,1,11.313
1,0,0,0,0,1,1,0,1,1,1,1,1,0,11.076
0,0,1,1,0,1,1,1,1,1,1,0,0,0,11.342
0,1,0,1,1,0,1,1,1,0,0,0,1,1,11.036
1,0,1,1,0,0,1,0,1,0,0,1,1,1,11.318
0,1,0,0,1,0,1,0,1,0,0,0,1,1,11.472
1,1,1,1,1,0,1,0,1,1,0,0,0,0,11.541
0,1,0,1,0,0,1,0,0,1,1,1,0,0,11.773
1,1,1,1,1,1,1,1,1,1,0,0,0,0,11.033
0,1,0,1,1,0,1,0,1,0,1,1,0,0,10.784
1,0,0,1,1,0,0,0,0,1,1,0,0,1,11.152
1,1,0,1,0,1,1,0,0,1,1,1,0,0,11.185
0,0,1,1,1,1,0,0,1,0,0,0,0,1,10.874
0,0,1,0,0,0,0,0,1,1,1,1,0,0,11.459
0,0,1,0,0,1,0,0,0,0,1,0,1,0,12.562
1,0,1,0,0,1,1,0,0,1,1,0,0,0,11.322
1,0,0,1,0,0,1,0,1,0,1,1,0,1,11.189
0,0,1,1,1,0,1,0,0,1,1,0,1,0,11.079
1,1,1,1,0,1,1,0,0,0,1,0,1,1,11.6
1,1,0,1,1,1,0,1,0,0,1,1,1,1,10.757
0,1,0,1,1,0,1,0,1,0,0,0,0,0,11.136
1,0,0,0,1,0,1,1,1,0,0,1,1,1,10.697
0,0,1,0,1,1,1,0,0,0,0,1,1,0,10.656
1,0,1,0,0,1,1,0,0,0,1,0,1,0,10.735
0,0,0,0,1,1,0,1,1,1,1,1,0,1,11.162
0,0,0,1,0,1,1,0,0,1,0,0,1,1,11.491
1,1,0,1,0,0,0,0,1,1,1,1,0,0,11.131
0,1,1,1,0,1,0,1,1,0,1,1,1,1,11.86
0,1,1,1,0,1,1,1,0,0,0,1,1,1,11.112
1,0,0,0,0,0,1,0,0,1,0,1,1,0,10.863
1,1,1,0,1,1,1,1,0,0,0,0,1,1,11.462
1,1,1,1,0,0,0,1,1,0,1,0,0,0,11.338
0,0,0,1,0,0,1,1,1,1,0,1,0,0,11.613
0,0,1,1,0,1,0,0,0,1,1,0,1,0,12.24
0,0,0,1,1,0,0,1,0,1,0,1,1,1,11.796
1,1,0,1,1,1,0,1,0,0,1,0,0,1,10.982
1,0,1,1,1,1,1,1,0,1,0,0,0,1,11.366
0,0,1,0,1,0,1,0,1,0,0,0,1,0,11.074
0,1,0,0,0,1,0,0,0,0,0,1,1,0,11.257
0,0,1,0,1,0,0,0,0,1,1,0,0,0,11.204
1,1,0,1,0,1,1,0,1,0,0,0,1,1,11.305
1,0,0,1,0,0,0,1,1,0,1,0,1,1,10.738
1,1,0,1,1,0,1,0,0,1,1,0,0,1,11.564
0,0,0,0,1,0,0,0,1,1,1,0,1,1,10.913
0,1,1,0,0,0,0,1,0,1,0,1,1,1,11.027
1,0,1,0,0,1,0,0,1,0,1,0,0,0,11.336
0,1,0,1,1,1,0,0,1,0,1,0,0,0,11.206
0,1,1,0,0,0,1,0,0,1,1,0,1,1,10.503
1,0,0,1,1,0,1,1,0,1,0,1,1,1,11.26
1,0,1,1,0,1,0,1,1,0,1,1,1,1,11.585
0,0,1,1,1,0,1,1,1,1,1,0,1,1,11.384
1,0,1,1,1,0,1,1,1,0,0,0,0,0,11.305
1,0,1,1,1,1,0,0,0,0,1,0,1,0,10.879
0,0,1,0,0,0,1,1,0,1,0,1,1,0,10.908
1,1,1,0,1,1,1,1,0,0,0,1,1,1,10.825
0,1,0,1,0,1,1,0,1,0,1,0,1,1,11.117
0,1,1,1,0,0,0,0,1,1,1,0,0,0,11.29
0,1,0,1,0,1,0,1,0,0,0,0,1,1,11.437
1,1,0,0,1,0,0,1,0,0,0,1,1,0,11.332
0,1,0,1,1,0,0,0,1,0,1,0,0,1,11.51
0,1,1,0,0,1,1,0,0,1,0,0,0,0,11.044
0,0,1,1,1,1,1,0,0,1,0,1,1,1,10.924
1,0,1,1,1,1,0,1,0,1,0,0,0,1,11.467
1,1,1,0,1,0,1,0,1,1,0,0,0,0,11.732
1,0,0,0,1,1,0,1,1,0,1,1,1,1,11.365
0,1,1,0,1,1,1,1,1,1,1,0,1,1,11.838
0,0,1,0,1,1,1,1,1,0,1,1,0,1,11.205
0,0,1,1,1,0,0,1,1,1,0,1,1,1,11.184
0,0,0,0,1,0,1,1,0,1,0,0,0,0,11.569
1,1,1,1,1,1,1,1,0,0,0,0,1,1,11.208
0,0,1,1,0,0,0,1,1,0,0,0,1,1,10.63
0,0,1,0,1,1,1,0,1,1,1,1,0,0,11.494
0,1,0,1,1,0,0,0,1,1,0,0,1,1,11.208
0,0,1,1,1,0,1,0,0,1,1,1,1,0,12.166
0,0,0,1,0,0,0,0,1,0,1,1,0,1,11.231
0,0,0,0,0,1,1,0,1,1,1,0,0,1,12.221
1,0,1,1,1,1,0,1,1,1,0,1,1,0,12.366
1,0,0,0,1,0,1,1,0,0,1,0,1,0,11.813
1,0,0,0,1,0,1,0,1,0,1,0,1,0,10.728
0,0,0,1,0,1,1,1,0,0,1,1,1,0,11.019
1,1,0,1,1,1,0,1,1,0,0,1,0,1,11.532
0,1,0,0,0,1,1,1,0,1,0,0,1,0,11.058
1,1,1,0,0,1,1,1,1,1,0,1,1,1,11.186
1,1,0,1,1,0,1,1,0,1,0,0,0,1,11.429
0,1,1,0,0,1,0,1,0,0,1,1,0,1,11.289
1,1,1,0,0,1,0,1,0,1,1,1,0,0,12.671
1,1,0,1,1,1,1,0,0,0,1,0,1,0,11.385
1,0,0,0,0,0,1,0,0,1,0,1,1,1,10.762
1,1,0,1,1,0,1,1,0,1,0,1,0,1,11.406
0,1,1,0,0,1,0,0,1,1,0,0,1,1,10.876
1,1,1,1,1,1,1,0,1,1,1,0,0,0,11.402
1,1,1,0,1,1,1,0,1,1,0,0,1,1,11.167
0,0,1,0,1,1,1,1,1,0,0,1,1,1,11.012
1,0,0,1,1,1,1,1,1,1,0,1,0,1,11.165
1,0,1,1,1,0,0,0,1,1,0,0,1,1,11.276
1,0,0,1,1,1,1,0,1,1,1,1,1,0,11.063
0,0,1,1,1,0,1,1,1,1,0,1,0,0,11.109
1,0,0,0,0,0,1,0,1,1,0,0,0,1,11.109
0,1,0,0,1,0,1,0,1,0,0,0,1,0,12.635
1,0,0,1,1,1,0,1,0,0,0,1,1,1,11.049
0,0,1,0,0,1,1,1,1,0,0,0,0,1,10.983
1,1,0,1,1,0,1,1,0,0,1,0,0,0,10.94
0,1,0,0,1,1,1,1,1,0,1,1,0,1,11.021
1,0,1,0,1,0,1,1,1,1,1,0,0,1,11.136
1,0,0,0,1,0,1,1,1,0,1,0,0,1,11.068
0,0,1,1,1,0,1,0,1,1,1,1,0,1,11.208
1,1,1,1,0,0,0,0,0,0,0,0,1,0,11.32
0,1,1,1,1,0,0,1,0,0,0,0,1,1,11.264
1,1,0,1,1,0,1,0,1,0,1,1,0,1,11.147
1,0,1,0,1,1,1,0,1,0,1,1,0,1,11.302
0,0,0,1,0,1,0,0,1,0,0,1,0,0,10.948
0,0,0,1,0,0,1,0,1,0,0,0,0,1,12.146
0,1,1,1,1,0,0,0,1,0,1,1,0,0,11.116
0,1,0,1,0,0,0,0,1,1,1,1,1,0,11.187
0,0,0,1,1,1,0,1,1,1,1,1,1,1,10.841
1,1,1,0,0,0,1,1,0,1,1,1,0,0,11.257
0,1,0,0,0,1,1,1,0,0,1,0,1,0,10.791
1,1,0,1,0,0,0,0,0,0,0,0,1,0,10.739
0,0,1,1,0,0,1,0,1,1,1,1,1,1,11.437
1,1,1,1,1,0,1,0,1,0,1,1,1,1,11.194
1,0,1,1,1,0,0,0,0,1,1,1,0,1,11.27
0,0,0,1,0,0,1,0,1,1,0,0,0,1,11.071
1,0,0,1,0,1,0,0,1,0,1,1,1,1,11.249
1,1,0,0,1,0,1,0,0,0,0,0,1,1,10.901
0,1,1,0,0,1,0,0,0,1,1,1,0,1,11.084
1,1,1,0,0,0,0,0,1,0,0,0,0,1,11.488
0,0,1,0,1,1,0,0,0,0,1,0,0,1,11.244
1,1,1,1,0,1,1,0,0,1,1,0,1,1,10.928
0,1,0,0,1,1,0,0,0,1,1,1,0,0,10.991
0,0,0,1,0,0,0,0,0,1,1,0,0,1,11.191
0,0,1,1,1,1,1,0,0,0,1,1,1,1,11.065
0,0,1,1,0,1,0,1,1,1,1,1,0,1,11.429
0,0,1,0,1,0,1,0,1,1,0,1,0,0,11.279
1,1,1,0,0,1,0,1,0,1,0,0,1,0,10.919
0,1,1,0,0,0,0,1,0,1,1,1,1,1,10.927
0,0,0,1,1,1,0,0,0,1,1,1,1,0,11.164
0,1,0,0,0,1,1,0,1,1,1,1,1,0,11.043
1,1,0,1,0,0,1,1,1,0,1,0,1,0,11.015
1,0,1,0,1,0,1,0,0,1,1,1,1,1,11.649
1,1,0,0,0,1,0,1,0,1,1,0,1,0,11.55
1,1,0,1,1,1,0,0,1,1,1,1,1,0,10.988
0,1,1,1,0,0,0,1,1,1,1,1,0,0,11.193
0,1,1,1,0,1,0,0,0,0,0,0,0,0,11.033
1,0,1,0,0,0,1,0,0,0,1,0,1,0,12.548
1,0,0,0,1,0,1,1,0,1,0,0,0,1,11.313
0,0,1,0,0,1,0,0,0,0,0,0,1,1,10.911
0,1,0,0,1,0,0,0,0,1,0,0,1,1,11.107
0,0,1,0,1,0,1,1,0,0,1,1,0,0,11.223
1,1,0,1,0,0,0,1,0,1,1,1,0,1,11.273
0,0,1,0,0,1,0,0,1,0,0,1,0,1,12.171
0,0,0,1,0,1,1,0,0,0,1,1,0,0,11.95
0,0,1,1,1,0,0,0,1,0,0,0,0,1,11.168
0,1,0,1,1,0,0,0,1,0,1,0,0,0,11.206
1,0,0,0,0,0,1,0,1,0,1,1,1,1,10.94
0,0,0,1,0,0,0,0,0,0,1,0,0,0,11.14
1,1,1,1,0,0,0,0,1,1,1,1,1,0,11.041
0,0,0,0,0,0,1,1,0,0,0,0,1,1,10.824
0,1,0,0,0,1,1,0,1,0,1,1,0,0,10.803
0,0,0,0,1,1,0,1,1,1,0,0,0,0,11.212
0,0,1,0,0,0,1,1,1,0,0,0,0,1,10.828
0,0,1,0,1,0,1,0,0,0,1,1,1,1,10.885
0,0,1,1,0,1,1,1,1,0,0,0,1,0,11.102
0,0,1,0,1,1,0,1,0,1,0,0,1,1,11.087
1,1,0,1,0,0,0,0,0,0,0,1,1,0,11.491
0,1,1,0,0,0,1,0,1,1,0,0,0,0,13.497
1,1,0,1,1,1,0,0,0,1,0,0,0,1,11.333
1,0,1,0,1,1,0,0,1,1,1,0,1,1,11.002
1,0,0,0,1,1,1,0,0,1,1,0,1,1,11.929
1,1,1,0,1,0,1,0,1,1,1,0,0,0,12.251
1,1,0,1,0,0,1,0,0,0,1,0,1,1,10.815
1,1,1,0,0,1,1,0,1,0,0,0,0,0,11.283
1,1,0,0,0,0,0,1,1,0,0,1,1,0,10.994
0,0,1,1,0,0,1,1,0,0,0,1,1,1,10.916
0,1,0,1,0,1,0,1,1,1,1,1,0,1,11.533
0,1,1,0,1,1,0,1,0,1,0,0,1,1,11.115
1,1,1,0,0,1,0,0,0,1,0,1,1,0,11.43
1,0,1,0,0,1,0,0,1,0,1,1,1,1,10.956
1,1,0,1,0,1,0,0,0,1,0,0,1,0,10.766
0,0,1,1,0,1,1,0,0,1,0,1,1,0,11.029
0,1,0,0,1,0,1,1,0,1,0,1,1,1,11.813
0,1,0,1,0,0,0,1,0,1,1,1,0,1,11.497
1,0,1,1,1,0,0,0,1,1,1,0,1,1,11.06
0,1,0,0,0,0,1,0,0,1,1,1,0,1,10.939
0,0,0,1,0,1,1,0,1,1,1,1,1,1,11.857
1,0,0,0,0,1,0,0,1,0,0,1,1,0,11.047
0,0,0,0,0,1,0,0,1,1,1,0,0,1,11.209
1,0,1,1,0,0,1,1,0,1,1,1,1,1,11.195
0,0,0,0,1,0,1,1,0,0,1,1,0,0,10.958
0,1,1,1,1,0,1,1,0,1,1,0,1,0,11.091
0,1,1,0,1,0,1,0,1,0,0,1,1,1,10.981
1,1,0,1,0,1,0,0,1,0,1,0,1,1,10.784
0,0,1,1,1,0,1,1,0,0,0,1,1,1,10.818
1,1,1,0,0,0,0,1,1,0,0,0,1,0,10.896
0,0,0,1,0,1,1,1,1,0,0,1,0,1,10.982
1,1,0,0,0,0,1,0,1,1,1,0,0,1,11.406
0,1,1,0,1,0,0,1,1,0,0,0,0,1,11.388
1,1,0,1,0,1,1,0,0,1,1,1,0,1,10.862
1,1,1,0,1,0,1,0,1,0,0,1,0,0,10.982
0,1,1,0,1,0,0,1,1,1,0,0,0,0,11.184
1,1,0,0,0,0,1,1,0,1,0,0,1,1,11.178
0,1,1,0,1,0,1,1,1,1,0,0,0,1,11.442
0,0,1,0,1,1,0,1,0,0,0,1,1,0,10.817
0,1,0,1,1,1,1,0,1,1,1,1,0,1,11.35
0,0,1,1,0,0,0,0,1,1,0,0,0,0,11.551
1,1,0,0,0,1,0,0,1,0,1,1,0,1,11.002
0,1,0,1,0,1,1,0,1,1,0,0,1,0,10.777
0,0,1,1,0,0,0,1,1,0,1,1,1,0,10.82
0,0,1,1,0,1,0,1,1,0,1,1,0,1,11.23
0,1,0,0,0,1,0,0,1,0,1,0,0,1,11.288
1,0,1,0,0,1,0,1,1,1,0,1,1,1,10.941
0,1,1,1,1,0,0,0,1,0,0,0,0,0,13.056
1,1,0,1,0,1,0,1,0,1,1,0,1,1,10.993
1,1,1,1,1,1,0,1,1,0,0,1,1,0,10.918
0,1,0,1,0,0,0,1,0,0,1,0,0,0,11.635
0,1,0,0,1,0,1,1,1,0,1,1,1,1,10.885
1,1,0,1,0,1,0,0,0,0,0,0,0,1,11.244
0,1,1,0,1,0,1,0,1,0,0,1,1,0,12.994
0,0,0,0,0,1,1,1,0,0,0,0,0,1,11.368
0,1,1,0,0,1,1,1,0,0,0,0,1,1,10.964
1,0,0,1,1,1,0,1,1,0,1,1,1,1,11.143
0,1,0,0,1,1,1,0,0,1,0,0,1,1,11.291
1,0,0,1,1,0,0,0,0,1,0,1,0,1,11.274
0,1,0,0,0,0,0,1,1,0,1,0,0,1,11.275
1,1,1,0,0,1,1,0,0,0,1,0,0,1,11.01
0,1,0,1,0,1,1,0,0,0,1,0,1,0,10.765
1,1,1,0,0,1,0,1,1,1,1,1,0,0,11.832
1,1,0,1,0,1,0,0,1,1,1,0,0,1,11.287
0,0,0,0,1,0,0,1,0,1,1,1,0,1,11.388
1,1,0,1,0,1,0,0,0,0,0,1,0,0,11.046
1,1,1,0,0,1,1,1,0,1,0,0,0,0,11.131
1,1,1,1,0,0,0,0,1,0,0,0,1,0,10.865
1,0,1,1,0,1,0,1,1,1,0,1,0,0,11.387
1,0,0,1,1,1,1,1,0,0,1,1,0,1,11.318
0,0,1,1,0,1,0,1,0,1,1,1,1,0,10.928
1,1,1,0,0,1,0,0,0,1,0,0,1,0,11.093
0,0,1,1,0,0,0,0,0,1,0,0,0,0,10.996
1,1,0,0,0,1,0,0,0,0,1,0,0,1,11.469
0,1,0,1,0,1,0,1,0,0,0,0,0,0,11.403
0,1,1,1,1,1,0,0,1,0,0,1,0,0,10.996
1,0,1,1,1,0,1,0,1,0,1,0,0,1,10.996
0,0,1,1,0,1,1,1,1,0,0,1,0,1,11.035
1,1,1,1,0,0,0,0,0,1,1,1,0,0,11.487
1,1,1,1,1,1,1,0,0,0,0,0,0,0,10.958
0,0,1,0,0,0,0,0,0,0,1,0,1,0,11.022
0,1,1,0,1,1,1,0,0,0,1,0,1,1,10.831
0,0,1,1,1,0,0,0,0,0,0,1,1,0,10.733
1,0,1,1,0,1,1,1,1,0,0,0,1,1,10.975
1,1,0,0,1,0,0,1,1,1,0,0,0,0,11.336
0,1,0,1,0,0,0,1,1,0,0,1,0,1,11.169
1,0,0,0,1,0,1,0,1,0,0,1,0,1,11.248
1,1,0,0,0,1,0,0,1,0,1,0,0,1,11.211
1,0,0,1,0,0,0,1,0,1,1,0,1,0,12.408
0,0,1,1,1,0,0,0,0,0,1,1,0,0,11.383
0,0,0,1,0,1,1,0,1,0,1,0,0,0,11.105
1,1,0,1,1,0,0,0,0,1,0,1,0,1,11.43
0,0,0,0,0,1,1,1,1,0,0,0,0,0,11.053
0,1,1,0,0,1,0,1,0,0,0,0,1,1,11.24
0,0,0,0,0,1,0,1,1,1,0,1,1,0,10.766
1,1,0,0,1,1,0,0,0,1,0,0,1,1,11.249
1,1,0,0,0,1,0,0,1,0,0,1,1,1,10.963
0,1,1,0,1,0,0,0,0,1,0,1,0,1,11.139
1,0,0,0,0,1,1,0,1,0,0,1,0,0,13.251
0,0,1,0,1,1,0,0,1,0,1,1,0,1,11.261
0,1,1,1,0,1,0,0,1,0,1,1,0,0,11.332
0,1,1,1,0,1,1,0,0,1,0,0,1,0,10.977
1,1,1,0,1,1,1,1,0,0,0,0,1,1,11.056
0,1,0,0,0,1,0,0,0,0,0,0,1,1,10.917
0,0,1,0,0,0,1,1,1,1,1,0,0,1,11.408
1,1,0,1,1,1,1,0,0,1,1,0,0,0,11.503
0,1,0,1,0,1,1,1,0,0,0,1,0,0,11.376
1,0,1,1,0,0,1,1,1,0,1,1,0,0,11.562
1,0,0,1,0,0,0,0,0,0,1,0,0,1,11.104
1,1,0,1,0,0,1,1,1,0,0,1,0,0,11.166
1,0,1,1,0,0,0,1,1,0,0,1,0,0,11.193
0,1,0,1,1,1,0,1,0,1,1,0,0,1,11.447
1,1,0,1,1,1,0,1,1,0,0,0,1,0,10.918
1,1,1,1,1,1,0,0,1,0,0,1,1,0,10.984
1,0,1,0,1,0,1,0,1,0,0,1,0,0,10.927
0,0,0,1,1,0,0,1,0,0,0,1,1,1,10.851
0,0,1,0,0,0,0,1,0,0,0,1,0,0,11.239
1,0,1,1,0,1,0,0,0,1,0,0,0,0,12.754
0,0,0,0,1,1,1,1,0,0,0,0,0,0,11.277
1,0,0,1,0,0,0,0,0,1,1,1,0,0,11.497
1,1,1,0,1,0,1,1,0,1,1,0,1,0,11.791
0,1,0,0,0,1,0,1,0,1,1,1,0,0,11.402
1,0,1,1,0,1,1,1,0,1,1,1,0,1,11.208
1,0,0,0,0,0,0,1,0,1,0,1,0,1,11.259
0,0,1,1,1,0,1,1,0,1,0,0,1,1,11.067
0,0,1,1,1,1,0,1,0,1,1,1,0,0,11.573
