SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$overwrite.3
0,0,0,0,0,1,0,0,1,0,0,0,0,1,21.671
1,1,0,1,1,1,0,1,0,0,1,1,1,1,24.965
0,0,1,0,0,1,1,1,0,1,0,1,1,1,25.022
0,0,0,1,1,1,0,0,1,0,1,1,1,0,25.179
0,1,0,0,1,1,0,0,1,0,0,0,0,0,21.526
1,0,0,0,0,1,1,1,0,0,0,1,0,0,25.413
1,1,0,1,0,0,0,1,1,0,0,1,1,1,25.364
1,1,0,0,0,1,1,1,0,0,0,0,1,0,21.886
1,0,0,1,1,0,0,1,1,1,1,1,1,1,24.883
0,1,1,0,1,0,1,1,1,0,0,1,1,1,24.665
0,1,0,1,1,0,1,1,0,0,0,0,1,0,21.65
1,0,0,0,1,1,1,1,1,1,1,0,0,0,21.634
1,0,1,1,0,1,0,1,0,0,1,1,0,1,24.963
1,0,1,0,1,0,0,1,1,0,1,0,0,1,21.535
1,1,1,1,1,1,1,1,1,1,1,0,1,1,21.6
1,1,1,0,1,1,0,0,1,1,0,1,1,1,25.597
0,1,0,1,1,0,0,0,1,0,1,0,0,1,21.437
1,0,1,0,1,1,0,1,1,1,1,0,1,1,21.612
0,0,0,1,1,0,1,1,0,1,1,1,0,0,24.807
1,0,0,0,0,1,0,1,1,0,1,0,0,1,21.793
1,0,1,0,0,1,1,1,1,1,0,0,1,0,22.001
0,0,0,1,0,0,1,1,1,1,1,0,1,1,21.483
0,0,0,0,1,0,1,1,1,1,1,1,0,0,25.302
0,1,1,0,0,0,1,0,1,0,1,0,1,0,21.51
0,1,0,0,1,0,1,0,0,0,1,0,0,0,21.718
1,0,0,1,1,1,0,1,0,1,1,1,1,1,24.812
1,1,0,0,1,0,0,0,1,1,1,1,1,0,25.689
1,1,0,1,0,0,0,0,0,1,0,1,1,1,24.753
0,0,1,1,1,1,1,0,1,1,0,1,1,0,25.395
0,1,1,0,0,0,1,0,1,0,0,0,1,0,22.465
0,1,0,1,1,0,1,1,0,1,1,1,0,0,25.019
0,1,1,0,0,1,0,0,1,1,1,1,1,1,24.953
1,0,1,1,0,1,1,0,1,1,0,1,0,0,24.905
0,1,0,1,0,0,1,1,1,0,1,0,0,1,21.573
1,0,1,1,0,0,1,0,1,0,1,1,1,1,25.3
0,0,1,1,0,1,1,0,1,0,1,0,0,1,21.431
0,0,0,1,1,1,0,1,0,1,0,1,0,1,24.797
1,1,1,0,0,0,0,1,1,1,1,1,0,1,25.622
0,1,0,0,0,1,0,0,1,1,0,0,1,0,21.272
1,0,0,1,1,1,1,0,1,0,0,0,1,1,21.839
1,1,0,1,1,1,1,1,0,1,1,1,1,1,25.187
1,0,1,0,0,1,0,0,1,1,1,0,0,1,21.778
0,1,0,1,1,0,1,1,1,1,1,1,0,0,24.908
1,0,0,1,0,1,0,0,0,1,1,0,0,1,21.917
0,1,0,1,0,1,1,1,0,0,1,1,1,0,24.553
1,0,1,1,0,0,0,1,1,0,1,1,1,1,24.828
1,0,1,1,0,0,0,0,1,0,1,1,1,1,24.698
0,1,1,1,1,0,1,1,0,1,0,1,0,1,25.185
1,1,1,1,1,1,1,0,0,0,0,0,0,1,21.402
1,0,0,0,1,0,0,0,1,1,1,0,0,1,21.594
0,0,0,0,1,0,1,0,1,1,1,0,0,0,21.892
0,1,1,1,0,1,1,1,0,1,1,0,1,0,22.114
0,1,1,0,0,0,1,0,1,0,1,1,1,0,24.763
0,0,0,0,0,1,0,0,0,0,0,1,0,1,24.837
1,1,0,0,0,1,1,1,0,0,1,1,1,0,25.264
1,0,0,0,0,0,1,0,0,0,0,1,0,0,24.885
1,1,0,1,1,1,0,1,0,1,0,1,1,0,25.555
0,1,0,1,1,1,1,0,1,1,1,0,1,1,21.494
0,1,0,1,1,0,0,0,0,0,0,0,0,1,21.522
1,1,0,1,0,0,0,1,1,1,0,0,1,0,22.514
0,1,0,1,1,0,0,0,0,0,1,1,1,0,24.871
0,1,1,1,0,1,1,1,1,1,0,0,1,1,21.954
0,0,1,1,1,0,1,1,0,1,1,0,1,1,21.532
1,1,0,0,0,0,1,0,1,1,0,1,0,1,25.051
0,0,0,0,1,0,1,1,0,0,1,1,1,0,25.281
1,1,0,1,0,0,0,0,0,0,1,0,0,0,22.255
0,1,1,0,0,0,1,1,0,1,0,0,1,0,21.44
1,0,1,1,1,1,0,0,1,0,1,0,0,1,21.393
1,1,1,1,0,0,1,0,1,1,1,1,0,0,24.642
1,0,1,0,0,0,1,1,0,0,0,0,0,0,22.275
1,1,1,0,1,1,0,0,1,0,0,0,0,0,21.561
1,1,0,0,1,1,0,0,1,0,0,1,0,0,25.051
0,0,0,1,1,0,1,0,0,1,0,0,0,0,21.99
0,0,0,0,1,1,0,0,1,0,1,1,0,0,24.791
0,0,1,1,0,0,1,1,1,1,1,0,0,1,21.66
1,0,1,0,0,0,0,1,0,1,0,0,0,0,22.067
0,0,1,0,1,1,0,0,1,0,0,1,1,0,24.381
0,0,0,1,1,1,0,1,0,1,0,1,1,1,25.088
1,1,1,1,1,0,1,0,0,1,1,0,1,0,21.803
0,1,1,1,0,1,1,1,0,0,1,1,1,1,24.596
0,0,1,1,0,1,0,0,1,0,0,0,1,0,21.131
0,1,1,1,1,0,0,1,0,0,1,1,0,1,24.598
0,0,1,1,0,0,1,1,0,0,1,0,0,1,21.505
1,1,1,0,1,1,1,0,1,0,0,0,1,0,21.979
1,1,0,0,1,0,1,0,0,1,0,0,0,0,21.565
0,0,1,1,1,1,0,1,0,1,0,1,1,1,25.226
0,0,1,1,1,0,1,0,0,1,1,0,1,1,22.097
0,1,0,0,1,0,0,0,1,1,0,0,1,0,21.702
0,0,1,0,0,0,1,1,0,0,1,1,0,0,25.138
1,1,0,0,0,0,0,1,1,1,1,0,0,0,22.012
0,1,0,0,1,0,0,0,0,1,1,0,1,0,21.449
0,0,1,1,0,0,0,1,0,0,0,0,0,0,21.53
1,0,1,0,1,0,0,0,1,0,0,1,0,0,25.382
1,0,1,1,1,0,0,1,0,0,0,1,1,0,25.106
0,1,1,0,0,0,1,1,0,1,0,0,0,1,21.934
1,0,1,1,0,0,0,0,0,0,1,0,1,0,21.233
1,0,0,0,0,0,1,0,0,1,1,0,1,1,21.624
1,1,1,1,0,1,0,1,0,0,0,1,1,0,24.695
0,1,1,0,0,0,0,0,1,1,1,1,0,0,24.587
1,1,1,1,0,0,0,1,1,1,0,0,0,0,22.046
0,0,0,1,1,0,0,0,0,1,1,0,1,0,22.205
1,1,0,0,1,0,0,0,1,1,0,0,1,0,21.721
0,1,1,0,0,0,1,0,1,1,0,0,1,1,21.664
1,1,1,0,0,1,0,0,1,1,0,1,1,0,24.95
0,1,0,1,0,1,1,1,1,1,1,0,1,1,21.374
0,1,1,0,0,1,0,0,1,0,1,1,0,0,24.764
1,0,0,0,1,1,0,0,1,1,0,1,1,1,24.728
0,0,1,0,0,1,1,1,1,0,1,1,1,0,25.087
0,1,0,1,1,0,1,1,1,0,1,0,0,1,21.772
1,0,1,0,0,0,0,0,1,0,0,0,1,1,21.457
0,1,1,0,0,0,1,0,0,0,0,0,1,1,21.544
0,1,1,0,0,1,0,0,0,1,1,1,1,1,25.085
0,1,0,1,0,0,0,0,0,0,0,0,1,1,22.51
0,0,1,0,1,0,0,1,1,0,1,0,0,0,21.768
1,1,0,0,0,1,1,0,1,0,0,1,0,1,25.407
1,0,0,0,0,0,1,0,1,1,0,0,1,1,21.677
0,1,1,1,0,1,0,0,1,0,1,0,1,0,21.278
0,0,0,1,0,0,0,1,1,0,0,0,1,0,22.698
1,0,1,0,1,0,0,0,0,1,0,1,1,0,24.524
1,0,0,1,1,0,1,0,1,1,1,0,0,1,23.058
1,1,1,0,1,0,1,0,1,1,0,0,1,1,21.621
0,1,1,1,0,0,1,1,1,0,1,1,1,0,24.453
1,1,0,1,1,0,1,1,1,0,0,1,1,0,24.69
1,0,1,0,0,1,0,1,0,1,1,0,1,0,21.514
0,1,0,0,1,0,0,0,1,0,1,0,1,1,21.056
1,0,0,1,1,0,1,0,0,0,1,0,0,0,21.938
1,0,1,0,1,1,1,0,0,1,0,0,0,1,22.232
1,1,1,1,0,0,0,1,1,1,1,1,0,1,25.262
1,1,1,0,0,0,0,1,0,1,0,1,0,0,25.68
1,0,0,1,1,1,0,0,0,0,0,0,0,1,22.66
0,1,1,1,0,0,0,1,1,0,1,1,0,1,25.233
0,1,0,1,1,0,0,0,0,0,0,1,0,1,24.679
0,0,0,0,0,1,1,0,1,1,1,0,0,0,21.704
0,1,1,0,0,0,0,1,0,1,1,0,1,0,21.721
0,1,1,0,1,1,0,0,0,1,0,1,1,1,24.669
1,1,1,1,0,1,1,1,0,1,0,0,1,0,21.841
0,1,0,0,1,0,1,0,1,1,0,1,0,0,24.8
1,1,0,1,0,1,1,0,0,1,1,1,1,0,24.99
1,1,1,0,1,0,1,1,1,0,1,0,0,1,21.518
1,0,0,0,0,1,1,0,1,1,1,1,1,0,24.725
0,0,1,1,0,1,1,1,1,1,1,0,0,0,21.681
0,1,0,1,1,0,1,1,1,0,0,0,1,1,21.314
1,0,1,1,0,0,1,0,1,0,0,1,1,1,24.964
0,1,0,0,1,0,1,0,1,0,0,0,1,1,21.392
1,1,1,1,1,0,1,0,1,1,0,0,0,0,21.526
0,1,0,1,0,0,1,0,0,1,1,1,0,0,24.792
1,1,1,1,1,1,1,1,1,1,0,0,0,0,21.462
0,1,0,1,1,0,1,0,1,0,1,1,0,0,25.11
1,0,0,1,1,0,0,0,0,1,1,0,0,1,22.29
1,1,0,1,0,1,1,0,0,1,1,1,0,0,25.065
0,0,1,1,1,1,0,0,1,0,0,0,0,1,21.346
0,0,1,0,0,0,0,0,1,1,1,1,0,0,24.743
0,0,1,0,0,1,0,0,0,0,1,0,1,0,21.356
1,0,1,0,0,1,1,0,0,1,1,0,0,0,21.981
1,0,0,1,0,0,1,0,1,0,1,1,0,1,25.521
0,0,1,1,1,0,1,0,0,1,1,0,1,0,22.063
1,1,1,1,0,1,1,0,0,0,1,0,1,1,21.644
1,1,0,1,1,1,0,1,0,0,1,1,1,1,24.704
0,1,0,1,1,0,1,0,1,0,0,0,0,0,22.276
1,0,0,0,1,0,1,1,1,0,0,1,1,1,24.807
0,0,1,0,1,1,1,0,0,0,0,1,1,0,24.658
1,0,1,0,0,1,1,0,0,0,1,0,1,0,21.836
0,0,0,0,1,1,0,1,1,1,1,1,0,1,24.793
0,0,0,1,0,1,1,0,0,1,0,0,1,1,21.593
1,1,0,1,0,0,0,0,1,1,1,1,0,0,24.918
0,1,1,1,0,1,0,1,1,0,1,1,1,1,24.513
0,1,1,1,0,1,1,1,0,0,0,1,1,1,24.532
1,0,0,0,0,0,1,0,0,1,0,1,1,0,25.077
1,1,1,0,1,1,1,1,0,0,0,0,1,1,22.672
1,1,1,1,0,0,0,1,1,0,1,0,0,0,21.783
0,0,0,1,0,0,1,1,1,1,0,1,0,0,25.337
0,0,1,1,0,1,0,0,0,1,1,0,1,0,21.308
0,0,0,1,1,0,0,1,0,1,0,1,1,1,24.632
1,1,0,1,1,1,0,1,0,0,1,0,0,1,21.673
1,0,1,1,1,1,1,1,0,1,0,0,0,1,21.876
0,0,1,0,1,0,1,0,1,0,0,0,1,0,21.717
0,1,0,0,0,1,0,0,0,0,0,1,1,0,25.36
0,0,1,0,1,0,0,0,0,1,1,0,0,0,21.731
1,1,0,1,0,1,1,0,1,0,0,0,1,1,21.569
1,0,0,1,0,0,0,1,1,0,1,0,1,1,21.953
1,1,0,1,1,0,1,0,0,1,1,0,0,1,21.941
0,0,0,0,1,0,0,0,1,1,1,0,1,1,21.591
0,1,1,0,0,0,0,1,0,1,0,1,1,1,24.404
1,0,1,0,0,1,0,0,1,0,1,0,0,0,21.666
0,1,0,1,1,1,0,0,1,0,1,0,0,0,21.785
0,1,1,0,0,0,1,0,0,1,1,0,1,1,21.323
1,0,0,1,1,0,1,1,0,1,0,1,1,1,25.458
1,0,1,1,0,1,0,1,1,0,1,1,1,1,25.626
0,0,1,1,1,0,1,1,1,1,1,0,1,1,21.8
1,0,1,1,1,0,1,1,1,0,0,0,0,0,22.038
1,0,1,1,1,1,0,0,0,0,1,0,1,0,21.49
0,0,1,0,0,0,1,1,0,1,0,1,1,0,25.397
1,1,1,0,1,1,1,1,0,0,0,1,1,1,25.103
0,1,0,1,0,1,1,0,1,0,1,0,1,1,21.326
0,1,1,1,0,0,0,0,1,1,1,0,0,0,21.908
0,1,0,1,0,1,0,1,0,0,0,0,1,1,21.32
1,1,0,0,1,0,0,1,0,0,0,1,1,0,25.114
0,1,0,1,1,0,0,0,1,0,1,0,0,1,22.314
0,1,1,0,0,1,1,0,0,1,0,0,0,0,21.702
0,0,1,1,1,1,1,0,0,1,0,1,1,1,24.774
1,0,1,1,1,1,0,1,0,1,0,0,0,1,22.026
1,1,1,0,1,0,1,0,1,1,0,0,0,0,22.146
1,0,0,0,1,1,0,1,1,0,1,1,1,1,24.613
0,1,1,0,1,1,1,1,1,1,1,0,1,1,21.86
0,0,1,0,1,1,1,1,1,0,1,1,0,1,25.322
0,0,1,1,1,0,0,1,1,1,0,1,1,1,25.103
0,0,0,0,1,0,1,1,0,1,0,0,0,0,21.975
1,1,1,1,1,1,1,1,0,0,0,0,1,1,21.431
0,0,1,1,0,0,0,1,1,0,0,0,1,1,21.825
0,0,1,0,1,1,1,0,1,1,1,1,0,0,25.128
0,1,0,1,1,0,0,0,1,1,0,0,1,1,21.669
0,0,1,1,1,0,1,0,0,1,1,1,1,0,24.747
0,0,0,1,0,0,0,0,1,0,1,1,0,1,25.03
0,0,0,0,0,1,1,0,1,1,1,0,0,1,21.918
1,0,1,1,1,1,0,1,1,1,0,1,1,0,24.943
1,0,0,0,1,0,1,1,0,0,1,0,1,0,22.061
1,0,0,0,1,0,1,0,1,0,1,0,1,0,21.411
0,0,0,1,0,1,1,1,0,0,1,1,1,0,24.342
1,1,0,1,1,1,0,1,1,0,0,1,0,1,25.147
0,1,0,0,0,1,1,1,0,1,0,0,1,0,21.556
1,1,1,0,0,1,1,1,1,1,0,1,1,1,25.102
1,1,0,1,1,0,1,1,0,1,0,0,0,1,21.757
0,1,1,0,0,1,0,1,0,0,1,1,0,1,25.528
1,1,1,0,0,1,0,1,0,1,1,1,0,0,25.547
1,1,0,1,1,1,1,0,0,0,1,0,1,0,22.184
1,0,0,0,0,0,1,0,0,1,0,1,1,1,25.2
1,1,0,1,1,0,1,1,0,1,0,1,0,1,25.046
0,1,1,0,0,1,0,0,1,1,0,0,1,1,21.447
1,1,1,1,1,1,1,0,1,1,1,0,0,0,22.197
1,1,1,0,1,1,1,0,1,1,0,0,1,1,21.686
0,0,1,0,1,1,1,1,1,0,0,1,1,1,25.018
1,0,0,1,1,1,1,1,1,1,0,1,0,1,24.845
1,0,1,1,1,0,0,0,1,1,0,0,1,1,21.87
1,0,0,1,1,1,1,0,1,1,1,1,1,0,25.143
0,0,1,1,1,0,1,1,1,1,0,1,0,0,25.072
1,0,0,0,0,0,1,0,1,1,0,0,0,1,22.406
0,1,0,0,1,0,1,0,1,0,0,0,1,0,21.548
1,0,0,1,1,1,0,1,0,0,0,1,1,1,24.932
0,0,1,0,0,1,1,1,1,0,0,0,0,1,21.335
1,1,0,1,1,0,1,1,0,0,1,0,0,0,21.797
0,1,0,0,1,1,1,1,1,0,1,1,0,1,25.669
1,0,1,0,1,0,1,1,1,1,1,0,0,1,21.799
1,0,0,0,1,0,1,1,1,0,1,0,0,1,21.514
0,0,1,1,1,0,1,0,1,1,1,1,0,1,24.583
1,1,1,1,0,0,0,0,0,0,0,0,1,0,21.613
0,1,1,1,1,0,0,1,0,0,0,0,1,1,21.384
1,1,0,1,1,0,1,0,1,0,1,1,0,1,24.851
1,0,1,0,1,1,1,0,1,0,1,1,0,1,25.214
0,0,0,1,0,1,0,0,1,0,0,1,0,0,24.812
0,0,0,1,0,0,1,0,1,0,0,0,0,1,21.691
0,1,1,1,1,0,0,0,1,0,1,1,0,0,24.637
0,1,0,1,0,0,0,0,1,1,1,1,1,0,25.044
0,0,0,1,1,1,0,1,1,1,1,1,1,1,25.145
1,1,1,0,0,0,1,1,0,1,1,1,0,0,25.4
0,1,0,0,0,1,1,1,0,0,1,0,1,0,21.35
1,1,0,1,0,0,0,0,0,0,0,0,1,0,21.59
0,0,1,1,0,0,1,0,1,1,1,1,1,1,24.919
1,1,1,1,1,0,1,0,1,0,1,1,1,1,25.215
1,0,1,1,1,0,0,0,0,1,1,1,0,1,25.494
0,0,0,1,0,0,1,0,1,1,0,0,0,1,21.767
1,0,0,1,0,1,0,0,1,0,1,1,1,1,25.675
1,1,0,0,1,0,1,0,0,0,0,0,1,1,21.275
0,1,1,0,0,1,0,0,0,1,1,1,0,1,24.88
1,1,1,0,0,0,0,0,1,0,0,0,0,1,21.716
0,0,1,0,1,1,0,0,0,0,1,0,0,1,21.491
1,1,1,1,0,1,1,0,0,1,1,0,1,1,21.875
0,1,0,0,1,1,0,0,0,1,1,1,0,0,25.449
0,0,0,1,0,0,0,0,0,1,1,0,0,1,21.679
0,0,1,1,1,1,1,0,0,0,1,1,1,1,24.39
0,0,1,1,0,1,0,1,1,1,1,1,0,1,25.317
0,0,1,0,1,0,1,0,1,1,0,1,0,0,25.194
1,1,1,0,0,1,0,1,0,1,0,0,1,0,22.021
0,1,1,0,0,0,0,1,0,1,1,1,1,1,24.652
0,0,0,1,1,1,0,0,0,1,1,1,1,0,24.637
0,1,0,0,0,1,1,0,1,1,1,1,1,0,24.973
1,1,0,1,0,0,1,1,1,0,1,0,1,0,21.555
1,0,1,0,1,0,1,0,0,1,1,1,1,1,25.036
1,1,0,0,0,1,0,1,0,1,1,0,1,0,21.684
1,1,0,1,1,1,0,0,1,1,1,1,1,0,25.381
0,1,1,1,0,0,0,1,1,1,1,1,0,0,25.051
0,1,1,1,0,1,0,0,0,0,0,0,0,0,22.041
1,0,1,0,0,0,1,0,0,0,1,0,1,0,21.491
1,0,0,0,1,0,1,1,0,1,0,0,0,1,21.988
0,0,1,0,0,1,0,0,0,0,0,0,1,1,21.358
0,1,0,0,1,0,0,0,0,1,0,0,1,1,21.698
0,0,1,0,1,0,1,1,0,0,1,1,0,0,25.284
1,1,0,1,0,0,0,1,0,1,1,1,0,1,24.865
0,0,1,0,0,1,0,0,1,0,0,1,0,1,25.587
0,0,0,1,0,1,1,0,0,0,1,1,0,0,25.473
0,0,1,1,1,0,0,0,1,0,0,0,0,1,21.425
0,1,0,1,1,0,0,0,1,0,1,0,0,0,21.453
1,0,0,0,0,0,1,0,1,0,1,1,1,1,25.119
0,0,0,1,0,0,0,0,0,0,1,0,0,0,21.567
1,1,1,1,0,0,0,0,1,1,1,1,1,0,24.9
0,0,0,0,0,0,1,1,0,0,0,0,1,1,21.67
0,1,0,0,0,1,1,0,1,0,1,1,0,0,24.869
0,0,0,0,1,1,0,1,1,1,0,0,0,0,21.904
0,0,1,0,0,0,1,1,1,0,0,0,0,1,21.722
0,0,1,0,1,0,1,0,0,0,1,1,1,1,24.497
0,0,1,1,0,1,1,1,1,0,0,0,1,0,21.409
0,0,1,0,1,1,0,1,0,1,0,0,1,1,22.057
1,1,0,1,0,0,0,0,0,0,0,1,1,0,24.895
0,1,1,0,0,0,1,0,1,1,0,0,0,0,21.611
1,1,0,1,1,1,0,0,0,1,0,0,0,1,22.022
1,0,1,0,1,1,0,0,1,1,1,0,1,1,21.808
1,0,0,0,1,1,1,0,0,1,1,0,1,1,21.774
1,1,1,0,1,0,1,0,1,1,1,0,0,0,21.676
1,1,0,1,0,0,1,0,0,0,1,0,1,1,21.547
1,1,1,0,0,1,1,0,1,0,0,0,0,0,21.984
1,1,0,0,0,0,0,1,1,0,0,1,1,0,25.204
0,0,1,1,0,0,1,1,0,0,0,1,1,1,24.788
0,1,0,1,0,1,0,1,1,1,1,1,0,1,25.5
0,1,1,0,1,1,0,1,0,1,0,0,1,1,21.551
1,1,1,0,0,1,0,0,0,1,0,1,1,0,25.375
1,0,1,0,0,1,0,0,1,0,1,1,1,1,25.178
1,1,0,1,0,1,0,0,0,1,0,0,1,0,22.011
0,0,1,1,0,1,1,0,0,1,0,1,1,0,24.707
0,1,0,0,1,0,1,1,0,1,0,1,1,1,24.727
0,1,0,1,0,0,0,1,0,1,1,1,0,1,24.518
1,0,1,1,1,0,0,0,1,1,1,0,1,1,22.273
0,1,0,0,0,0,1,0,0,1,1,1,0,1,25.276
0,0,0,1,0,1,1,0,1,1,1,1,1,1,25.496
1,0,0,0,0,1,0,0,1,0,0,1,1,0,24.991
0,0,0,0,0,1,0,0,1,1,1,0,0,1,22.194
1,0,1,1,0,0,1,1,0,1,1,1,1,1,24.688
0,0,0,0,1,0,1,1,0,0,1,1,0,0,25.504
0,1,1,1,1,0,1,1,0,1,1,0,1,0,22.4
0,1,1,0,1,0,1,0,1,0,0,1,1,1,24.663
1,1,0,1,0,1,0,0,1,0,1,0,1,1,21.622
0,0,1,1,1,0,1,1,0,0,0,1,1,1,24.805
1,1,1,0,0,0,0,1,1,0,0,0,1,0,22.521
0,0,0,1,0,1,1,1,1,0,0,1,0,1,25.48
1,1,0,0,0,0,1,0,1,1,1,0,0,1,22.103
0,1,1,0,1,0,0,1,1,0,0,0,0,1,21.699
1,1,0,1,0,1,1,0,0,1,1,1,0,1,25.13
1,1,1,0,1,0,1,0,1,0,0,1,0,0,24.986
0,1,1,0,1,0,0,1,1,1,0,0,0,0,22.007
1,1,0,0,0,0,1,1,0,1,0,0,1,1,23.149
0,1,1,0,1,0,1,1,1,1,0,0,0,1,21.892
0,0,1,0,1,1,0,1,0,0,0,1,1,0,24.669
0,1,0,1,1,1,1,0,1,1,1,1,0,1,25.518
0,0,1,1,0,0,0,0,1,1,0,0,0,0,21.562
1,1,0,0,0,1,0,0,1,0,1,1,0,1,24.802
0,1,0,1,0,1,1,0,1,1,0,0,1,0,21.7
0,0,1,1,0,0,0,1,1,0,1,1,1,0,25.163
0,0,1,1,0,1,0,1,1,0,1,1,0,1,24.988
0,1,0,0,0,1,0,0,1,0,1,0,0,1,21.552
1,0,1,0,0,1,0,1,1,1,0,1,1,1,25.132
0,1,1,1,1,0,0,0,1,0,0,0,0,0,21.622
1,1,0,1,0,1,0,1,0,1,1,0,1,1,21.524
1,1,1,1,1,1,0,1,1,0,0,1,1,0,24.792
0,1,0,1,0,0,0,1,0,0,1,0,0,0,21.705
0,1,0,0,1,0,1,1,1,0,1,1,1,1,24.759
1,1,0,1,0,1,0,0,0,0,0,0,0,1,21.577
0,1,1,0,1,0,1,0,1,0,0,1,1,0,25.179
0,0,0,0,0,1,1,1,0,0,0,0,0,1,21.756
0,1,1,0,0,1,1,1,0,0,0,0,1,1,21.957
1,0,0,1,1,1,0,1,1,0,1,1,1,1,24.958
0,1,0,0,1,1,1,0,0,1,0,0,1,1,21.384
1,0,0,1,1,0,0,0,0,1,0,1,0,1,25.201
0,1,0,0,0,0,0,1,1,0,1,0,0,1,22.237
1,1,1,0,0,1,1,0,0,0,1,0,0,1,21.362
0,1,0,1,0,1,1,0,0,0,1,0,1,0,21.608
1,1,1,0,0,1,0,1,1,1,1,1,0,0,25.687
1,1,0,1,0,1,0,0,1,1,1,0,0,1,22.265
0,0,0,0,1,0,0,1,0,1,1,1,0,1,24.892
1,1,0,1,0,1,0,0,0,0,0,1,0,0,25.39
1,1,1,0,0,1,1,1,0,1,0,0,0,0,21.6
1,1,1,1,0,0,0,0,1,0,0,0,1,0,21.484
1,0,1,1,0,1,0,1,1,1,0,1,0,0,25.312
1,0,0,1,1,1,1,1,0,0,1,1,0,1,24.743
0,0,1,1,0,1,0,1,0,1,1,1,1,0,24.994
1,1,1,0,0,1,0,0,0,1,0,0,1,0,21.926
0,0,1,1,0,0,0,0,0,1,0,0,0,0,21.798
1,1,0,0,0,1,0,0,0,0,1,0,0,1,22.048
0,1,0,1,0,1,0,1,0,0,0,0,0,0,21.834
0,1,1,1,1,1,0,0,1,0,0,1,0,0,24.843
1,0,1,1,1,0,1,0,1,0,1,0,0,1,22.281
0,0,1,1,0,1,1,1,1,0,0,1,0,1,24.714
1,1,1,1,0,0,0,0,0,1,1,1,0,0,25.208
1,1,1,1,1,1,1,0,0,0,0,0,0,0,21.761
0,0,1,0,0,0,0,0,0,0,1,0,1,0,21.475
0,1,1,0,1,1,1,0,0,0,1,0,1,1,21.741
0,0,1,1,1,0,0,0,0,0,0,1,1,0,24.629
1,0,1,1,0,1,1,1,1,0,0,0,1,1,21.52
1,1,0,0,1,0,0,1,1,1,0,0,0,0,21.871
0,1,0,1,0,0,0,1,1,0,0,1,0,1,24.763
1,0,0,0,1,0,1,0,1,0,0,1,0,1,25.191
1,1,0,0,0,1,0,0,1,0,1,0,0,1,21.734
1,0,0,1,0,0,0,1,0,1,1,0,1,0,21.593
0,0,1,1,1,0,0,0,0,0,1,1,0,0,25.625
0,0,0,1,0,1,1,0,1,0,1,0,0,0,21.745
1,1,0,1,1,0,0,0,0,1,0,1,0,1,25.271
0,0,0,0,0,1,1,1,1,0,0,0,0,0,21.511
0,1,1,0,0,1,0,1,0,0,0,0,1,1,21.959
0,0,0,0,0,1,0,1,1,1,0,1,1,0,24.789
1,1,0,0,1,1,0,0,0,1,0,0,1,1,21.677
1,1,0,0,0,1,0,0,1,0,0,1,1,1,24.755
0,1,1,0,1,0,0,0,0,1,0,1,0,1,25.054
1,0,0,0,0,1,1,0,1,0,0,1,0,0,24.626
0,0,1,0,1,1,0,0,1,0,1,1,0,1,24.742
0,1,1,1,0,1,0,0,1,0,1,1,0,0,25.248
0,1,1,1,0,1,1,0,0,1,0,0,1,0,22.106
1,1,1,0,1,1,1,1,0,0,0,0,1,1,21.647
0,1,0,0,0,1,0,0,0,0,0,0,1,1,21.823
0,0,1,0,0,0,1,1,1,1,1,0,0,1,21.702
1,1,0,1,1,1,1,0,0,1,1,0,0,0,22.013
0,1,0,1,0,1,1,1,0,0,0,1,0,0,25.046
1,0,1,1,0,0,1,1,1,0,1,1,0,0,25.963
1,0,0,1,0,0,0,0,0,0,1,0,0,1,21.727
1,1,0,1,0,0,1,1,1,0,0,1,0,0,24.967
1,0,1,1,0,0,0,1,1,0,0,1,0,0,25.148
0,1,0,1,1,1,0,1,0,1,1,0,0,1,22.352
1,1,0,1,1,1,0,1,1,0,0,0,1,0,21.571
1,1,1,1,1,1,0,0,1,0,0,1,1,0,24.904
1,0,1,0,1,0,1,0,1,0,0,1,0,0,25.02
0,0,0,1,1,0,0,1,0,0,0,1,1,1,24.476
0,0,1,0,0,0,0,1,0,0,0,1,0,0,24.788
1,0,1,1,0,1,0,0,0,1,0,0,0,0,21.85
0,0,0,0,1,1,1,1,0,0,0,0,0,0,21.961
1,0,0,1,0,0,0,0,0,1,1,1,0,0,24.918
1,1,1,0,1,0,1,1,0,1,1,0,1,0,22.316
0,1,0,0,0,1,0,1,0,1,1,1,0,0,24.795
1,0,1,1,0,1,1,1,0,1,1,1,0,1,25.509
1,0,0,0,0,0,0,1,0,1,0,1,0,1,25.391
0,0,1,1,1,0,1,1,0,1,0,0,1,1,22.13
0,0,1,1,1,1,0,1,0,1,1,1,0,0,25.066
