SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$overwrite.5
1,1,0,0,1,0,0,1,1,0,0,0,1,0,48.619
1,0,0,0,1,1,1,0,1,1,1,0,1,1,59.9
0,0,1,1,1,0,1,1,0,0,0,0,1,1,58.46
0,0,1,1,1,0,1,1,1,0,0,1,1,0,78.714
1,0,0,0,1,0,0,1,1,0,1,1,0,0,94.456
0,1,0,1,1,0,1,1,1,1,1,0,1,1,62.305
0,0,1,1,0,1,0,1,0,1,1,1,1,0,73.4
0,0,1,1,0,0,1,0,0,0,0,0,0,0,72.686
0,0,0,0,0,0,1,1,0,1,1,0,0,1,47.784
0,0,1,0,0,1,0,1,1,0,0,1,1,0,49.622
1,0,1,1,0,1,0,1,0,1,0,0,1,0,65.812
1,1,1,1,1,1,0,1,1,0,0,0,0,1,61.096
1,1,1,1,0,0,1,0,1,1,0,1,1,0,73.435
1,0,0,0,1,1,0,0,1,1,0,1,1,0,76.249
1,1,0,1,1,1,1,0,1,1,1,1,1,0,48.65
0,0,0,0,1,0,0,0,0,1,0,1,0,0,48.866
1,1,1,0,0,1,0,0,0,0,1,1,1,0,59.198
1,1,0,0,0,0,1,1,1,1,1,1,1,0,62.917
1,1,0,0,0,1,0,1,0,0,0,1,1,1,59.105
1,1,1,1,1,0,1,0,1,1,0,1,0,1,56.642
0,1,0,1,0,1,1,1,0,0,0,0,1,1,54.469
1,0,0,0,0,1,1,0,1,0,1,1,1,1,51.573
1,0,0,1,0,0,1,1,0,1,0,1,1,1,53.419
0,1,0,1,0,0,0,0,1,1,1,0,1,1,57.503
0,1,0,0,0,1,0,1,0,1,0,0,1,0,48.729
1,1,0,1,1,0,1,1,0,1,0,1,1,0,54.068
0,1,0,1,0,1,0,0,1,0,1,0,1,1,68.451
0,1,1,0,1,0,1,0,1,0,0,1,1,1,50.598
1,0,0,1,0,0,0,1,0,1,1,0,0,1,44.694
1,1,0,1,0,0,1,1,1,0,1,0,0,0,49.726
0,1,1,0,0,1,0,0,1,1,0,0,0,0,53.694
1,1,0,1,0,1,0,1,1,0,1,1,1,0,48.935
1,0,0,0,0,1,1,0,1,1,1,0,1,0,52.454
1,1,0,1,0,0,1,1,1,0,1,1,0,1,58.808
1,1,1,1,0,1,0,0,0,0,1,0,0,0,50.221
1,1,0,1,0,0,0,1,1,1,1,0,0,1,45.383
1,0,1,1,1,0,0,1,1,0,0,0,0,0,46.193
0,1,0,0,1,0,1,1,0,1,1,1,1,0,65.072
0,0,0,1,0,0,0,1,1,0,1,1,0,1,48.046
0,0,0,1,0,0,0,1,1,1,0,1,0,1,54.341
1,0,1,1,0,0,1,0,1,1,1,0,1,0,60.059
1,1,1,1,1,1,1,0,1,0,0,0,1,0,55.598
0,1,0,1,1,1,1,0,1,0,1,1,1,0,62.12
0,1,1,1,1,1,0,1,0,1,0,1,1,1,49.881
0,1,1,1,0,0,1,1,1,1,0,0,1,0,64.332
0,1,0,1,0,0,0,0,1,0,1,0,1,1,58.649
1,0,1,0,0,1,0,0,1,1,0,0,1,0,67.188
1,0,0,0,0,0,0,0,1,0,1,1,0,0,52.498
1,1,1,0,1,1,0,0,1,0,0,1,0,0,52.713
0,1,1,0,0,1,1,0,0,1,0,0,0,1,69.798
0,1,1,1,1,1,1,0,0,1,0,0,0,0,59.241
0,0,1,0,1,1,0,0,1,1,1,1,0,0,76.378
0,0,1,0,1,1,0,0,1,0,1,1,0,0,62.457
1,0,1,0,1,1,0,1,1,0,0,0,1,0,64.272
1,0,0,1,0,1,1,1,1,1,1,1,1,1,70.74
1,0,1,1,1,1,1,1,1,1,1,1,1,0,63.561
0,1,0,1,0,0,1,0,0,0,0,1,0,0,63.149
1,0,1,1,1,1,0,0,0,0,1,0,0,0,55.614
1,1,0,0,1,1,0,0,0,0,1,1,0,0,64.403
0,1,0,1,1,0,0,0,0,0,0,0,1,1,58.638
1,0,1,1,1,1,1,0,0,1,0,0,1,0,52.055
0,0,1,1,0,1,0,0,0,0,1,0,0,0,62.664
1,1,0,0,1,0,1,0,1,1,1,0,1,1,55.26
1,1,1,0,1,1,1,0,1,1,0,1,0,1,65.273
0,0,0,0,1,0,0,1,1,0,0,0,0,1,60.74
1,1,1,1,1,0,0,0,0,1,0,1,0,0,70.889
0,0,0,0,1,0,0,0,0,1,0,1,1,0,57.626
0,0,0,0,1,0,1,1,0,1,1,1,1,0,65.416
0,0,1,1,0,0,1,0,1,1,1,1,1,0,72.086
1,1,0,1,0,0,0,0,1,1,1,1,1,0,70.652
1,1,1,1,0,0,0,1,1,1,0,0,1,0,59.37
1,0,0,0,0,0,0,0,0,0,0,0,1,0,56.382
0,0,0,1,0,1,0,1,1,1,0,1,0,1,64.769
0,0,1,0,1,0,0,1,0,1,1,1,0,1,56.097
1,0,0,0,1,0,1,1,0,0,1,1,0,1,54.309
0,1,1,1,1,0,0,0,1,1,1,1,1,0,70.328
1,0,0,1,0,0,0,0,1,0,1,0,0,0,51.841
0,0,0,1,1,0,0,1,1,1,1,0,0,1,58.627
0,0,0,0,0,0,0,0,0,1,0,1,0,1,59.705
1,0,0,0,0,0,1,0,0,1,0,1,0,0,58.859
1,0,1,0,1,1,0,1,1,1,0,1,1,1,76.762
0,1,1,0,0,1,1,1,0,1,1,0,1,1,52.321
1,0,1,0,0,0,0,0,1,0,1,1,1,0,45.074
0,0,1,0,0,1,1,0,0,1,1,0,1,0,65.934
1,1,1,0,0,0,0,1,1,0,1,0,1,1,41.912
0,1,0,0,1,1,1,1,1,0,0,1,1,0,58.316
1,0,1,0,1,1,1,0,1,1,0,0,0,1,56.751
0,0,1,0,1,0,0,1,0,1,0,0,1,1,62.84
0,0,1,0,0,1,1,1,0,1,0,1,0,1,66.0
0,0,0,0,1,0,0,1,1,1,1,0,1,0,55.76
0,0,0,1,0,1,0,1,1,1,1,1,0,1,67.14
0,0,1,0,1,0,0,0,1,0,1,1,1,0,64.328
0,1,0,0,1,0,0,0,1,1,0,1,0,0,57.102
1,1,1,0,1,1,0,1,1,0,1,0,1,1,55.476
1,1,1,0,0,0,1,1,1,0,0,0,0,1,39.101
0,1,0,1,0,1,1,0,0,1,0,0,0,1,56.642
0,0,1,1,0,1,0,0,1,0,1,0,0,1,39.87
0,1,1,0,1,1,1,1,0,0,1,1,0,1,47.846
0,0,0,0,1,0,1,1,0,0,0,1,1,1,65.349
0,0,0,0,1,1,0,0,1,0,0,1,0,1,61.428
0,0,1,0,0,1,1,1,1,1,0,1,0,0,63.174
1,1,0,1,1,0,0,0,1,0,1,1,0,1,69.959
0,0,0,1,0,0,1,0,0,0,1,0,1,1,52.384
0,0,0,0,0,0,0,1,1,1,0,0,1,1,53.612
0,0,1,1,0,0,0,1,1,1,1,1,1,1,81.437
0,0,0,1,0,1,1,0,0,0,1,1,1,0,64.196
0,0,1,0,1,1,1,1,1,0,1,1,0,0,89.785
0,1,0,0,1,1,1,0,0,1,1,0,0,1,60.118
1,0,0,1,1,0,0,1,0,0,0,0,0,1,67.07
1,1,0,1,1,1,1,1,1,1,0,1,1,0,90.827
1,1,0,1,1,0,0,0,0,0,1,1,0,1,78.847
1,1,1,0,0,1,0,1,1,0,1,0,0,1,71.062
0,0,1,1,0,0,0,0,0,0,1,0,1,1,72.619
1,1,1,1,1,0,1,1,1,0,1,0,1,0,61.092
1,1,1,0,0,0,0,0,0,0,1,0,1,1,75.662
0,0,1,0,0,1,0,0,0,1,0,1,1,1,82.175
0,1,0,0,0,0,1,1,0,1,0,0,1,0,58.93
0,1,0,0,0,0,0,0,0,1,0,0,0,1,50.16
1,1,0,0,0,0,1,1,0,1,1,1,0,1,84.557
0,1,0,0,0,0,0,0,0,0,0,0,1,0,52.936
1,0,0,1,0,0,1,0,1,1,0,1,1,1,53.619
0,0,1,1,1,0,0,1,1,0,0,1,1,1,53.38
1,0,1,0,0,1,1,0,1,0,0,1,0,0,56.787
0,0,1,0,1,0,1,1,0,0,0,1,0,1,49.582
1,1,0,1,1,1,1,1,1,1,0,0,0,0,52.544
1,1,1,1,1,0,0,0,0,1,1,0,0,0,49.216
1,0,1,1,1,1,1,1,0,0,0,1,1,0,56.194
0,0,0,0,1,0,0,1,0,1,1,0,1,1,49.694
0,1,0,0,0,1,1,0,0,1,1,0,1,1,45.452
1,0,0,1,0,1,0,1,1,0,1,0,1,1,50.077
1,1,1,1,0,1,1,1,0,1,1,1,1,0,58.913
1,1,0,1,1,0,1,0,1,0,0,0,0,1,53.752
0,0,1,1,1,0,1,0,1,0,1,1,0,1,58.444
0,1,1,1,0,0,0,0,1,1,0,0,1,0,60.856
1,1,0,0,1,1,0,1,1,0,0,1,1,0,55.003
1,1,1,0,0,0,1,1,0,1,1,1,1,0,57.111
0,1,1,1,1,0,1,0,0,0,1,1,1,0,48.544
0,0,0,1,0,1,1,1,0,1,1,0,1,1,69.832
0,0,0,1,0,0,0,1,0,0,0,0,1,0,57.038
0,0,0,1,0,1,1,0,1,0,0,1,1,0,59.926
1,0,0,1,1,0,1,0,1,0,1,0,0,1,60.064
0,1,0,0,0,0,0,0,0,1,0,0,0,1,71.704
1,0,0,1,0,1,1,0,0,1,1,0,1,1,63.337
0,1,1,1,1,0,0,1,0,0,1,1,0,0,64.883
0,1,1,0,0,1,0,1,1,0,0,0,0,1,49.572
0,0,0,0,0,1,1,1,0,0,1,0,0,0,60.67
0,1,0,0,1,1,0,1,0,1,1,1,1,1,71.732
0,0,1,1,1,0,1,1,1,0,0,1,0,0,63.114
0,1,1,0,1,0,1,1,1,0,1,0,0,0,57.585
0,1,0,1,0,0,0,0,1,0,1,1,1,0,53.934
1,1,1,1,1,1,0,0,1,1,1,1,0,0,65.648
0,0,1,0,1,0,1,1,1,1,1,0,1,1,59.984
0,0,1,0,0,1,0,1,1,1,1,1,0,1,63.823
1,0,0,0,0,0,1,0,0,0,0,0,1,1,62.416
1,0,1,0,1,0,0,0,0,1,0,0,1,1,65.557
